#Frequency	Median Mag	Phase (Rad)	-1 Sigma Mag	-1 Sigma Phase	+1 Sigma Mag	+1 Sigma Phase
5.000000000000000000e+00	1.154540899999999981e+00	4.164194799999999808e-02	9.703123500000000456e-01	-2.364790099999999895e-01	1.361287700000000100e+00	3.149462299999999937e-01
5.279491000000000156e+00	1.152804399999999951e+00	2.709674299999999952e-02	9.831084900000000015e-01	-2.023365000000000025e-01	1.339120599999999994e+00	2.510287399999999725e-01
5.574605000000000032e+00	1.147492200000000073e+00	1.369674700000000044e-02	9.959636600000000284e-01	-1.701816200000000057e-01	1.311702900000000005e+00	1.901045899999999900e-01
5.886215299999999928e+00	1.140605400000000103e+00	3.854866499999999932e-04	1.007926300000000053e+00	-1.405071099999999906e-01	1.279749900000000107e+00	1.365875599999999968e-01
6.215244099999999605e+00	1.131680900000000101e+00	-9.735719199999999518e-03	1.019256500000000010e+00	-1.127145400000000020e-01	1.245612500000000011e+00	9.129597000000000406e-02
6.562665100000000251e+00	1.121276200000000056e+00	-1.694757900000000081e-02	1.028838499999999989e+00	-9.014785399999999949e-02	1.212480699999999967e+00	5.411482399999999887e-02
6.929506199999999616e+00	1.109290300000000062e+00	-2.316787799999999939e-02	1.033868400000000021e+00	-7.444350499999999315e-02	1.183994999999999909e+00	2.737801499999999860e-02
7.316853100000000332e+00	1.097517800000000099e+00	-2.828528799999999871e-02	1.033065799999999923e+00	-6.511884900000000642e-02	1.158829899999999968e+00	9.340358700000000666e-03
7.725851999999999720e+00	1.084174799999999994e+00	-3.167704899999999879e-02	1.028108000000000022e+00	-6.149353199999999658e-02	1.139884700000000084e+00	-2.210471099999999911e-03
8.157713100000000495e+00	1.071658800000000022e+00	-3.455378900000000142e-02	1.018484299999999898e+00	-6.115216999999999875e-02	1.125210599999999950e+00	-7.964350900000000122e-03
8.613714599999999777e+00	1.060426400000000102e+00	-3.673431800000000191e-02	1.008934400000000009e+00	-6.311042999999999514e-02	1.113530200000000026e+00	-1.044418599999999940e-02
9.095205699999999283e+00	1.050086400000000086e+00	-3.810367499999999658e-02	1.000695300000000065e+00	-6.607175999999999327e-02	1.102461300000000088e+00	-1.074756500000000059e-02
9.603611199999999570e+00	1.041610900000000006e+00	-3.855114300000000299e-02	9.943476999999999455e-01	-6.847539399999999499e-02	1.091872299999999907e+00	-9.156486700000000811e-03
1.014043599999999934e+01	1.034182399999999946e+00	-3.799391500000000310e-02	9.905217499999999786e-01	-6.993888299999999336e-02	1.081320999999999977e+00	-6.806133800000000074e-03
1.070726799999999912e+01	1.027976900000000082e+00	-3.624514399999999997e-02	9.880717100000000475e-01	-7.101166700000000054e-02	1.071015800000000073e+00	-4.375208400000000358e-03
1.130578500000000020e+01	1.023179300000000014e+00	-3.413382300000000064e-02	9.876564899999999980e-01	-7.092960399999999332e-02	1.060919600000000074e+00	-1.395088799999999896e-03
1.193775800000000054e+01	1.018775100000000045e+00	-3.213727899999999776e-02	9.875940600000000513e-01	-7.076001299999999661e-02	1.051432200000000039e+00	2.158708300000000170e-03
1.260505700000000040e+01	1.015001499999999890e+00	-3.072451400000000138e-02	9.874101699999999759e-01	-7.012352199999999369e-02	1.043017700000000048e+00	4.928991399999999891e-03
1.330965699999999963e+01	1.010974700000000004e+00	-2.940239299999999889e-02	9.862746900000000094e-01	-6.864230100000000279e-02	1.036087699999999945e+00	6.294994100000000405e-03
1.405364299999999922e+01	1.007093999999999934e+00	-2.814095399999999927e-02	9.839017199999999796e-01	-6.674010199999999560e-02	1.030444700000000102e+00	6.679072799999999713e-03
1.483921600000000041e+01	1.003568100000000074e+00	-2.680064899999999931e-02	9.809625199999999490e-01	-6.342820200000000297e-02	1.026117900000000027e+00	6.360888700000000111e-03
1.566870100000000043e+01	9.999741699999999955e-01	-2.545587900000000070e-02	9.771502899999999769e-01	-5.865334900000000046e-02	1.022530099999999997e+00	4.761684100000000003e-03
1.654455300000000051e+01	9.969742099999999718e-01	-2.332245399999999941e-02	9.733486599999999767e-01	-5.297049200000000096e-02	1.020160399999999967e+00	3.060410400000000090e-03
1.746936399999999878e+01	9.939698999999999618e-01	-2.124947699999999925e-02	9.698878600000000461e-01	-4.666358899999999837e-02	1.017472399999999944e+00	1.486795400000000093e-03
1.844586999999999932e+01	9.914195900000000172e-01	-1.885886800000000085e-02	9.671278800000000508e-01	-4.006444299999999820e-02	1.015234699999999934e+00	6.042323200000000337e-04
1.947696099999999930e+01	9.888833299999999493e-01	-1.607577300000000153e-02	9.651951300000000122e-01	-3.387458399999999925e-02	1.013087400000000082e+00	1.273946900000000066e-03
2.056568800000000152e+01	9.872413799999999462e-01	-1.254385000000000049e-02	9.642444000000000015e-01	-2.876000899999999957e-02	1.010537599999999925e+00	3.600066199999999925e-03
2.171527199999999880e+01	9.859129500000000101e-01	-8.648122299999999943e-03	9.641973700000000536e-01	-2.472812200000000168e-02	1.008134700000000050e+00	7.588860400000000360e-03
2.292911700000000152e+01	9.852074100000000056e-01	-5.064904400000000417e-03	9.652174700000000218e-01	-2.220404200000000022e-02	1.005662000000000056e+00	1.239757900000000058e-02
2.421081300000000169e+01	9.850991900000000134e-01	-1.371657700000000106e-03	9.664734400000000170e-01	-1.978818599999999928e-02	1.004063399999999939e+00	1.755730399999999927e-02
2.556415399999999849e+01	9.855699700000000174e-01	2.158543100000000214e-03	9.680755199999999672e-01	-1.791989500000000166e-02	1.003140300000000096e+00	2.220973299999999886e-02
2.699314400000000091e+01	9.865833099999999911e-01	5.495261300000000085e-03	9.701548199999999733e-01	-1.598375800000000069e-02	1.003142399999999990e+00	2.659466599999999945e-02
2.850201200000000057e+01	9.877933899999999934e-01	8.269155900000000128e-03	9.715110000000000134e-01	-1.399318599999999947e-02	1.003966399999999926e+00	3.070691000000000045e-02
3.009522300000000072e+01	9.893323899999999504e-01	1.107882100000000085e-02	9.727348000000000106e-01	-1.223427000000000021e-02	1.005650699999999897e+00	3.415576900000000249e-02
3.177749100000000126e+01	9.913223700000000083e-01	1.355084600000000007e-02	9.741416099999999911e-01	-1.060589699999999955e-02	1.008391000000000037e+00	3.704757699999999820e-02
3.355379599999999840e+01	9.934695099999999446e-01	1.544576100000000056e-02	9.754410000000000025e-01	-8.516484499999999250e-03	1.011599600000000043e+00	3.885104899999999861e-02
3.542939200000000000e+01	9.959413299999999580e-01	1.706608600000000114e-02	9.766864699999999733e-01	-6.828209000000000015e-03	1.015257199999999971e+00	4.017466199999999987e-02
3.740983200000000153e+01	9.987148999999999610e-01	1.815205799999999869e-02	9.776114900000000274e-01	-5.043013899999999709e-03	1.019650399999999957e+00	4.057069499999999690e-02
3.950097399999999936e+01	1.001562300000000016e+00	1.875712699999999844e-02	9.788019300000000422e-01	-3.489807299999999821e-03	1.024464000000000041e+00	4.026319200000000320e-02
4.170900699999999972e+01	1.004579300000000064e+00	1.839746700000000068e-02	9.801306400000000529e-01	-2.318930700000000102e-03	1.029264399999999968e+00	3.902685200000000076e-02
4.404046499999999753e+01	1.007528200000000096e+00	1.780232699999999973e-02	9.813237200000000104e-01	-1.215411499999999962e-03	1.033824099999999913e+00	3.720310500000000020e-02
4.650224699999999700e+01	1.010150399999999893e+00	1.682567600000000121e-02	9.824986999999999471e-01	-8.357734599999999464e-04	1.037654999999999994e+00	3.465950500000000017e-02
4.910163899999999870e+01	1.012534199999999940e+00	1.531663200000000016e-02	9.841163699999999626e-01	-8.885620600000000528e-04	1.040628799999999909e+00	3.184916699999999767e-02
5.184633199999999675e+01	1.015035099999999968e+00	1.370295199999999915e-02	9.858081199999999544e-01	-2.002717900000000086e-03	1.043847100000000028e+00	2.954935699999999832e-02
5.474444799999999844e+01	1.016969400000000023e+00	1.195138400000000066e-02	9.880126099999999578e-01	-3.873457500000000026e-03	1.045077500000000104e+00	2.748942000000000052e-02
5.780456399999999917e+01	1.018475400000000031e+00	9.528198099999999476e-03	9.910140200000000510e-01	-6.731978700000000246e-03	1.045643700000000065e+00	2.601703500000000086e-02
6.103573500000000251e+01	1.019508800000000104e+00	6.886496800000000036e-03	9.937149699999999752e-01	-1.048195199999999924e-02	1.045322800000000107e+00	2.468320599999999920e-02
6.444752200000000641e+01	1.019985600000000048e+00	3.883094299999999797e-03	9.961641900000000049e-01	-1.461727999999999986e-02	1.043953899999999990e+00	2.336816099999999841e-02
6.805002199999999846e+01	1.019952100000000028e+00	1.024011499999999972e-03	9.984223500000000140e-01	-1.885005000000000014e-02	1.041811199999999937e+00	2.199421099999999962e-02
7.185389600000000598e+01	1.019643300000000030e+00	-1.955438999999999788e-03	1.000002499999999905e+00	-2.293492000000000100e-02	1.038997799999999971e+00	2.026224299999999923e-02
7.587039900000000614e+01	1.018756100000000053e+00	-4.616593100000000033e-03	1.001623500000000000e+00	-2.683410400000000098e-02	1.035708800000000096e+00	1.833820200000000136e-02
8.011141700000000299e+01	1.017139000000000015e+00	-7.094632200000000090e-03	1.002452399999999910e+00	-3.038089899999999940e-02	1.031854700000000014e+00	1.657404300000000011e-02
8.458950099999999850e+01	1.015186600000000050e+00	-9.325710900000000816e-03	1.002779899999999946e+00	-3.382887500000000131e-02	1.027657100000000101e+00	1.505624199999999920e-02
8.931790100000000621e+01	1.012998800000000088e+00	-1.138948300000000059e-02	1.002505299999999933e+00	-3.624316200000000238e-02	1.023499900000000018e+00	1.342760800000000060e-02
9.431060999999999694e+01	1.010510100000000078e+00	-1.287260999999999961e-02	1.001612600000000075e+00	-3.830478100000000302e-02	1.019495899999999899e+00	1.203709799999999955e-02
