#Frequency	Median Mag	Phase (Rad)	-1 Sigma Mag	-1 Sigma Phase	+1 Sigma Mag	+1 Sigma Phase
5.000000000000000000e+00	9.913217399999999513e-01	-9.980808100000000335e-03	9.386274399999999796e-01	-5.416798400000000235e-02	1.043290100000000109e+00	3.363569400000000070e-02
5.279491000000000156e+00	9.911569000000000074e-01	-9.003292200000000481e-03	9.421723499999999918e-01	-5.149935399999999719e-02	1.039378300000000088e+00	3.293130400000000152e-02
5.574605000000000032e+00	9.910163699999999798e-01	-8.224563799999999245e-03	9.449731500000000395e-01	-4.889658100000000146e-02	1.036456999999999962e+00	3.217369300000000321e-02
5.886215299999999928e+00	9.907579600000000486e-01	-7.404116399999999786e-03	9.475488499999999981e-01	-4.655846699999999921e-02	1.033641400000000043e+00	3.157664000000000304e-02
6.215244099999999605e+00	9.909240499999999452e-01	-6.444530099999999997e-03	9.497202599999999828e-01	-4.411122299999999802e-02	1.031425599999999942e+00	3.081001400000000015e-02
6.562665100000000251e+00	9.909071699999999483e-01	-5.650175799999999741e-03	9.518180800000000108e-01	-4.170347099999999890e-02	1.029547100000000048e+00	3.017538599999999849e-02
6.929506199999999616e+00	9.912471699999999553e-01	-4.777842600000000231e-03	9.535625399999999585e-01	-3.885695399999999911e-02	1.028379200000000049e+00	2.943263100000000076e-02
7.316853100000000332e+00	9.913636399999999904e-01	-3.807448199999999804e-03	9.550444799999999734e-01	-3.610101300000000124e-02	1.027591200000000038e+00	2.818987200000000123e-02
7.725851999999999720e+00	9.917695899999999787e-01	-2.927525500000000003e-03	9.564895100000000427e-01	-3.323678099999999996e-02	1.026990000000000069e+00	2.690700000000000036e-02
8.157713100000000495e+00	9.923326000000000091e-01	-2.155912800000000119e-03	9.578232500000000149e-01	-3.037369700000000158e-02	1.027017300000000022e+00	2.558211599999999850e-02
8.613714599999999777e+00	9.929067700000000496e-01	-1.418159599999999987e-03	9.593656299999999693e-01	-2.739542500000000103e-02	1.026864299999999952e+00	2.392716900000000160e-02
9.095205699999999283e+00	9.937005700000000052e-01	-8.292026599999999855e-04	9.607341200000000248e-01	-2.461348299999999850e-02	1.026836599999999988e+00	2.230608699999999875e-02
9.603611199999999570e+00	9.945400100000000299e-01	-4.328440399999999941e-04	9.623329299999999753e-01	-2.179659000000000110e-02	1.026589200000000091e+00	2.053136399999999986e-02
1.014043599999999934e+01	9.952885599999999888e-01	1.810888299999999885e-05	9.639125299999999896e-01	-1.898677299999999846e-02	1.026432299999999964e+00	1.872576399999999891e-02
1.070726799999999912e+01	9.961834000000000522e-01	2.913248700000000248e-04	9.654596600000000528e-01	-1.651979099999999895e-02	1.026361300000000032e+00	1.709157000000000037e-02
1.130578500000000020e+01	9.969295999999999713e-01	5.099026099999999593e-04	9.674363499999999449e-01	-1.433785899999999967e-02	1.025835400000000064e+00	1.534340099999999957e-02
