#Frequency	Median Mag	Phase (Rad)	-1 Sigma Mag	-1 Sigma Phase	+1 Sigma Mag	+1 Sigma Phase
5.000000000000000000e+00	1.200157399999999930e+00	5.198973700000000114e-02	9.947592499999999838e-01	-2.379875800000000041e-01	1.418668199999999935e+00	3.374199900000000030e-01
5.279491000000000156e+00	1.193642099999999928e+00	3.277203299999999903e-02	1.003808000000000034e+00	-2.110153800000000024e-01	1.396411499999999917e+00	2.695019699999999796e-01
5.574605000000000032e+00	1.183029499999999956e+00	1.409084000000000031e-02	1.011751999999999985e+00	-1.831698599999999899e-01	1.361989499999999964e+00	2.084594499999999906e-01
5.886215299999999928e+00	1.169300699999999971e+00	-2.075102899999999983e-03	1.020355899999999982e+00	-1.554417999999999911e-01	1.324309500000000028e+00	1.512536300000000000e-01
6.215244099999999605e+00	1.152963500000000030e+00	-1.389071100000000003e-02	1.028557200000000060e+00	-1.308555399999999924e-01	1.281870999999999983e+00	1.012786700000000012e-01
6.562665100000000251e+00	1.136413499999999965e+00	-2.256620700000000132e-02	1.035374299999999970e+00	-1.091957600000000028e-01	1.239961700000000056e+00	6.126260900000000259e-02
6.929506199999999616e+00	1.118390500000000065e+00	-2.957274199999999909e-02	1.038289100000000076e+00	-9.294554900000000230e-02	1.201583499999999916e+00	3.139216799999999807e-02
7.316853100000000332e+00	1.101120499999999947e+00	-3.499067100000000097e-02	1.035723500000000019e+00	-8.157106199999999974e-02	1.169769599999999965e+00	1.077135199999999966e-02
7.725851999999999720e+00	1.085969200000000079e+00	-3.858772399999999686e-02	1.027599900000000011e+00	-7.590399300000000293e-02	1.145465299999999909e+00	-2.258811299999999994e-03
8.157713100000000495e+00	1.071169100000000096e+00	-4.074444499999999719e-02	1.016080799999999895e+00	-7.275417800000000268e-02	1.127584499999999990e+00	-8.835633400000000859e-03
8.613714599999999777e+00	1.058276699999999959e+00	-4.214731199999999928e-02	1.004968700000000048e+00	-7.381007300000000382e-02	1.114781699999999987e+00	-1.127651900000000047e-02
9.095205699999999283e+00	1.048038100000000084e+00	-4.292495400000000128e-02	9.951204500000000452e-01	-7.481348799999999744e-02	1.104160800000000053e+00	-1.051487899999999955e-02
9.603611199999999570e+00	1.038761999999999963e+00	-4.287140799999999974e-02	9.877642100000000314e-01	-7.595401300000000078e-02	1.093819300000000050e+00	-8.403077899999999989e-03
