#Frequency	Median Mag	Phase (Rad)	-1 Sigma Mag	-1 Sigma Phase	+1 Sigma Mag	+1 Sigma Phase
5.000000000000000000e+00	9.918211000000000110e-01	-1.063133999999999954e-02	9.393268500000000465e-01	-5.453422100000000078e-02	1.043786300000000056e+00	3.281794799999999956e-02
5.279491000000000156e+00	9.915339600000000475e-01	-9.497867000000000115e-03	9.425455900000000442e-01	-5.167167300000000130e-02	1.040249399999999991e+00	3.225965799999999661e-02
5.574605000000000032e+00	9.914146799999999926e-01	-8.629313099999999168e-03	9.456490400000000518e-01	-4.907032599999999745e-02	1.037018699999999960e+00	3.164059699999999947e-02
5.886215299999999928e+00	9.908782600000000107e-01	-7.930973399999999285e-03	9.481065100000000134e-01	-4.677421500000000093e-02	1.034187900000000049e+00	3.086509999999999948e-02
6.215244099999999605e+00	9.909991099999999609e-01	-6.968555300000000077e-03	9.504730700000000310e-01	-4.410775599999999796e-02	1.031976599999999911e+00	3.011358299999999932e-02
6.562665100000000251e+00	9.911254200000000347e-01	-6.026092099999999854e-03	9.523638800000000515e-01	-4.165087800000000229e-02	1.029915200000000031e+00	2.937585399999999985e-02
6.929506199999999616e+00	9.912304400000000459e-01	-5.157560099999999870e-03	9.540299399999999652e-01	-3.902422500000000266e-02	1.028755700000000051e+00	2.857891300000000093e-02
7.316853100000000332e+00	9.915125000000000188e-01	-4.277543899999999844e-03	9.558516799999999813e-01	-3.622511400000000270e-02	1.027851899999999929e+00	2.742992000000000000e-02
7.725851999999999720e+00	9.920413900000000229e-01	-3.468166500000000128e-03	9.571400100000000410e-01	-3.337233299999999708e-02	1.027474400000000010e+00	2.622545299999999927e-02
8.157713100000000495e+00	9.925509399999999927e-01	-2.643146900000000171e-03	9.584965800000000424e-01	-3.051217399999999955e-02	1.026964100000000046e+00	2.479449400000000026e-02
8.613714599999999777e+00	9.931766800000000339e-01	-1.980418199999999917e-03	9.599690600000000407e-01	-2.766535900000000048e-02	1.026659800000000011e+00	2.318880800000000172e-02
9.095205699999999283e+00	9.940461200000000330e-01	-1.434659899999999894e-03	9.615212699999999835e-01	-2.502899399999999885e-02	1.026456299999999988e+00	2.165025699999999914e-02
9.603611199999999570e+00	9.948321500000000261e-01	-1.139269199999999897e-03	9.629762299999999886e-01	-2.237128099999999981e-02	1.026117100000000004e+00	2.000257800000000002e-02
1.014043599999999934e+01	9.956006699999999654e-01	-6.879710899999999692e-04	9.646975100000000358e-01	-1.978268500000000124e-02	1.025836100000000028e+00	1.817412100000000141e-02
1.070726799999999912e+01	9.964432199999999629e-01	-5.454283399999999794e-04	9.663719699999999690e-01	-1.747526599999999972e-02	1.025569500000000023e+00	1.628546499999999897e-02
1.130578500000000020e+01	9.970519899999999991e-01	-3.696464399999999811e-04	9.680413599999999619e-01	-1.532170300000000075e-02	1.025085900000000105e+00	1.453886599999999925e-02
1.193775800000000054e+01	9.976567400000000418e-01	-3.182307100000000030e-04	9.695760300000000331e-01	-1.342894600000000063e-02	1.024847199999999958e+00	1.307231200000000086e-02
1.260505700000000040e+01	9.981680400000000342e-01	-3.120608199999999935e-04	9.713615399999999678e-01	-1.179044299999999941e-02	1.024225099999999999e+00	1.150352999999999966e-02
1.330965699999999963e+01	9.988227600000000317e-01	-2.235718300000000085e-04	9.730086399999999802e-01	-1.037862099999999933e-02	1.023578700000000063e+00	1.014095100000000048e-02
1.405364299999999922e+01	9.992918600000000318e-01	-1.652065300000000135e-04	9.747805499999999679e-01	-9.267485299999999454e-03	1.022984200000000010e+00	8.948609999999999204e-03
1.483921600000000041e+01	9.998604899999999907e-01	-9.115002699999999350e-05	9.763203700000000484e-01	-8.341349499999999376e-03	1.022622499999999990e+00	8.011034000000000210e-03
1.566870100000000043e+01	1.000373600000000085e+00	-1.349230799999999876e-04	9.776298900000000014e-01	-7.621189500000000172e-03	1.022248000000000046e+00	7.374872200000000266e-03
1.654455300000000051e+01	1.000658100000000106e+00	-1.387354399999999959e-04	9.788657899999999579e-01	-7.371229400000000112e-03	1.022215700000000060e+00	7.002220299999999641e-03
1.746936399999999878e+01	1.001045200000000079e+00	-2.199223300000000090e-04	9.800012299999999454e-01	-7.239582599999999819e-03	1.022179799999999972e+00	6.793910700000000032e-03
1.844586999999999932e+01	1.001391399999999932e+00	-3.195678100000000008e-04	9.807919699999999574e-01	-7.445983500000000373e-03	1.022164199999999967e+00	6.919972800000000202e-03
1.947696099999999930e+01	1.001901500000000000e+00	-3.705038000000000016e-04	9.814557299999999707e-01	-7.979753799999999425e-03	1.022345400000000071e+00	7.360567900000000024e-03
2.056568800000000152e+01	1.002489399999999975e+00	-4.657907400000000221e-04	9.819235099999999994e-01	-8.950953299999999876e-03	1.022730600000000045e+00	8.012222299999999936e-03
2.171527199999999880e+01	1.002897200000000044e+00	-6.640762300000000460e-04	9.821701900000000540e-01	-1.023776300000000042e-02	1.023276999999999992e+00	9.062868999999999439e-03
2.292911700000000152e+01	1.003319700000000037e+00	-7.621492699999999482e-04	9.822953399999999613e-01	-1.192123299999999983e-02	1.024202899999999916e+00	1.042725800000000001e-02
2.421081300000000169e+01	1.003705300000000022e+00	-8.213008399999999643e-04	9.821162399999999737e-01	-1.393645999999999947e-02	1.024960199999999988e+00	1.222377499999999922e-02
2.556415399999999849e+01	1.004189699999999963e+00	-1.097348300000000046e-03	9.820392900000000092e-01	-1.648804900000000115e-02	1.025848599999999999e+00	1.426158100000000060e-02
2.699314400000000091e+01	1.004606799999999911e+00	-1.399990399999999965e-03	9.818421299999999796e-01	-1.955571099999999993e-02	1.026778799999999991e+00	1.687150899999999981e-02
2.850201200000000057e+01	1.004953200000000102e+00	-1.762392300000000097e-03	9.819092400000000165e-01	-2.324497299999999864e-02	1.027921700000000049e+00	2.009548699999999868e-02
3.009522300000000072e+01	1.005284899999999926e+00	-2.294940300000000190e-03	9.822637899999999700e-01	-2.777936199999999842e-02	1.028667900000000079e+00	2.361564000000000024e-02
3.177749100000000126e+01	1.005815600000000032e+00	-2.760387100000000031e-03	9.826952500000000201e-01	-3.287110199999999927e-02	1.029342100000000038e+00	2.785153699999999913e-02
3.355379599999999840e+01	1.006254600000000110e+00	-3.303433199999999785e-03	9.836875400000000269e-01	-3.913339600000000085e-02	1.029966399999999949e+00	3.206662899999999927e-02
3.542939200000000000e+01	1.006795600000000013e+00	-4.121247100000000226e-03	9.840366900000000472e-01	-4.587989499999999693e-02	1.030499700000000018e+00	3.687957000000000041e-02
3.740983200000000153e+01	1.007316499999999948e+00	-5.124252999999999621e-03	9.828231200000000500e-01	-5.282491500000000006e-02	1.031726700000000108e+00	4.074520599999999909e-02
3.950097399999999936e+01	1.007435700000000045e+00	-6.365868299999999889e-03	9.784034700000000528e-01	-5.849526199999999926e-02	1.035370300000000077e+00	4.302134299999999661e-02
4.170900699999999972e+01	1.006515199999999943e+00	-7.510988900000000433e-03	9.699420699999999895e-01	-6.114477900000000327e-02	1.041857100000000091e+00	4.233921400000000002e-02
4.404046499999999753e+01	1.004441799999999940e+00	-8.256505500000000525e-03	9.578991599999999718e-01	-5.906618000000000285e-02	1.049297600000000052e+00	3.734266499999999711e-02
4.650224699999999700e+01	1.002240299999999973e+00	-8.445311999999999958e-03	9.484270599999999884e-01	-5.118780099999999805e-02	1.055217700000000036e+00	2.959047899999999939e-02
4.910163899999999870e+01	1.000359500000000068e+00	-8.076080600000000442e-03	9.429502400000000506e-01	-4.165251500000000107e-02	1.055953600000000048e+00	2.252815799999999952e-02
5.184633199999999675e+01	9.993020799999999815e-01	-7.384503700000000399e-03	9.440861000000000391e-01	-3.446195199999999709e-02	1.052288799999999913e+00	1.905101699999999995e-02
5.474444799999999844e+01	9.988291900000000334e-01	-6.099478799999999597e-03	9.489753199999999556e-01	-3.200422800000000262e-02	1.046685000000000088e+00	2.034132799999999880e-02
5.780456399999999917e+01	9.986887599999999532e-01	-4.982287600000000378e-03	9.549870999999999777e-01	-3.158588600000000052e-02	1.040379200000000059e+00	2.282855799999999880e-02
6.103573500000000251e+01	9.985002800000000178e-01	-4.114286499999999722e-03	9.614081700000000064e-01	-3.180215599999999809e-02	1.034423599999999999e+00	2.506850299999999893e-02
6.444752200000000641e+01	9.983892699999999953e-01	-3.343481299999999812e-03	9.674191100000000265e-01	-3.164034799999999870e-02	1.029053599999999902e+00	2.634635199999999997e-02
6.805002199999999846e+01	9.985737700000000272e-01	-2.763969099999999835e-03	9.726687400000000316e-01	-3.137047600000000130e-02	1.023976100000000056e+00	2.715554099999999832e-02
7.185389600000000598e+01	9.987239199999999872e-01	-2.261786300000000107e-03	9.772575900000000093e-01	-3.042440299999999917e-02	1.020113599999999954e+00	2.761496399999999879e-02
7.587039900000000614e+01	9.990939800000000481e-01	-1.619565400000000030e-03	9.810250999999999832e-01	-2.942270300000000144e-02	1.016927799999999937e+00	2.759510000000000088e-02
8.011141700000000299e+01	9.993676500000000518e-01	-1.116829800000000011e-03	9.842466100000000218e-01	-2.853359199999999998e-02	1.014370800000000017e+00	2.730892099999999989e-02
8.458950099999999850e+01	9.996246899999999824e-01	-6.897356000000000103e-04	9.869587199999999561e-01	-2.783690700000000101e-02	1.012380000000000058e+00	2.693382000000000068e-02
8.931790100000000621e+01	9.999647600000000081e-01	-2.700740700000000215e-04	9.888971699999999920e-01	-2.688386699999999879e-02	1.010699100000000072e+00	2.646965899999999955e-02
9.431060999999999694e+01	1.000234800000000090e+00	1.851093000000000134e-05	9.902861899999999551e-01	-2.590952599999999870e-02	1.009840099999999907e+00	2.597462099999999982e-02
9.958240299999999934e+01	1.000433200000000022e+00	4.155063800000000020e-04	9.912787299999999968e-01	-2.476975000000000010e-02	1.009508400000000083e+00	2.522155499999999967e-02
1.051488800000000055e+02	1.000707800000000036e+00	7.911877199999999954e-04	9.917693800000000337e-01	-2.374433100000000046e-02	1.009633299999999956e+00	2.455355899999999911e-02
1.110265100000000018e+02	1.000894100000000009e+00	1.055190699999999926e-03	9.918569000000000413e-01	-2.295992900000000045e-02	1.010092400000000001e+00	2.420109000000000149e-02
1.172326900000000052e+02	1.001147500000000079e+00	1.282026099999999946e-03	9.915172700000000061e-01	-2.187870899999999966e-02	1.010882599999999965e+00	2.378106600000000001e-02
1.237857900000000058e+02	1.001352199999999915e+00	1.753543700000000007e-03	9.908721999999999808e-01	-2.063642799999999833e-02	1.012049399999999988e+00	2.339540899999999896e-02
1.307051899999999875e+02	1.001642700000000108e+00	2.079351100000000150e-03	9.901630200000000048e-01	-1.955236299999999969e-02	1.013341800000000070e+00	2.284984899999999847e-02
1.380113800000000026e+02	1.002008500000000080e+00	2.466956499999999920e-03	9.892431699999999495e-01	-1.831520400000000159e-02	1.014794299999999927e+00	2.228329000000000074e-02
1.457259599999999864e+02	1.002457799999999954e+00	2.879473200000000083e-03	9.883061899999999733e-01	-1.685023800000000002e-02	1.016684799999999944e+00	2.158291199999999924e-02
1.538717800000000011e+02	1.002873099999999962e+00	3.235606399999999949e-03	9.874843599999999499e-01	-1.517411800000000033e-02	1.018592900000000023e+00	2.086864700000000059e-02
1.624729399999999941e+02	1.003446099999999896e+00	3.588766100000000212e-03	9.867892700000000517e-01	-1.316553300000000010e-02	1.020498499999999975e+00	1.965785700000000080e-02
1.715548799999999972e+02	1.004124500000000086e+00	3.836083599999999885e-03	9.862880499999999717e-01	-1.076334399999999934e-02	1.022214299999999909e+00	1.804806200000000013e-02
1.811444899999999905e+02	1.004850199999999916e+00	4.017024099999999716e-03	9.864224200000000220e-01	-8.193515800000000446e-03	1.023549800000000065e+00	1.598083200000000037e-02
1.912701399999999978e+02	1.005632199999999976e+00	4.072494200000000356e-03	9.872748000000000079e-01	-5.859961000000000336e-03	1.024214900000000039e+00	1.375784399999999998e-02
2.019617900000000077e+02	1.006245099999999892e+00	4.054320299999999815e-03	9.888529200000000241e-01	-4.028313000000000380e-03	1.024030199999999891e+00	1.191620000000000006e-02
2.132510900000000049e+02	1.006638900000000003e+00	3.811984000000000032e-03	9.906931300000000329e-01	-2.785879900000000093e-03	1.023141899999999938e+00	1.034996699999999985e-02
2.251714399999999898e+02	1.007075699999999907e+00	3.610290200000000008e-03	9.925208100000000311e-01	-2.293597699999999889e-03	1.021987399999999990e+00	9.420311299999999458e-03
2.377581199999999910e+02	1.007300000000000084e+00	3.483526900000000117e-03	9.943403299999999945e-01	-2.091738300000000206e-03	1.020567699999999967e+00	9.006356599999999421e-03
2.510483700000000056e+02	1.007435599999999987e+00	3.419600799999999909e-03	9.958169900000000130e-01	-2.023420100000000200e-03	1.019171400000000061e+00	8.787147900000000234e-03
2.650815200000000118e+02	1.007394600000000029e+00	3.430756200000000151e-03	9.971432000000000073e-01	-1.987811600000000123e-03	1.017740400000000101e+00	8.693833999999999243e-03
2.798990999999999758e+02	1.007156600000000068e+00	3.398296900000000176e-03	9.984273299999999463e-01	-1.952518999999999999e-03	1.016161199999999987e+00	8.710633699999999549e-03
2.955449499999999716e+02	1.006288899999999931e+00	3.604357900000000180e-03	9.984235099999999585e-01	-2.535862399999999975e-03	1.014300600000000108e+00	9.994630600000000212e-03
3.120653800000000047e+02	1.006712999999999969e+00	4.600049200000000220e-03	9.980672000000000432e-01	-1.852004499999999930e-03	1.015832300000000021e+00	1.135016900000000023e-02
3.295092700000000150e+02	1.007786800000000094e+00	5.654219400000000395e-03	9.961843799999999804e-01	-2.974616799999999970e-04	1.019656700000000082e+00	1.184644399999999938e-02
3.479282499999999914e+02	1.007795100000000055e+00	5.325283899999999973e-03	9.982348599999999461e-01	-1.747356900000000075e-04	1.017716400000000077e+00	1.100044900000000068e-02
3.673768099999999777e+02	1.007729000000000097e+00	5.503831300000000364e-03	9.989491000000000342e-01	-1.189656900000000045e-04	1.016890700000000036e+00	1.126199899999999997e-02
3.879125099999999975e+02	1.007617399999999996e+00	5.756297599999999834e-03	9.991571700000000389e-01	1.345614899999999950e-04	1.016371600000000042e+00	1.158684299999999945e-02
4.095961199999999849e+02	1.007233599999999951e+00	6.077176800000000378e-03	9.990641799999999684e-01	5.272823299999999935e-04	1.015704299999999893e+00	1.193146500000000047e-02
4.324918000000000120e+02	1.006588100000000097e+00	7.306489799999999618e-03	9.984984500000000374e-01	6.882880000000000074e-04	1.015036800000000072e+00	1.422299399999999922e-02
4.566673099999999863e+02	1.006355300000000064e+00	7.687961400000000237e-03	9.983480399999999921e-01	1.089523700000000032e-03	1.014609499999999942e+00	1.450521999999999923e-02
4.821941899999999919e+02	1.007473199999999958e+00	8.869287099999999605e-03	9.983351099999999700e-01	2.658712499999999878e-03	1.016789699999999907e+00	1.535782599999999977e-02
5.091479699999999866e+02	1.006939900000000110e+00	9.327799799999999739e-03	9.984474500000000141e-01	2.946914699999999936e-03	1.015676100000000082e+00	1.598324099999999873e-02
5.376084299999999985e+02	1.006391700000000000e+00	1.020914499999999933e-02	9.979991299999999566e-01	3.370535500000000195e-03	1.015025400000000078e+00	1.725898099999999963e-02
5.676597699999999804e+02	1.007292199999999971e+00	1.049536400000000008e-02	9.986338999999999633e-01	4.521514100000000383e-03	1.016052900000000037e+00	1.669898599999999900e-02
5.993909200000000510e+02	1.006651500000000032e+00	1.099297400000000084e-02	9.983234300000000117e-01	4.897893999999999859e-03	1.015095099999999917e+00	1.728042899999999993e-02
6.328957900000000336e+02	1.006145599999999973e+00	1.188580000000000018e-02	9.979207300000000336e-01	5.554331899999999898e-03	1.014616100000000021e+00	1.842878200000000119e-02
6.682735300000000507e+02	1.005837400000000104e+00	1.292350999999999916e-02	9.975369699999999673e-01	6.294939799999999669e-03	1.014336899999999986e+00	1.967698000000000016e-02
7.056288100000000441e+02	1.005588699999999891e+00	1.394597900000000071e-02	9.972143199999999874e-01	7.082985600000000180e-03	1.014165599999999889e+00	2.081291999999999864e-02
