mass_1	mass_2	chirp_mass	ra	dec	geocent_time	phase	iota	psi	luminosity_distance	total_mass	mass_ratio	chi_eff	chi_p	tilt_1	tilt_2	phi_12	theta_jn	phi_jl	mass_1_source	mass_2_source	total_mass_source	chirp_mass_source	a_1	a_2	phi_1	phi_2	redshift
9.984549699999999461e+01	6.659284999999999854e+01	7.069732348725561621e+01	2.611442700000000450e+00	5.259875000000000522e-01	1.246487219344726801e+09	5.904406936412244455e+00	1.005090434769867702e+00	2.288704161736704046e-01	4.178578400000000329e+03	1.664383469999999932e+02	6.669589716199219032e-01	1.109849101266768695e-01	2.887436874774236828e-01	5.849771296949067834e-01	2.632393786984520645e+00	1.331118281213726107e+00	9.180841151693084345e-01	5.440985475551283201e+00	5.965572950198836111e+01	3.978792399988239481e+01	9.944365350187075592e+01	4.224026654372094214e+01	5.229155760666038821e-01	4.309475646211681776e-01	2.342653840295570333e+00	3.673772121509296440e+00	6.736950135975134923e-01
9.983565500000000270e+01	8.342880200000000457e+01	7.938626297784863084e+01	5.550195300000000387e+00	-2.948793599999999793e-01	1.246487219344726801e+09	3.863028167484916064e+00	2.740397782988997388e+00	1.749486357824285410e+00	5.539022700000000441e+03	1.832644569999999931e+02	8.356613877076282115e-01	5.473893356357786288e-01	3.822031169127113048e-01	2.104807397660234669e-01	6.949273272928784273e-01	4.440651504952695561e+00	2.812447720308307808e+00	1.999793602263344905e+00	5.402228105973559735e+01	4.514433435751016077e+01	9.916661541724575102e+01	4.295686757272660827e+01	5.465367976288287855e-01	7.327732445494361535e-01	2.688699831910854599e+00	8.461660296839639273e-01	8.480458996095679991e-01
9.983565500000000270e+01	8.342880200000000457e+01	7.938626297784863084e+01	2.930266599999999944e+00	9.074447900000000011e-01	1.246487219344726801e+09	5.286669078049397896e+00	1.074414351496057574e+00	2.830326018927277754e-01	3.932452099999999518e+03	1.832644569999999931e+02	8.356613877076282115e-01	5.473893356357786288e-01	3.822031169127113048e-01	2.104807397660234669e-01	6.949273272928784273e-01	4.440651504952695561e+00	1.060220305494942616e+00	3.303736213471723637e+00	6.084124511559870285e+01	5.084267932316116401e+01	1.116839244387598598e+02	4.837909947750296880e+01	5.465367976288287855e-01	7.327732445494361535e-01	2.688699831910854599e+00	8.461660296839639273e-01	6.409206420794266723e-01
9.977215600000002382e+01	7.325009200000000931e+01	7.424549873005523182e+01	3.349008099999999821e+00	9.915441099999999786e-01	1.246487219344726801e+09	8.521668613247743718e-01	2.437032631982853470e+00	2.366863979101380799e+00	4.126887699999999313e+03	1.730222479999999905e+02	7.341736907038474147e-01	4.864096875905269957e-01	4.046325620173810700e-01	5.787168686942595341e-01	1.082196622132571173e+00	2.953529878999266334e+00	2.442908499470072936e+00	2.976654204200707809e+00	5.985679051012652963e+01	4.394528080250660906e+01	1.038020713126331174e+02	4.454245996052025447e+01	7.391474535122661838e-01	6.521226106906883313e-01	4.700153945465719296e+00	1.370498517285399842e+00	6.668477402429492384e-01
9.977215600000002382e+01	7.325009200000000931e+01	7.424549873005523182e+01	2.410318000000000183e+00	2.534335699999999969e-01	1.246487219344726801e+09	6.128211454110305212e+00	8.934049825823322522e-01	1.450073742706274871e+00	3.528190299999999752e+03	1.730222479999999905e+02	7.341736907038474147e-01	4.864096875905269957e-01	4.046325620173810700e-01	5.787168686942595341e-01	1.082196622132571173e+00	2.953529878999266334e+00	9.235451525140957463e-01	1.923319390270272322e+00	6.290467977709987935e+01	4.618296091449708030e+01	1.090876406915969312e+02	4.681054825060810742e+01	7.391474535122661838e-01	6.521226106906883313e-01	4.700153945465719296e+00	1.370498517285399842e+00	5.860847929524244382e-01
9.973375699999999711e+01	8.890438100000000077e+01	8.194704638516869011e+01	5.691519300000000392e+00	-4.959535999999999945e-01	1.246487219344726801e+09	5.075241766645377517e+00	2.073992053657398138e+00	3.028076261725464846e+00	2.603148799999999937e+03	1.886381379999999979e+02	8.914171457513628827e-01	3.474836596395107780e-01	1.525414148175291418e-01	2.261640186168573097e-01	1.660754878284111946e+00	2.971806897136908265e-01	2.070561225797273419e+00	6.202976123789659013e+00	6.854923227889533166e+01	6.110596098150006839e+01	1.296551932603954072e+02	5.632402995934805290e+01	6.802569118900481104e-01	7.113622489621916622e-02	4.218078456988474834e+00	4.515259146702166326e+00	4.549215751130393226e-01
9.972341900000000692e+01	6.243101099999999803e+01	6.831762388922471985e+01	4.561800900000000603e+00	1.124908800000000042e+00	1.246487219344726801e+09	7.692503509848047649e-02	4.516565865191817797e-01	1.540230473839935499e+00	2.404607800000000225e+03	1.621544299999999907e+02	6.260416221790389146e-01	3.345032378628786524e-02	1.169947440980378534e-01	1.213649558850990351e+00	1.395094617469159415e+00	2.503824807416679121e+00	4.838691430564387996e-01	2.028071793509492515e+00	6.995620787208430613e+01	4.379549785773371440e+01	1.137517057298179992e+02	4.792497034344035711e+01	1.248745621191903882e-01	9.809938424729493234e-02	4.870743144175118111e+00	1.091382644412211000e+00	4.255120743872419786e-01
9.972341900000000692e+01	6.243101099999999803e+01	6.831762388922471985e+01	2.893602500000000077e+00	7.586263600000000551e-01	1.246487219344726801e+09	5.602755500861249516e+00	1.134596766017244907e+00	5.704440972366303653e-01	2.449774899999999889e+03	1.621544299999999907e+02	6.260416221790389146e-01	3.345032378628786524e-02	1.169947440980378534e-01	1.213649558850990351e+00	1.395094617469159415e+00	2.503824807416679121e+00	1.169522353145765914e+00	1.307622891258956477e+00	6.962720630886011008e+01	4.358952918539339549e+01	1.132167354942534843e+02	4.769958090853422306e+01	1.248745621191903882e-01	9.809938424729493234e-02	4.870743144175118111e+00	1.091382644412211000e+00	4.322478853687705125e-01
9.970839700000000505e+01	9.033577699999999311e+01	8.260075160191843224e+01	2.529619499999999910e+00	5.455088599999999843e-01	1.246487219344726801e+09	3.666373843702680713e+00	1.767874366856157176e+00	2.692310161873393781e+00	3.508834600000000137e+03	1.900441739999999982e+02	9.059996922826868415e-01	4.666477180196652030e-01	6.517374957135453339e-01	1.077673440991756326e+00	1.243243085429115435e-01	4.569572381832427865e+00	1.908883319135630474e+00	1.172924733118916318e+00	6.297005753819461660e+01	5.705085275262741362e+01	1.200209102908220302e+02	5.216585801766449748e+01	7.398886864171289046e-01	5.997536070946171138e-01	7.577489506096952709e-01	5.327321332442123136e+00	5.834255342631958774e-01
9.968182400000000598e+01	9.571316500000000360e+01	8.502955532422465978e+01	2.687104700000000346e+00	6.636429000000000356e-01	1.246487219344726801e+09	2.230661816916463813e+00	2.000152026614955503e+00	1.961306007000320095e+00	3.721600600000000213e+03	1.953949889999999812e+02	9.601867337419508486e-01	4.382043376393940926e-01	6.115752630795407985e-01	1.298235750360392293e+00	4.350538813805940874e-01	2.475542104662411980e+00	2.073572941414493442e+00	2.271207905758355849e+00	6.181881284911850827e+01	5.935760399340003346e+01	1.211764168425185204e+02	5.273204237546868711e+01	6.350170763328633061e-01	7.901492654225642509e-01	2.678348324420966264e+00	5.153890429083378244e+00	6.124836341211202795e-01
9.965469400000000633e+01	8.571228000000000691e+01	8.041147204092331435e+01	2.699695199999999851e+00	6.515060200000000190e-01	1.246487219344726801e+09	3.706271827522721551e+00	4.092504552936951923e-01	5.908720233032797031e-01	6.229513500000000022e+03	1.853669739999999990e+02	8.600927518777992109e-01	3.366714299422181034e-01	5.402574462048136406e-01	1.096977069783868330e+00	1.002829592256133218e+00	3.438010918192743404e+00	3.666180338957429341e-01	4.525645306224519437e+00	5.155528532286199095e+01	4.434232722718547848e+01	9.589761255004745522e+01	4.160001117760835854e+01	6.071453769143515533e-01	7.547802204716504981e-01	4.970389768815945963e+00	2.125215379829102247e+00	9.329675585329081366e-01
9.963773299999999722e+01	8.222402199999999084e+01	7.872365637493194868e+01	2.799964500000000189e+00	7.887036699999997458e-01	1.246487219344726801e+09	1.001858049795550709e+00	4.477436662695430392e-01	2.265713466284741795e+00	6.126186300000001211e+03	1.818617549999999881e+02	8.252297550768242784e-01	1.911784676318154796e-01	9.629546916105236054e-01	1.481436818596197247e+00	1.209869316373554771e+00	3.206837374443159305e+00	3.994140346393158514e-01	5.967197734539261944e+00	5.188415546009905199e+01	4.281634890270540694e+01	9.470050436280446604e+01	4.099361058068620878e+01	9.668121801715762187e-01	9.013210607447431633e-01	1.687850566101655403e+00	4.894687940544813820e+00	9.203884522438708915e-01
9.963240799999999808e+01	9.607904800000000023e+01	8.517150889327106711e+01	3.318452000000000179e+00	1.097073100000000245e+00	1.246487219344726801e+09	1.345127564870977510e+00	1.614303874180590848e+00	1.441981068321096959e+00	3.015381300000000010e+03	1.957114559999999983e+02	9.643352994138212342e-01	3.088677986633185379e-01	3.135940721754241212e-01	4.293131697904175037e-01	1.933781319357709139e+00	3.340435719654388347e+00	1.603536086267075111e+00	5.915573951279329279e+00	6.578711376874150574e+01	6.344083605375046631e+01	1.292279498224919791e+02	5.623860607099853581e+01	7.533856699231947784e-01	2.286703226480702178e-01	1.749370321182150079e+00	5.089806040836537981e+00	5.144669266116969064e-01
9.960338600000000042e+01	8.272579199999999844e+01	7.895466348848688654e+01	2.633006400000000191e+00	5.860153000000000167e-01	1.246487219344726801e+09	2.430138339016163940e+00	9.241462932268128538e-01	1.044422053885782908e+00	5.236163299999999253e+03	1.823291780000000131e+02	8.305520055312174410e-01	3.139868597360866986e-01	6.965055915015722077e-01	9.141763617073571657e-01	1.383610828653172309e+00	1.583142565952422309e+00	7.327907349628907108e-01	4.710606332196149104e+00	5.502613456981845275e+01	4.570206642359337934e+01	1.007282009934118463e+02	4.361869724019433647e+01	8.793595546566493892e-01	2.456651946809462472e-01	5.187045106830883157e+00	4.870023656037201221e-01	8.101105370870795852e-01
9.953385199999999600e+01	6.878179200000001003e+01	7.178631863995633466e+01	2.667434899999999942e+00	6.616174500000000513e-01	1.246487219344726801e+09	2.843272482149014735e+00	2.341060258975748987e+00	1.837874609253009162e+00	5.353885199999999713e+03	1.683156439999999918e+02	6.910391853416865127e-01	2.913907389717518837e-01	4.253349089509633751e-01	7.868889729969246183e-01	6.980921347785215003e-01	3.346382274498023612e+00	2.386735771850004628e+00	2.821480595512912082e+00	5.454179834534218685e+01	3.769051989563581628e+01	9.223231824097800313e+01	3.933691740589902253e+01	6.006196550159731418e-01	1.297442112350593313e-01	3.024195766315939338e+00	8.739273363437671804e-02	8.249096109699524115e-01
9.953385199999999600e+01	6.878179200000001003e+01	7.178631863995633466e+01	2.512985599999999931e+00	5.027263400000000493e-01	1.246487219344726801e+09	3.119363817920715931e+00	2.224875861519520992e+00	1.685549736236951590e+00	4.285032599999999547e+03	1.683156439999999918e+02	6.910391853416865127e-01	2.913907389717518837e-01	4.253349089509633751e-01	7.868889729969246183e-01	6.980921347785215003e-01	3.346382274498023612e+00	2.238794988294056765e+00	3.076448929158763779e+00	5.897468219581791260e+01	4.075381634038288325e+01	9.972849853620078875e+01	4.253402478384082031e+01	6.006196550159731418e-01	1.297442112350593313e-01	3.024195766315939338e+00	8.739273363437671804e-02	6.877386752082960131e-01
9.950280800000000170e+01	6.851979799999999443e+01	7.163368671663455700e+01	3.298956599999999906e+00	1.011786099999999911e+00	1.246487219344726801e+09	7.349405282836165565e-01	2.068035288681758566e+00	1.739700679040601550e+00	3.466839199999999892e+03	1.680226059999999961e+02	6.886217522625089904e-01	3.800945521638682822e-01	9.703974138818539930e-02	9.038091883481431665e-01	9.940279166966040081e-02	5.116350603101427197e+00	2.039003800349274087e+00	5.405554619662771287e+00	6.307048211332877230e+01	4.343170590892168548e+01	1.065021880222504507e+02	4.540546390181567915e+01	1.235090922351932408e-01	8.251780664759931216e-01	1.849666990040386594e+00	6.828322859622275587e-01	5.776446392340474079e-01
9.949688000000000443e+01	6.865222199999999475e+01	7.170336311353348435e+01	3.299871399999999788e+00	1.010042499999999954e+00	1.246487219344726801e+09	4.045991883999571215e+00	1.531526220504355607e+00	2.151738959943799989e-01	2.174630599999999959e+03	1.681491019999999992e+02	6.899937163858805844e-01	2.664471643963281858e-02	1.981154875988291875e-01	6.332725461097877817e-01	1.486770321543263496e+00	5.999381038739953098e+00	1.478717061053334447e+00	4.190999051643858664e+00	7.154068098073075532e+01	4.936262034267110010e+01	1.209033013234018483e+02	5.155646514494520716e+01	3.404709690109410797e-02	3.036511940253754371e-01	3.537880791879275844e+00	3.254076523439642710e+00	3.907734541525981764e-01
9.949688000000000443e+01	6.865222199999999475e+01	7.170336311353348435e+01	2.224657000000000107e+00	1.115446999999999689e-01	1.246487219344726801e+09	3.155850308742023103e+00	1.930801122844790330e+00	1.538958094081660732e+00	2.061530400000000100e+03	1.681491019999999992e+02	6.899937163858805844e-01	2.664471643963281858e-02	1.981154875988291875e-01	6.332725461097877817e-01	1.486770321543263496e+00	5.999381038739953098e+00	1.920358728667804327e+00	3.325068405895160506e+00	7.244561131324262249e+01	4.998701658587126673e+01	1.224326278991138821e+02	5.220861170697357068e+01	3.404709690109410797e-02	3.036511940253754371e-01	3.537880791879275844e+00	3.254076523439642710e+00	3.734010686967945136e-01
9.948717499999999347e+01	8.868895699999998783e+01	8.174648365587835031e+01	2.779839500000000019e+00	8.065371799999998537e-01	1.246487219344726801e+09	4.342612052561728220e+00	7.354919678649446402e-01	2.713647475194687964e+00	5.692889199999999619e+03	1.881761319999999955e+02	8.914612059293069990e-01	2.537727410422285224e-01	6.651263171383865469e-01	1.021241751404750042e+00	1.395520582328701797e+00	4.166192833884860391e+00	5.961816334784914018e-01	5.107980472721095566e+00	5.328287343171341206e+01	4.749961460481386410e+01	1.007824880365272833e+02	4.378139737231251871e+01	7.799714550127494483e-01	4.671285671135492756e-01	4.421175807338105557e+00	2.304183334043379716e+00	8.671510861271657378e-01
9.945046999999999571e+01	5.459394799999999748e+01	6.358015932384792279e+01	4.614418999999999826e+00	8.433619900000000058e-01	1.246487219344726801e+09	2.992191451541160951e+00	2.203315910412109613e+00	5.834815282514386192e-01	1.343431499999999915e+03	1.540444180000000074e+02	5.489561587793401198e-01	1.794376658932509416e-01	2.144799406002886599e-01	6.676410525760133607e-01	8.191249262664958009e-01	2.124362820593676815e-01	2.242139062116832893e+00	2.620373340601215517e+00	7.907013833067483688e+01	4.340603941215832151e+01	1.224761777428331726e+02	5.055071125177187241e+01	7.647966496485700261e-02	5.812368226088705514e-01	2.565765596405977789e+00	2.778201878465344166e+00	2.577500444490650744e-01
9.945046999999999571e+01	5.459394799999999748e+01	6.358015932384792279e+01	2.970110500000000098e+00	8.791542700000000155e-01	1.246487219344726801e+09	1.810633716733044851e+00	2.633847549855420134e+00	1.302644060279544824e+00	5.432888600000000224e+03	1.540444180000000074e+02	5.489561587793401198e-01	1.794376658932509416e-01	2.144799406002886599e-01	6.676410525760133607e-01	8.191249262664958009e-01	2.124362820593676815e-01	2.707202316744684811e+00	1.361549670961476499e+00	5.420226716299001879e+01	2.975466837892656002e+01	8.395693554191657881e+01	3.465231267319979480e+01	7.647966496485700261e-02	5.812368226088705514e-01	2.565765596405977789e+00	2.778201878465344166e+00	8.348027712742248641e-01
9.944747200000000475e+01	6.677121700000000715e+01	7.066003581401903944e+01	5.961610799999999877e+00	-6.631616299999999464e-01	1.246487219344726801e+09	4.722987311771081664e+00	2.226077734929783780e+00	2.980376719058579926e+00	4.413242099999999482e+03	1.662186889999999835e+02	6.714219643511902813e-01	2.100086493943276456e-01	3.207755060494729693e-01	1.740348671309482897e+00	7.333981193897167739e-01	3.316323335151091900e+00	2.254818182250378111e+00	1.252684285323993896e+00	5.834229793651780227e+01	3.917230028529918684e+01	9.751459822181696779e+01	4.145373209352688804e+01	1.514738970258577844e-01	7.549546661089527877e-01	2.334714778120204670e+00	5.651038113271297902e+00	7.045518520406705010e-01
9.932244900000000598e+01	8.700921600000000922e+01	8.089287520773144990e+01	5.817340299999999687e+00	-6.100004799999999561e-01	1.246487219344726801e+09	6.039394595950635214e+00	1.552839702922943710e+00	1.114631607806721575e-01	3.565696500000000015e+03	1.863316649999999868e+02	8.760276944037090896e-01	4.296103540427624878e-01	2.547690715661981575e-01	2.256202268773551123e-01	1.425813954704862496e+00	1.729670889107774334e+00	1.516924344080575526e+00	3.726533346017336878e+00	6.241871932376405141e+01	5.468052677682928220e+01	1.170992461005933194e+02	5.083674157977780794e+01	7.880259723486265910e-01	2.995086530783313550e-01	6.101499654330365452e+00	1.547985236258552888e+00	5.912285621372235234e-01
9.932244900000000598e+01	8.700921600000000922e+01	8.089287520773144990e+01	5.808513600000000388e+00	-4.000421599999999800e-01	1.246487219344726801e+09	2.477137767764395981e+00	4.927466749341222196e-01	1.203173468877196450e+00	6.860000399999999900e+03	1.863316649999999868e+02	8.760276944037090896e-01	4.296103540427624878e-01	2.547690715661981575e-01	2.256202268773551123e-01	1.425813954704862496e+00	1.729670889107774334e+00	5.072139366996741838e-01	2.822199904632491374e-01	4.944278244833503777e+01	4.331324671311912766e+01	9.275602916145415122e+01	4.026852812012499783e+01	7.880259723486265910e-01	2.995086530783313550e-01	6.101499654330365452e+00	1.547985236258552888e+00	1.008836155282855751e+00
9.932244900000000598e+01	8.700921600000000922e+01	8.089287520773144990e+01	1.616050999999999904e+00	-6.277080800000000016e-01	1.246487219344726801e+09	3.281656304048690131e+00	2.290412675374168927e+00	2.421789604111643790e+00	2.258943299999999908e+03	1.863316649999999868e+02	8.760276944037090896e-01	4.296103540427624878e-01	2.547690715661981575e-01	2.256202268773551123e-01	1.425813954704862496e+00	1.729670889107774334e+00	2.343372731125400676e+00	9.359763103603347956e-01	7.076277312389908047e+01	6.199014898934207451e+01	1.327529221132411408e+02	5.763253155049147836e+01	7.880259723486265910e-01	2.995086530783313550e-01	6.101499654330365452e+00	1.547985236258552888e+00	4.035974653804986212e-01
9.931921400000000233e+01	7.217130299999999465e+01	7.351748983587675923e+01	6.043341400000000085e+00	-8.409658999999998219e-01	1.246487219344726801e+09	4.702306835283696529e+00	1.847636500828143902e+00	2.643341403232530862e+00	2.351281899999999951e+03	1.714905169999999828e+02	7.266600297501345507e-01	4.934400643692352789e-02	3.936323269975947059e-01	1.182556218803120895e+00	1.414466604219276613e+00	4.554412345587359745e+00	1.851539149060988709e+00	3.118875035325625600e+00	7.006528502270381864e+01	5.091364209904962479e+01	1.209789271217534292e+02	5.186331699629072745e+01	5.358862289585836908e-02	5.737658098178481936e-01	3.090721414192318051e+00	1.361948452600090675e+00	4.175238703134769858e-01
9.931921400000000233e+01	7.217130299999999465e+01	7.351748983587675923e+01	5.918505000000001459e+00	-6.426310800000000212e-01	1.246487219344726801e+09	4.147863290162742800e+00	6.334496509911147211e-01	1.620812332583929205e+00	4.303127999999999702e+03	1.714905169999999828e+02	7.266600297501345507e-01	4.934400643692352789e-02	3.936323269975947059e-01	1.182556218803120895e+00	1.414466604219276613e+00	4.554412345587359745e+00	6.971401850770301278e-01	2.430019181498363157e+00	5.876465414843733726e+01	4.270192533175984551e+01	1.014665794801971686e+02	4.349842986138165202e+01	5.358862289585836908e-02	5.737658098178481936e-01	3.090721414192318051e+00	1.361948452600090675e+00	6.901182426620490196e-01
9.931242399999999293e+01	9.423192600000000141e+01	8.421023714922920078e+01	1.070068100000000078e+00	-9.022879499999999497e-01	1.246487219344726801e+09	5.526992099128803737e+00	2.292946785310370217e+00	2.220474955255606453e+00	3.309539599999999609e+03	1.935443500000000085e+02	9.488432786616908254e-01	4.264538787900284955e-01	3.786596417862968245e-02	4.545610452561685277e-02	1.751207811411042758e+00	3.073738123571895020e+00	2.299661372030670226e+00	1.238190179126719803e+00	6.383155410888510772e+01	6.056614108274568054e+01	1.243976951916308025e+02	5.412485258755813788e+01	8.333095819908790114e-01	7.970619761843466752e-03	5.122498307472764800e+00	1.913051123865074032e+00	5.558515750782274667e-01
