#Frequency	Median Mag	Phase (Rad)	-1 Sigma Mag	-1 Sigma Phase	+1 Sigma Mag	+1 Sigma Phase
5.000000000000000000e+00	1.033922699999999972e+00	-2.197044399999999870e-02	9.933102600000000004e-01	-8.459568600000000327e-02	1.074923800000000096e+00	3.893087900000000157e-02
5.279491000000000156e+00	1.030911099999999969e+00	-2.395874599999999952e-02	9.887552699999999639e-01	-8.056975399999999343e-02	1.074137799999999920e+00	3.114600500000000091e-02
5.574605000000000032e+00	1.028061700000000078e+00	-2.529911199999999860e-02	9.840158500000000252e-01	-7.628242699999999987e-02	1.072343199999999941e+00	2.402785699999999969e-02
5.886215299999999928e+00	1.025174199999999924e+00	-2.579660300000000128e-02	9.807095700000000305e-01	-7.096634100000000223e-02	1.069797799999999910e+00	1.753888899999999848e-02
6.215244099999999605e+00	1.022568099999999980e+00	-2.613397500000000026e-02	9.784355999999999609e-01	-6.562237999999999405e-02	1.066330400000000012e+00	1.233732599999999915e-02
6.562665100000000251e+00	1.020335500000000062e+00	-2.562026300000000076e-02	9.773319799999999891e-01	-6.066296999999999662e-02	1.062884299999999893e+00	8.239903999999999284e-03
6.929506199999999616e+00	1.018459000000000003e+00	-2.494522600000000090e-02	9.770840800000000215e-01	-5.587545499999999749e-02	1.059224399999999955e+00	5.124479300000000029e-03
7.316853100000000332e+00	1.017240099999999980e+00	-2.427042700000000067e-02	9.774692299999999667e-01	-5.188471699999999687e-02	1.056901899999999950e+00	2.642765500000000215e-03
7.725851999999999720e+00	1.015709399999999984e+00	-2.370627299999999993e-02	9.775947499999999568e-01	-4.840926200000000151e-02	1.054996700000000009e+00	3.806291200000000126e-04
8.157713100000000495e+00	1.014603300000000097e+00	-2.345760200000000101e-02	9.773797899999999705e-01	-4.529327300000000195e-02	1.053615299999999921e+00	-1.879903499999999996e-03
8.613714599999999777e+00	1.013629899999999973e+00	-2.358396199999999998e-02	9.768686100000000261e-01	-4.339361500000000343e-02	1.053245800000000010e+00	-3.682976599999999903e-03
9.095205699999999283e+00	1.012540199999999890e+00	-2.389896400000000171e-02	9.765760599999999680e-01	-4.342919499999999683e-02	1.052393399999999923e+00	-3.873314599999999868e-03
9.603611199999999570e+00	1.011519899999999916e+00	-2.440500500000000045e-02	9.765617699999999957e-01	-4.590944699999999906e-02	1.050890700000000066e+00	-2.038186400000000127e-03
1.014043599999999934e+01	1.010565799999999959e+00	-2.438971599999999879e-02	9.768257200000000084e-01	-4.977695800000000309e-02	1.048503399999999974e+00	8.088630900000000172e-04
1.070726799999999912e+01	1.009549800000000053e+00	-2.439088000000000020e-02	9.775380000000000180e-01	-5.458072399999999713e-02	1.045321900000000026e+00	4.530369499999999973e-03
1.130578500000000020e+01	1.008571600000000013e+00	-2.449437200000000037e-02	9.787206099999999909e-01	-5.971780899999999670e-02	1.040945500000000079e+00	8.219241999999999868e-03
1.193775800000000054e+01	1.007233499999999893e+00	-2.437081500000000053e-02	9.800559500000000090e-01	-6.387806799999999618e-02	1.036051800000000078e+00	1.152318500000000003e-02
1.260505700000000040e+01	1.005634600000000045e+00	-2.452119100000000121e-02	9.812572499999999698e-01	-6.789971999999999674e-02	1.031548799999999932e+00	1.420747099999999929e-02
1.330965699999999963e+01	1.003824700000000014e+00	-2.439511200000000005e-02	9.819207699999999983e-01	-7.097691200000000311e-02	1.027090599999999965e+00	1.661124699999999912e-02
1.405364299999999922e+01	1.001992599999999900e+00	-2.455322999999999881e-02	9.810572899999999708e-01	-7.250802400000000425e-02	1.022941799999999901e+00	1.792796300000000162e-02
1.483921600000000041e+01	9.996972400000000425e-01	-2.437214899999999920e-02	9.786429599999999507e-01	-7.250148300000000545e-02	1.020237499999999908e+00	1.851185799999999909e-02
1.566870100000000043e+01	9.967323599999999839e-01	-2.357953200000000027e-02	9.749203499999999911e-01	-7.114095700000000466e-02	1.019190599999999947e+00	1.853141499999999900e-02
1.654455300000000051e+01	9.941141900000000087e-01	-2.258072300000000046e-02	9.692962699999999598e-01	-6.847023000000000692e-02	1.018856299999999937e+00	1.761794499999999944e-02
1.746936399999999878e+01	9.917976800000000148e-01	-2.113966499999999846e-02	9.637127500000000069e-01	-6.375797699999999346e-02	1.019205600000000045e+00	1.631388599999999967e-02
