#Frequency	Median Mag	Phase (Rad)	-1 Sigma Mag	-1 Sigma Phase	+1 Sigma Mag	+1 Sigma Phase
5.000000000000000000e+00	1.044346999999999914e+00	-8.043133399999999322e-03	9.936152900000000399e-01	-9.688912900000000439e-02	1.098415799999999942e+00	8.026114099999999418e-02
5.279491000000000156e+00	1.043611199999999961e+00	-1.250284200000000012e-02	9.917294399999999621e-01	-8.673477200000000165e-02	1.097134300000000007e+00	6.140367000000000047e-02
5.574605000000000032e+00	1.041922699999999979e+00	-1.696017199999999905e-02	9.915976199999999574e-01	-7.703146800000000571e-02	1.093611099999999947e+00	4.434334899999999718e-02
5.886215299999999928e+00	1.039173499999999972e+00	-1.989293899999999837e-02	9.925094800000000550e-01	-6.867072400000000243e-02	1.087075800000000037e+00	2.968367699999999859e-02
6.215244099999999605e+00	1.035752000000000006e+00	-2.199260000000000104e-02	9.932479699999999800e-01	-6.116924499999999709e-02	1.078968300000000102e+00	1.798127199999999953e-02
6.562665100000000251e+00	1.032350000000000101e+00	-2.275602900000000053e-02	9.944819900000000379e-01	-5.414782800000000201e-02	1.070193600000000078e+00	9.323902999999999705e-03
6.929506199999999616e+00	1.028844700000000056e+00	-2.256095799999999901e-02	9.960919499999999482e-01	-4.807053599999999705e-02	1.061821300000000079e+00	3.271329800000000176e-03
7.316853100000000332e+00	1.025876100000000068e+00	-2.201096199999999850e-02	9.970820799999999817e-01	-4.290972900000000062e-02	1.054935600000000084e+00	-8.297508199999999515e-04
7.725851999999999720e+00	1.023239500000000080e+00	-2.110730599999999929e-02	9.980203899999999795e-01	-3.854986199999999724e-02	1.049112000000000045e+00	-3.233124100000000015e-03
8.157713100000000495e+00	1.021143600000000040e+00	-1.982171500000000017e-02	9.980500300000000324e-01	-3.475127699999999709e-02	1.044812899999999933e+00	-4.549704800000000174e-03
8.613714599999999777e+00	1.019557999999999964e+00	-1.859989299999999929e-02	9.983216299999999599e-01	-3.181589499999999682e-02	1.041761900000000018e+00	-4.991603600000000043e-03
9.095205699999999283e+00	1.018830499999999972e+00	-1.753784200000000140e-02	9.985642300000000526e-01	-2.991775600000000021e-02	1.039780499999999996e+00	-4.948255500000000098e-03
9.603611199999999570e+00	1.018147700000000100e+00	-1.663356699999999841e-02	9.988628499999999688e-01	-2.897793599999999928e-02	1.038357299999999928e+00	-4.310974399999999672e-03
1.014043599999999934e+01	1.017768800000000029e+00	-1.611528900000000139e-02	9.995959500000000109e-01	-2.875418399999999861e-02	1.037013299999999916e+00	-3.928259600000000122e-03
1.070726799999999912e+01	1.017375200000000035e+00	-1.596860799999999872e-02	9.999337700000000551e-01	-2.891384300000000157e-02	1.036072899999999963e+00	-3.753125600000000155e-03
1.130578500000000020e+01	1.017141599999999979e+00	-1.609583700000000173e-02	9.998980200000000540e-01	-2.931701600000000130e-02	1.035173799999999922e+00	-3.556936899999999999e-03
1.193775800000000054e+01	1.016786399999999979e+00	-1.678856600000000129e-02	9.998504400000000070e-01	-2.976464399999999982e-02	1.034222799999999998e+00	-4.031896899999999964e-03
1.260505700000000040e+01	1.016054900000000094e+00	-1.758455700000000066e-02	9.993574400000000413e-01	-3.031687500000000007e-02	1.032934500000000089e+00	-5.106377900000000358e-03
1.330965699999999963e+01	1.014931199999999922e+00	-1.857868000000000019e-02	9.984320899999999943e-01	-3.091134400000000032e-02	1.031543199999999993e+00	-6.520880899999999605e-03
1.405364299999999922e+01	1.013481300000000029e+00	-1.963413699999999942e-02	9.968505100000000230e-01	-3.125635499999999956e-02	1.030129700000000037e+00	-8.173402499999999488e-03
1.483921600000000041e+01	1.011642200000000047e+00	-2.072328799999999943e-02	9.949629300000000232e-01	-3.144500399999999862e-02	1.028081599999999929e+00	-9.976506600000000641e-03
1.566870100000000043e+01	1.009249499999999911e+00	-2.145967299999999855e-02	9.924613399999999697e-01	-3.147277700000000039e-02	1.025528199999999890e+00	-1.129432000000000005e-02
1.654455300000000051e+01	1.006700900000000010e+00	-2.182883899999999919e-02	9.898767099999999930e-01	-3.126510400000000189e-02	1.022677599999999964e+00	-1.228119100000000033e-02
1.746936399999999878e+01	1.003597300000000025e+00	-2.154998300000000172e-02	9.868247999999999465e-01	-3.070377900000000049e-02	1.019587999999999939e+00	-1.262911499999999979e-02
1.844586999999999932e+01	1.000678399999999968e+00	-2.081787499999999957e-02	9.841072899999999679e-01	-2.994765799999999853e-02	1.016333699999999896e+00	-1.191817499999999960e-02
1.947696099999999930e+01	9.975998499999999547e-01	-1.941225599999999926e-02	9.814428299999999883e-01	-2.877118299999999879e-02	1.013276000000000066e+00	-1.030022600000000087e-02
2.056568800000000152e+01	9.949937800000000498e-01	-1.743001599999999957e-02	9.792461599999999766e-01	-2.732816000000000065e-02	1.010586299999999937e+00	-7.828606199999999307e-03
2.171527199999999880e+01	9.928143499999999566e-01	-1.502189299999999970e-02	9.777553399999999728e-01	-2.568445199999999998e-02	1.008348000000000022e+00	-4.569187199999999796e-03
2.292911700000000152e+01	9.911737000000000464e-01	-1.226677099999999923e-02	9.764843300000000115e-01	-2.404657400000000111e-02	1.006382600000000016e+00	-9.897225700000000619e-04
2.421081300000000169e+01	9.900442900000000490e-01	-9.693563400000000663e-03	9.755277799999999555e-01	-2.216959799999999869e-02	1.004999100000000034e+00	2.666671600000000003e-03
2.556415399999999849e+01	9.894004699999999763e-01	-6.870766799999999778e-03	9.750546199999999830e-01	-2.021223299999999959e-02	1.003952299999999909e+00	6.410352900000000111e-03
2.699314400000000091e+01	9.892901100000000003e-01	-4.091393500000000197e-03	9.750399199999999489e-01	-1.821595000000000159e-02	1.003498400000000013e+00	9.678381099999999390e-03
2.850201200000000057e+01	9.895558700000000041e-01	-1.439226100000000081e-03	9.751574200000000525e-01	-1.595415700000000006e-02	1.003867999999999983e+00	1.292423799999999935e-02
3.009522300000000072e+01	9.901993399999999834e-01	1.240814299999999908e-03	9.755955200000000493e-01	-1.395620699999999999e-02	1.004679499999999948e+00	1.600792300000000029e-02
3.177749100000000126e+01	9.910509400000000468e-01	3.679689600000000081e-03	9.762178299999999531e-01	-1.183478500000000044e-02	1.006158499999999956e+00	1.891826599999999955e-02
3.355379599999999840e+01	9.922187999999999564e-01	5.826040200000000280e-03	9.768852500000000383e-01	-9.572023600000000021e-03	1.008171699999999893e+00	2.127514999999999962e-02
3.542939200000000000e+01	9.937462700000000426e-01	7.812248699999999740e-03	9.776225600000000293e-01	-7.672899199999999587e-03	1.010530799999999951e+00	2.337270400000000109e-02
3.740983200000000153e+01	9.955947099999999939e-01	9.404188100000000425e-03	9.785290700000000008e-01	-6.009012499999999944e-03	1.013170600000000032e+00	2.483086699999999952e-02
3.950097399999999936e+01	9.976109899999999753e-01	1.069458199999999935e-02	9.799388599999999672e-01	-4.534074299999999585e-03	1.016116800000000042e+00	2.625525399999999870e-02
4.170900699999999972e+01	9.998616599999999854e-01	1.148092099999999983e-02	9.814849799999999513e-01	-3.676363399999999903e-03	1.019360100000000102e+00	2.698839700000000077e-02
4.404046499999999753e+01	1.002134800000000103e+00	1.181310500000000083e-02	9.829156300000000401e-01	-3.399656500000000203e-03	1.022394500000000095e+00	2.761459000000000136e-02
4.650224699999999700e+01	1.004432900000000073e+00	1.190535799999999957e-02	9.847856400000000177e-01	-3.773584799999999805e-03	1.024920300000000006e+00	2.762768900000000041e-02
4.910163899999999870e+01	1.006594400000000000e+00	1.113658900000000056e-02	9.867550800000000066e-01	-4.690381399999999680e-03	1.027181300000000075e+00	2.725891600000000109e-02
5.184633199999999675e+01	1.008423400000000081e+00	1.008494700000000036e-02	9.886329299999999654e-01	-5.771690099999999927e-03	1.028816900000000034e+00	2.684674199999999983e-02
5.474444799999999844e+01	1.010002800000000089e+00	8.794292000000000428e-03	9.906215699999999513e-01	-7.570014699999999715e-03	1.029695599999999933e+00	2.590975200000000117e-02
5.780456399999999917e+01	1.011276499999999912e+00	7.309389599999999675e-03	9.927269300000000074e-01	-9.714757699999999885e-03	1.030031799999999942e+00	2.490332199999999857e-02
6.103573500000000251e+01	1.012033299999999914e+00	5.710400099999999625e-03	9.945466400000000373e-01	-1.217910600000000031e-02	1.029591799999999946e+00	2.382844799999999860e-02
6.444752200000000641e+01	1.012225099999999989e+00	4.104999500000000405e-03	9.960036599999999574e-01	-1.427933600000000011e-02	1.028737800000000036e+00	2.288073399999999979e-02
6.805002199999999846e+01	1.012320200000000003e+00	2.636423599999999923e-03	9.971718099999999918e-01	-1.624860800000000119e-02	1.027449899999999916e+00	2.170457699999999920e-02
7.185389600000000598e+01	1.011983599999999983e+00	1.541831900000000108e-03	9.981436000000000197e-01	-1.801070899999999975e-02	1.025709200000000099e+00	2.073848799999999937e-02
7.587039900000000614e+01	1.011256399999999944e+00	3.197887199999999912e-04	9.986150000000000304e-01	-1.916239600000000168e-02	1.023862300000000003e+00	1.994061199999999992e-02
8.011141700000000299e+01	1.010558499999999915e+00	-5.669214899999999550e-04	9.991959500000000549e-01	-2.015145299999999973e-02	1.021956800000000110e+00	1.926928300000000163e-02
8.458950099999999850e+01	1.009738500000000094e+00	-1.162872300000000010e-03	9.993979400000000402e-01	-2.077049699999999888e-02	1.020159000000000038e+00	1.872950500000000046e-02
8.931790100000000621e+01	1.008936800000000078e+00	-1.643275700000000053e-03	9.992566299999999790e-01	-2.111159199999999847e-02	1.018603499999999995e+00	1.825811700000000079e-02
9.431060999999999694e+01	1.008183300000000004e+00	-1.708737600000000091e-03	9.988791000000000198e-01	-2.123510699999999959e-02	1.017481000000000080e+00	1.792572300000000105e-02
