#Frequency	Median Mag	Phase (Rad)	-1 Sigma Mag	-1 Sigma Phase	+1 Sigma Mag	+1 Sigma Phase
5.000000000000000000e+00	9.917841800000000152e-01	-1.066908599999999950e-02	9.393996399999999802e-01	-5.449780600000000280e-02	1.043788600000000066e+00	3.272977299999999673e-02
5.279491000000000156e+00	9.915286399999999611e-01	-9.504560599999999776e-03	9.425330899999999623e-01	-5.161217199999999783e-02	1.040334300000000045e+00	3.221734300000000245e-02
5.574605000000000032e+00	9.913187199999999866e-01	-8.645655299999999155e-03	9.456865800000000544e-01	-4.900610799999999961e-02	1.036991400000000008e+00	3.159100699999999734e-02
5.886215299999999928e+00	9.910016299999999667e-01	-7.947667599999999610e-03	9.479953899999999933e-01	-4.668876200000000171e-02	1.034168100000000035e+00	3.078587099999999938e-02
6.215244099999999605e+00	9.910325700000000015e-01	-6.995727099999999796e-03	9.503901500000000446e-01	-4.403488099999999794e-02	1.032051700000000016e+00	3.000667699999999896e-02
6.562665100000000251e+00	9.911914400000000347e-01	-6.004631399999999994e-03	9.523545799999999506e-01	-4.160349199999999886e-02	1.029811800000000055e+00	2.935605700000000137e-02
6.929506199999999616e+00	9.911562099999999820e-01	-5.148951100000000169e-03	9.540233599999999869e-01	-3.894932400000000045e-02	1.028637000000000024e+00	2.847414200000000090e-02
7.316853100000000332e+00	9.914315500000000503e-01	-4.282687000000000299e-03	9.558640400000000259e-01	-3.612504899999999936e-02	1.027767400000000109e+00	2.736813800000000019e-02
7.725851999999999720e+00	9.920796100000000006e-01	-3.449967500000000135e-03	9.571304299999999765e-01	-3.323883500000000130e-02	1.027312800000000026e+00	2.613788599999999906e-02
8.157713100000000495e+00	9.926219400000000359e-01	-2.672730500000000068e-03	9.586019799999999647e-01	-3.044032899999999861e-02	1.026716299999999915e+00	2.470884300000000117e-02
8.613714599999999777e+00	9.931220400000000392e-01	-1.972642499999999882e-03	9.601935299999999618e-01	-2.761909200000000134e-02	1.026578999999999908e+00	2.313521400000000117e-02
9.095205699999999283e+00	9.940206999999999793e-01	-1.462530000000000080e-03	9.616557999999999495e-01	-2.501069800000000135e-02	1.026258700000000079e+00	2.161434300000000114e-02
9.603611199999999570e+00	9.947988300000000228e-01	-1.163957800000000025e-03	9.631692299999999873e-01	-2.236850799999999875e-02	1.025940800000000097e+00	1.997589500000000046e-02
