mass_1	mass_2	chirp_mass	ra	dec	geocent_time	phase	iota	psi	luminosity_distance	total_mass	mass_ratio	chi_eff	chi_p	tilt_1	tilt_2	phi_12	theta_jn	phi_jl	mass_1_source	mass_2_source	total_mass_source	chirp_mass_source	a_1	a_2	phi_1	phi_2	redshift
7.574856599999998252e+01	3.389923499999999734e+01	4.342487756992383652e+01	4.955426100000000389e+00	3.594558900000000001e-01	1.242459857463379145e+09	3.228341681161965848e+00	2.796688971376453114e+00	3.115528661304974190e+00	1.677781500000000051e+03	1.096478010000000012e+02	4.475231253882746563e-01	2.331565695007855876e-01	7.695703230301306208e-01	1.142266506482436217e+00	1.647383166790156173e+00	1.868380073868827651e+00	2.565042663966599967e+00	5.337734679392695192e+00	5.769761933473525772e+01	2.582101893214367294e+01	8.351863826687895198e+01	3.307669290646306592e+01	8.460743617735009270e-01	4.110041376047098294e-01	5.754765919687741871e+00	1.339960686376983290e+00	3.128542715175363642e-01
7.466016399999998043e+01	3.552984199999999504e+01	4.423651323382617306e+01	4.815125100000000380e+00	2.863073800000000002e-01	1.242459857463379145e+09	3.078153013273528416e+00	2.848394937000267024e+00	3.083431892233435070e-02	1.772365999999999985e+03	1.101900059999999968e+02	4.758875429204790231e-01	2.838883088739463378e-01	7.775034701338009446e-01	1.098445591413151456e+00	1.033047676657593117e+00	4.957564042902201429e+00	2.598534290300340999e+00	5.246194083402992980e+00	5.621898360074688128e+01	2.675391397124613846e+01	8.297289757199304461e+01	3.331002342891581236e+01	8.731077076840116913e-01	8.918888430433211112e-02	5.940044071363457689e+00	4.614422807086073774e+00	3.280240804461662107e-01
7.330687700000000007e+01	3.197678000000000154e+01	4.144913540866307500e+01	4.421985799999999855e+00	-3.092519699999999871e-01	1.242459857463379145e+09	2.592664005541365668e+00	2.719792285904876650e+00	1.198928680130523006e+00	1.096643700000000081e+03	1.052836570000000052e+02	4.362043686569814782e-01	1.932178203445952813e-01	8.923566037522933092e-01	1.262023417147367210e+00	1.725642742219049897e+00	2.378571385578454489e+00	2.323268917020965496e+00	5.046593948687823072e+00	6.031617758935501428e+01	2.631018016516698310e+01	8.662635775452200448e+01	3.410394105636426332e+01	9.366535863647617033e-01	1.061195377617132618e-01	5.870351362410991314e+00	1.965737440809858683e+00	2.153767020696893131e-01
7.330687700000000007e+01	3.197678000000000154e+01	4.144913540866307500e+01	4.317626999999999882e+00	-4.718702799999999753e-01	1.242459857463379145e+09	2.787984580476342344e+00	2.737776333890693525e+00	1.480284059534259899e+00	8.554297599999999875e+02	1.052836570000000052e+02	4.362043686569814782e-01	1.932178203445952813e-01	8.923566037522933092e-01	1.262023417147367210e+00	1.725642742219049897e+00	2.378571385578454489e+00	2.370700307864914258e+00	5.137404677538156328e+00	6.253321847779761811e+01	2.727726308619680040e+01	8.981048156399441496e+01	3.535749913648272269e+01	9.366535863647617033e-01	1.061195377617132618e-01	5.870351362410991314e+00	1.965737440809858683e+00	1.722869665828501706e-01
7.254570799999999053e+01	2.699439399999999978e+01	3.762977029528073558e+01	4.993633599999999895e+00	3.753270100000000165e-01	1.242459857463379145e+09	1.059034442806467302e+00	5.592582072760503564e-01	6.022865427502256397e-01	1.288011700000000019e+03	9.954010200000000452e+01	3.721018754134978734e-01	9.520751027548612910e-02	7.679833900406616287e-01	1.406916549152618989e+00	7.216395568822854267e-01	1.750001010183506844e+00	8.471920595488255934e-01	2.285245977719988719e+00	5.811230914910109391e+01	2.162369921898949343e+01	7.973600836809060866e+01	3.014310432546906426e+01	7.784127702151772965e-01	1.302516613277872846e-02	4.834146696103423402e+00	3.009623991073429039e-01	2.483707679532496382e-01
7.153307300000000168e+01	3.616563399999999717e+01	4.377636343675168007e+01	4.850368900000000316e+00	2.858449599999999813e-01	1.242459857463379145e+09	2.572917211091391820e+00	4.445249398096018378e-01	1.765091784973839895e+00	1.810715599999999995e+03	1.076987069999999989e+02	5.055792025039941295e-01	2.842102978297663118e-01	8.827504181816552276e-01	1.102605948634542754e+00	1.663597721510927441e+00	7.849828251662125389e-01	5.350284016901051265e-01	2.551283942699944074e+00	5.361790126354555497e+01	2.710809576076126248e+01	8.072599702430680679e+01	3.281274848109541153e+01	9.892020285569889104e-01	3.948293705234779960e-01	3.809339826999958323e+00	4.594322652166170862e+00	3.341266874359152261e-01
7.153307300000000168e+01	3.616563399999999717e+01	4.377636343675168007e+01	4.797907399999999711e+00	2.401206200000000068e-01	1.242459857463379145e+09	2.028175855546843209e+00	6.014223319721613281e-01	2.146272881062614157e+00	1.709843299999999999e+03	1.076987069999999989e+02	5.055792025039941295e-01	2.842102978297663118e-01	8.827504181816552276e-01	1.102605948634542754e+00	1.663597721510927441e+00	7.849828251662125389e-01	8.241846494325228978e-01	2.372195604738303487e+00	5.427330847272320113e+01	2.743945601489266295e+01	8.171276448761585698e+01	3.321384049328993626e+01	9.892020285569889104e-01	3.948293705234779960e-01	3.809339826999958323e+00	4.594322652166170862e+00	3.180157063015838781e-01
7.013952600000000359e+01	3.218349500000000063e+01	4.075331564073459134e+01	4.851648200000000521e+00	2.867543399999999965e-01	1.242459857463379145e+09	2.163676746101683257e+00	2.784439988421867795e+00	7.935412578923477511e-01	1.518830599999999777e+03	1.023230209999999971e+02	4.588496221089375937e-01	1.442517409835069320e-01	8.460103515728570889e-01	1.325037559967474632e+00	1.602382468604375498e+00	4.461381103376532486e+00	2.428912197174339482e+00	5.106130448467884442e+00	5.450017140902720314e+01	2.500738305590445520e+01	7.950755446493165834e+01	3.166634869910903660e+01	8.722178804562322751e-01	1.216179668684797821e-01	2.368790657876793659e-01	4.698260169164212741e+00	2.869597321740232077e-01
7.011849200000000337e+01	3.393853000000000009e+01	4.192384227410343556e+01	5.015956599999999987e+00	4.117424900000000165e-01	1.242459857463379145e+09	1.963922662814044040e+00	2.701361095598372675e+00	8.711988183572780819e-01	1.652168300000000045e+03	1.040570220000000035e+02	4.840168268307881161e-01	2.111426912057708383e-01	9.161549447862735729e-01	1.228355341525418032e+00	2.035223708584802615e+00	1.570736170243212104e-01	2.503973989343860840e+00	5.501760400862039546e+00	5.357806287947343549e+01	2.593268398266316765e+01	7.951074686213659959e+01	3.203432066837718395e+01	9.726278367323785146e-01	6.114867613181747957e-02	1.046333665349399311e+00	1.203407282373721188e+00	3.087164453432201250e-01
7.003031199999999501e+01	3.340584600000000393e+01	4.154613666547459871e+01	4.932627400000000328e+00	3.755783699999999947e-01	1.242459857463379145e+09	1.561781597617898143e+00	2.661819735049194779e+00	1.112356556068927027e+00	1.555931199999999990e+03	1.034361580000000060e+02	4.770198082224736957e-01	2.109475511162263450e-01	8.929944530977460548e-01	1.261821468674413138e+00	1.350567598563523930e+00	4.802689831291472089e+00	2.251255106500134495e+00	4.846788748499750277e+00	5.415898441771829397e+01	2.583490836046392758e+01	7.999389277818222865e+01	3.213032334172427085e+01	9.373835009365958371e-01	2.546109758410304846e-01	2.992332496755878424e-01	5.101923080967059931e+00	2.930506868420773015e-01
