mass_1	mass_2	chirp_mass	ra	dec	geocent_time	phase	iota	psi	luminosity_distance	total_mass	mass_ratio	chi_eff	chi_p	tilt_1	tilt_2	phi_12	theta_jn	phi_jl	mass_1_source	mass_2_source	total_mass_source	chirp_mass_source	a_1	a_2	phi_1	phi_2	redshift
9.651553300000000490e+01	4.787918499999999966e+01	5.847040690652146111e+01	3.653213200000000604e+00	-7.015204600000000124e-01	1.261020955117284536e+09	3.434002303317138072e+00	2.994269509731882994e+00	1.283397383207240672e-01	4.736002499999999600e+03	1.443947179999999832e+02	4.960775070267705034e-01	2.159928183845698790e-01	7.308150608343167987e-01	9.043269225630540253e-01	3.048457064762227109e+00	5.326592296389875081e+00	2.845461606602183835e+00	4.250025184263343192e+00	5.526483546950402825e+01	2.741564180595619860e+01	8.268047727546020553e+01	3.348017999883873586e+01	9.297792393330488459e-01	5.095105034866447280e-01	2.381643458241095246e+00	1.425050447451384095e+00	7.464185350422102294e-01
9.642557499999999493e+01	5.024150499999999653e+01	5.996342037126493096e+01	3.629141800000000195e+00	-7.229595300000000169e-01	1.261020955117284536e+09	5.802422553511515702e+00	2.115867454040034179e+00	2.802643659559331812e+00	4.217079299999999421e+03	1.466670799999999986e+02	5.210392056256860638e-01	9.617537985363731889e-02	6.568639237453177682e-01	1.408333634146110347e+00	1.397235771668164261e+00	3.474564637773944753e+00	2.372917916012665440e+00	2.074965125533303922e+00	5.743778216817088378e+01	2.992733639380494637e+01	8.736511856197583370e+01	3.571838568080278975e+01	6.656289670512364198e-01	4.292327911007448038e-01	5.665065889748875705e+00	2.856445220343234226e+00	6.787830476754406206e-01
9.591059900000000482e+01	4.425830500000000001e+01	5.589674168934975285e+01	3.656345299999999909e+00	-7.969743900000000325e-01	1.261020955117284536e+09	3.103987580219651043e+00	5.284213899687477678e-01	3.078993151864074296e+00	4.572944599999999809e+03	1.401689039999999977e+02	4.614537440225974785e-01	7.965355210217200943e-02	7.908956597496632490e-01	1.404834061854493443e+00	2.557387516630036384e+00	2.415080517835316076e+00	1.876463838375324045e-01	5.937589349846875031e+00	5.558915038472721193e+01	2.565182157206758973e+01	8.124097195679479455e+01	3.239738268953480826e+01	8.019140840240518431e-01	4.174193378968465984e-02	5.101433784272518146e+00	1.233328994928247546e+00	7.253474524473191298e-01
9.580795299999999770e+01	3.907246800000000064e+01	5.223645074216671702e+01	3.696153499999999870e+00	-8.525246800000000347e-01	1.261020955117284536e+09	5.334576261355481464e-01	2.418071917070205412e+00	7.212094930837587015e-01	3.650781899999999951e+03	1.348804209999999841e+02	4.078207160944145038e-01	5.211084930710727786e-02	9.172455827441640119e-01	1.460631785457934040e+00	2.193285106221722014e+00	3.361032495186551117e+00	2.958770033618173478e+00	1.287365069279893026e+00	5.977336850578838323e+01	2.437681794740593944e+01	8.415018645319432267e+01	3.258966006346043542e+01	9.228398179410393087e-01	1.181578169829165248e-01	4.105912249225638355e+00	1.183759437232603240e+00	6.028535014004113846e-01
9.578170000000000073e+01	3.525788499999999459e+01	4.939042655330363374e+01	3.845573799999999931e+00	-9.378391200000000261e-01	1.261020955117284536e+09	4.482912938360481547e+00	1.033717956580141095e+00	2.562564989515627278e+00	4.042000799999999799e+03	1.310395849999999882e+02	3.681066947026416236e-01	-6.568603438954729451e-03	7.444031972140954245e-01	1.608306698677830049e+00	1.007020230957425211e+00	3.405894837024793009e+00	5.354601854618737944e-01	5.198144304742939426e+00	5.785448710363373692e+01	2.129662402143521049e+01	7.915111112506893676e+01	2.983302443025206685e+01	7.449272024844123541e-01	9.633187501172604805e-02	3.655930389101031963e+00	7.786399189462391845e-01	6.555621663092079388e-01
9.515322100000000205e+01	4.469198999999999700e+01	5.598380242592524070e+01	3.824228900000000042e+00	-8.192610299999998347e-01	1.261020955117284536e+09	3.244636861122490501e+00	3.027077180115428146e+00	2.097818979669302308e+00	4.382368499999999585e+03	1.398452110000000062e+02	4.696844681695009904e-01	9.705319744766416346e-02	8.152702952313410911e-01	1.409254691218208233e+00	6.484968577333392048e-01	4.020813397810886869e+00	2.745648185766903282e+00	4.450572750350647588e+00	5.595559862708913812e+01	2.628147558227042069e+01	8.223707420935956236e+01	3.292171452780701912e+01	8.260247243649943005e-01	2.612577278320584589e-02	2.533697281477119034e+00	2.713253721084187831e-01	7.005129662563305271e-01
9.515322100000000205e+01	4.469198999999999700e+01	5.598380242592524070e+01	3.519336700000000207e+00	-5.430272499999999614e-01	1.261020955117284536e+09	2.681834237854047842e+00	2.692494048174260524e+00	1.411002210519116229e+00	4.389213999999999942e+03	1.398452110000000062e+02	4.696844681695009904e-01	9.705319744766416346e-02	8.152702952313410911e-01	1.409254691218208233e+00	6.484968577333392048e-01	4.020813397810886869e+00	2.928339809878680811e+00	3.325137473375327168e+00	5.592612903822217874e+01	2.626763417409627266e+01	8.219376321231845850e+01	3.290437596981221446e+01	8.260247243649943005e-01	2.612577278320584589e-02	2.533697281477119034e+00	2.713253721084187831e-01	7.014090307406837255e-01
9.509935799999999517e+01	4.204567699999999775e+01	5.416307878631416628e+01	5.056592900000000057e+00	-1.203340399999999866e+00	1.261020955117284536e+09	4.937515147929008030e+00	6.258185002506012617e-01	2.656081863866388559e+00	2.720148900000000140e+03	1.371450350000000071e+02	4.421236681745001618e-01	8.488892417560335579e-02	2.954740042800929056e-01	1.390124309570989425e+00	1.349452707928873174e+00	3.378626996573293795e+00	5.828221510401211392e-01	5.762361076470927657e+00	6.460463624199515209e+01	2.856323875639014886e+01	9.316787499838530096e+01	3.679505389233385415e+01	2.679645129859796193e-01	7.651601465287143355e-01	4.143541777041813923e+00	1.238983466435520597e+00	4.720206401871552826e-01
9.499022700000000441e+01	3.568804599999999994e+01	4.953136995967365408e+01	7.444765500000000147e-01	4.825506099999999909e-01	1.261020955117284536e+09	3.090027872596973424e+00	1.324697470564082602e+00	1.701779892552641504e+00	3.920563000000000102e+03	1.306782729999999901e+02	3.757022919842059050e-01	1.136630053099156740e-01	9.603457089520242018e-01	1.754567136670345695e+00	2.144208515745744670e-01	1.674630376119730757e+00	6.906247355313182013e-01	5.059191880872576874e+00	5.794467409994860674e+01	2.176994686762854414e+01	7.971462096757714733e+01	3.021446711604631119e+01	9.767933328432378826e-01	9.121905236770989633e-01	4.960644040173628255e+00	3.520891091137725581e-01	6.393262793428025059e-01
9.495980799999999533e+01	4.517607499999999732e+01	5.625474019198356501e+01	5.880028199999999927e+00	-1.135128700000000102e+00	1.261020955117284536e+09	1.311252112531352765e+00	1.161831193691832853e+00	1.027608560353218348e+00	1.680586499999999887e+03	1.401358829999999784e+02	4.757389041898653081e-01	-9.526190613910270194e-03	4.646895677756001097e-01	1.552451226584188326e+00	1.709126381352704449e+00	5.580718573166565832e+00	8.587428961601509814e-01	5.031538443802657135e+00	7.230589255701350737e+01	3.439872609154373606e+01	1.067046186485572292e+02	4.283442948983503840e+01	4.647677726832393774e-01	3.442704323200163619e-01	6.163414906796509385e-01	6.197060063846216771e+00	3.133066288494230633e-01
9.495980799999999533e+01	4.517607499999999732e+01	5.625474019198356501e+01	3.778010099999999927e+00	-8.381525800000000359e-01	1.261020955117284536e+09	4.494483872336261232e-01	2.397066971077017050e-01	5.051975213608802528e-01	3.648140699999999470e+03	1.401358829999999784e+02	4.757389041898653081e-01	-9.526190613910270194e-03	4.646895677756001097e-01	1.552451226584188326e+00	1.709126381352704449e+00	5.580718573166565832e+00	1.779643963184583955e-01	2.429829508453948517e+00	5.925752911683967739e+01	2.819111196704433908e+01	8.744864108388401291e+01	3.510450342198161877e+01	4.647677726832393774e-01	3.442704323200163619e-01	6.163414906796509385e-01	6.197060063846216771e+00	6.024935466472989276e-01
9.476483899999999494e+01	3.589359699999999975e+01	4.963305822827042846e+01	3.499089199999999789e+00	-2.882254799999999784e-01	1.261020955117284536e+09	1.516269444899878360e+00	1.399816562525515007e+00	1.786845368650746835e-01	3.289146699999999782e+03	1.306584360000000231e+02	3.787649235598871122e-01	-9.685029032356572143e-02	8.178323138850686069e-01	1.805155377548120388e+00	5.710414340052728521e-01	3.476896125148613237e+00	8.196801023785539320e-01	4.289886978749811064e+00	6.102012349907923294e+01	2.311228241274361395e+01	8.413240591182285755e+01	3.195927281347518090e+01	8.408174183779427713e-01	1.936818600451727101e-01	6.034818467118605589e+00	3.228529285087631706e+00	5.530096231521058892e-01
9.476483899999999494e+01	3.589359699999999975e+01	4.963305822827042846e+01	1.379834100000000063e+00	8.732393800000000095e-01	1.261020955117284536e+09	5.395321467251447345e+00	2.028241149075000749e+00	3.012661560919234205e+00	3.461915199999999913e+03	1.306584360000000231e+02	3.787649235598871122e-01	-9.685029032356572143e-02	8.178323138850686069e-01	1.805155377548120388e+00	5.710414340052728521e-01	3.476896125148613237e+00	2.554837022440804795e+00	2.309305553766580310e+00	6.009314734669964508e+01	2.276117636124572030e+01	8.285432370794538315e+01	3.147376930993127431e+01	8.408174183779427713e-01	1.936818600451727101e-01	6.034818467118605589e+00	3.228529285087631706e+00	5.769658136437171292e-01
9.453825400000002332e+01	2.634777599999999964e+01	4.181534658789455250e+01	5.564811299999999683e+00	-1.264493600000000217e+00	1.261020955117284536e+09	2.200650179897695846e+00	1.330716007669237699e+00	1.773910739680858217e+00	9.431012399999999616e+02	1.208860300000000052e+02	2.786996256562978558e-01	-1.522332092075256438e-01	7.997668368911284298e-02	2.927232764823512579e+00	1.245068940737591889e+00	4.127949491839247642e+00	1.292450387070052331e+00	5.504228931303744687e+00	7.956704381589266006e+01	2.217530532606752658e+01	1.017423491419601760e+02	3.519340979298964811e+01	2.317117284974363478e-01	3.559851443284203776e-01	7.119706452878409308e-01	4.839920137127087685e+00	1.881584317591176447e-01
9.453825400000002332e+01	2.634777599999999964e+01	4.181534658789455250e+01	3.173363800000000179e+00	-4.230834900000000204e-02	1.261020955117284536e+09	1.763056347198609153e+00	3.037929475787952693e+00	4.172795637525298362e-01	1.737570300000000088e+03	1.208860300000000052e+02	2.786996256562978558e-01	-1.522332092075256438e-01	7.997668368911284298e-02	2.927232764823512579e+00	1.245068940737591889e+00	4.127949491839247642e+00	2.985851024293285416e+00	4.939364096006059413e+00	7.148648645165049231e+01	1.992325701355899525e+01	9.140974346520947336e+01	3.161928722870842279e+01	2.317117284974363478e-01	3.559851443284203776e-01	7.119706452878409308e-01	4.839920137127087685e+00	3.224632891132571677e-01
9.420313299999999401e+01	4.576748299999999858e+01	5.643727686696142598e+01	3.621257599999999854e+00	-6.147119599999999462e-01	1.261020955117284536e+09	6.103576693041846690e-01	1.388588075634580588e-01	1.052291150121770658e+00	4.710140499999999520e+03	1.399706159999999784e+02	4.858382257838494978e-01	1.884836524965312066e-01	1.390862369805562493e-01	5.192767180216188994e-01	1.262495107363254210e+00	3.271614484324679495e+00	1.435526875054373430e-01	2.881528152932023801e+00	5.404384727410842260e+01	2.625656687418616642e+01	8.030041414829457835e+01	3.237777210196009037e+01	2.802732170397286837e-01	2.491408730518440695e-01	5.808196857550314007e+00	2.796626034695407270e+00	7.430870996693692554e-01
9.358985099999999591e+01	5.112034200000000084e+01	5.967517198765889219e+01	3.696117300000000050e+00	-7.259355299999999955e-01	1.261020955117284536e+09	1.162741536056262293e+00	2.148710336785853325e+00	1.099272607750227504e+00	5.131288400000000365e+03	1.447101930000000038e+02	5.462167259994890056e-01	6.424443149297007216e-02	8.873471274230984029e-01	1.449054527213979648e+00	1.656464086227039889e+00	1.856726020340803585e+00	2.449694835286397421e+00	2.503066852857124047e+00	5.208501665208723352e+01	2.844970726933195593e+01	8.053472392141918590e+01	3.321067715657954267e+01	8.939636966830515341e-01	1.974560887306664736e-01	4.143179868700843649e+00	5.999905889041647455e+00	7.968670649594485900e-01
9.320546699999999873e+01	2.393073800000000162e+01	3.938222575301641371e+01	3.638192699999999835e+00	-6.788538899999999598e-01	1.261020955117284536e+09	2.746910863950650317e+00	1.305576506586655139e+00	2.348268963836072309e+00	2.629094799999999850e+03	1.171362050000000039e+02	2.567525143133503329e-01	-2.195767016576160857e-01	2.531059155473233679e-01	2.365701444095129613e+00	1.818608314653397118e+00	1.226702674628789014e+00	9.364055052756573572e-01	5.022418455711641805e+00	6.389503598259775430e+01	1.640521114067396269e+01	8.030024712327171699e+01	2.699765166740456834e+01	3.613978916652877960e-01	2.856399800243826226e-01	5.298350337505955743e+00	2.418677049551583025e-01	4.587278270785409284e-01
9.316823599999999317e+01	3.444736500000000490e+01	4.815856901171677151e+01	3.742137399999999836e+00	-7.039966500000000016e-01	1.261020955117284536e+09	5.183616523148803168e+00	2.867099322989379862e-01	7.430331684681790172e-02	2.880054099999999835e+03	1.276156009999999981e+02	3.697329312964560133e-01	8.539903879716664870e-02	4.414283670474806742e-01	1.653337540243523529e+00	1.037494694278637830e+00	3.707881737443007086e+00	3.368351803595909244e-01	2.541232888488519137e+00	6.231445358592003458e+01	2.303970558645917421e+01	8.535415917237921235e+01	3.221027940729662475e+01	4.429363848652342894e-01	8.166054757093149652e-01	1.509677500170824693e+00	5.217559237613831336e+00	4.951304334481298475e-01
9.316823599999999317e+01	3.444736500000000490e+01	4.815856901171677151e+01	3.673757300000000114e+00	-6.767108499999999749e-01	1.261020955117284536e+09	3.046786233220529216e-01	6.013456890106837482e-01	2.067254293777060603e+00	4.012930700000000343e+03	1.276156009999999981e+02	3.697329312964560133e-01	8.539903879716664870e-02	4.414283670474806742e-01	1.653337540243523529e+00	1.037494694278637830e+00	3.707881737443007086e+00	3.305645498428362861e-01	4.889733437574543373e+00	5.640797784140878690e+01	2.085588699580961247e+01	7.726386483721840648e+01	2.915722793857421280e+01	4.429363848652342894e-01	8.166054757093149652e-01	1.509677500170824693e+00	5.217559237613831336e+00	6.516854453095765054e-01
9.281847399999999482e+01	4.819469500000000295e+01	5.761403095303197119e+01	3.828246200000000155e+00	-8.635386600000000135e-01	1.261020955117284536e+09	3.932000983569954311e+00	2.455527231873984029e+00	2.827572325633776265e-02	3.686679799999999886e+03	1.410131690000000049e+02	5.192360197604628524e-01	1.202384848146452467e-01	3.087911574415628246e-01	4.741993577400793747e-01	3.067022715068051131e+00	3.270166610398674401e+00	2.525014520780818561e+00	4.572349093979662937e-01	5.773226269028628366e+01	2.997667029106971981e+01	8.770893298135599991e+01	3.583541321339463792e+01	6.762447992914621953e-01	8.091193489196943922e-01	6.110992186848947405e+00	3.097973490068035574e+00	6.077401036217680019e-01
9.249540700000000015e+01	4.594763199999999870e+01	5.607583591604313256e+01	3.129414999999999836e+00	1.075120900000000046e-01	1.261020955117284536e+09	2.112127440489868668e+00	2.207533937079150910e+00	6.981162432848180277e-01	2.705737500000000182e+03	1.384430389999999989e+02	4.967558226972286217e-01	3.645867741518588750e-02	9.227645091859519866e-01	1.351433667272813111e+00	2.403355388748924959e+00	2.401631387735924869e-02	2.347064132954705507e+00	3.081447365004037042e+00	6.292532612766760991e+01	3.125852214904093529e+01	9.418384827670854520e+01	3.814881600443782617e+01	9.454202405746882087e-01	4.114022789809667624e-01	3.686887427819315999e+00	3.710903741696675251e+00	4.699233630086939728e-01
9.240573100000000295e+01	4.671511499999999728e+01	5.654775342188192155e+01	3.804750700000000041e+00	-7.431266199999998490e-01	1.261020955117284536e+09	2.534349611020815018e+00	6.688732866529327747e-01	2.868617119117555792e+00	4.042974000000000160e+03	1.391208460000000002e+02	5.055434819297085491e-01	2.992604584308051763e-01	2.859720120395734533e-01	9.125981650461563455e-02	2.135258542115095803e+00	2.100690290434423790e+00	6.789734187652947117e-01	2.938058987416475976e+00	5.581094768084669511e+01	2.821486082037202081e+01	8.402580850121871947e+01	3.415354949898152626e+01	6.521635905665258415e-01	7.354513860959199789e-01	1.899186282276630777e+00	3.999876572711053679e+00	6.556918461306109336e-01
9.237165100000002838e+01	5.642812299999999937e+01	6.247411776415014373e+01	3.518355600000000916e+00	-6.064475099999999674e-01	1.261020955117284536e+09	4.260804103770281515e+00	2.799156225588384395e+00	3.068329396271303189e+00	5.110644300000000840e+03	1.487997739999999851e+02	6.108813947690509005e-01	2.859357528730996911e-01	6.163086605554876085e-01	1.140790442805873051e+00	9.873907196298640221e-01	1.315597747895373981e+00	2.541061649866098282e+00	4.953475708127863086e+00	5.148194257102163363e+01	3.144936088320586620e+01	8.293130345422747496e+01	3.481900461981803829e+01	6.780347047322614618e-01	5.288074011646879402e-01	3.769001464183294292e+00	5.084599212078668273e+00	7.942534097770147516e-01
9.185719300000000942e+01	4.184373500000000234e+01	5.316420004200031713e+01	1.677402300000000013e+00	9.459492400000000245e-01	1.261020955117284536e+09	2.095074598120893139e+00	3.210273080400817269e-01	6.817354727709004081e-01	3.191606400000000122e+03	1.337009280000000047e+02	4.555303034352464753e-01	1.413786454763725775e-01	9.168800279147794052e-01	1.304162757712763021e+00	1.857182295770859914e+00	1.449915278397041263e+00	7.729263101773056199e-01	1.346910455042099164e+00	5.967225445219677482e+01	2.718252017727443359e+01	8.685477462947120841e+01	3.453651879666879410e+01	9.504663074847090609e-01	3.470052252966960293e-01	2.029769083402605645e+00	3.479684361799646020e+00	5.393618666374749848e-01
9.155250499999999647e+01	3.607570599999999672e+01	4.899386555056310755e+01	3.910449600000000192e+00	-9.881212400000000118e-01	1.261020955117284536e+09	4.393147033759015940e+00	6.943755616632947270e-01	5.019665135863032868e-01	2.847746700000000146e+03	1.276282109999999932e+02	3.940438986349963923e-01	1.042854712641573811e-01	3.079861296737652077e-01	1.205958204820614110e+00	1.424710951449356333e+00	3.133887245431315804e+00	5.682238820874907503e-01	4.022435385366186722e+00	6.142465422346519688e+01	2.420401022252082157e+01	8.562866444598601845e+01	3.287109676042487649e+01	3.296855262030833345e-01	4.837446623052315542e-01	2.893553353126627314e+00	6.027440598557943119e+00	4.904846621835027842e-01
9.100293700000000285e+01	2.434385500000000135e+01	3.934284417227507902e+01	3.603917699999999780e+00	-6.710540200000000288e-01	1.261020955117284536e+09	7.371186406104721645e-01	1.597366864927119545e+00	2.083008399807376954e+00	2.502946899999999914e+03	1.153467919999999935e+02	2.675062564189549241e-01	-1.135227145438345020e-01	5.668078509961517186e-01	1.943279116389168060e+00	8.971568974114502160e-01	1.211556414898007805e+00	2.108490019234760648e+00	2.335816441790497411e+00	6.319021915688341551e+01	1.690377896895121168e+01	8.009399812583461653e+01	2.731871110380949119e+01	6.085372864919775804e-01	4.648480094029712184e-01	4.570349338180075272e+00	5.781905753078082633e+00	4.401427659882851673e-01
9.023622100000000046e+01	5.443825500000001227e+01	6.063071269658311735e+01	3.945507399999999887e+00	-9.322757299999999692e-01	1.261020955117284536e+09	4.560985206138495229e+00	6.293770836002068325e-01	4.674069944261534104e-01	4.863445200000000114e+03	1.446744759999999985e+02	6.032860684624635761e-01	2.579853505057322915e-01	6.505064767606445475e-01	1.099679655953103241e+00	1.368243666262289437e+00	5.199442696626768168e+00	4.609037749443001819e-01	5.973419940963967889e+00	5.118976565702477188e+01	3.088207246874132395e+01	8.207183812576609228e+01	3.439496845237442102e+01	7.300350270482874881e-01	6.779218687155990075e-01	4.368959239841791131e+00	3.285216629288973067e+00	7.627785523494946540e-01
9.021838400000000036e+01	4.627656900000000206e+01	5.563785764454160443e+01	3.793915199999999821e+00	-8.253597400000000084e-01	1.261020955117284536e+09	3.228017487913152017e+00	8.755662237463279762e-01	2.925926986329947521e+00	3.918395299999999679e+03	1.364949530000000379e+02	5.129394581042373558e-01	-5.184610058783440008e-03	5.998166643135389720e-01	1.739034497908453769e+00	1.288900666543399076e+00	5.135004135630028443e+00	7.362926332321741985e-01	3.326625131433898819e+00	5.504358248380878393e+01	2.823402537136077228e+01	8.327760785516957753e+01	3.394548727984017944e+01	6.084065696106233379e-01	6.589977246023909219e-01	3.815042662510162330e+00	2.666861490960604542e+00	6.390354684224629489e-01
9.021838400000000036e+01	4.627656900000000206e+01	5.563785764454160443e+01	3.715390300000000146e+00	-6.918983699999999848e-01	1.261020955117284536e+09	5.483783673801930547e+00	1.048692044241779975e+00	1.657017617332674719e+00	2.467487399999999980e+03	1.364949530000000379e+02	5.129394581042373558e-01	-5.184610058783440008e-03	5.998166643135389720e-01	1.739034497908453769e+00	1.288900666543399076e+00	5.135004135630028443e+00	9.598881821957806482e-01	6.175387350856753166e+00	6.287512712207463750e+01	3.225113363423200497e+01	9.512626075630666378e+01	3.877521650355037508e+01	6.084065696106233379e-01	6.589977246023909219e-01	3.815042662510162330e+00	2.666861490960604542e+00	4.348819339138242923e-01
