#Frequency	Median Mag	Phase (Rad)	-1 Sigma Mag	-1 Sigma Phase	+1 Sigma Mag	+1 Sigma Phase
5.000000000000000000e+00	1.033859000000000083e+00	-2.196628899999999995e-02	9.935140799999999661e-01	-8.459183900000000200e-02	1.075139000000000067e+00	3.909808900000000254e-02
5.279491000000000156e+00	1.030963599999999980e+00	-2.394584199999999843e-02	9.885474800000000339e-01	-8.068836100000000011e-02	1.074208100000000110e+00	3.132624800000000098e-02
5.574605000000000032e+00	1.028041600000000111e+00	-2.530301199999999973e-02	9.839113099999999834e-01	-7.635917300000000241e-02	1.072529000000000066e+00	2.406399299999999880e-02
5.886215299999999928e+00	1.025020400000000054e+00	-2.580856899999999995e-02	9.804696699999999598e-01	-7.108424400000000476e-02	1.069873700000000039e+00	1.756821600000000108e-02
6.215244099999999605e+00	1.022513800000000028e+00	-2.612560699999999861e-02	9.783626699999999898e-01	-6.571857200000000288e-02	1.066503200000000096e+00	1.241528800000000002e-02
6.562665100000000251e+00	1.020255300000000087e+00	-2.562302899999999856e-02	9.771332200000000245e-01	-6.074613300000000077e-02	1.063214799999999904e+00	8.246357500000000770e-03
6.929506199999999616e+00	1.018394100000000080e+00	-2.491284699999999838e-02	9.770142000000000548e-01	-5.591574299999999692e-02	1.059508099999999953e+00	5.132912899999999765e-03
7.316853100000000332e+00	1.017227700000000068e+00	-2.428866299999999853e-02	9.774274699999999649e-01	-5.190791599999999839e-02	1.057016200000000072e+00	2.667765999999999801e-03
7.725851999999999720e+00	1.015775799999999895e+00	-2.371324899999999875e-02	9.775659599999999561e-01	-4.846254500000000270e-02	1.055151500000000020e+00	3.431640700000000146e-04
8.157713100000000495e+00	1.014609300000000047e+00	-2.346110800000000135e-02	9.772867600000000321e-01	-4.534303499999999681e-02	1.053642100000000026e+00	-1.912773100000000025e-03
8.613714599999999777e+00	1.013605400000000101e+00	-2.359191999999999886e-02	9.768537099999999862e-01	-4.341422100000000284e-02	1.053436199999999934e+00	-3.661309199999999812e-03
