#Frequency	Median Mag	Phase (Rad)	-1 Sigma Mag	-1 Sigma Phase	+1 Sigma Mag	+1 Sigma Phase
5.000000000000000000e+00	1.043765099999999890e+00	-7.285513399999999674e-03	9.942102900000000520e-01	-9.596591699999999781e-02	1.096792200000000106e+00	8.063236099999999962e-02
5.279491000000000156e+00	1.043478499999999976e+00	-1.158971699999999938e-02	9.928309400000000506e-01	-8.604268399999999428e-02	1.096547799999999961e+00	6.240928600000000132e-02
5.574605000000000032e+00	1.042062599999999950e+00	-1.542881400000000076e-02	9.926074200000000181e-01	-7.613269000000000286e-02	1.093592200000000014e+00	4.605929300000000115e-02
5.886215299999999928e+00	1.040257399999999999e+00	-1.828317600000000168e-02	9.938319599999999587e-01	-6.786534399999999412e-02	1.088001900000000077e+00	3.204183599999999715e-02
6.215244099999999605e+00	1.037695199999999929e+00	-2.005001600000000037e-02	9.951554099999999625e-01	-6.002770699999999959e-02	1.081360700000000064e+00	2.075940399999999866e-02
6.562665100000000251e+00	1.035197399999999934e+00	-2.091024999999999828e-02	9.974039799999999678e-01	-5.327400499999999928e-02	1.073964700000000105e+00	1.217772599999999983e-02
6.929506199999999616e+00	1.033082000000000056e+00	-2.124495800000000129e-02	9.995106400000000058e-01	-4.817477199999999765e-02	1.067469800000000024e+00	5.677662499999999723e-03
7.316853100000000332e+00	1.031163100000000110e+00	-2.169149600000000108e-02	1.000646499999999994e+00	-4.402777299999999921e-02	1.062149900000000091e+00	6.113105600000000393e-04
7.725851999999999720e+00	1.028473900000000052e+00	-2.200156400000000123e-02	1.000291700000000006e+00	-4.027545400000000220e-02	1.059082800000000102e+00	-3.271436700000000201e-03
8.157713100000000495e+00	1.026427699999999943e+00	-2.226536000000000140e-02	9.986595400000000122e-01	-3.741323299999999713e-02	1.057548200000000049e+00	-6.591221999999999880e-03
8.613714599999999777e+00	1.024348000000000036e+00	-2.264238600000000046e-02	9.965087700000000437e-01	-3.569933100000000081e-02	1.057185700000000006e+00	-8.946271999999999905e-03
9.095205699999999283e+00	1.022526700000000011e+00	-2.310366700000000134e-02	9.948083800000000476e-01	-3.670864599999999756e-02	1.056150900000000004e+00	-9.225517199999999987e-03
9.603611199999999570e+00	1.020915599999999923e+00	-2.337262400000000157e-02	9.932839599999999658e-01	-4.052823900000000062e-02	1.054727699999999935e+00	-6.779484399999999820e-03
1.014043599999999934e+01	1.019355199999999906e+00	-2.357083499999999832e-02	9.924733399999999817e-01	-4.535908000000000301e-02	1.052231600000000045e+00	-3.278139399999999929e-03
1.070726799999999912e+01	1.018013700000000021e+00	-2.387274299999999835e-02	9.926265399999999461e-01	-5.078698100000000187e-02	1.048621999999999943e+00	4.540762699999999858e-04
1.130578500000000020e+01	1.016636199999999990e+00	-2.435577499999999965e-02	9.931691299999999556e-01	-5.619794899999999704e-02	1.044201200000000052e+00	4.301876500000000221e-03
1.193775800000000054e+01	1.015059600000000062e+00	-2.472086000000000075e-02	9.939730700000000141e-01	-6.102357800000000193e-02	1.039119700000000091e+00	7.736057099999999777e-03
1.260505700000000040e+01	1.013479100000000077e+00	-2.497916500000000109e-02	9.946824600000000460e-01	-6.514118900000000212e-02	1.033700400000000075e+00	1.070136999999999998e-02
1.330965699999999963e+01	1.011407299999999898e+00	-2.513390700000000047e-02	9.947054899999999700e-01	-6.830176000000000303e-02	1.028657900000000014e+00	1.265030800000000073e-02
1.405364299999999922e+01	1.008847899999999909e+00	-2.535861500000000102e-02	9.934054199999999835e-01	-6.995665299999999365e-02	1.024488899999999925e+00	1.356608800000000045e-02
1.483921600000000041e+01	1.005800500000000097e+00	-2.525859800000000016e-02	9.899121699999999802e-01	-7.014906799999999498e-02	1.021742699999999893e+00	1.396768999999999962e-02
1.566870100000000043e+01	1.002348299999999970e+00	-2.485667000000000085e-02	9.846852900000000464e-01	-6.863123799999999719e-02	1.020644700000000071e+00	1.347375200000000030e-02
1.654455300000000051e+01	9.992324000000000206e-01	-2.405828399999999923e-02	9.785759400000000330e-01	-6.582683000000000284e-02	1.020745000000000013e+00	1.230376199999999934e-02
1.746936399999999878e+01	9.963173300000000010e-01	-2.269403700000000024e-02	9.724562599999999613e-01	-6.121080899999999797e-02	1.021203800000000106e+00	1.074117299999999969e-02
1.844586999999999932e+01	9.936935799999999652e-01	-2.090890800000000035e-02	9.669811200000000273e-01	-5.483459300000000092e-02	1.020909300000000020e+00	8.933718699999999152e-03
1.947696099999999930e+01	9.916173700000000535e-01	-1.872279599999999988e-02	9.627403100000000435e-01	-4.780033899999999725e-02	1.020536200000000004e+00	6.972223999999999956e-03
2.056568800000000152e+01	9.900029099999999582e-01	-1.614647599999999988e-02	9.602842400000000112e-01	-4.038970699999999692e-02	1.019554899999999931e+00	5.660891399999999629e-03
2.171527199999999880e+01	9.890530800000000289e-01	-1.336914200000000053e-02	9.595314200000000238e-01	-3.361096300000000064e-02	1.017894800000000100e+00	4.781523799999999602e-03
2.292911700000000152e+01	9.886023900000000530e-01	-1.063677199999999920e-02	9.603715699999999522e-01	-2.719696400000000056e-02	1.016067700000000018e+00	4.812418300000000267e-03
2.421081300000000169e+01	9.884620299999999915e-01	-7.812760999999999664e-03	9.621870300000000542e-01	-2.248410199999999887e-02	1.014332900000000093e+00	5.717071899999999658e-03
2.556415399999999849e+01	9.890352300000000429e-01	-5.243496799999999673e-03	9.649858700000000233e-01	-1.884980199999999884e-02	1.012585499999999916e+00	7.526803700000000118e-03
2.699314400000000091e+01	9.897463600000000472e-01	-2.957749999999999876e-03	9.681109599999999649e-01	-1.624241099999999827e-02	1.010769900000000110e+00	1.007183400000000000e-02
2.850201200000000057e+01	9.905937799999999793e-01	-7.759377700000000483e-04	9.714913600000000260e-01	-1.429784899999999963e-02	1.009605800000000109e+00	1.258691900000000023e-02
3.009522300000000072e+01	9.919381699999999524e-01	1.094537000000000027e-03	9.750609500000000374e-01	-1.268960499999999963e-02	1.008750299999999989e+00	1.482211999999999939e-02
3.177749100000000126e+01	9.934614899999999471e-01	2.709840399999999955e-03	9.783182299999999554e-01	-1.150218199999999968e-02	1.008561899999999900e+00	1.694689099999999865e-02
3.355379599999999840e+01	9.951560400000000195e-01	4.060158000000000343e-03	9.811711400000000527e-01	-1.066350500000000021e-02	1.009165599999999996e+00	1.848499099999999923e-02
3.542939200000000000e+01	9.969166799999999995e-01	5.076836399999999638e-03	9.833617000000000052e-01	-9.620551499999999492e-03	1.010901599999999956e+00	1.942863400000000018e-02
3.740983200000000153e+01	9.987477299999999447e-01	5.768132599999999804e-03	9.847429899999999847e-01	-9.046729999999999355e-03	1.013299299999999903e+00	1.991930999999999910e-02
3.950097399999999936e+01	1.000641899999999973e+00	6.045611000000000214e-03	9.857019000000000197e-01	-8.324902000000000343e-03	1.015902899999999942e+00	1.991918900000000034e-02
4.170900699999999972e+01	1.002534100000000095e+00	5.977014000000000112e-03	9.866010100000000005e-01	-8.022394400000000536e-03	1.018970900000000013e+00	1.936734999999999846e-02
4.404046499999999753e+01	1.004267100000000079e+00	5.442359400000000048e-03	9.873376400000000164e-01	-7.935479800000000764e-03	1.021812699999999907e+00	1.867322199999999974e-02
4.650224699999999700e+01	1.005719400000000041e+00	4.684545000000000028e-03	9.880320400000000003e-01	-8.320638899999999866e-03	1.023869300000000093e+00	1.754343400000000011e-02
4.910163899999999870e+01	1.006959299999999891e+00	3.679702400000000109e-03	9.888880300000000290e-01	-8.837088200000000823e-03	1.025756099999999948e+00	1.622179099999999929e-02
5.184633199999999675e+01	1.007823300000000089e+00	2.415332799999999908e-03	9.895448199999999916e-01	-9.801318499999999573e-03	1.026705900000000060e+00	1.490186400000000078e-02
5.474444799999999844e+01	1.008427799999999985e+00	1.141105699999999919e-03	9.902989399999999609e-01	-1.120629400000000032e-02	1.027280299999999924e+00	1.367315799999999949e-02
5.780456399999999917e+01	1.008617600000000003e+00	-8.704539199999999650e-05	9.911108600000000379e-01	-1.271782400000000084e-02	1.026934000000000013e+00	1.275925200000000044e-02
6.103573500000000251e+01	1.008357500000000018e+00	-1.230525000000000108e-03	9.917171799999999759e-01	-1.444887800000000007e-02	1.026162299999999972e+00	1.198129600000000065e-02
6.444752200000000641e+01	1.008045199999999975e+00	-2.193356799999999877e-03	9.920687700000000442e-01	-1.607297300000000081e-02	1.024653700000000001e+00	1.160606100000000085e-02
6.805002199999999846e+01	1.007553799999999944e+00	-2.914102300000000114e-03	9.926406199999999735e-01	-1.762932000000000041e-02	1.022562799999999994e+00	1.147651799999999979e-02
7.185389600000000598e+01	1.006649099999999963e+00	-3.495692600000000101e-03	9.931428100000000425e-01	-1.874296799999999874e-02	1.020105000000000040e+00	1.131764399999999997e-02
7.587039900000000614e+01	1.005673599999999945e+00	-3.755507200000000011e-03	9.935836000000000112e-01	-1.959337099999999832e-02	1.017695199999999911e+00	1.169910600000000078e-02
8.011141700000000299e+01	1.004807400000000017e+00	-3.842820600000000034e-03	9.940785199999999655e-01	-2.010526400000000116e-02	1.015502700000000091e+00	1.228199800000000057e-02
8.458950099999999850e+01	1.004016900000000101e+00	-3.691056500000000021e-03	9.945839400000000552e-01	-2.018412400000000120e-02	1.013282400000000028e+00	1.276717599999999987e-02
8.931790100000000621e+01	1.003141700000000025e+00	-3.232332300000000189e-03	9.947982800000000347e-01	-1.986122400000000024e-02	1.011457899999999910e+00	1.341036100000000085e-02
9.431060999999999694e+01	1.002353300000000003e+00	-2.893745499999999821e-03	9.948052099999999953e-01	-1.949088699999999841e-02	1.010078800000000054e+00	1.378164599999999983e-02
9.958240299999999934e+01	1.001767199999999969e+00	-2.243863699999999826e-03	9.944345500000000282e-01	-1.886151299999999989e-02	1.009371299999999971e+00	1.426386699999999952e-02
1.051488800000000055e+02	1.001253699999999913e+00	-1.374693099999999999e-03	9.935822300000000107e-01	-1.756885399999999833e-02	1.009350100000000028e+00	1.442809100000000053e-02
1.110265100000000018e+02	1.000000599999999906e+00	3.020701300000000087e-04	9.913181500000000090e-01	-1.565268800000000141e-02	1.008817400000000086e+00	1.579807899999999959e-02
1.172326900000000052e+02	1.000868700000000056e+00	3.236719899999999863e-04	9.912187500000000373e-01	-1.412308599999999997e-02	1.010616299999999912e+00	1.447211099999999931e-02
1.237857900000000058e+02	1.000811499999999965e+00	1.167928200000000003e-03	9.900048700000000368e-01	-1.224468400000000047e-02	1.011641299999999966e+00	1.397863100000000004e-02
1.307051899999999875e+02	1.000899299999999936e+00	2.007362200000000017e-03	9.889405799999999580e-01	-1.015912300000000081e-02	1.012907000000000002e+00	1.365817599999999930e-02
1.380113800000000026e+02	1.001056799999999969e+00	2.837354099999999865e-03	9.882702300000000273e-01	-7.826150199999999668e-03	1.014113800000000065e+00	1.309410299999999930e-02
1.457259599999999864e+02	1.001443899999999942e+00	3.658944199999999980e-03	9.879995499999999486e-01	-5.512190999999999619e-03	1.015234799999999993e+00	1.251533399999999949e-02
