#Frequency	Median Mag	Phase (Rad)	-1 Sigma Mag	-1 Sigma Phase	+1 Sigma Mag	+1 Sigma Phase
5.000000000000000000e+00	1.079667699999999897e+00	-7.207820500000000630e-02	7.850740899999999467e-01	-3.518717699999999726e-01	1.386705599999999983e+00	1.754918400000000100e-01
5.279491000000000156e+00	1.090720899999999993e+00	-7.273804600000000065e-02	8.226195899999999561e-01	-3.272613500000000064e-01	1.368485200000000068e+00	1.582247999999999988e-01
5.574605000000000032e+00	1.098751800000000056e+00	-7.239834200000000441e-02	8.570543099999999859e-01	-3.034579399999999816e-01	1.348468199999999895e+00	1.380645799999999923e-01
5.886215299999999928e+00	1.103577800000000053e+00	-7.147163199999999328e-02	8.880852900000000272e-01	-2.794466500000000186e-01	1.326645199999999969e+00	1.199421199999999993e-01
6.215244099999999605e+00	1.107506899999999961e+00	-7.087517699999999754e-02	9.157667099999999838e-01	-2.580068300000000203e-01	1.300601399999999908e+00	1.034105800000000019e-01
6.562665100000000251e+00	1.107475299999999940e+00	-6.925675000000000581e-02	9.364551300000000245e-01	-2.380009600000000114e-01	1.282488099999999909e+00	8.643253100000000688e-02
6.929506199999999616e+00	1.104034600000000088e+00	-6.704745900000000369e-02	9.521529499999999979e-01	-2.149689800000000039e-01	1.260734599999999928e+00	7.188191300000000561e-02
7.316853100000000332e+00	1.098368599999999917e+00	-6.304371799999999859e-02	9.623962999999999823e-01	-1.935825700000000094e-01	1.238690300000000022e+00	6.056110499999999702e-02
7.725851999999999720e+00	1.090326799999999929e+00	-5.733444399999999830e-02	9.657648800000000477e-01	-1.728180900000000075e-01	1.215663799999999961e+00	5.002707299999999829e-02
8.157713100000000495e+00	1.079891600000000063e+00	-5.315063300000000268e-02	9.670510199999999834e-01	-1.540881400000000123e-01	1.194169299999999989e+00	4.172457699999999881e-02
8.613714599999999777e+00	1.068792799999999987e+00	-4.593226100000000200e-02	9.662011600000000033e-01	-1.344590300000000072e-01	1.172832700000000061e+00	3.570409399999999872e-02
9.095205699999999283e+00	1.057634500000000033e+00	-3.931284799999999746e-02	9.636928999999999634e-01	-1.150152499999999994e-01	1.152994099999999911e+00	3.215071399999999691e-02
9.603611199999999570e+00	1.047078299999999906e+00	-3.326564199999999805e-02	9.616322299999999768e-01	-9.735332900000000234e-02	1.133481100000000019e+00	2.845264200000000021e-02
1.014043599999999934e+01	1.037128999999999968e+00	-2.693329900000000082e-02	9.596760399999999525e-01	-8.070203900000000319e-02	1.115762200000000037e+00	2.559372500000000120e-02
1.070726799999999912e+01	1.027602799999999927e+00	-2.078384399999999924e-02	9.581579999999999542e-01	-6.586060000000000525e-02	1.097457899999999986e+00	2.297905600000000118e-02
1.130578500000000020e+01	1.019971399999999973e+00	-1.567210800000000057e-02	9.577792200000000422e-01	-5.237516200000000288e-02	1.081120400000000092e+00	1.994871599999999828e-02
1.193775800000000054e+01	1.012108900000000089e+00	-1.134292699999999918e-02	9.581558700000000206e-01	-4.082048199999999821e-02	1.066186400000000090e+00	1.729742000000000085e-02
1.260505700000000040e+01	1.006129899999999910e+00	-7.674920699999999811e-03	9.597401399999999638e-01	-3.046263600000000127e-02	1.052304600000000034e+00	1.524834899999999958e-02
1.330965699999999963e+01	1.001418300000000094e+00	-4.785283100000000019e-03	9.618355299999999941e-01	-2.229784699999999911e-02	1.040843299999999916e+00	1.322442799999999988e-02
1.405364299999999922e+01	9.979084799999999866e-01	-2.698054100000000111e-03	9.651091299999999817e-01	-1.624834600000000032e-02	1.030765500000000001e+00	1.086574199999999941e-02
1.483921600000000041e+01	9.959963400000000355e-01	-1.210825499999999963e-03	9.675570100000000506e-01	-1.208726299999999913e-02	1.024299400000000082e+00	9.485796399999999601e-03
1.566870100000000043e+01	9.945908300000000368e-01	-5.913639099999999649e-04	9.693434699999999848e-01	-9.862897799999999215e-03	1.020707199999999926e+00	8.434371200000000471e-03
1.654455300000000051e+01	9.943957199999999830e-01	-4.465591699999999897e-04	9.686779399999999596e-01	-9.082782299999999850e-03	1.020554299999999914e+00	8.041670699999999700e-03
1.746936399999999878e+01	9.945363999999999871e-01	-5.935665299999999577e-04	9.660425999999999735e-01	-9.497695000000000443e-03	1.023096100000000064e+00	8.030992400000000822e-03
1.844586999999999932e+01	9.948126400000000258e-01	-7.923473700000000343e-04	9.623156000000000487e-01	-1.048207200000000026e-02	1.027169500000000069e+00	8.557287699999999164e-03
1.947696099999999930e+01	9.953235499999999458e-01	-9.404868799999999878e-04	9.588197899999999496e-01	-1.162126399999999921e-02	1.032127500000000087e+00	9.316037699999999908e-03
2.056568800000000152e+01	9.957373099999999866e-01	-8.993424100000000114e-04	9.549840899999999522e-01	-1.269980199999999962e-02	1.036727100000000013e+00	1.080603400000000082e-02
2.171527199999999880e+01	9.960681300000000515e-01	-6.960594299999999738e-04	9.519601100000000260e-01	-1.407803699999999984e-02	1.041857599999999939e+00	1.285551100000000002e-02
2.292911700000000152e+01	9.964536499999999686e-01	-5.824839700000000134e-05	9.491639600000000287e-01	-1.599422400000000133e-02	1.045975400000000111e+00	1.578194100000000072e-02
2.421081300000000169e+01	9.971988299999999805e-01	2.325373100000000079e-04	9.468141500000000210e-01	-1.826746500000000009e-02	1.049325300000000016e+00	1.930848900000000160e-02
2.556415399999999849e+01	9.985826300000000266e-01	8.515955599999999520e-04	9.459160899999999872e-01	-2.092239400000000041e-02	1.051218800000000009e+00	2.398759500000000044e-02
2.699314400000000091e+01	1.000113100000000088e+00	1.185931199999999946e-03	9.465944600000000264e-01	-2.495083299999999865e-02	1.052643299999999948e+00	2.974406400000000061e-02
2.850201200000000057e+01	1.001753799999999917e+00	8.762765500000000221e-04	9.482289099999999804e-01	-2.995148699999999886e-02	1.054214500000000054e+00	3.592588499999999768e-02
3.009522300000000072e+01	1.002796100000000079e+00	5.892962600000000491e-04	9.512023200000000456e-01	-3.624985800000000286e-02	1.054618400000000067e+00	4.236042000000000279e-02
3.177749100000000126e+01	1.004263700000000092e+00	-2.094369099999999876e-04	9.556989399999999968e-01	-4.442004699999999723e-02	1.054498900000000017e+00	4.908214000000000327e-02
3.355379599999999840e+01	1.004968599999999990e+00	-1.667263200000000060e-03	9.598826299999999589e-01	-5.523397699999999660e-02	1.052373800000000026e+00	5.640127300000000177e-02
3.542939200000000000e+01	1.006108400000000014e+00	-3.616131199999999928e-03	9.627916699999999883e-01	-6.848905900000000491e-02	1.052066100000000004e+00	6.524203200000000535e-02
3.740983200000000153e+01	1.006362900000000060e+00	-5.604653200000000307e-03	9.625466400000000089e-01	-8.460661899999999402e-02	1.052725499999999981e+00	7.367246500000000642e-02
3.950097399999999936e+01	1.005372699999999897e+00	-7.655392999999999920e-03	9.530848299999999940e-01	-9.953556700000000534e-02	1.058442300000000058e+00	8.042950999999999573e-02
4.170900699999999972e+01	1.001688300000000087e+00	-7.812258300000000412e-03	9.332566199999999812e-01	-1.010510500000000034e-01	1.070527599999999913e+00	7.897909699999999811e-02
4.404046499999999753e+01	9.977247799999999778e-01	-4.770636299999999642e-03	9.178152400000000322e-01	-8.518760599999999905e-02	1.079421399999999975e+00	6.544096900000000161e-02
4.650224699999999700e+01	9.968275199999999669e-01	-2.661753099999999810e-03	9.158415100000000253e-01	-6.249040799999999729e-02	1.079232699999999934e+00	5.257682500000000064e-02
