#Frequency	Median Mag	Phase (Rad)	-1 Sigma Mag	-1 Sigma Phase	+1 Sigma Mag	+1 Sigma Phase
5.000000000000000000e+00	1.079566299999999979e+00	-7.199098900000000523e-02	7.851992300000000258e-01	-3.516093100000000082e-01	1.386512299999999920e+00	1.753189500000000012e-01
5.279491000000000156e+00	1.090375400000000106e+00	-7.284283599999999415e-02	8.225163699999999967e-01	-3.268869200000000252e-01	1.367930599999999997e+00	1.577816200000000113e-01
5.574605000000000032e+00	1.098794000000000048e+00	-7.229166099999999318e-02	8.571345400000000003e-01	-3.031488700000000147e-01	1.348286300000000049e+00	1.378658700000000015e-01
5.886215299999999928e+00	1.103642800000000035e+00	-7.146220400000000139e-02	8.880589899999999925e-01	-2.792901500000000148e-01	1.326179800000000020e+00	1.198915799999999976e-01
6.215244099999999605e+00	1.107227299999999914e+00	-7.086500499999999481e-02	9.157937099999999830e-01	-2.576557199999999770e-01	1.300246599999999919e+00	1.032108600000000015e-01
6.562665100000000251e+00	1.107221599999999917e+00	-6.930683099999999930e-02	9.364858900000000430e-01	-2.375420900000000113e-01	1.281809900000000058e+00	8.641195399999999915e-02
6.929506199999999616e+00	1.103825800000000079e+00	-6.688752700000000218e-02	9.524092199999999453e-01	-2.145043000000000089e-01	1.260224500000000081e+00	7.185872799999999672e-02
7.316853100000000332e+00	1.098168100000000091e+00	-6.294481200000000276e-02	9.623018399999999639e-01	-1.931803099999999940e-01	1.238013100000000088e+00	6.036762899999999904e-02
7.725851999999999720e+00	1.090184000000000042e+00	-5.721164599999999795e-02	9.658913700000000269e-01	-1.723419999999999952e-01	1.214776499999999926e+00	4.996212299999999717e-02
8.157713100000000495e+00	1.079711300000000040e+00	-5.302309599999999873e-02	9.671538299999999921e-01	-1.537536200000000075e-01	1.193894599999999917e+00	4.173177200000000031e-02
8.613714599999999777e+00	1.068606799999999968e+00	-4.580422499999999703e-02	9.663852299999999840e-01	-1.341015799999999980e-01	1.172417899999999902e+00	3.567982399999999887e-02
9.095205699999999283e+00	1.057626299999999908e+00	-3.913596500000000172e-02	9.638939499999999994e-01	-1.146599900000000033e-01	1.152352899999999902e+00	3.215317899999999701e-02
9.603611199999999570e+00	1.047029100000000046e+00	-3.310432700000000283e-02	9.619934300000000382e-01	-9.706104200000000015e-02	1.133020600000000044e+00	2.851407800000000173e-02
1.014043599999999934e+01	1.037007500000000082e+00	-2.681571199999999849e-02	9.600448400000000104e-01	-8.058478900000000389e-02	1.115436099999999930e+00	2.571212999999999971e-02
1.070726799999999912e+01	1.027612299999999923e+00	-2.066996600000000142e-02	9.584799600000000197e-01	-6.569229999999999514e-02	1.096970400000000012e+00	2.301011600000000060e-02
1.130578500000000020e+01	1.019816400000000067e+00	-1.556135900000000030e-02	9.580218999999999818e-01	-5.228563399999999750e-02	1.080685799999999919e+00	2.002972100000000033e-02
1.193775800000000054e+01	1.012152399999999952e+00	-1.127151199999999916e-02	9.584681299999999737e-01	-4.074597800000000214e-02	1.065994200000000003e+00	1.739182599999999912e-02
1.260505700000000040e+01	1.006192999999999893e+00	-7.641620800000000283e-03	9.598931099999999939e-01	-3.040005000000000138e-02	1.052188899999999983e+00	1.533070299999999934e-02
1.330965699999999963e+01	1.001452100000000067e+00	-4.799177899999999830e-03	9.620402200000000015e-01	-2.234101200000000037e-02	1.040747099999999925e+00	1.331732400000000018e-02
1.405364299999999922e+01	9.979663399999999518e-01	-2.692679500000000076e-03	9.653081900000000104e-01	-1.623089399999999918e-02	1.030605800000000016e+00	1.093131500000000048e-02
1.483921600000000041e+01	9.959341499999999625e-01	-1.241573200000000007e-03	9.676743199999999767e-01	-1.217863899999999978e-02	1.024304899999999963e+00	9.510729000000000752e-03
1.566870100000000043e+01	9.945698800000000173e-01	-6.042674900000000139e-04	9.695362499999999883e-01	-9.934707200000000155e-03	1.020603600000000055e+00	8.499402300000000188e-03
1.654455300000000051e+01	9.945172300000000298e-01	-4.458549899999999784e-04	9.687988699999999787e-01	-9.132720299999999222e-03	1.020461099999999899e+00	8.072948999999999403e-03
1.746936399999999878e+01	9.946554800000000363e-01	-6.254451800000000120e-04	9.661957599999999591e-01	-9.537801000000000265e-03	1.022992499999999971e+00	8.055377900000000591e-03
1.844586999999999932e+01	9.948584000000000316e-01	-8.309507099999999865e-04	9.625495800000000157e-01	-1.052309899999999930e-02	1.026972999999999914e+00	8.535427800000000217e-03
1.947696099999999930e+01	9.954231500000000343e-01	-9.345143500000000153e-04	9.589726899999999610e-01	-1.161342100000000051e-02	1.032004399999999933e+00	9.308443799999999851e-03
2.056568800000000152e+01	9.957811800000000435e-01	-9.613909200000000195e-04	9.553397099999999531e-01	-1.262099499999999944e-02	1.036655499999999952e+00	1.067074399999999937e-02
2.171527199999999880e+01	9.961565300000000400e-01	-6.905686800000000129e-04	9.522530999999999635e-01	-1.392552900000000073e-02	1.041573800000000105e+00	1.269721000000000044e-02
2.292911700000000152e+01	9.964336200000000199e-01	-1.579962199999999982e-04	9.494295600000000057e-01	-1.580909900000000007e-02	1.045827499999999910e+00	1.553533399999999960e-02
2.421081300000000169e+01	9.972579299999999591e-01	2.577340899999999886e-04	9.469136200000000114e-01	-1.790858799999999959e-02	1.048974499999999921e+00	1.892396099999999956e-02
2.556415399999999849e+01	9.986219699999999699e-01	7.690155500000000338e-04	9.461402199999999763e-01	-2.057739499999999833e-02	1.050996899999999901e+00	2.341412799999999933e-02
2.699314400000000091e+01	1.000195900000000027e+00	1.238966599999999970e-03	9.467968799999999518e-01	-2.437557799999999844e-02	1.052478699999999989e+00	2.903717800000000029e-02
2.850201200000000057e+01	1.001721899999999943e+00	8.992791800000000469e-04	9.484657899999999753e-01	-2.946446999999999955e-02	1.054173999999999944e+00	3.511137999999999759e-02
3.009522300000000072e+01	1.002825300000000031e+00	7.794513800000000148e-04	9.511552899999999866e-01	-3.529488599999999754e-02	1.054515799999999892e+00	4.148812600000000017e-02
3.177749100000000126e+01	1.004242300000000032e+00	-1.866995600000000079e-04	9.552840599999999904e-01	-4.334230800000000300e-02	1.054419299999999948e+00	4.801734900000000084e-02
3.355379599999999840e+01	1.004844800000000093e+00	-1.586518899999999959e-03	9.596108500000000152e-01	-5.394751099999999661e-02	1.052608200000000105e+00	5.527405500000000249e-02
3.542939200000000000e+01	1.006166399999999905e+00	-3.331218999999999847e-03	9.623138399999999759e-01	-6.697563600000000505e-02	1.052296499999999968e+00	6.426687300000000214e-02
3.740983200000000153e+01	1.006473399999999963e+00	-5.582062700000000287e-03	9.623543900000000040e-01	-8.318780600000000303e-02	1.053114799999999907e+00	7.303693199999999885e-02
3.950097399999999936e+01	1.005813199999999963e+00	-7.558126400000000217e-03	9.539065399999999695e-01	-1.000623600000000030e-01	1.058427699999999971e+00	8.133326899999999970e-02
4.170900699999999972e+01	1.001706500000000055e+00	-7.931935700000000006e-03	9.343423400000000489e-01	-1.036014299999999944e-01	1.069934299999999894e+00	8.164687599999999323e-02
4.404046499999999753e+01	9.975758500000000417e-01	-5.136703900000000149e-03	9.174257200000000001e-01	-8.839485599999999388e-02	1.080277600000000060e+00	6.768379400000000545e-02
4.650224699999999700e+01	9.967580099999999721e-01	-2.479610900000000021e-03	9.143673599999999624e-01	-6.455948599999999926e-02	1.081276399999999915e+00	5.468896699999999805e-02
4.910163899999999870e+01	9.968985000000000207e-01	-1.949630400000000076e-03	9.230180799999999630e-01	-5.063313500000000272e-02	1.073156500000000069e+00	4.510811700000000313e-02
5.184633199999999675e+01	9.984644299999999584e-01	-1.883733500000000019e-03	9.359258599999999984e-01	-4.546817999999999693e-02	1.062474200000000035e+00	4.163092200000000076e-02
5.474444799999999844e+01	9.999495299999999753e-01	-2.862736399999999976e-03	9.482304599999999972e-01	-4.408867899999999868e-02	1.052405500000000105e+00	3.924550799999999839e-02
5.780456399999999917e+01	1.000830499999999956e+00	-3.689602299999999828e-03	9.587420800000000520e-01	-4.399023099999999770e-02	1.044087900000000069e+00	3.683352499999999891e-02
6.103573500000000251e+01	1.001199900000000031e+00	-4.561319399999999580e-03	9.661976700000000085e-01	-4.329138099999999684e-02	1.036625600000000036e+00	3.424727400000000116e-02
6.444752200000000641e+01	1.001162000000000107e+00	-5.582651099999999707e-03	9.719025900000000107e-01	-4.319150599999999757e-02	1.030791800000000036e+00	3.214097500000000218e-02
6.805002199999999846e+01	1.000973099999999949e+00	-5.922941999999999617e-03	9.762745999999999924e-01	-4.256098199999999721e-02	1.025458100000000039e+00	3.044987600000000072e-02
7.185389600000000598e+01	1.000883500000000037e+00	-6.287022800000000022e-03	9.800551100000000071e-01	-4.102062900000000290e-02	1.021255999999999942e+00	2.904928199999999919e-02
7.587039900000000614e+01	1.000517300000000054e+00	-6.418841300000000319e-03	9.829028199999999549e-01	-4.006538099999999714e-02	1.017733100000000057e+00	2.765966200000000152e-02
8.011141700000000299e+01	1.000240599999999924e+00	-6.475414300000000185e-03	9.851146899999999595e-01	-3.903071000000000318e-02	1.014879199999999981e+00	2.658030000000000115e-02
8.458950099999999850e+01	9.999837999999999782e-01	-5.948532599999999636e-03	9.868242499999999584e-01	-3.753049199999999863e-02	1.012743799999999972e+00	2.577278599999999892e-02
8.931790100000000621e+01	9.996649100000000177e-01	-5.774033900000000337e-03	9.877802399999999761e-01	-3.650252500000000094e-02	1.011360400000000048e+00	2.501933799999999861e-02
9.431060999999999694e+01	9.993614400000000453e-01	-5.504950300000000310e-03	9.880334100000000008e-01	-3.503592199999999712e-02	1.010610900000000090e+00	2.425306500000000073e-02
9.958240299999999934e+01	9.990106800000000398e-01	-5.050086799999999911e-03	9.877248199999999478e-01	-3.418858599999999998e-02	1.010335900000000064e+00	2.408230100000000040e-02
1.051488800000000055e+02	9.986251000000000433e-01	-4.632436900000000066e-03	9.870111400000000090e-01	-3.296675100000000247e-02	1.010424200000000106e+00	2.388540399999999897e-02
1.110265100000000018e+02	9.981242700000000356e-01	-4.143270499999999849e-03	9.858812500000000423e-01	-3.167438200000000093e-02	1.010975600000000085e+00	2.357390300000000022e-02
1.172326900000000052e+02	9.978878899999999996e-01	-3.457228499999999861e-03	9.845640500000000239e-01	-3.029863400000000137e-02	1.011308300000000049e+00	2.346932100000000132e-02
1.237857900000000058e+02	9.975009099999999629e-01	-2.797680199999999940e-03	9.829597500000000210e-01	-2.901450399999999999e-02	1.011868999999999907e+00	2.346203999999999998e-02
1.307051899999999875e+02	9.968977599999999661e-01	-2.424261300000000140e-03	9.811724499999999738e-01	-2.764878299999999969e-02	1.012349299999999896e+00	2.330637899999999860e-02
1.380113800000000026e+02	9.963266699999999698e-01	-1.672883800000000065e-03	9.792588599999999532e-01	-2.601483200000000162e-02	1.013122899999999937e+00	2.319594499999999906e-02
1.457259599999999864e+02	9.955626899999999724e-01	-6.166138600000000466e-04	9.772290999999999617e-01	-2.430704800000000124e-02	1.013612799999999980e+00	2.318219900000000055e-02
1.538717800000000011e+02	9.949607499999999494e-01	2.652067599999999802e-04	9.750174900000000422e-01	-2.250454400000000132e-02	1.014625300000000063e+00	2.315166800000000025e-02
1.624729399999999941e+02	9.944142200000000154e-01	1.359929300000000058e-03	9.730624100000000443e-01	-2.042754199999999992e-02	1.015443300000000049e+00	2.304442400000000085e-02
1.715548799999999972e+02	9.941555699999999884e-01	2.680206499999999818e-03	9.712113500000000288e-01	-1.779494800000000140e-02	1.016248400000000052e+00	2.292210899999999954e-02
1.811444899999999905e+02	9.938998199999999894e-01	4.069797400000000134e-03	9.695018800000000381e-01	-1.455157800000000078e-02	1.017335899999999960e+00	2.252248600000000128e-02
1.912701399999999978e+02	9.941544599999999621e-01	5.371758100000000383e-03	9.692635499999999737e-01	-1.093195299999999946e-02	1.018546399999999963e+00	2.154006699999999955e-02
