mass_1	mass_2	chirp_mass	ra	dec	geocent_time	phase	iota	psi	luminosity_distance	total_mass	mass_ratio	chi_eff	chi_p	tilt_1	tilt_2	phi_12	theta_jn	phi_jl	mass_1_source	mass_2_source	total_mass_source	chirp_mass_source	a_1	a_2	phi_1	phi_2	redshift
5.081333500000000214e+01	2.861139700000000019e+01	3.292447861186084168e+01	5.744988499999999831e+00	-2.506174400000000246e-01	1.264316116433213711e+09	5.325653593168327760e+00	2.194304106224864714e+00	3.389108525221328772e-01	1.121129100000000108e+03	7.942473199999999167e+01	5.630686708518540806e-01	1.591763622435383441e-01	3.869847609450947079e-01	6.481870646334911834e-01	2.308754275824491220e+00	5.548628228668841977e+00	2.392812425676901000e+00	1.410573590271939848e+00	4.166210951213221136e+01	2.345862862788067460e+01	6.512073814001287531e+01	2.699494598331719786e+01	6.409768678322965707e-01	6.920695395475993106e-01	5.746958149784484604e+00	5.012401071273741238e+00	2.196534355804261318e-01
5.030888699999999858e+01	3.006315599999999932e+01	3.363462316592582368e+01	5.559145299999999956e+00	1.317140599999999939e-01	1.264316116433213711e+09	2.409575556298180210e+00	6.012586224611425889e-01	7.256665236615277292e-01	9.191828900000000431e+02	8.037204299999997659e+01	5.975714787727266497e-01	2.163858173239092131e-01	6.689811441624664567e-01	1.001285379510221007e+00	1.946847696967973107e+00	1.558399427724020292e+00	4.753978726317986125e-01	5.944669675205448200e+00	4.249588047243366873e+01	2.539432613566122399e+01	6.789020660809487140e+01	2.841114186832502142e+01	7.943589635591418174e-01	3.765751938988115000e-01	6.128231449584848889e+00	1.403445570129282949e+00	1.838532686158718121e-01
4.887263099999999838e+01	2.525859499999999969e+01	3.026109986386444106e+01	5.531639000000000195e+00	1.604342400000000057e-01	1.264316116433213711e+09	9.981415677231636474e-01	5.625765546225441893e-01	1.601668951857978307e+00	8.582748800000000529e+02	7.413122599999999807e+01	5.168249485074785099e-01	3.586584732821556515e-02	3.784090967521469007e-01	2.305785051204501723e+00	1.373805510876900726e+00	1.850362742295580842e+00	4.717584129468589960e-01	4.228512519449936669e+00	4.167153815724822152e+01	2.153689056234723864e+01	6.320842871959546017e+01	2.580230595028383078e+01	4.223445445573025675e-02	8.178114540233138996e-01	4.743359321766439152e+00	3.105367568824339841e-01	1.728060244759465625e-01
4.882476400000000183e+01	2.890973999999999933e+01	3.248537143414080219e+01	5.583861699999999928e+00	1.066284499999999996e-01	1.264316116433213711e+09	2.333145788001373067e+00	6.289248347646253512e-01	2.575869948362631945e+00	9.908040700000000243e+02	7.773450400000000116e+01	5.921122322270723215e-01	1.438595596452791614e-01	7.542164752952269513e-01	1.208293619109206851e+00	2.474513799708309758e+00	4.949416849726369527e+00	4.004589524176649373e-01	5.549071829478049445e+00	4.079981450497172801e+01	2.415806924098929187e+01	6.495788374596101278e+01	2.714600174284615264e+01	8.066380648442867951e-01	1.225448470897599618e-01	6.069177881086085691e+00	4.735409423632869874e+00	1.966908328480360679e-01
4.818201100000000281e+01	2.721410200000000046e+01	3.127069740424716926e+01	5.557788700000000581e+00	3.439426500000000025e-02	1.264316116433213711e+09	5.391327279008329754e+00	2.610561299701079085e-01	1.226139868094369145e+00	8.516433099999999286e+02	7.539611299999999972e+01	5.648187245650664323e-01	9.326168410007613929e-02	6.499321093748667844e-01	1.519365836984895690e+00	1.241874809663253476e+00	1.721227191061316386e+00	4.129652683613591058e-01	8.907310365514271577e-01	4.112511593796833864e+01	2.322823553167376076e+01	6.435335146964209230e+01	2.669068869314712344e+01	6.507926239207758590e-01	6.165102901298425975e-01	3.956889283016149950e+00	5.678116474077465448e+00	1.715957487554816696e-01
4.733114599999999683e+01	3.287331400000000059e+01	3.422587823611028313e+01	6.071322599999998459e+00	-4.498804200000000031e-01	1.264316116433213711e+09	4.808707167392318738e-01	6.712961231998739731e-01	6.445302616932164774e-01	1.309512199999999893e+03	8.020445999999998321e+01	6.945387293179000610e-01	2.132497754327767892e-01	7.190713698033377455e-01	1.107051745008260202e+00	1.519307429858070879e+00	7.101895393385614375e-01	4.392103884663431934e-01	4.468973163442679919e+00	3.780387224484268671e+01	2.625625339222926513e+01	6.406012563707194829e+01	2.733656033398082030e+01	8.039852179004147725e-01	4.859812678099421218e-02	9.036874619364620997e-01	1.613877001275024092e+00	2.520184623800554302e-01
4.714186500000000279e+01	2.760744100000000145e+01	3.118446621004874331e+01	6.072084300000000212e+00	-4.442378900000000241e-01	1.264316116433213711e+09	1.407263456554665559e+00	6.467120553448677533e-01	1.282552256322989193e+00	8.513520099999999502e+02	7.474930600000000425e+01	5.856247095866911057e-01	9.340473657919884376e-02	4.449687121911455878e-01	1.311832265494038641e+00	1.503678759572021129e+00	2.287498477673188368e+00	7.827662129627962484e-01	1.479424275873032490e+00	4.023914017108277363e+01	2.356503477670850444e+01	6.380417494779127452e+01	2.661829579687917757e+01	4.603176453833416892e-01	7.696019337125978854e-01	2.567518420566958781e+00	4.855016898240148038e+00	1.715425528370947694e-01
4.711055000000000348e+01	3.243570300000000373e+01	3.391258914140748715e+01	5.447970099999999150e+00	4.103521399999999764e-01	1.264316116433213711e+09	4.883556565898215851e+00	5.537674902988942716e-01	1.545691235170773892e+00	9.234812399999999570e+02	7.954625300000000721e+01	6.885018960721110970e-01	2.367315852061100123e-01	7.603442883753458448e-01	1.333169057264169233e+00	8.804909732374579523e-01	1.262365645825396898e+00	3.751038357588828975e-01	3.633766541727610377e+00	3.976821263195763123e+01	2.738048980050171721e+01	6.714870243245934489e+01	2.862719827885070956e+01	7.823283049137472744e-01	4.916842584301636121e-01	2.102230322898112291e+00	3.364595968723508079e+00	1.846282968760353249e-01
4.701250799999999685e+01	3.236475800000000191e+01	3.384014718830911050e+01	5.585595600000000438e+00	8.398147699999999882e-02	1.264316116433213711e+09	1.879624310277825172e+00	4.687884974587991915e-01	1.441689392638042078e+00	9.934138600000002270e+02	7.937726599999997745e+01	6.884286624317086378e-01	2.403188414401724871e-01	7.807044820736730451e-01	1.219224758975888667e+00	1.362297896424871091e+00	2.408121517805792422e+00	3.822745790335640992e-01	5.971361133179883041e+00	3.927017327839905647e+01	2.703471286350968938e+01	6.630488614190872454e+01	2.826712507767991056e+01	8.315693631653923168e-01	8.378372113207337435e-01	1.090488677579015686e-01	2.517170385563694879e+00	1.971556037380585991e-01
4.689543199999999956e+01	3.143956400000000073e+01	3.329454377312391955e+01	5.594284100000000315e+00	4.739741499999999830e-02	1.264316116433213711e+09	1.746632830975733741e+00	8.033591812381346564e-01	1.532774015828733294e+00	1.026475599999999986e+03	7.833499600000000385e+01	6.704184748740560362e-01	1.762197734058209564e-01	3.710982186771162872e-01	6.571127118405526435e-01	2.574879441650586465e+00	1.204377730672525404e+00	6.830140532283049959e-01	5.232850219202683562e+00	3.898124160417688699e+01	2.613374454496936750e+01	6.511498614914624739e+01	2.767567329203805215e+01	6.075277487297643386e-01	3.300052065232734200e-01	9.148253639162273743e-02	1.295860267064148807e+00	2.030256110409552062e-01
4.668009599999999892e+01	3.195995299999999872e+01	3.350533529816623712e+01	5.537610199999999594e+00	1.463312599999999908e-01	1.264316116433213711e+09	6.030885759610146835e+00	1.024796191865199102e+00	7.659894989894607820e-01	9.586580300000000534e+02	7.864004900000000475e+01	6.846591103840060644e-01	2.138110415297819478e-01	4.932002542570932957e-01	6.686042669594736143e-01	1.009569249838565996e+00	1.457108294259882753e+00	9.246062275918778273e-01	5.350418874423492177e+00	3.919571994924697833e+01	2.683570675131207750e+01	6.603142670055906649e+01	2.813331273253044529e+01	4.218956165842073502e-02	8.976382423231783481e-01	1.028282761872820750e+00	2.485391056132703724e+00	1.909488092180536833e-01
