#Frequency	Median Mag	Phase (Rad)	-1 Sigma Mag	-1 Sigma Phase	+1 Sigma Mag	+1 Sigma Phase
5.000000000000000000e+00	1.079688900000000062e+00	-7.241873499999999797e-02	7.839592399999999461e-01	-3.523028500000000007e-01	1.388227099999999936e+00	1.751959100000000102e-01
5.279491000000000156e+00	1.090629400000000082e+00	-7.307662800000000458e-02	8.213906399999999497e-01	-3.277105599999999841e-01	1.369366300000000036e+00	1.578974599999999895e-01
5.574605000000000032e+00	1.098770199999999919e+00	-7.276206200000000235e-02	8.565159599999999651e-01	-3.038128900000000021e-01	1.349518900000000077e+00	1.377551099999999862e-01
5.886215299999999928e+00	1.103759500000000005e+00	-7.174848999999999810e-02	8.872030499999999931e-01	-2.800052399999999886e-01	1.327346200000000032e+00	1.195791699999999985e-01
6.215244099999999605e+00	1.107653999999999916e+00	-7.111127300000000262e-02	9.153047300000000108e-01	-2.585473699999999986e-01	1.301353100000000040e+00	1.030669500000000044e-01
6.562665100000000251e+00	1.107615699999999981e+00	-6.957060399999999423e-02	9.360011000000000303e-01	-2.385204400000000002e-01	1.282893199999999956e+00	8.631038900000000125e-02
6.929506199999999616e+00	1.104079899999999892e+00	-6.736212099999999703e-02	9.518377300000000485e-01	-2.153552999999999995e-01	1.261306999999999956e+00	7.161137500000000489e-02
7.316853100000000332e+00	1.098381400000000063e+00	-6.336346199999999540e-02	9.620295100000000321e-01	-1.942143400000000131e-01	1.238973499999999950e+00	6.029832899999999773e-02
7.725851999999999720e+00	1.090313899999999947e+00	-5.755565599999999671e-02	9.655458300000000493e-01	-1.730857399999999879e-01	1.215824400000000027e+00	4.979134600000000022e-02
8.157713100000000495e+00	1.079881799999999892e+00	-5.332278000000000018e-02	9.668233899999999492e-01	-1.542998299999999989e-01	1.194562899999999983e+00	4.143637099999999962e-02
8.613714599999999777e+00	1.068824599999999903e+00	-4.619096000000000313e-02	9.659849700000000539e-01	-1.347572599999999898e-01	1.173192500000000082e+00	3.549144299999999752e-02
9.095205699999999283e+00	1.057645200000000063e+00	-3.944896600000000197e-02	9.634762799999999627e-01	-1.151307699999999934e-01	1.153219599999999900e+00	3.195534600000000253e-02
9.603611199999999570e+00	1.047050199999999931e+00	-3.338770499999999669e-02	9.614864899999999714e-01	-9.750768799999999514e-02	1.133848799999999990e+00	2.828416400000000053e-02
1.014043599999999934e+01	1.037088900000000091e+00	-2.705074600000000051e-02	9.595527700000000548e-01	-8.076419999999999433e-02	1.116042900000000060e+00	2.546819000000000166e-02
1.070726799999999912e+01	1.027633299999999972e+00	-2.088469800000000015e-02	9.579013600000000350e-01	-6.585877699999999335e-02	1.097484099999999962e+00	2.280779800000000065e-02
1.130578500000000020e+01	1.019891899999999962e+00	-1.570793499999999926e-02	9.576397199999999721e-01	-5.230170600000000336e-02	1.081329699999999949e+00	1.980713300000000107e-02
1.193775800000000054e+01	1.012131799999999915e+00	-1.140246999999999962e-02	9.581217400000000550e-01	-4.074837199999999798e-02	1.066340099999999902e+00	1.714033100000000170e-02
1.260505700000000040e+01	1.006150799999999901e+00	-7.675020500000000016e-03	9.595833000000000279e-01	-3.029357699999999862e-02	1.052559000000000022e+00	1.518178499999999972e-02
1.330965699999999963e+01	1.001473899999999917e+00	-4.791699699999999763e-03	9.617258699999999827e-01	-2.214336700000000061e-02	1.041069699999999987e+00	1.312541899999999928e-02
1.405364299999999922e+01	9.979480200000000467e-01	-2.667149699999999974e-03	9.650538800000000306e-01	-1.611906000000000103e-02	1.030888900000000108e+00	1.080912099999999966e-02
1.483921600000000041e+01	9.959683400000000075e-01	-1.179567500000000026e-03	9.674092300000000089e-01	-1.200805299999999944e-02	1.024538200000000066e+00	9.422189200000000153e-03
1.566870100000000043e+01	9.945951400000000442e-01	-5.446562899999999501e-04	9.693217800000000217e-01	-9.719750900000000832e-03	1.020796599999999943e+00	8.391651599999999309e-03
1.654455300000000051e+01	9.944393099999999652e-01	-3.583425500000000171e-04	9.686903000000000041e-01	-8.976998300000000458e-03	1.020653299999999986e+00	8.027278000000000538e-03
1.746936399999999878e+01	9.945870999999999462e-01	-5.470591900000000216e-04	9.660774800000000440e-01	-9.402342600000000369e-03	1.023107599999999895e+00	7.987387699999999244e-03
1.844586999999999932e+01	9.948687400000000292e-01	-7.541292000000000438e-04	9.623082699999999656e-01	-1.036254600000000026e-02	1.027141800000000105e+00	8.538307900000000061e-03
1.947696099999999930e+01	9.953758900000000409e-01	-8.796514700000000308e-04	9.588485900000000006e-01	-1.141430899999999922e-02	1.032147300000000101e+00	9.298950699999999209e-03
2.056568800000000152e+01	9.958376899999999976e-01	-9.616535500000000011e-04	9.550828599999999780e-01	-1.263653999999999993e-02	1.036659999999999915e+00	1.080307500000000052e-02
2.171527199999999880e+01	9.961369899999999999e-01	-6.896976300000000511e-04	9.521891999999999578e-01	-1.405928000000000039e-02	1.041642200000000074e+00	1.286685100000000033e-02
2.292911700000000152e+01	9.964031800000000549e-01	-5.511702500000000276e-05	9.495556200000000446e-01	-1.603803200000000068e-02	1.045708199999999977e+00	1.590156699999999840e-02
2.421081300000000169e+01	9.972460499999999950e-01	2.575356799999999730e-04	9.472447499999999687e-01	-1.833361899999999892e-02	1.048873500000000014e+00	1.948764799999999978e-02
2.556415399999999849e+01	9.985684700000000413e-01	7.940210000000000063e-04	9.466189200000000303e-01	-2.107060200000000078e-02	1.050615499999999924e+00	2.414125799999999877e-02
2.699314400000000091e+01	1.000146999999999897e+00	1.163736199999999919e-03	9.475441300000000400e-01	-2.516352700000000150e-02	1.051764499999999991e+00	2.981941499999999842e-02
2.850201200000000057e+01	1.001630199999999915e+00	8.203048600000000315e-04	9.494755200000000173e-01	-2.998145699999999955e-02	1.053186600000000084e+00	3.574279799999999924e-02
3.009522300000000072e+01	1.002766199999999941e+00	5.556555300000000017e-04	9.525954100000000313e-01	-3.605271899999999696e-02	1.053156500000000051e+00	4.193617000000000178e-02
3.177749100000000126e+01	1.004160500000000011e+00	-2.058217700000000065e-04	9.572568200000000083e-01	-4.371480600000000188e-02	1.052591899999999914e+00	4.803451100000000196e-02
3.355379599999999840e+01	1.004837100000000039e+00	-1.523124199999999900e-03	9.616149299999999789e-01	-5.392364000000000185e-02	1.050193300000000107e+00	5.471948299999999932e-02
3.542939200000000000e+01	1.006010400000000082e+00	-3.494510900000000024e-03	9.645400200000000535e-01	-6.583638999999999464e-02	1.049395999999999995e+00	6.258608300000000069e-02
3.740983200000000153e+01	1.005907700000000071e+00	-5.393174599999999916e-03	9.645479599999999820e-01	-8.022207600000000327e-02	1.049817900000000082e+00	7.012220500000000689e-02
3.950097399999999936e+01	1.005176800000000092e+00	-7.260133799999999617e-03	9.562233799999999562e-01	-9.411836499999999550e-02	1.054964699999999977e+00	7.624981100000000067e-02
4.170900699999999972e+01	1.001510899999999982e+00	-7.574857100000000412e-03	9.383950500000000083e-01	-9.745140400000000536e-02	1.065428599999999948e+00	7.686866700000000163e-02
4.404046499999999753e+01	9.979652399999999757e-01	-5.087012600000000336e-03	9.227443100000000120e-01	-8.444368900000000233e-02	1.075155300000000036e+00	6.489585700000000124e-02
4.650224699999999700e+01	9.970866999999999924e-01	-2.277925999999999996e-03	9.185236100000000459e-01	-6.359943899999999373e-02	1.077062699999999928e+00	5.275982800000000167e-02
4.910163899999999870e+01	9.971195400000000264e-01	-1.764685900000000085e-03	9.248795199999999550e-01	-4.927246899999999930e-02	1.071795199999999948e+00	4.342430700000000227e-02
5.184633199999999675e+01	9.985358600000000528e-01	-2.218749800000000168e-03	9.361716500000000218e-01	-4.450090300000000137e-02	1.061991899999999989e+00	3.988997600000000060e-02
5.474444799999999844e+01	9.999335599999999991e-01	-2.940922299999999996e-03	9.479940399999999823e-01	-4.320514799999999878e-02	1.052861599999999953e+00	3.834498299999999915e-02
5.780456399999999917e+01	1.000829200000000085e+00	-3.817185600000000054e-03	9.579955300000000395e-01	-4.327021000000000339e-02	1.044743600000000106e+00	3.596682999999999825e-02
6.103573500000000251e+01	1.001245099999999999e+00	-4.553844300000000136e-03	9.656351399999999474e-01	-4.304921600000000126e-02	1.037303499999999934e+00	3.403404100000000099e-02
6.444752200000000641e+01	1.001276899999999914e+00	-5.501065799999999700e-03	9.711968800000000401e-01	-4.312470599999999876e-02	1.031410900000000019e+00	3.195647900000000291e-02
6.805002199999999846e+01	1.001036400000000048e+00	-5.946744099999999936e-03	9.755349399999999616e-01	-4.266713400000000239e-02	1.026212300000000077e+00	3.058967400000000073e-02
7.185389600000000598e+01	1.000821699999999925e+00	-6.456975999999999688e-03	9.795358400000000465e-01	-4.133759000000000045e-02	1.021849900000000089e+00	2.943713900000000105e-02
7.587039900000000614e+01	1.000592200000000043e+00	-6.626603299999999676e-03	9.824060799999999594e-01	-4.026882300000000220e-02	1.018116400000000032e+00	2.786837299999999837e-02
8.011141700000000299e+01	1.000290300000000077e+00	-6.548996700000000309e-03	9.847774900000000331e-01	-3.930117400000000122e-02	1.015234399999999981e+00	2.689834799999999901e-02
8.458950099999999850e+01	9.999927100000000069e-01	-6.111220599999999878e-03	9.866429899999999975e-01	-3.811813399999999796e-02	1.012976400000000110e+00	2.598165300000000039e-02
8.931790100000000621e+01	9.997066900000000089e-01	-5.896812100000000008e-03	9.876830100000000279e-01	-3.689006100000000177e-02	1.011357099999999898e+00	2.542332300000000114e-02
9.431060999999999694e+01	9.993773099999999632e-01	-5.563754300000000284e-03	9.880581400000000292e-01	-3.561862600000000045e-02	1.010554399999999964e+00	2.472284900000000160e-02
9.958240299999999934e+01	9.990529700000000402e-01	-5.028560999999999968e-03	9.876758300000000323e-01	-3.465855100000000272e-02	1.010219100000000036e+00	2.441487000000000171e-02
1.051488800000000055e+02	9.985700499999999868e-01	-4.705402600000000227e-03	9.870562899999999473e-01	-3.347409199999999696e-02	1.010451800000000011e+00	2.424541399999999985e-02
1.110265100000000018e+02	9.981036599999999481e-01	-4.203793600000000144e-03	9.858799700000000499e-01	-3.220804499999999765e-02	1.010876000000000108e+00	2.397118599999999849e-02
1.172326900000000052e+02	9.978628000000000497e-01	-3.473048099999999881e-03	9.845240200000000552e-01	-3.075024800000000086e-02	1.011278799999999922e+00	2.397432400000000172e-02
1.237857900000000058e+02	9.974358800000000524e-01	-2.861460200000000200e-03	9.828241599999999467e-01	-2.939067199999999963e-02	1.011764300000000061e+00	2.386779600000000015e-02
1.307051899999999875e+02	9.968493099999999885e-01	-2.372415300000000216e-03	9.810316399999999826e-01	-2.807619100000000034e-02	1.012414099999999983e+00	2.361992799999999837e-02
1.380113800000000026e+02	9.962570600000000276e-01	-1.689087300000000026e-03	9.789514200000000166e-01	-2.644342300000000062e-02	1.013225000000000042e+00	2.350056400000000156e-02
1.457259599999999864e+02	9.955804400000000109e-01	-6.296594299999999861e-04	9.769454100000000141e-01	-2.463553099999999871e-02	1.013754800000000067e+00	2.351605699999999993e-02
1.538717800000000011e+02	9.949187499999999629e-01	2.593733199999999936e-04	9.748216699999999735e-01	-2.276031099999999835e-02	1.014779499999999945e+00	2.341530199999999895e-02
1.624729399999999941e+02	9.943612299999999848e-01	1.375868300000000028e-03	9.728110800000000502e-01	-2.058013499999999940e-02	1.015673000000000048e+00	2.324686399999999903e-02
1.715548799999999972e+02	9.940016499999999589e-01	2.737557500000000008e-03	9.708554499999999532e-01	-1.784755600000000053e-02	1.016541499999999987e+00	2.306748299999999974e-02
1.811444899999999905e+02	9.939464500000000369e-01	4.115249500000000248e-03	9.691617900000000230e-01	-1.452818399999999954e-02	1.017677900000000024e+00	2.261107600000000079e-02
1.912701399999999978e+02	9.943102600000000013e-01	5.430427899999999697e-03	9.689722699999999689e-01	-1.080055800000000003e-02	1.018768799999999919e+00	2.161483599999999838e-02
2.019617900000000077e+02	9.947917200000000459e-01	6.204626500000000149e-03	9.696202200000000326e-01	-7.693372799999999810e-03	1.019291399999999959e+00	2.026584299999999866e-02
2.132510900000000049e+02	9.953595400000000426e-01	6.642291899999999694e-03	9.709331799999999513e-01	-5.325070500000000061e-03	1.019526900000000014e+00	1.897473599999999899e-02
2.251714399999999898e+02	9.960172600000000154e-01	6.933598000000000018e-03	9.729066800000000237e-01	-3.901988500000000068e-03	1.018999800000000011e+00	1.770613500000000132e-02
2.377581199999999910e+02	9.964237500000000525e-01	6.635653800000000310e-03	9.751001000000000252e-01	-3.452982299999999942e-03	1.017843999999999971e+00	1.695891899999999938e-02
2.510483700000000056e+02	9.967564599999999553e-01	6.423163699999999768e-03	9.776181000000000454e-01	-3.694509199999999969e-03	1.016011900000000079e+00	1.637668800000000036e-02
2.650815200000000118e+02	9.969045199999999607e-01	5.908250900000000180e-03	9.798616199999999887e-01	-4.231370800000000196e-03	1.014199400000000084e+00	1.587481199999999856e-02
2.798990999999999758e+02	9.966108599999999873e-01	5.300642300000000043e-03	9.820428100000000438e-01	-5.243643699999999894e-03	1.011782500000000029e+00	1.525266299999999964e-02
2.955449499999999716e+02	9.948500000000000121e-01	4.106609699999999585e-03	9.826156499999999516e-01	-8.744544499999999665e-03	1.007011399999999890e+00	1.678771800000000008e-02
3.120653800000000047e+02	9.951976999999999629e-01	6.079847299999999871e-03	9.803672100000000444e-01	-7.386697299999999897e-03	1.009802799999999889e+00	1.930389999999999884e-02
3.295092700000000150e+02	9.965332799999999658e-01	8.192364800000000863e-03	9.770427600000000101e-01	-4.325867800000000006e-03	1.016186800000000057e+00	2.029082499999999845e-02
3.479282499999999914e+02	9.973466300000000118e-01	6.957700100000000290e-03	9.809160900000000183e-01	-4.267118399999999569e-03	1.013219700000000056e+00	1.781109300000000006e-02
3.673768099999999777e+02	9.972620599999999502e-01	6.539252199999999807e-03	9.823647800000000485e-01	-4.546574500000000012e-03	1.011526399999999937e+00	1.733299300000000140e-02
3.879125099999999975e+02	9.971718400000000315e-01	6.596399499999999923e-03	9.830346800000000496e-01	-4.279869999999999855e-03	1.010343900000000072e+00	1.718558300000000080e-02
4.095961199999999849e+02	9.970546300000000528e-01	6.783673300000000149e-03	9.840736900000000009e-01	-3.649311399999999837e-03	1.009224700000000086e+00	1.707425400000000051e-02
4.324918000000000120e+02	9.966693699999999989e-01	7.594892100000000257e-03	9.843222799999999939e-01	-4.318554100000000090e-03	1.008501799999999893e+00	1.918012300000000031e-02
4.566673099999999863e+02	9.966778800000000160e-01	7.175700600000000338e-03	9.852721100000000343e-01	-4.321114600000000236e-03	1.007751800000000086e+00	1.825783900000000140e-02
4.821941899999999919e+02	9.984082600000000474e-01	8.815493100000000234e-03	9.853210199999999919e-01	-1.633693500000000035e-03	1.011099200000000087e+00	1.892367799999999933e-02
5.091479699999999866e+02	9.982761999999999469e-01	8.692178700000000729e-03	9.865717200000000409e-01	-1.700792200000000084e-03	1.009771299999999927e+00	1.859154899999999888e-02
5.376084299999999985e+02	9.982446499999999556e-01	8.998944099999999641e-03	9.870496800000000404e-01	-1.581732699999999995e-03	1.009263699999999986e+00	1.903821899999999859e-02
5.676597699999999804e+02	9.998236799999999924e-01	8.771007399999999204e-03	9.882127400000000339e-01	-4.259202299999999904e-04	1.011037600000000092e+00	1.737247899999999970e-02
5.993909200000000510e+02	9.999550200000000277e-01	8.615279599999999330e-03	9.889208099999999835e-01	-5.524773800000000023e-04	1.010497500000000048e+00	1.735444100000000170e-02
6.328957900000000336e+02	1.000165600000000099e+00	8.694027700000000677e-03	9.893946300000000527e-01	-8.031724300000000170e-04	1.010765799999999937e+00	1.786461199999999847e-02
6.682735300000000507e+02	1.000651699999999922e+00	8.918613299999999383e-03	9.895556800000000486e-01	-9.199454499999999658e-04	1.011324799999999913e+00	1.822724100000000166e-02
7.056288100000000441e+02	1.001172699999999915e+00	8.998824199999999954e-03	9.899365599999999654e-01	-1.128175400000000061e-03	1.012049999999999894e+00	1.850810899999999828e-02
7.450721899999999778e+02	1.001859800000000078e+00	8.991552700000000550e-03	9.903986500000000470e-01	-1.510778300000000050e-03	1.012853599999999910e+00	1.867277399999999962e-02
7.867203799999999774e+02	1.002429199999999909e+00	8.868379299999999688e-03	9.905538900000000480e-01	-2.069027399999999895e-03	1.013608099999999901e+00	1.867182800000000142e-02
8.306966200000000526e+02	1.003054600000000018e+00	8.574535700000000121e-03	9.908659399999999451e-01	-2.403872899999999913e-03	1.014395699999999900e+00	1.853254799999999938e-02
8.771310700000000224e+02	1.003687400000000007e+00	8.311640099999999948e-03	9.910899399999999471e-01	-2.775557000000000111e-03	1.015051399999999937e+00	1.834712499999999885e-02
9.261611100000000079e+02	1.004081100000000060e+00	7.905126599999999504e-03	9.914558700000000169e-01	-3.355218699999999894e-03	1.015493299999999932e+00	1.825142999999999904e-02
9.779318399999999656e+02	1.004435100000000025e+00	7.556460499999999823e-03	9.919424199999999914e-01	-3.880761400000000069e-03	1.016026199999999990e+00	1.819740099999999847e-02
1.032596500000000106e+03	1.004719799999999941e+00	7.215941000000000022e-03	9.921646499999999813e-01	-4.467540400000000016e-03	1.016638900000000012e+00	1.809918400000000080e-02
1.090316700000000083e+03	1.004989399999999922e+00	6.932476199999999984e-03	9.923437200000000402e-01	-4.963927199999999991e-03	1.017156799999999972e+00	1.792156099999999905e-02
1.151263500000000022e+03	1.005227199999999987e+00	6.674258100000000221e-03	9.924150000000000471e-01	-5.428405399999999999e-03	1.017471999999999932e+00	1.790524500000000019e-02
1.215616999999999962e+03	1.005279699999999998e+00	6.393680599999999881e-03	9.924153100000000505e-01	-5.820348700000000167e-03	1.017689999999999984e+00	1.798917200000000119e-02
1.283567800000000034e+03	1.005309400000000020e+00	6.206047299999999795e-03	9.923683399999999599e-01	-6.038087200000000210e-03	1.017886800000000092e+00	1.808879899999999916e-02
1.355317000000000007e+03	1.005116899999999980e+00	6.169812000000000213e-03	9.922149900000000189e-01	-6.474678400000000340e-03	1.017932999999999977e+00	1.840985900000000064e-02
1.431076700000000073e+03	1.004772999999999916e+00	6.224075600000000125e-03	9.916177299999999750e-01	-6.730011299999999821e-03	1.017706000000000000e+00	1.874695200000000075e-02
1.511071300000000065e+03	1.004219999999999891e+00	6.362310399999999630e-03	9.908861500000000211e-01	-6.890727999999999610e-03	1.017184700000000053e+00	1.933484300000000086e-02
1.595537499999999909e+03	1.003463100000000052e+00	6.749083700000000144e-03	9.898653600000000274e-01	-7.167454999999999660e-03	1.016787300000000061e+00	1.995230300000000109e-02
1.684725200000000086e+03	1.002577300000000005e+00	7.051682400000000225e-03	9.886421300000000079e-01	-7.248030299999999593e-03	1.016122500000000040e+00	2.087621500000000005e-02
1.778898200000000088e+03	1.001400000000000068e+00	7.708365800000000281e-03	9.871921500000000460e-01	-7.431679499999999799e-03	1.015110299999999910e+00	2.179212300000000005e-02
1.878335399999999936e+03	1.000009499999999996e+00	8.397110399999999433e-03	9.854183300000000090e-01	-7.247670299999999996e-03	1.014053899999999953e+00	2.306956400000000074e-02
1.983330999999999904e+03	9.983615700000000315e-01	9.129423299999999894e-03	9.832058599999999871e-01	-7.210925600000000178e-03	1.012950800000000040e+00	2.446020200000000033e-02
2.094195600000000013e+03	9.965073199999999742e-01	9.922988000000000641e-03	9.808080399999999921e-01	-7.190577400000000216e-03	1.011501200000000100e+00	2.593752200000000105e-02
2.211257399999999961e+03	9.943140200000000206e-01	1.086987199999999917e-02	9.784138300000000399e-01	-6.962498899999999998e-03	1.009840800000000094e+00	2.756694900000000031e-02
2.334862700000000132e+03	9.919364299999999801e-01	1.183232399999999997e-02	9.758285700000000062e-01	-6.856687900000000072e-03	1.007959700000000014e+00	2.908051700000000017e-02
2.465377300000000105e+03	9.894516899999999948e-01	1.287458499999999915e-02	9.731273200000000179e-01	-6.619289100000000023e-03	1.005728699999999920e+00	3.069383900000000054e-02
2.603187399999999798e+03	9.868527700000000458e-01	1.388429600000000083e-02	9.701452299999999696e-01	-5.980956499999999683e-03	1.003581999999999974e+00	3.235689800000000199e-02
2.748700899999999820e+03	9.840119699999999581e-01	1.473030900000000046e-02	9.671627099999999810e-01	-5.803300600000000156e-03	1.001266699999999954e+00	3.424519100000000121e-02
2.902348300000000108e+03	9.810497999999999719e-01	1.554645699999999964e-02	9.638936399999999960e-01	-5.552884000000000118e-03	9.987817599999999629e-01	3.589371899999999754e-02
3.064584299999999985e+03	9.781768899999999656e-01	1.622390599999999974e-02	9.604382599999999881e-01	-5.695167000000000111e-03	9.964879100000000323e-01	3.788642799999999977e-02
3.235889099999999871e+03	9.751666799999999524e-01	1.724383000000000166e-02	9.562578099999999859e-01	-6.657216999999999996e-03	9.942950999999999873e-01	4.023035199999999700e-02
3.416769400000000132e+03	9.722721899999999806e-01	1.793582100000000110e-02	9.514857100000000401e-01	-7.881209999999999605e-03	9.931106400000000445e-01	4.317934699999999987e-02
3.607760699999999815e+03	9.693352499999999816e-01	1.869683299999999951e-02	9.461870599999999687e-01	-9.890470300000000700e-03	9.930194500000000257e-01	4.655345400000000106e-02
3.809427999999999884e+03	9.666259799999999958e-01	1.931757099999999866e-02	9.398546599999999529e-01	-1.373052200000000021e-02	9.943581900000000307e-01	5.118732499999999880e-02
4.022368100000000140e+03	9.639799399999999796e-01	2.006415300000000124e-02	9.326894900000000099e-01	-1.933756099999999964e-02	9.963578899999999683e-01	5.612771099999999680e-02
4.247211199999999735e+03	9.614474899999999602e-01	2.024267500000000164e-02	9.245761000000000118e-01	-2.591205300000000086e-02	9.994934199999999658e-01	6.274464300000000272e-02
4.484622699999999895e+03	9.591895000000000282e-01	2.034405900000000114e-02	9.156486000000000347e-01	-3.378041700000000008e-02	1.004569700000000010e+00	7.083684699999999446e-02
4.735305000000000291e+03	9.569853000000000387e-01	2.060497299999999865e-02	9.067752999999999508e-01	-4.302755600000000152e-02	1.011218799999999973e+00	7.986555900000000263e-02
5.000000000000000000e+03	9.549647199999999891e-01	2.014041199999999990e-02	8.979345399999999477e-01	-5.330915600000000337e-02	1.019337799999999961e+00	8.881609599999999716e-02
