#Frequency	Median Mag	Phase (Rad)	-1 Sigma Mag	-1 Sigma Phase	+1 Sigma Mag	+1 Sigma Phase
5.000000000000000000e+00	1.154583399999999926e+00	4.195546800000000270e-02	9.700341099999999495e-01	-2.369186299999999912e-01	1.361957499999999932e+00	3.156778100000000031e-01
5.279491000000000156e+00	1.152908299999999997e+00	2.746948700000000076e-02	9.828619600000000345e-01	-2.027921000000000029e-01	1.339829399999999948e+00	2.517582899999999957e-01
5.574605000000000032e+00	1.147804800000000069e+00	1.378319299999999914e-02	9.957657100000000261e-01	-1.703799900000000089e-01	1.312181299999999995e+00	1.907802600000000071e-01
5.886215299999999928e+00	1.140805099999999905e+00	4.293763899999999902e-04	1.007670599999999972e+00	-1.407078099999999887e-01	1.280455200000000016e+00	1.368929399999999907e-01
6.215244099999999605e+00	1.131941800000000109e+00	-9.768707099999999338e-03	1.019172299999999920e+00	-1.128486199999999967e-01	1.246059500000000098e+00	9.150954199999999927e-02
6.562665100000000251e+00	1.121393899999999944e+00	-1.698290100000000163e-02	1.028675999999999924e+00	-9.037375599999999953e-02	1.212995700000000010e+00	5.421726899999999849e-02
6.929506199999999616e+00	1.109358199999999961e+00	-2.325564499999999840e-02	1.033865999999999952e+00	-7.460385599999999617e-02	1.184334400000000009e+00	2.734931700000000146e-02
7.316853100000000332e+00	1.097578299999999896e+00	-2.835689200000000160e-02	1.032937599999999900e+00	-6.521683100000000288e-02	1.159116599999999941e+00	9.369960800000000367e-03
7.725851999999999720e+00	1.084256899999999968e+00	-3.174232500000000179e-02	1.027984299999999962e+00	-6.162553800000000054e-02	1.140195400000000081e+00	-2.250874300000000033e-03
8.157713100000000495e+00	1.071657599999999988e+00	-3.463640300000000311e-02	1.018292200000000092e+00	-6.130180999999999825e-02	1.125429800000000036e+00	-7.995900000000000230e-03
8.613714599999999777e+00	1.060445599999999988e+00	-3.684906799999999871e-02	1.008829900000000057e+00	-6.326028899999999733e-02	1.113618900000000078e+00	-1.045889000000000020e-02
9.095205699999999283e+00	1.050059800000000099e+00	-3.817998000000000225e-02	1.000520400000000087e+00	-6.622908700000000592e-02	1.102554199999999929e+00	-1.080374299999999933e-02
9.603611199999999570e+00	1.041546000000000083e+00	-3.865808400000000228e-02	9.942465400000000120e-01	-6.862873399999999680e-02	1.091979800000000056e+00	-9.135480899999999516e-03
1.014043599999999934e+01	1.034145400000000103e+00	-3.807679199999999820e-02	9.903962299999999885e-01	-7.013172099999999409e-02	1.081412999999999958e+00	-6.812179100000000272e-03
