mass_1	mass_2	chirp_mass	ra	dec	geocent_time	phase	iota	psi	luminosity_distance	total_mass	mass_ratio	chi_eff	chi_p	tilt_1	tilt_2	phi_12	theta_jn	phi_jl	mass_1_source	mass_2_source	total_mass_source	chirp_mass_source	a_1	a_2	phi_1	phi_2	redshift
3.955128799999999956e+02	5.428123100000001244e+01	1.170801953671699209e+02	2.766514299999999427e+00	1.465390799999999882e-01	1.266214786697265148e+09	5.760181339046765991e-02	7.994681595218373626e-01	2.624509567079362338e+00	6.008064700000000812e+03	4.497941109999999867e+02	1.372426379641542848e-01	5.605737299363496851e-01	5.103237039694670241e-01	6.638867413061940725e-01	1.911396494966865589e+00	1.781588362536003833e+00	3.779003808994872982e-01	4.105004550715985800e+00	2.075143032878439158e+02	2.847981039851728369e+01	2.359941136863612030e+02	6.142863203449383747e+01	8.282019226792425304e-01	3.225162233608079299e-01	1.204101662592983679e+00	2.985690025128988623e+00	9.059547883375659305e-01
3.730528600000000097e+02	4.904578399999999760e+01	1.077309380971399548e+02	3.230220699999999834e+00	4.212552399999999753e-01	1.266214786697265148e+09	5.967209276692723385e+00	1.083228542766758729e+00	8.111443146434713647e-01	4.281518399999999929e+03	4.220986439999999789e+02	1.314714059557136050e-01	-2.946478278179921403e-02	2.160249617260509222e-02	2.496784870009334245e+00	1.749830209118809154e+00	6.236658307641795851e-01	1.014622252643751388e+00	5.085133299196000323e+00	2.210976710752917995e+02	2.906802166980252977e+01	2.501656927450943328e+02	6.384901999152096863e+01	3.561757609623061177e-02	2.081148898392478352e-01	2.159493362585532594e+00	2.783159193349710847e+00	6.872762982336522164e-01
3.730528600000000097e+02	4.904578399999999760e+01	1.077309380971399548e+02	2.947547999999999835e+00	-1.622317699999999974e-01	1.266214786697265148e+09	5.915801130272194008e+00	1.483702145883839085e+00	1.520543235347517230e+00	2.293033100000000104e+03	4.220986439999999789e+02	1.314714059557136050e-01	-2.946478278179921403e-02	2.160249617260509222e-02	2.496784870009334245e+00	1.749830209118809154e+00	6.236658307641795851e-01	1.413702841649117969e+00	5.021364908443683106e+00	2.648106962998389236e+02	3.481503455465131225e+01	2.996257308544902003e+02	7.647255332806849992e+01	3.561757609623061177e-02	2.081148898392478352e-01	2.159493362585532594e+00	2.783159193349710847e+00	4.087529892584136348e-01
3.723706099999999424e+02	8.114379099999999312e+01	1.434895248892255495e+02	3.466621099999999789e+00	3.874010600000000193e-01	1.266214786697265148e+09	4.539302141766432541e+00	1.376059088133067432e+00	2.042269772031717778e+00	5.427463900000000649e+03	4.535144010000000208e+02	2.179113732955455240e-01	1.710977733207125762e-01	8.366670123891896405e-02	7.515213862889389418e-01	6.122298621856127054e-01	2.256060298785218965e+00	1.439662131746135110e+00	1.072627372843732330e+00	2.030236343743468410e+02	4.424115897796664854e+01	2.472647933523135464e+02	7.823325486847330978e+01	8.919807669273509265e-02	8.030494105617796974e-01	5.606131298998967338e+00	1.579006290604600515e+00	8.341244414598609769e-01
3.723706099999999424e+02	8.114379099999999312e+01	1.434895248892255495e+02	3.136549500000000101e+00	3.745510499999999965e-01	1.266214786697265148e+09	5.162926351003327419e+00	9.673236548701935611e-01	1.330647085115266082e+00	4.162533100000000559e+03	4.535144010000000208e+02	2.179113732955455240e-01	1.710977733207125762e-01	8.366670123891896405e-02	7.515213862889389418e-01	6.122298621856127054e-01	2.256060298785218965e+00	1.039337008259093142e+00	1.685124845941275540e+00	2.227667799390696359e+02	4.854341494114925126e+01	2.713101948802189440e+02	8.584109098878606403e+01	8.919807669273509265e-02	8.030494105617796974e-01	5.606131298998967338e+00	1.579006290604600515e+00	6.715715426772761454e-01
3.550114700000000312e+02	8.446169999999999334e+01	1.437324566980649081e+02	2.868216599999999783e+00	5.214757500000000157e-01	1.266214786697265148e+09	3.852249884091082599e+00	9.902181394983200491e-01	1.575795174069837490e+00	4.706593900000000758e+03	4.394731699999999250e+02	2.379125947677127040e-01	1.383642423538848365e-01	4.892692503985176383e-02	3.067061827280905262e-01	1.040377607244486802e+00	2.706899324401780493e+00	9.890861863490687522e-01	6.279232270972185503e+00	2.037216634309482686e+02	4.846794955725154352e+01	2.521896129881997410e+02	8.248019470341766635e+01	1.620525197299021725e-01	1.395228672966370986e-01	5.466760366317310549e+00	1.890474383539505254e+00	7.426299394042189528e-01
3.343790000000000191e+02	7.866696199999999806e+01	1.345300017477607639e+02	3.156690400000000007e+00	-4.086316600000000077e-01	1.266214786697265148e+09	5.223147769428109655e+00	1.285063691646795903e+00	6.944777251274220076e-01	2.209574999999999818e+03	4.130459619999999745e+02	2.352628663881403959e-01	5.423118129007403754e-02	2.757379507385455952e-02	1.540062213962799298e+00	4.573259047479136807e-01	6.007706154891867989e+00	1.269799380583963799e+00	4.978848619227743022e+00	2.395091203992934084e+02	5.634760219124000002e+01	2.958567225905333657e+02	9.636120206688094925e+01	2.834078868081650691e-03	3.169444790353684316e-01	3.098068275565037055e+00	2.822589123277321477e+00	3.961013235844460523e-01
3.319149499999999762e+02	9.777491800000002797e+01	1.513984894553008758e+02	2.936637499999999790e+00	5.666427200000000441e-01	1.266214786697265148e+09	5.422577074653126772e+00	7.063386650150659252e-01	1.440350978281681682e+00	9.406998099999998885e+03	4.296898679999999899e+02	2.945782285492111741e-01	-1.607803339601978146e-02	8.681962384683412914e-02	8.401105156825581233e-01	2.171569918065181515e+00	5.150729175072640942e+00	7.925583568646786814e-01	1.516699500714976612e+00	1.441337656756363970e+02	4.245866936685607840e+01	1.865924350424924683e+02	6.574465658384970368e+01	7.300992928006425076e-02	4.176070352996898438e-01	5.897262614750540699e+00	4.764806482643595409e+00	1.302825770520370963e+00
3.127154199999999946e+02	4.729566599999999710e+01	9.788569088807088292e+01	2.751852799999999988e+00	2.527362200000000114e-01	1.266214786697265148e+09	1.827620955161408878e+00	6.873782226377107563e-01	1.493208295631831550e+00	5.246282599999999547e+03	3.600110859999999775e+02	1.512418735219388799e-01	2.626625140622008275e-02	9.121990051569124347e-01	1.493570795347953561e+00	1.941242029996816720e+00	9.242574150540497913e-01	4.053447971757069279e-01	1.380462437341186899e+00	1.726388100043402574e+02	2.611021706765446737e+01	1.987490270719947318e+02	5.403912986244570504e+01	9.149258590640539923e-01	7.368675203264665186e-01	6.130602804582174770e+00	7.716749124566382179e-01	8.113854004909910600e-01
2.971023900000000140e+02	7.443300600000000600e+01	1.238234736804781022e+02	2.588126400000000160e+00	8.474748900000000570e-03	1.266214786697265148e+09	4.034839209081646061e+00	2.258474785689318143e+00	2.683934671645632708e+00	1.346053500000000167e+04	3.715353959999999915e+02	2.505298122980431086e-01	6.385855053286657590e-01	2.412424202099577031e-01	2.555314412633023502e-01	2.592081988960550198e+00	4.735843285557701066e+00	2.346914724824052723e+00	2.573065878808790341e+00	1.083191380017055536e+02	2.713717331185312176e+01	1.354563113135586718e+02	4.514420746816026053e+01	9.544341435360734760e-01	5.844813283168198703e-01	1.648527066284684928e+00	1.011850446627997613e-01	1.742843005225188646e+00
2.962696799999999939e+02	1.211591099999999983e+02	1.617742853347138521e+02	3.239468200000000131e+00	8.417660599999999826e-01	1.266214786697265148e+09	4.328718026142287734e+00	2.040322211825932985e+00	1.467687904556018053e+00	3.998518899999999576e+03	4.174287900000000491e+02	4.089487321146058618e-01	-7.612763128852020889e-02	1.706833639414332415e-01	2.149413358079860448e+00	1.501437714638079068e+00	3.223968928649612042e+00	1.987941950301039151e+00	5.876164662295531471e+00	1.795833683049140745e+02	7.344039077716490738e+01	2.530237590820790103e+02	9.805921100508219013e+01	2.038692517679835670e-01	1.492290505632647979e-01	4.766178608230413616e+00	1.706962229700438982e+00	6.497612378946171496e-01
2.750610699999999724e+02	9.451470200000002819e+01	1.365892121191518243e+02	2.902374200000000126e+00	-3.365041300000000124e-01	1.266214786697265148e+09	2.606154722849015837e+00	7.459559378348510350e-01	2.455064315762269522e-01	8.873695200000000114e+03	3.695757719999999722e+02	3.436135182634169616e-01	5.657435199635195699e-01	5.571565623700071024e-01	6.233129704151526562e-01	1.996887419535779529e+00	5.188259848467537516e+00	4.322756014675748770e-01	4.740637771668636091e+00	1.226490616076516034e+02	4.214387557071175650e+01	1.647929371783633314e+02	6.090479722245843419e+01	9.544792349101168805e-01	1.045473120573592735e-01	5.283029860911659270e+00	4.188104402199611442e+00	1.242667545879046376e+00
2.750610699999999724e+02	9.451470200000002819e+01	1.365892121191518243e+02	2.881057100000000037e+00	-3.347354499999999899e-01	1.266214786697265148e+09	2.996992126378592580e+00	9.996463574359057969e-01	2.937966392756176770e+00	7.061493499999999585e+03	3.695757719999999722e+02	3.436135182634169616e-01	5.657435199635195699e-01	5.571565623700071024e-01	6.233129704151526562e-01	1.996887419535779529e+00	5.188259848467537516e+00	7.189242729058241688e-01	5.244286501892898578e+00	1.353126044589426158e+02	4.649524008352341298e+01	1.818078445424660288e+02	6.719323106260513612e+01	9.544792349101168805e-01	1.045473120573592735e-01	5.283029860911659270e+00	4.188104402199611442e+00	1.032782319872208587e+00
2.733323399999999879e+02	1.141856800000000050e+02	1.509813195334635338e+02	3.417580699999999805e+00	4.609833500000000139e-01	1.266214786697265148e+09	5.042084011124686072e+00	1.693580228682846300e+00	2.657927310846854407e+00	5.824475500000000466e+03	3.875180199999999786e+02	4.177540059840705311e-01	4.613200669929861109e-01	5.297506657499450045e-01	6.068684138183865207e-01	1.992313196307456069e+00	1.810513495144824070e+00	1.576767997500507557e+00	5.825571636634760964e+00	1.451267323772763120e+02	6.062727382598529147e+01	2.057540062032615822e+02	8.016404335433195172e+01	9.289017297806911877e-01	6.376990998943686817e-01	3.748025147014310221e+00	5.558538642159133403e+00	8.834044942832178782e-01
