#Frequency	Median Mag	Phase (Rad)	-1 Sigma Mag	-1 Sigma Phase	+1 Sigma Mag	+1 Sigma Phase
5.000000000000000000e+00	9.835188000000000264e-01	-5.284585700000000302e-03	9.234494300000000155e-01	-5.550019500000000217e-02	1.042787399999999920e+00	4.503647699999999837e-02
5.279491000000000156e+00	9.830448400000000309e-01	-5.092681600000000149e-03	9.268995899999999954e-01	-5.379641599999999968e-02	1.038692399999999960e+00	4.361180800000000191e-02
5.574605000000000032e+00	9.824798000000000142e-01	-4.909980100000000021e-03	9.295310399999999751e-01	-5.206752600000000286e-02	1.035276800000000108e+00	4.209146400000000204e-02
5.886215299999999928e+00	9.821232100000000242e-01	-4.756624400000000231e-03	9.318476999999999455e-01	-5.033247500000000152e-02	1.032298699999999902e+00	4.111603400000000269e-02
6.215244099999999605e+00	9.816825500000000426e-01	-4.269344500000000174e-03	9.337037999999999727e-01	-4.839012300000000016e-02	1.029705400000000104e+00	3.969680500000000167e-02
6.562665100000000251e+00	9.815067699999999729e-01	-3.888322100000000080e-03	9.352910599999999519e-01	-4.642416199999999799e-02	1.027789599999999970e+00	3.871532700000000077e-02
6.929506199999999616e+00	9.814922999999999842e-01	-3.148157700000000191e-03	9.368329399999999474e-01	-4.428238599999999997e-02	1.026162500000000088e+00	3.751207899999999679e-02
7.316853100000000332e+00	9.815245900000000301e-01	-2.356654299999999796e-03	9.378865100000000066e-01	-4.166336899999999871e-02	1.025440099999999966e+00	3.612738499999999797e-02
7.725851999999999720e+00	9.819141799999999698e-01	-1.577765100000000104e-03	9.387860300000000491e-01	-3.871377499999999888e-02	1.025344199999999928e+00	3.474163499999999988e-02
8.157713100000000495e+00	9.823316199999999609e-01	-6.950283700000000264e-04	9.399571199999999793e-01	-3.570189499999999738e-02	1.025222400000000089e+00	3.305170300000000172e-02
8.613714599999999777e+00	9.829157699999999664e-01	2.234871099999999840e-05	9.408550799999999548e-01	-3.232187699999999886e-02	1.025264699999999918e+00	3.149041200000000235e-02
9.095205699999999283e+00	9.838348199999999988e-01	8.715470400000000254e-04	9.420690499999999634e-01	-2.886657600000000143e-02	1.025368999999999975e+00	2.948645800000000011e-02
9.603611199999999570e+00	9.848966999999999583e-01	1.412263900000000063e-03	9.433839000000000530e-01	-2.533191699999999894e-02	1.025787599999999911e+00	2.720133699999999904e-02
1.014043599999999934e+01	9.858642300000000080e-01	1.810073500000000104e-03	9.450746700000000056e-01	-2.199384700000000040e-02	1.026035400000000042e+00	2.510930800000000032e-02
1.070726799999999912e+01	9.870951900000000112e-01	2.339696300000000152e-03	9.467863600000000490e-01	-1.873132200000000164e-02	1.026152399999999965e+00	2.304053000000000004e-02
1.130578500000000020e+01	9.881431699999999596e-01	2.572853799999999785e-03	9.489130300000000462e-01	-1.582990999999999912e-02	1.026122100000000037e+00	2.084885800000000136e-02
1.193775800000000054e+01	9.891922600000000454e-01	2.827295499999999805e-03	9.511011799999999905e-01	-1.342296599999999972e-02	1.026224400000000037e+00	1.901305099999999956e-02
1.260505700000000040e+01	9.900415099999999580e-01	3.017766199999999920e-03	9.533168899999999724e-01	-1.115320700000000005e-02	1.025818499999999966e+00	1.723900600000000116e-02
1.330965699999999963e+01	9.911910800000000021e-01	3.147575399999999815e-03	9.557938999999999741e-01	-9.468234199999999920e-03	1.025668800000000047e+00	1.563360399999999886e-02
1.405364299999999922e+01	9.920579099999999872e-01	3.144275099999999795e-03	9.580151099999999476e-01	-8.118353199999999228e-03	1.025348099999999985e+00	1.420100200000000076e-02
1.483921600000000041e+01	9.931218400000000335e-01	2.990834099999999975e-03	9.603142000000000067e-01	-7.156682200000000216e-03	1.025102200000000074e+00	1.325554900000000015e-02
1.566870100000000043e+01	9.940910800000000158e-01	2.896848699999999849e-03	9.622849799999999565e-01	-6.862301799999999743e-03	1.024776300000000084e+00	1.272626900000000012e-02
1.654455300000000051e+01	9.948103700000000549e-01	2.744785999999999927e-03	9.642954500000000539e-01	-6.907553099999999904e-03	1.024686599999999892e+00	1.247933799999999954e-02
1.746936399999999878e+01	9.956883699999999893e-01	2.587260699999999886e-03	9.660229799999999756e-01	-7.488261799999999802e-03	1.024731400000000070e+00	1.254984500000000044e-02
1.844586999999999932e+01	9.966177299999999795e-01	2.301271499999999869e-03	9.677194500000000366e-01	-8.509917400000000659e-03	1.024516100000000041e+00	1.305194800000000072e-02
1.947696099999999930e+01	9.972596000000000238e-01	1.970972200000000157e-03	9.693841399999999497e-01	-9.909373000000000833e-03	1.024577499999999919e+00	1.381106300000000016e-02
2.056568800000000152e+01	9.977523799999999943e-01	1.615404499999999926e-03	9.705991999999999953e-01	-1.158923000000000071e-02	1.024822799999999923e+00	1.507351799999999929e-02
2.171527199999999880e+01	9.983598000000000194e-01	1.264527400000000018e-03	9.719291599999999587e-01	-1.361912300000000034e-02	1.025265400000000104e+00	1.649456900000000059e-02
2.292911700000000152e+01	9.987720700000000118e-01	8.669963400000000285e-04	9.727246600000000187e-01	-1.621923999999999935e-02	1.025327499999999947e+00	1.824216199999999927e-02
2.421081300000000169e+01	9.992382400000000553e-01	4.833813000000000064e-04	9.736815800000000465e-01	-1.893840200000000001e-02	1.025653200000000043e+00	2.031867399999999838e-02
2.556415399999999849e+01	9.997577899999999795e-01	1.527902500000000098e-04	9.744025400000000392e-01	-2.212742599999999865e-02	1.025649800000000056e+00	2.291496200000000052e-02
2.699314400000000091e+01	1.000325300000000084e+00	-1.900696200000000018e-04	9.753655300000000361e-01	-2.601103000000000096e-02	1.025881000000000043e+00	2.575883199999999887e-02
2.850201200000000057e+01	1.000762200000000046e+00	-5.546885400000000233e-04	9.764066500000000426e-01	-2.995662899999999851e-02	1.025816800000000084e+00	2.878766199999999859e-02
3.009522300000000072e+01	1.001115500000000047e+00	-1.174642399999999967e-03	9.773766699999999474e-01	-3.432836699999999852e-02	1.025479900000000111e+00	3.203850500000000184e-02
3.177749100000000126e+01	1.001490299999999944e+00	-1.732935099999999935e-03	9.783167400000000180e-01	-3.927622699999999689e-02	1.024965600000000032e+00	3.539057200000000208e-02
3.355379599999999840e+01	1.001801299999999895e+00	-2.289433000000000006e-03	9.793009900000000378e-01	-4.410895599999999778e-02	1.024472899999999909e+00	3.849923499999999971e-02
3.542939200000000000e+01	1.002095100000000016e+00	-2.824600599999999798e-03	9.786136600000000518e-01	-4.832749299999999915e-02	1.025243799999999927e+00	4.140834799999999760e-02
3.740983200000000153e+01	1.002167299999999983e+00	-3.254904299999999973e-03	9.764747200000000182e-01	-5.204360599999999920e-02	1.027194500000000010e+00	4.336369699999999966e-02
3.950097399999999936e+01	1.002311399999999963e+00	-3.971574000000000285e-03	9.718113900000000527e-01	-5.394591399999999759e-02	1.031118900000000060e+00	4.383191000000000170e-02
4.170900699999999972e+01	1.001472200000000035e+00	-4.575576199999999670e-03	9.643825400000000103e-01	-5.439158699999999819e-02	1.036521999999999943e+00	4.266844699999999824e-02
4.404046499999999753e+01	1.000216900000000075e+00	-4.895575200000000168e-03	9.562062000000000062e-01	-5.181764500000000245e-02	1.043044000000000082e+00	3.937511800000000062e-02
4.650224699999999700e+01	9.991966700000000090e-01	-4.327479599999999732e-03	9.486009499999999983e-01	-4.634695500000000218e-02	1.048724100000000048e+00	3.364670200000000055e-02
4.910163899999999870e+01	9.984488400000000041e-01	-4.038432800000000059e-03	9.432391700000000156e-01	-3.900876999999999817e-02	1.052441699999999924e+00	2.779075099999999895e-02
