#Frequency	Median Mag	Phase (Rad)	-1 Sigma Mag	-1 Sigma Phase	+1 Sigma Mag	+1 Sigma Phase
5.000000000000000000e+00	9.913052700000000161e-01	-9.930480400000000346e-03	9.386652800000000463e-01	-5.429465099999999933e-02	1.043243600000000049e+00	3.369671500000000208e-02
5.279491000000000156e+00	9.910552900000000331e-01	-8.964800300000000735e-03	9.420592100000000357e-01	-5.150359000000000187e-02	1.039458200000000110e+00	3.295841800000000321e-02
5.574605000000000032e+00	9.909460700000000122e-01	-8.201844700000000474e-03	9.449004699999999923e-01	-4.896986899999999920e-02	1.036258300000000077e+00	3.226422500000000054e-02
5.886215299999999928e+00	9.906733500000000081e-01	-7.393376600000000319e-03	9.475591599999999559e-01	-4.663591599999999948e-02	1.033603499999999897e+00	3.167911100000000285e-02
6.215244099999999605e+00	9.907966599999999957e-01	-6.478258199999999828e-03	9.497420899999999833e-01	-4.419798999999999950e-02	1.031377400000000000e+00	3.085118099999999836e-02
6.562665100000000251e+00	9.908342500000000275e-01	-5.651265200000000002e-03	9.517650300000000119e-01	-4.178638600000000175e-02	1.029584999999999972e+00	3.028583199999999864e-02
6.929506199999999616e+00	9.911932500000000257e-01	-4.764511199999999988e-03	9.535627599999999537e-01	-3.895664299999999913e-02	1.028515300000000021e+00	2.953565199999999905e-02
7.316853100000000332e+00	9.912790700000000399e-01	-3.789793799999999907e-03	9.550098099999999590e-01	-3.618439799999999956e-02	1.027678799999999892e+00	2.832201100000000110e-02
7.725851999999999720e+00	9.917822400000000371e-01	-2.940489499999999860e-03	9.564560100000000231e-01	-3.336588900000000274e-02	1.027042699999999975e+00	2.698976599999999837e-02
8.157713100000000495e+00	9.922344899999999690e-01	-2.158992099999999803e-03	9.577589600000000480e-01	-3.047217699999999960e-02	1.027020599999999950e+00	2.566349199999999955e-02
8.613714599999999777e+00	9.929792699999999694e-01	-1.403812599999999930e-03	9.590301700000000151e-01	-2.746454900000000129e-02	1.027016600000000057e+00	2.397276200000000163e-02
9.095205699999999283e+00	9.937951600000000107e-01	-8.094345299999999854e-04	9.605655300000000008e-01	-2.465989600000000059e-02	1.026948799999999995e+00	2.234119899999999909e-02
9.603611199999999570e+00	9.944984999999999520e-01	-3.923260799999999759e-04	9.621148999999999951e-01	-2.182147200000000148e-02	1.026693400000000089e+00	2.055277499999999882e-02
