mass_1	mass_2	chirp_mass	ra	dec	geocent_time	phase	iota	psi	luminosity_distance	total_mass	mass_ratio	chi_eff	chi_p	mass_1_source	mass_2_source	total_mass_source	chirp_mass_source	theta_jn	phi_jl	tilt_1	tilt_2	phi_12	a_1	a_2	phi_1	phi_2	redshift
9.982070199999999716e+01	5.964988300000000265e+01	6.673628267960813787e+01	6.120021099999999770e+00	-1.396258799999999974e-02	1.249074715353515625e+09	4.594363200000000091e-01	8.545527099999999932e-01	3.528762099999999791e+00	7.175904000000000451e+03	1.594705849999999998e+02	5.975702615275136909e-01	7.374775950960523740e-01	4.037066308649042146e-01	4.878062133423035363e+01	2.914984864817064647e+01	7.793046998240100720e+01	3.261284752984526847e+01	9.589779272472450655e-01	2.331902520382937993e+00	5.489361683120518309e-01	4.702472324134210346e-01	1.079253099732977450e+00	7.737104489224714277e-01	9.726445222535176072e-01	4.816317195179667721e+00	5.895570294912644727e+00	1.046318789505737090e+00
9.979283100000000672e+01	6.734701499999999896e+01	7.109427294732938662e+01	6.130071799999999627e+00	-3.255798799999999882e-01	1.249074715353515625e+09	3.404615900000000028e+00	2.497402399999999911e+00	1.235047800000000029e+00	7.945612799999999879e+03	1.671398460000000057e+02	6.748682678418050918e-01	6.335850872116544075e-01	7.782429706680360493e-01	4.671232362417236317e+01	3.152466493111103674e+01	7.823698855528340346e+01	3.327873006970703784e+01	2.483468789439383428e+00	6.091221520058941685e+00	9.584894151887658476e-01	5.484307498642881917e-01	3.377985882655797578e+00	9.510202574303200374e-01	8.935076345673115261e-01	6.129338516135243609e+00	3.224139091611454955e+00	1.136327702361608072e+00
9.979283100000000672e+01	6.734701499999999896e+01	7.109427294732938662e+01	6.057141099999999945e+00	-1.017335399999999973e-01	1.249074715353515625e+09	1.384628299999999923e+00	4.265238399999999874e-01	4.742196400000000089e+00	8.067119499999999789e+03	1.671398460000000057e+02	6.748682678418050918e-01	6.335850872116544075e-01	7.782429706680360493e-01	4.640709681520334584e+01	3.131867704324323398e+01	7.772577385844658693e+01	3.306128080155584570e+01	2.854350884845237024e-01	4.058801510627081832e+00	9.584894151887658476e-01	5.484307498642881917e-01	3.377985882655797578e+00	9.510202574303200374e-01	8.935076345673115261e-01	6.129338516135243609e+00	3.224139091611454955e+00	1.150378667240977704e+00
9.978067799999999465e+01	5.483971799999999774e+01	6.383099905042238476e+01	1.111636600000000079e-02	-4.220869199999999766e-01	1.249074715353515625e+09	4.660994999999999777e+00	2.731200600000000200e+00	2.152173499999999962e+00	8.113049100000000180e+03	1.546203959999999995e+02	5.496025793691239336e-01	7.000192799282981548e-01	4.650938582299062873e-01	4.628734659463002288e+01	2.543964508056129858e+01	7.172699167519132857e+01	2.961061836569602335e+01	2.824761018359777776e+00	1.104042701510707047e+00	5.356399331029698674e-01	7.427367366684998196e-01	2.949830739903632093e+00	9.112493142336914875e-01	7.438089889356365170e-01	5.884102281298103421e+00	2.550747714022149282e+00	1.155679366843981759e+00
9.975502000000000180e+01	7.974117300000000341e+01	7.754599620481000954e+01	6.126207199999999631e+00	-3.013239099999999726e-01	1.249074715353515625e+09	4.735897600000000263e-01	8.301825600000000138e-01	6.225144399999999578e+00	9.416474000000000160e+03	1.794961930000000052e+02	7.993700266913885688e-01	3.582645134377555607e-01	6.731596958961800770e-01	4.329853713709423602e+01	3.461155278697710003e+01	7.791008992407132894e+01	3.365873914422486735e+01	6.500357141359042190e-01	4.335215457037453923e+00	1.006290003779078734e+00	5.811509438706289332e-01	1.427305253797574114e+00	7.967774741284656681e-01	3.268415567247216491e-01	6.273064456519321652e-01	2.054611699449505835e+00	1.303888920869315182e+00
9.974469799999999964e+01	5.770015000000000072e+01	6.555628978958517905e+01	2.867676400000000125e+00	9.709506399999999759e-01	1.249074715353515625e+09	1.370639799999999964e+00	1.614416800000000096e+00	7.215410899999999961e-01	3.256437899999999900e+03	1.574448480000000075e+02	5.784783668401101142e-01	5.212580459756209761e-01	3.852758800520842963e-01	6.441611813571958578e+01	3.726333081733066876e+01	1.016794489530502688e+02	4.233690403900352806e+01	1.527767656761636061e+00	5.579386892172268908e+00	4.507913563936508661e-01	1.053935815335194315e+00	6.563165731257991631e-02	8.843134251659082734e-01	9.382920799837486669e-02	1.062844771687894152e+00	1.128476429000474290e+00	5.484431674359190323e-01
9.973808300000000315e+01	5.355694199999999938e+01	6.302320148008205081e+01	6.095682499999999671e+00	-1.962959499999999968e-01	1.249074715353515625e+09	1.875604800000000072e+00	5.944434899999999633e-01	3.436924400000000102e+00	7.623093100000000049e+03	1.532950250000000096e+02	5.369758510397678597e-01	6.677061030727153845e-01	6.664233515814286246e-01	4.752082636708728103e+01	2.551753618057973227e+01	7.303836254766702041e+01	3.002779404365469063e+01	7.840123660202382716e-01	2.001259608395278278e+00	7.930604108066224844e-01	1.521435256319089990e-01	2.361250197644520377e+00	9.353257711182925149e-01	6.970210814569024471e-01	3.357610140859782266e+00	5.718860338504302199e+00	1.098828884614644785e+00
9.973274999999999579e+01	7.399070000000000391e+01	7.461691151774969910e+01	6.193888199999999955e+00	-1.469355699999999876e-01	1.249074715353515625e+09	1.628730900000000092e+00	3.216996899999999826e-01	4.934843999999999897e-01	9.020080799999999726e+03	1.737234500000000139e+02	7.418897002238482585e-01	7.315703692556848603e-01	3.864992904251411954e-01	4.414428181430314879e+01	3.275018800181044298e+01	7.689446981611359888e+01	3.302736533538346464e+01	1.833362083933407771e-01	4.107897569283339934e+00	5.266862671722938316e-01	4.824593156381362102e-01	5.848659087553937930e+00	7.688904625580282870e-01	9.276005143592640501e-01	6.055700020788683524e+00	5.621173801163035222e+00	1.259245046040950111e+00
9.970873299999999517e+01	7.822830999999999335e+01	7.677238166202671721e+01	6.129623900000000347e+00	-6.743757999999999697e-02	1.249074715353515625e+09	1.107634700000000028e-01	5.685593100000000399e-01	3.880018600000000095e+00	6.749397200000000339e+03	1.779370429999999885e+02	7.845682885169145138e-01	5.831362342326870118e-01	6.728090125505507002e-01	4.996348260025207821e+01	3.919976403202441162e+01	8.916324663227649694e+01	3.847020657007630717e+01	5.973725634879365476e-01	2.555392393073349311e+00	5.686189134694822345e-01	1.231729543220361878e+00	3.551030486450611257e+00	9.434895773460900692e-01	9.412392585592644911e-01	9.136731918763070226e-01	4.464703678326918279e+00	9.956321659510767308e-01
9.970388800000000629e+01	4.665090899999999863e+01	5.854124177524114003e+01	4.422519300000000292e-02	-4.029511800000000199e-01	1.249074715353515625e+09	3.781749399999999817e+00	3.075433400000000095e+00	5.318333799999999556e+00	9.480453199999999924e+03	1.463547970000000191e+02	4.678945820046656046e-01	4.789639283445776829e-01	4.159571554038757335e-01	4.314202157325259890e+01	2.018591815085329344e+01	6.332793972410589589e+01	2.533088294001583307e+01	3.034931993181233967e+00	4.883522731859643251e+00	5.986870444376717337e-01	1.093799189388295678e+00	4.751785580148894184e+00	7.380906510739650983e-01	4.345536081476168988e-01	8.516017896818492972e-01	5.603387369830742593e+00	1.311062031034143871e+00
9.962577799999999684e+01	4.960060099999999750e+01	6.047085075063146320e+01	5.990512100000000117e+00	3.478875300000000004e-01	1.249074715353515625e+09	3.403998399999999869e+00	4.668262599999999929e-01	4.946763200000000360e+00	4.586052300000000287e+03	1.492263790000000085e+02	4.978691458750766352e-01	5.639668810017840483e-01	7.259257819059637962e-01	5.768561337523755839e+01	2.871988706040941963e+01	8.640550043564698512e+01	3.501401130210115298e+01	5.642717709235857138e-01	5.776371053407730605e-01	8.133144480471502513e-01	9.100901998263837278e-01	5.492274169902803926e+00	9.991154080210766786e-01	5.179934842399296357e-01	6.205784173080671096e+00	5.414873035803888790e+00	7.270472162954568773e-01
9.962102500000000305e+01	4.849719999999999942e+01	5.974738511665644580e+01	6.175530799999999765e+00	-1.371527600000000124e-01	1.249074715353515625e+09	3.412253999999999898e+00	1.625600100000000048e-01	1.843397499999999828e-02	7.654965100000000348e+03	1.481182249999999954e+02	4.868169144013524963e-01	2.898995317275312456e-01	7.240179948757159423e-01	4.738109313757851737e+01	2.306591756219907197e+01	7.044701069977757868e+01	2.841665621227116745e+01	2.052996861792070749e-01	2.087004346213762407e+00	9.990848268874124027e-01	2.098901361674236909e+00	6.140256252363400336e+00	8.609257043056014469e-01	1.418450473957737490e-01	3.776281986144905289e+00	3.633352931328719837e+00	1.102548050352797127e+00
9.962068899999999871e+01	7.134699999999999420e+01	7.319010098141372112e+01	6.076922399999999946e+00	6.311016599999999793e-04	1.249074715353515625e+09	5.497320599999999668e-01	1.378889699999999996e+00	3.634270000000000000e-01	6.884186899999999696e+03	1.709676890000000071e+02	7.161865744574401615e-01	5.237271824287397237e-01	4.664236122002209384e-01	4.952020836983513874e+01	3.546570839881088943e+01	8.498591676864603528e+01	3.638189102676135178e+01	1.399059937354857786e+00	3.028371073911649169e+00	5.200798006496719639e-01	1.296044771636964299e+00	6.217789467259972724e+00	8.769224642766617617e-01	7.093835360445629457e-01	5.688937007762494780e+00	5.623541167842881272e+00	1.011717888099259000e+00
9.961321300000000178e+01	7.301362600000000214e+01	7.406462964783480629e+01	5.986105499999999857e+00	7.406494600000000650e-02	1.249074715353515625e+09	1.633912999999999949e+00	1.392386799999999925e+00	5.036059299999999794e+00	4.101653299999999945e+03	1.726268390000000181e+02	7.329712976932086788e-01	7.233137953605126569e-01	5.250438113720966582e-01	5.988176687505019657e+01	4.389161637456773946e+01	1.037733832496179360e+02	4.452341966179300670e+01	1.474474926397407293e+00	2.522796735430058668e+00	2.862721274580555253e-01	1.060495184486296649e+00	5.105632293643086683e+00	9.865042063694926533e-01	8.578621352931351529e-01	4.756132807274747520e+00	3.578579793738247972e+00	6.634982265612465735e-01
9.961283899999999392e+01	4.286994200000000177e+01	5.591501575729908780e+01	6.157562000000000424e+00	-1.281909300000000085e-01	1.249074715353515625e+09	1.398785600000000073e+00	5.845468700000000517e-01	1.043811000000000044e+00	5.246815499999999702e+03	1.424827809999999886e+02	4.303656278685120684e-01	3.629818658249788776e-01	4.978380080465403257e-01	5.499058778737234121e+01	2.366605883997102922e+01	7.865664662734336332e+01	3.086750275869622939e+01	5.332449148886827528e-01	6.278435659252940226e+00	1.301104185713314321e+00	4.724911601311417297e-01	4.831180442981803047e+00	5.165082491104860951e-01	9.957398229184905025e-01	1.505779460141685178e+00	5.377459594390199271e-02	8.114525232056967186e-01
9.958439599999999814e+01	4.535593000000000075e+01	5.763116186836219867e+01	6.119576099999999741e+00	-3.005934399999999895e-01	1.249074715353515625e+09	4.678916899999999934e+00	9.675446399999999558e-01	6.005639200000000066e+00	4.674416699999999764e+03	1.449403259999999989e+02	4.554521774676426604e-01	4.022735079982239226e-01	2.877781760431136204e-01	5.728249023626605663e+01	2.608943490887635619e+01	8.337192514514241282e+01	3.315033880437580649e+01	9.817804336238977747e-01	2.934972102643033320e+00	5.346778195291166380e-01	8.489702151597615654e-01	4.285703305162983590e+00	3.527848589290420445e-01	9.368624811904721073e-01	2.289151880053811539e+00	2.916698780372097843e-01	7.384788194307974063e-01
9.953827699999999368e+01	5.365218399999999832e+01	6.302315925409438790e+01	7.794571499999999875e-02	-4.088908499999999724e-01	1.249074715353515625e+09	5.803101100000000123e+00	2.396092200000000005e+00	3.313741100000000106e+00	9.699733099999999467e+03	1.531904609999999991e+02	5.390105758009052783e-01	7.274400543953883913e-01	5.139674903175741605e-01	4.261821440572643382e+01	2.297166828643703695e+01	6.558988269216347078e+01	2.698393617580136095e+01	2.429023238344158564e+00	9.692309488404038387e-02	5.784099695859348245e-01	3.644765549137272131e-01	1.332569910781990163e+00	9.401387275009301936e-01	6.599020191710368577e-01	3.783428878102594872e+00	5.115998788884585480e+00	1.335580652262743584e+00
9.951389299999999594e+01	5.831324399999999741e+01	6.584976286612415208e+01	6.124142899999999834e+00	-4.250445500000000210e-01	1.249074715353515625e+09	2.727343400000000084e+00	2.615494800000000009e+00	3.348661200000000004e+00	9.136692100000000210e+03	1.578271369999999933e+02	5.859809343404945858e-01	5.162318548196888068e-01	6.223328116483439754e-01	4.379212683207268242e+01	2.566135139781539110e+01	6.945347822988807707e+01	2.897787515251984658e+01	2.877886636827199140e+00	2.178450006156863239e+00	7.961013187309815553e-01	1.157482177661523615e+00	3.047820669759562229e-01	8.708408161877260190e-01	8.904859954260294641e-01	2.191731944080167693e+00	2.496514011056124360e+00	1.272415162241390840e+00
9.950572999999999979e+01	4.732689700000000244e+01	5.893986798608346334e+01	6.126501300000000150e+00	-1.625853899999999963e-01	1.249074715353515625e+09	2.090262300000000018e+00	9.432044699999999615e-01	1.903491899999999903e+00	5.548213999999999942e+03	1.468326270000000022e+02	4.756198160648638096e-01	3.442336886656950368e-01	1.305061704509982434e-01	5.381043414399200486e+01	2.559330878993594638e+01	7.940374293392794414e+01	3.187333920087543504e+01	9.575218300202089639e-01	2.871154717304966741e+00	2.589390740591089313e-01	1.130929193454112580e+00	5.163852467185410688e+00	5.096799496193409329e-01	7.539558392869011305e-02	4.063309917902547141e+00	2.943977077908371598e+00	8.491902468902478018e-01
9.949736799999999448e+01	5.380744200000000177e+01	6.310753357212735892e+01	6.040758499999999920e+00	8.251412099999999583e-02	1.249074715353515625e+09	1.429609300000000083e+00	4.862502400000000002e-01	5.196315600000000146e+00	5.975229400000000169e+03	1.533048100000000034e+02	5.407926167453998012e-01	4.726231725858064392e-01	3.688054784839664979e-01	5.231383559532800120e+01	2.829093604358606839e+01	8.060477163891407315e+01	3.318074842059051122e+01	6.255500725664329131e-01	1.915735048318509159e+00	4.362226540044704670e-01	2.032702649573654430e+00	6.123494190691635808e+00	8.728733811194493430e-01	2.610631513686504368e-01	3.745197812205143695e+00	3.585506695717192827e+00	9.019321918900901069e-01
9.949033400000000427e+01	6.825683600000000695e+01	7.148668933979604390e+01	1.746646200000000038e+00	-3.612508400000000175e-01	1.249074715353515625e+09	2.300930699999999884e+00	2.701001100000000044e+00	2.454943399999999887e+00	5.379664700000000266e+03	1.677471700000000112e+02	6.860650000431197659e-01	7.783801956015802270e-01	4.670530030331055960e-01	5.442158095476737145e+01	3.733674194007912206e+01	9.175832289484650062e+01	3.910348367203205555e+01	2.813527565368433514e+00	1.797329262598447608e+00	5.139700485337151958e-01	2.750798705968054980e-01	1.996103973061262415e+00	9.499932588213098050e-01	7.347674500701784073e-01	2.384776651641717038e+00	4.380880624702979453e+00	8.281411942569555373e-01
9.947882099999999639e+01	5.465548700000000082e+01	6.362660860781116412e+01	6.071446400000000132e+00	-8.153437600000000562e-02	1.249074715353515625e+09	5.163316599999999923e+00	1.058589900000000084e+00	3.241553799999999930e-01	5.467465600000000450e+03	1.541343080000000043e+02	5.494183229212176167e-01	3.224681687720118983e-01	7.967010451387630532e-01	5.409035430699564984e+01	2.971823174956400848e+01	8.380858605655966187e+01	3.459616598139060528e+01	8.489913148068307658e-01	3.720248041965159125e+00	1.034443280043160218e+00	1.521756122306545223e+00	1.319083003827311806e+00	9.268513644095099924e-01	9.658420322273205683e-01	1.571779603923767255e+00	2.890862607751079949e+00	8.391231167649079170e-01
9.947882099999999639e+01	5.465548700000000082e+01	6.362660860781116412e+01	2.485676499999999844e+00	7.582484200000000341e-01	1.249074715353515625e+09	1.460261199999999926e+00	2.092967699999999986e+00	1.765020199999999928e+00	7.997388700000000426e+03	1.541343080000000043e+02	5.494183229212176167e-01	3.224681687720118983e-01	7.967010451387630532e-01	4.643508874649648988e+01	2.551228858379800712e+01	7.194737733029450055e+01	2.969986161519052459e+01	2.127997867679367161e+00	3.442411834790315255e-03	1.034443280043160218e+00	1.521756122306545223e+00	1.319083003827311806e+00	9.268513644095099924e-01	9.658420322273205683e-01	1.571779603923767255e+00	2.890862607751079949e+00	1.142320036106437398e+00
9.943222000000000094e+01	4.639929999999999666e+01	5.829789292694874803e+01	7.504582899999999446e-02	-4.270533699999999877e-01	1.249074715353515625e+09	5.136718599999999801e-01	1.836225699999999961e+00	3.025536499999999851e+00	3.744443999999999960e+03	1.458315200000000118e+02	4.666425028024114852e-01	4.000513049272454991e-01	4.617189938386933590e-01	6.154578571615125782e+01	2.871987948352573028e+01	9.026566519967700231e+01	3.608477841272293318e+01	1.949249775438069321e+00	2.335697916466986879e+00	6.602209784021400019e-01	1.598235208227415827e+00	2.350713331344817192e+00	7.528541695639603404e-01	6.182118436047232546e-01	4.673688362974993460e+00	7.412163871402244197e-01	6.155812919276181239e-01
9.943111399999999378e+01	3.464410399999999868e+01	4.975323004209845124e+01	6.158706300000000411e+00	-2.064748499999999876e-01	1.249074715353515625e+09	4.754920399999999603e+00	9.272224900000000103e-01	3.999924099999999871e+00	5.294447799999999916e+03	1.340752180000000067e+02	3.484231706385186311e-01	2.375414735498995178e-01	6.500997132251805644e-01	5.470924443083558941e+01	1.906196840782945401e+01	7.377121283866505053e+01	2.737535077397158290e+01	6.008910236374992442e-01	4.125970218141482349e+00	1.142388344279461343e+00	1.279158054269125211e+00	1.075803273930793225e+00	7.146872404842447013e-01	2.336689779125526445e-01	2.661180944628384282e+00	3.736984218559177506e+00	8.174463024380203002e-01
9.940940100000000257e+01	6.254776799999999781e+01	6.828157479280247344e+01	6.162901699999999927e+00	-3.856042399999999870e-01	1.249074715353515625e+09	1.807646499999999934e+00	2.368768199999999879e+00	2.952082400000000106e+00	1.002465899999999965e+04	1.619571689999999933e+02	6.291936916509536237e-01	2.913588561739390292e-01	8.053565766400064829e-01	4.191431195990182346e+01	2.637222067506034406e+01	6.828653263496217107e+01	2.878978444884595689e+01	2.148669293284943382e+00	5.533606083780838070e+00	1.110484759012250855e+00	1.424279748067783347e+00	2.402343727246809557e-01	8.989216108766384661e-01	8.203385794731585801e-01	7.669253973430150140e-01	1.007159770067696414e+00	1.371729281757076535e+00
9.935642199999999491e+01	5.070531100000000180e+01	6.110765879361721886e+01	6.130495400000000039e+00	-2.835151000000000199e-01	1.249074715353515625e+09	2.386394399999999916e+00	1.180200399999999927e+00	3.215061500000000044e-02	3.994276699999999892e+03	1.500617330000000038e+02	5.103375300692692962e-01	3.027358968866362687e-01	8.372536309714704306e-01	6.024542251780334823e+01	3.074550012571529578e+01	9.099092264351864401e+01	3.705303239578444874e+01	1.195011293417320486e+00	3.031249640638752574e+00	1.088852798010184975e+00	1.383326177001208412e+00	3.619201015398827437e+00	9.448793935738326599e-01	2.027018261795002496e-01	3.943010557835956220e+00	1.279026266055197425e+00	6.491945420523662635e-01
9.933958400000000211e+01	3.587109399999999937e+01	5.068949649066848906e+01	6.129392400000000407e+00	-1.326481499999999925e-01	1.249074715353515625e+09	5.417164399999999880e+00	1.978063899999999986e-01	2.820644300000000104e+00	5.348880299999999806e+03	1.352106780000000015e+02	3.610956736037871928e-01	2.013135130261976824e-01	2.421670798718475459e-01	5.445407690374601373e+01	1.966313158003059414e+01	7.411720848377660786e+01	2.778600059483866502e+01	3.093719520107563459e-01	1.656842975922743877e+00	1.103148185901723588e+00	8.096504749759978470e-01	3.201961681608699539e+00	2.712958596161000879e-01	6.091148495883713654e-01	5.730726576724738841e+00	2.649502951153852592e+00	8.242818471717812123e-01
9.933187100000000669e+01	5.195687099999999958e+01	6.189814590621084278e+01	6.104902000000000051e+00	-2.112091399999999897e-01	1.249074715353515625e+09	5.734169600000000422e+00	1.258120799999999928e+00	2.758581099999999786e+00	3.459734599999999773e+03	1.512887420000000134e+02	5.230634485884192442e-01	3.644401332085997480e-01	3.139473549742741176e-01	6.300124837564374758e+01	3.295365024073976201e+01	9.595489861638351670e+01	3.925890477014195312e+01	1.212918346835450745e+00	3.500410435787924435e+00	5.082320021214620231e-01	2.109068637605804319e+00	1.785349037763284130e-01	6.451413056684742742e-01	3.182553148260567483e-02	9.432949333284810223e-01	1.121829837104809435e+00	5.766651226930553653e-01
9.932240299999999422e+01	5.790386199999999661e+01	6.554624695121897560e+01	6.012631100000000117e+00	2.108058100000000101e-02	1.249074715353515625e+09	9.064137599999999573e-01	4.782750499999999794e-01	5.008686100000000252e+00	7.344126000000000204e+03	1.572262649999999837e+02	5.829889355375342808e-01	6.071842779113426625e-01	2.591779484979113701e-01	4.807136097846174749e+01	2.802507156667397581e+01	7.609643254513572685e+01	3.172393340076000356e+01	5.456430556719381597e-01	1.314518110617596269e+00	1.832006520546115569e-01	5.812671551678491033e-01	1.274728211027165159e+00	5.449330949154870263e-01	8.729767295371495539e-01	2.700917205739109761e+00	3.975645416766275808e+00	1.066145018122144350e+00
