mass_1	mass_2	chirp_mass	ra	dec	geocent_time	phase	iota	psi	luminosity_distance	total_mass	mass_ratio	chi_eff	chi_p	tilt_1	tilt_2	phi_12	theta_jn	phi_jl	mass_1_source	mass_2_source	total_mass_source	chirp_mass_source	a_1	a_2	phi_1	phi_2	redshift
9.606348400000000254e+01	6.115590999999999866e+01	6.638910840612561515e+01	3.989457900000000112e+00	5.576179100000000499e-01	1.266238148154785395e+09	3.381017998022430859e+00	5.737654828422698028e-01	2.551088469271713510e+00	8.741809999999997672e+03	1.572193939999999941e+02	6.366197378391980077e-01	-1.144956545070564130e-02	5.415455124300709855e-01	1.114907799296380508e+00	1.767906976204559610e+00	1.324125890865067934e+00	6.785985726342436131e-01	6.397960290940107875e-01	4.312249127938248705e+01	2.745262909325358436e+01	7.057512037263606430e+01	2.980178970282954154e+01	2.191782474411443082e-01	9.242864127216092740e-01	5.532875389930959287e+00	5.738159736164414326e-01	1.227688641122861135e+00
9.578419499999999687e+01	4.565383899999999784e+01	5.680014596323416498e+01	5.528578200000000109e+00	1.022976300000000061e+00	1.266238148154785395e+09	3.096152537752721035e-01	2.849354256513276784e+00	3.041172533215550366e-01	4.219079900000000634e+03	1.414380339999999876e+02	4.766322773814615221e-01	-2.770783816445754333e-01	2.510259213412910362e-01	1.900926038221629311e+00	2.480488449629480119e+00	1.326127766256917528e+00	3.005204351921455075e+00	1.228761223464790220e+00	5.704675692233757900e+01	2.719032566912041560e+01	8.423708259145799104e+01	3.382879732838923559e+01	1.604535198150941200e-01	9.492746346687617187e-01	3.633956349806305219e+00	4.960084116063223192e+00	6.790471565351008376e-01
9.571409599999999784e+01	2.084050900000000084e+01	3.686588354061808559e+01	1.121499299999999977e+00	-6.416996000000000366e-01	1.266238148154785395e+09	3.799263498644721793e+00	7.569451349300734266e-01	1.752968520715028511e+00	2.741166999999999916e+03	1.165546050000000236e+02	2.177370927684465218e-01	-6.472023145691742363e-02	7.809998035450366194e-01	1.680364558586232349e+00	1.476962673821760497e+00	8.171141581490758421e-01	1.917520434748342384e-01	6.327543691732308018e-01	6.488761323995481689e+01	1.412844026355112526e+01	7.901605350350595813e+01	2.499254856811104020e+01	7.857113972988776229e-01	3.482475646154964410e-01	4.265300482430034457e+00	5.082414640579110632e+00	4.750749984600086129e-01
9.555468799999999874e+01	3.158379600000000664e+01	4.644878829619853633e+01	3.884500500000000134e+00	4.262236999999999831e-01	1.266238148154785395e+09	3.271928408633321794e+00	1.746497539778059549e+00	1.910947250584347223e+00	2.599485799999999927e+03	1.271384840000000054e+02	3.305310985893230025e-01	4.569075378898633244e-01	8.534714646261586379e-01	1.085573158573424291e+00	9.845204012187533937e-01	1.618852061893581107e+00	1.270630076671241948e+00	4.815484726680124616e+00	6.570116135349900333e+01	2.171627704076639986e+01	8.741743839426540319e+01	3.193709694832613621e+01	9.648423658086593413e-01	8.635707366611397040e-01	4.589944411370178834e+00	6.208796473263759275e+00	4.543835456100519532e-01
9.555468799999999874e+01	3.158379600000000664e+01	4.644878829619853633e+01	3.284605399999999786e+00	-5.414685399999999982e-01	1.266238148154785395e+09	6.061827016444200744e+00	1.270862012364062599e+00	1.302800561787172129e-01	1.526201700000000073e+03	1.271384840000000054e+02	3.305310985893230025e-01	4.569075378898633244e-01	8.534714646261586379e-01	1.085573158573424291e+00	9.845204012187533937e-01	1.618852061893581107e+00	1.735043551961421127e+00	1.327237719246067149e+00	7.417850395252031603e+01	2.451830240313898557e+01	9.869680635565930515e+01	3.605790253032213855e+01	9.648423658086593413e-01	8.635707366611397040e-01	4.589944411370178834e+00	6.208796473263759275e+00	2.881722184793858998e-01
9.555468799999999874e+01	3.158379600000000664e+01	4.644878829619853633e+01	8.513305899999999982e-01	-4.048725799999999819e-01	1.266238148154785395e+09	3.488996197517543418e+00	1.834679984683914800e+00	2.886798115780803808e+00	3.707021299999999428e+03	1.271384840000000054e+02	3.305310985893230025e-01	4.569075378898633244e-01	8.534714646261586379e-01	1.085573158573424291e+00	9.845204012187533937e-01	1.618852061893581107e+00	1.379054363139103456e+00	5.024031928549004711e+00	5.933214851528096290e+01	1.961112023042069197e+01	7.894326874570165842e+01	2.884114283900854403e+01	9.648423658086593413e-01	8.635707366611397040e-01	4.589944411370178834e+00	6.208796473263759275e+00	6.105044295739593396e-01
9.477831299999999715e+01	2.598072799999999916e+01	4.153672422944431020e+01	1.328703800000000212e+00	-8.543131800000000053e-01	1.266238148154785395e+09	3.079852653197957757e+00	3.219446643021812160e-01	7.843698338729643282e-01	3.156069199999999455e+03	1.207590409999999963e+02	2.741210217573718522e-01	1.911376296871581879e-02	9.807924921816060237e-01	1.506879611916741801e+00	1.824322724729625644e+00	2.429895135772590198e+00	1.048346383158459183e+00	1.738734954143642097e+00	6.177031594623003485e+01	1.693254212145625814e+01	7.870285806768629300e+01	2.707092474862053422e+01	9.827993467239384273e-01	5.588160997422674248e-01	2.080113774608575383e+00	4.510008910381165137e+00	5.343666540819191901e-01
9.476538100000000497e+01	2.044646300000000139e+01	3.631293203759604182e+01	4.278503200000000284e+00	8.393568000000002360e-01	1.266238148154785395e+09	4.304960662908843716e+00	1.219728318826645896e+00	1.636382279241409998e+00	2.554483099999999922e+03	1.152118440000000277e+02	2.157587800971328129e-01	2.405395638782860945e-01	7.785171744437225927e-01	1.234726891758703538e+00	7.662125354879565364e-01	2.938160532083389676e+00	1.836264948340780023e+00	1.294305715879344731e+00	6.545656504872059145e+01	1.412282862426057051e+01	7.957939367298118327e+01	2.508215313383982803e+01	8.246495790468584275e-01	1.317738804081957371e-01	1.219731071715379755e-01	3.060133639254928539e+00	4.477597614458426745e-01
9.476538100000000497e+01	2.044646300000000139e+01	3.631293203759604182e+01	1.413573399999999536e+00	-8.389860300000000493e-01	1.266238148154785395e+09	4.229064932408943100e+00	1.351310787854899109e+00	1.896727939424369680e+00	2.282330300000000079e+03	1.152118440000000277e+02	2.157587800971328129e-01	2.405395638782860945e-01	7.785171744437225927e-01	1.234726891758703538e+00	7.662125354879565364e-01	2.938160532083389676e+00	1.950635072125397107e+00	1.191305972944409097e+00	6.734627616228164015e+01	1.453055038885849726e+01	8.187682655114015517e+01	2.580626726194566345e+01	8.246495790468584275e-01	1.317738804081957371e-01	1.219731071715379755e-01	3.060133639254928539e+00	4.071361684742248466e-01
9.455499299999999607e+01	3.207485199999999992e+01	4.662321970422745210e+01	2.488963600000000387e+00	-8.981356700000000526e-01	1.266238148154785395e+09	5.188633296545171802e+00	2.156759295542963528e+00	1.130962632378822885e+00	3.429917499999999563e+03	1.266298450000000031e+02	3.392190193488777705e-01	4.302392504036984811e-01	7.303143370419266089e-01	8.817961345285509900e-01	1.722248307546283108e+00	6.484997140649487735e-01	2.301987893754143588e+00	2.944901464195356589e+00	6.012847402463810909e+01	2.039672199358220794e+01	8.052519601822032769e+01	2.964817579681525928e+01	9.461475914829405864e-01	4.951944495303702287e-01	5.478014475048320620e-01	1.196301161569780724e+00	5.725493542586054252e-01
9.396217300000000705e+01	3.123038700000000034e+01	4.581445732030996254e+01	3.679481399999999791e+00	2.463322900000000093e-01	1.266238148154785395e+09	1.471416494483047455e+00	2.459241544385068590e+00	2.262175531730820754e+00	3.534197900000000118e+03	1.251925600000000003e+02	3.323719109816670736e-01	2.081008898486866598e-01	7.034226826416350997e-01	9.658654777606735520e-01	2.344745963279240009e+00	4.369306517837642012e+00	2.051205797081230742e+00	4.794398803654916108e+00	5.921079445749974468e+01	1.968000490458188878e+01	7.889079936208163701e+01	2.887023925654388279e+01	8.551820738877614625e-01	8.999738498764356942e-01	3.130550551110546920e-01	4.682361572948696704e+00	5.869095130524565329e-01
9.395878600000000347e+01	5.416194200000000336e+01	6.163903162799448410e+01	3.561680799999999092e+00	-8.565583199999998731e-02	1.266238148154785395e+09	2.073246651554228048e-01	1.943596810260206809e+00	2.815882669811264449e+00	5.368973899999999958e+03	1.481207280000000139e+02	5.764436122024820808e-01	1.601377313344980458e-01	8.487227405329782481e-01	1.263200749802896983e+00	1.634751276560065580e+00	2.426011957568352972e+00	2.241659341153940055e+00	1.111862677725248494e+00	5.143349646217107818e+01	2.964851048885747886e+01	8.108200695102856059e+01	3.374150571900860029e+01	8.905199102330714211e-01	4.661285278238468388e-01	3.985627901393580252e+00	1.284545517823465488e-01	8.268014516397097502e-01
9.389975699999999392e+01	3.344374099999999572e+01	4.755456756829280351e+01	8.835175499999999849e-01	-3.971903199999999856e-01	1.266238148154785395e+09	2.998665610447657670e+00	1.310756607561059051e+00	2.534290276376058415e+00	2.584015499999999975e+03	1.273434979999999968e+02	3.561642976349769230e-01	2.620480974070069635e-01	5.253295797336161588e-01	7.129013943651828500e-01	2.705335276793826349e+00	1.405503749585916839e-01	1.601406365936604903e+00	1.192753387611148241e+00	6.466438234677512753e+01	2.303114432053876115e+01	8.769552666731389934e+01	3.274861232677778844e+01	8.032177583289890066e-01	7.813609870714800509e-01	1.311667700171922135e+00	1.452218075130513597e+00	4.521093930263581639e-01
9.387461899999999559e+01	5.041132400000000047e+01	5.931997650128387534e+01	1.545017399999999652e+00	-9.664233199999999746e-01	1.266238148154785395e+09	4.932770509658428892e+00	2.216754328524499496e+00	6.085718012964119739e-02	5.676887900000000627e+03	1.442859430000000032e+02	5.370069624463669200e-01	1.686081944865426008e-01	6.832177591249087856e-01	8.484161964672609635e-01	2.954810072070844118e+00	3.145510648222332173e-01	1.941222526164841700e+00	4.263059967268548967e+00	5.033034698933571605e+01	2.702774675561482098e+01	7.735809374495053703e+01	3.180407049863880786e+01	9.106726641334071948e-01	6.499547661355405959e-01	2.374407844073132878e+00	2.688958908895367372e+00	8.651693186198515795e-01
9.385863500000000670e+01	3.840775299999999959e+01	5.126795348474404079e+01	3.869580200000000136e+00	3.267045399999999877e-01	1.266238148154785395e+09	4.216251542589004586e+00	4.735848852329628267e-01	2.846090496304352513e+00	4.766346999999999753e+03	1.322663879999999779e+02	4.092085187473693542e-01	1.238391824300418553e-01	9.414830270019748371e-01	1.271335150707360251e+00	2.066705112736667793e+00	5.142618699016283657e+00	8.574378288310705587e-01	1.010024034639440016e+00	5.362362686469756312e+01	2.194324491916453113e+01	7.556687178386208359e+01	2.929057734307115624e+01	9.853347759784334414e-01	5.965865677512007803e-01	5.781167047029853734e+00	4.640600438866551158e+00	7.503223949551730554e-01
9.372959899999999323e+01	4.203761300000000034e+01	5.379598998798785203e+01	6.889194100000000098e-01	-1.061653699999999950e-01	1.266238148154785395e+09	2.444187288788538304e+00	3.011293236021167274e+00	1.228454585042279890e+00	4.279589200000000346e+03	1.357672120000000007e+02	4.484988034569529214e-01	5.094287757277336098e-02	8.677041390917218378e-01	1.687997837895867548e+00	1.442726568821061373e-01	5.677598968712060490e+00	2.727118706286753458e+00	4.567763435022345497e+00	5.555918961714764492e+01	2.491823006432867516e+01	8.047741968147632008e+01	3.188812968659765090e+01	8.736979155256747731e-01	3.964389199058872548e-01	2.738706353560601769e+00	2.133120015093076915e+00	6.870224286185687701e-01
9.338159199999999771e+01	3.084000800000000098e+01	4.537180215526021954e+01	3.875200899999999837e+00	1.860697799999999902e-01	1.266238148154785395e+09	1.651356217147631478e+00	2.152949115611306308e+00	1.712830181364616955e+00	2.844796600000000126e+03	1.242215999999999951e+02	3.302578949392938612e-01	-3.508669832572818698e-02	6.044996317918465145e-01	1.725949371578581859e+00	1.330117132432993676e+00	1.022072255183061662e+00	1.698928557104713910e+00	4.185552674553276731e+00	6.266969157784937750e+01	2.069716041699532738e+01	8.336685199484470843e+01	3.044965058425390581e+01	6.118492307490399629e-01	6.081666300232523303e-01	5.476920583921424779e+00	2.158075319249004309e-01	4.900598622541448846e-01
9.338159199999999771e+01	3.084000800000000098e+01	4.537180215526021954e+01	2.219011099999999903e+00	-1.043351199999999812e+00	1.266238148154785395e+09	1.702381218227094095e+00	9.386785241816532066e-01	1.992279155938398327e+00	3.674664699999999812e+03	1.242215999999999951e+02	3.302578949392938612e-01	-3.508669832572818698e-02	6.044996317918465145e-01	1.725949371578581859e+00	1.330117132432993676e+00	1.022072255183061662e+00	5.519338000318694260e-01	3.687869372021559400e+00	5.814162216729269517e+01	1.920172974532586707e+01	7.734335191261855869e+01	2.824957383421238077e+01	6.118492307490399629e-01	6.081666300232523303e-01	5.476920583921424779e+00	2.158075319249004309e-01	6.061057211529158328e-01
9.338159199999999771e+01	3.084000800000000098e+01	4.537180215526021954e+01	1.611273500000000025e+00	-8.520652399999998350e-01	1.266238148154785395e+09	2.581789625016505774e+00	1.890976995531840066e+00	2.607177775310164591e+00	3.718677400000000034e+03	1.242215999999999951e+02	3.302578949392938612e-01	-3.508669832572818698e-02	6.044996317918465145e-01	1.725949371578581859e+00	1.330117132432993676e+00	1.022072255183061662e+00	1.372696190613488243e+00	4.993516405015739679e+00	5.792590354967067867e+01	1.913048696877080701e+01	7.705639051844148923e+01	2.814476150203504545e+01	6.118492307490399629e-01	6.081666300232523303e-01	5.476920583921424779e+00	2.158075319249004309e-01	6.120869296398036008e-01
9.313944999999999652e+01	3.020636599999999916e+01	4.480375411222107118e+01	1.365063200000000032e+00	-8.865398399999997459e-01	1.266238148154785395e+09	1.397463622699616215e+00	1.280303956417825795e+00	2.810069318227714330e+00	3.707762499999999363e+03	1.233458159999999708e+02	3.243133387624684838e-01	-4.108919936729352879e-02	7.706257606069334409e-01	1.760651944925045287e+00	8.914996174370164450e-01	4.732096567460153835e+00	7.524612778536893254e-01	3.930359167347747817e+00	5.782885603684736964e+01	1.875466937812410251e+01	7.658352541497146149e+01	2.781796377867746273e+01	7.847261175934755473e-01	4.597640810302328074e-01	5.978531691116675262e+00	4.427442951397242865e+00	6.106050920435542873e-01
9.246231100000002812e+01	3.668907500000000255e+01	4.966850517595461412e+01	3.736739700000000663e+00	2.761381199999999869e-01	1.266238148154785395e+09	5.695768912386670380e+00	2.748259337821533421e+00	2.994336578488916434e+00	4.249555500000000393e+03	1.291513860000000022e+02	3.968003244046106603e-01	7.044919927349442557e-02	7.324423011832990049e-01	1.514341440405558847e+00	9.592253821911832512e-01	5.962493345573553150e+00	2.766401076506796564e+00	5.646441646291640915e+00	5.493679718292150937e+01	2.179893894393354969e+01	7.673573612685504486e+01	2.951071161557172218e+01	7.336110564957990521e-01	2.502342651470068069e-01	4.436240591477909945e+00	4.115548629871875974e+00	6.830670104798949316e-01
9.214963500000000352e+01	3.644350800000000135e+01	4.941112183728496632e+01	9.983339100000000466e-01	-6.048800300000000130e-01	1.266238148154785395e+09	4.517996089419228589e+00	2.817086732119381320e+00	2.144709412275216387e+00	4.906377000000000407e+03	1.285931429999999978e+02	3.954818486258789290e-01	-1.103651690664204932e-02	9.188095512387659536e-01	1.472903368829061144e+00	2.216234553756112113e+00	8.357608202436318523e-01	2.381429215943729805e+00	5.163165836708535572e+00	5.211290609914492222e+01	2.060970844135667690e+01	7.272261454050159557e+01	2.794321597215051867e+01	9.232296891536879713e-01	4.440268220964446177e-01	4.520038601029541248e+00	5.355799421273172989e+00	7.682689739982092592e-01
9.213223999999999592e+01	3.315879100000000079e+01	4.692693548433017270e+01	4.020095799999999997e+00	6.893915999999999933e-01	1.266238148154785395e+09	3.397712393627880800e+00	1.053269254392435572e+00	3.115439242678648579e+00	4.329236799999999675e+03	1.252910310000000038e+02	3.599043179673044324e-01	1.568018915643553945e-01	5.446807862188038918e-01	8.450976125887554868e-01	2.609795106818454613e+00	1.642158694495847504e+00	1.272288735870203302e+00	2.344194174675121367e+00	5.440191457820214538e+01	1.957948396238339939e+01	7.398139854058555898e+01	2.770924852836893493e+01	7.281479248538194060e-01	8.704237305415316595e-01	2.085741217544555326e+00	3.727899912040403052e+00	6.935477494557829026e-01
9.213223999999999592e+01	3.315879100000000079e+01	4.692693548433017270e+01	3.957765699999999942e+00	7.085013399999999795e-01	1.266238148154785395e+09	3.080653729773752403e-01	2.835053040958235293e+00	1.687276953243065147e+00	7.202381700000000819e+03	1.252910310000000038e+02	3.599043179673044324e-01	1.568018915643553945e-01	5.446807862188038918e-01	8.450976125887554868e-01	2.609795106818454613e+00	1.642158694495847504e+00	2.582472854678610208e+00	5.185197222136035400e+00	4.495471797499002520e+01	1.617939711220130405e+01	6.113411508719133280e+01	2.289738261143563847e+01	7.281479248538194060e-01	8.704237305415316595e-01	2.085741217544555326e+00	3.727899912040403052e+00	1.049445400842167198e+00
9.209671800000000985e+01	4.114271500000000259e+01	5.274674997601080406e+01	3.867203200000000063e+00	4.711713900000000232e-01	1.266238148154785395e+09	5.005319093689020171e+00	2.967636592497394421e+00	2.671816067271444606e+00	3.876955399999999827e+03	1.332394330000000195e+02	4.467337804589302519e-01	1.728330313026369943e-03	7.096851402667118114e-01	1.507150888747036843e+00	2.606012565136095471e+00	5.314493369956032609e+00	2.553211755441073816e+00	4.867342117678257196e+00	5.638105488207369120e+01	2.518732179373120061e+01	8.156837667580489892e+01	3.229124196639106970e+01	7.111249459109824089e-01	1.112213045060556765e-01	3.379420086643484478e+00	2.410728149419931299e+00	6.334692245937754151e-01
9.170914500000000658e+01	4.693592799999999698e+01	5.648978788323064748e+01	3.832987399999999933e+00	3.726964799999999967e-01	1.266238148154785395e+09	1.725634501023199929e+00	1.403135734363506748e-01	2.384225615765946937e+00	9.960778599999999642e+03	1.386450729999999965e+02	5.117911414396022485e-01	3.483169308795875940e-01	7.726434416393801463e-01	1.108727016113098651e+00	7.065061084447298301e-01	1.483798428199945008e+00	4.571852676146263006e-01	1.777982271258660374e+00	3.878356651497839636e+01	1.984908577579953359e+01	5.863265229077792640e+01	2.388938906568474252e+01	8.631615410941689825e-01	3.642150585518467154e-01	3.614256431296028360e+00	5.098054859495973368e+00	1.364639285161706184e+00
9.072784400000000460e+01	3.015712500000000063e+01	4.423885270510060508e+01	4.096971899999999778e+00	7.299245599999998335e-01	1.266238148154785395e+09	2.250263113262979953e-01	5.610597646562809349e-01	2.653432998880204341e+00	5.906811800000000403e+03	1.208849689999999981e+02	3.323910683913088304e-01	2.624774550602977374e-01	7.086854818043859527e-01	1.112103023341803443e+00	1.604233829930668209e+00	1.986443891018249586e+00	9.967674983190255578e-01	1.639432109019929973e+00	4.791451247219958276e+01	1.592635599208311170e+01	6.384086846428269268e+01	2.336309302901921825e+01	7.903862565447782318e-01	2.178925192276589401e-02	4.592698974984470439e+00	2.959575588231340149e-01	8.935357852725954730e-01
9.055846400000000074e+01	3.252545900000000501e+01	4.607350192151756119e+01	1.400860999999999912e+00	-9.475008099999999711e-01	1.266238148154785395e+09	6.175959962221524435e+00	1.557043827559419169e+00	9.632824401485473587e-01	4.247443599999999606e+03	1.230839229999999986e+02	3.591653122561795919e-01	-2.736286327258651840e-01	8.111057524516589456e-01	1.976707254126553126e+00	1.640277470188582054e+00	8.873187191768949766e-01	2.340297907276388312e+00	1.554187943182117726e+00	5.381452040925012881e+01	1.932830902670487561e+01	7.314282943595500797e+01	2.737925644897347155e+01	8.828428297905152045e-01	9.348615467559050485e-01	4.702911895937064379e+00	5.590230615113959800e+00	6.827886472148879671e-01
9.055846400000000074e+01	3.252545900000000501e+01	4.607350192151756119e+01	1.110659499999999911e+00	-5.744208899999999618e-01	1.266238148154785395e+09	2.872541154333430491e+00	1.657385508422442699e+00	2.840908241212278362e+00	4.410744200000000092e+03	1.230839229999999986e+02	3.591653122561795919e-01	-2.736286327258651840e-01	8.111057524516589456e-01	1.976707254126553126e+00	1.640277470188582054e+00	8.873187191768949766e-01	8.877853218970793714e-01	4.488477051242958815e+00	5.313761239487686083e+01	1.908518714835379271e+01	7.222279954323064999e+01	2.703486541887696504e+01	8.828428297905152045e-01	9.348615467559050485e-01	4.702911895937064379e+00	5.590230615113959800e+00	7.042253108220379865e-01
9.051856999999999687e+01	3.900402800000000525e+01	5.084393759019664571e+01	4.202633099999999899e+00	9.672643600000000452e-01	1.266238148154785395e+09	5.276136782613206400e+00	4.673502504605807073e-01	1.458977985004054068e+00	6.113776700000001256e+03	1.295225979999999879e+02	4.308953179441521453e-01	2.017698615892382363e-01	8.974997864267185710e-01	1.443270370411029235e+00	5.225803295855384611e-01	4.532251301143082500e+00	4.980212044460400889e-01	5.492219489029162016e-01	4.717273386450136030e+01	2.032651015683919482e+01	6.749924402134054446e+01	2.649674576791992209e+01	9.048475290403921178e-01	4.650220924542178280e-01	3.755338589708505648e+00	2.004404583672002360e+00	9.188747944947375235e-01
