#Frequency	Median Mag	Phase (Rad)	-1 Sigma Mag	-1 Sigma Phase	+1 Sigma Mag	+1 Sigma Phase
5.000000000000000000e+00	1.200384200000000012e+00	5.175416199999999939e-02	9.951926199999999723e-01	-2.375289700000000059e-01	1.418346899999999966e+00	3.368823200000000129e-01
5.279491000000000156e+00	1.193346400000000029e+00	3.274480600000000130e-02	1.003837099999999927e+00	-2.108045500000000072e-01	1.395441399999999943e+00	2.688411299999999837e-01
5.574605000000000032e+00	1.182837600000000045e+00	1.390865800000000083e-02	1.012091700000000039e+00	-1.829197800000000040e-01	1.361318000000000028e+00	2.082652600000000076e-01
5.886215299999999928e+00	1.169232700000000014e+00	-2.015109499999999908e-03	1.020226199999999972e+00	-1.552274200000000048e-01	1.323690800000000056e+00	1.509757100000000130e-01
6.215244099999999605e+00	1.152940599999999982e+00	-1.386611899999999967e-02	1.028816100000000011e+00	-1.306725199999999865e-01	1.281161199999999889e+00	1.013393699999999981e-01
6.562665100000000251e+00	1.136188200000000093e+00	-2.255990800000000004e-02	1.035396500000000053e+00	-1.090890600000000016e-01	1.239742300000000075e+00	6.119636199999999721e-02
6.929506199999999616e+00	1.118284400000000067e+00	-2.950424299999999944e-02	1.038328300000000093e+00	-9.277335600000000126e-02	1.201383700000000054e+00	3.154137099999999860e-02
7.316853100000000332e+00	1.101242700000000019e+00	-3.488726000000000327e-02	1.035618300000000103e+00	-8.139925400000000422e-02	1.169444499999999998e+00	1.082128299999999925e-02
7.725851999999999720e+00	1.085853900000000039e+00	-3.850805699999999832e-02	1.027721300000000060e+00	-7.579708400000000068e-02	1.145397900000000080e+00	-2.205394299999999946e-03
8.157713100000000495e+00	1.071130899999999997e+00	-4.065332399999999763e-02	1.016017299999999901e+00	-7.268646700000000460e-02	1.127501199999999981e+00	-8.773298599999999892e-03
8.613714599999999777e+00	1.058304899999999993e+00	-4.214816999999999869e-02	1.005028100000000091e+00	-7.370395799999999997e-02	1.114527100000000104e+00	-1.121160000000000039e-02
9.095205699999999283e+00	1.048017399999999988e+00	-4.280925700000000333e-02	9.951967999999999925e-01	-7.474087499999999828e-02	1.103860800000000086e+00	-1.043979499999999998e-02
9.603611199999999570e+00	1.038738399999999951e+00	-4.277302899999999714e-02	9.880216899999999525e-01	-7.586200299999999730e-02	1.093566500000000108e+00	-8.434247599999999956e-03
1.014043599999999934e+01	1.031496600000000097e+00	-4.178499799999999681e-02	9.830178499999999708e-01	-7.696187999999999640e-02	1.084222900000000100e+00	-5.427530300000000391e-03
1.070726799999999912e+01	1.025650299999999904e+00	-3.965576500000000254e-02	9.806499300000000030e-01	-7.683819999999999539e-02	1.073429299999999920e+00	-1.930537599999999953e-03
1.130578500000000020e+01	1.020220600000000033e+00	-3.693837800000000088e-02	9.794070499999999457e-01	-7.655114300000000205e-02	1.063210699999999953e+00	1.109697700000000006e-03
1.193775800000000054e+01	1.016361199999999965e+00	-3.460292499999999966e-02	9.798450800000000349e-01	-7.554443399999999365e-02	1.054146699999999992e+00	3.931351500000000200e-03
1.260505700000000040e+01	1.012754600000000060e+00	-3.237285899999999689e-02	9.795598599999999490e-01	-7.436668600000000129e-02	1.046025699999999947e+00	6.073254800000000425e-03
1.330965699999999963e+01	1.009363999999999928e+00	-3.012277699999999989e-02	9.789546099999999473e-01	-7.219228900000000670e-02	1.039042500000000091e+00	7.297323599999999862e-03
1.405364299999999922e+01	1.006226300000000018e+00	-2.817494200000000143e-02	9.772242100000000375e-01	-6.929530999999999885e-02	1.033983899999999956e+00	8.021286600000000072e-03
1.483921600000000041e+01	1.002587899999999976e+00	-2.665297000000000152e-02	9.746013199999999932e-01	-6.535344399999999665e-02	1.030766599999999977e+00	7.262121600000000059e-03
1.566870100000000043e+01	9.998422900000000224e-01	-2.524436999999999862e-02	9.712014399999999714e-01	-5.984400499999999873e-02	1.028114699999999937e+00	5.527330700000000242e-03
1.654455300000000051e+01	9.972581700000000549e-01	-2.342637599999999876e-02	9.680910799999999927e-01	-5.348734799999999706e-02	1.026137899999999936e+00	3.244821900000000037e-03
1.746936399999999878e+01	9.951157400000000264e-01	-2.140323900000000099e-02	9.649843000000000171e-01	-4.635590900000000070e-02	1.024533700000000103e+00	1.313751599999999926e-03
1.844586999999999932e+01	9.929656999999999512e-01	-1.908145899999999853e-02	9.626861899999999972e-01	-3.932047500000000056e-02	1.022426099999999893e+00	-9.927248699999999975e-05
1.947696099999999930e+01	9.912599300000000113e-01	-1.632035199999999978e-02	9.618261500000000463e-01	-3.288729199999999853e-02	1.019906999999999897e+00	-3.376031799999999988e-04
2.056568800000000152e+01	9.893520599999999776e-01	-1.321059899999999995e-02	9.614406500000000078e-01	-2.785642699999999958e-02	1.017288600000000098e+00	1.426101599999999919e-03
2.171527199999999880e+01	9.883226200000000405e-01	-9.860725699999999677e-03	9.620942599999999789e-01	-2.411397499999999930e-02	1.015369100000000024e+00	4.821097499999999619e-03
2.292911700000000152e+01	9.881679599999999564e-01	-6.517043299999999810e-03	9.638152500000000122e-01	-2.163737500000000036e-02	1.013036700000000012e+00	9.221613800000000305e-03
2.421081300000000169e+01	9.884588100000000210e-01	-3.504251999999999801e-03	9.657973499999999989e-01	-1.990317100000000075e-02	1.011464300000000094e+00	1.381221900000000058e-02
2.556415399999999849e+01	9.891140999999999961e-01	-4.393458400000000070e-04	9.682518700000000145e-01	-1.853625899999999938e-02	1.010164899999999921e+00	1.812724300000000122e-02
