mass_1	mass_2	chirp_mass	ra	dec	geocent_time	phase	iota	psi	luminosity_distance	total_mass	mass_ratio	chi_eff	chi_p	tilt_1	tilt_2	phi_12	theta_jn	phi_jl	mass_1_source	mass_2_source	total_mass_source	chirp_mass_source	a_1	a_2	phi_1	phi_2	redshift
5.491934599999999733e+01	1.571476799999999940e+01	2.465000989919593621e+01	6.118634899999999988e+00	9.606050800000000001e-01	1.238782700300781250e+09	5.467007966448584000e+00	2.720379549729661783e-01	1.664729092304980895e+00	1.623949699999999893e+03	7.063411399999999674e+01	2.861426645539442148e-01	2.155286254878472085e-01	6.113959530843379175e-01	1.201936634298190310e+00	1.037505420340688600e+00	5.332654248153936294e+00	2.990148033901525171e-01	2.285376660440966212e+00	4.211145923950702041e+01	1.204988515504735425e+01	5.416134439455436933e+01	1.890131552410391436e+01	6.554844309918128609e-01	2.809192664486830360e-01	1.611304509033530508e+00	6.607734500078805695e-01	3.041425538746757584e-01
5.248884999999999934e+01	1.704690400000000139e+01	2.526887518620267059e+01	5.961570499999999662e+00	7.320994899999998529e-01	1.238782700300781250e+09	5.012887543049413530e-01	8.676276481303292210e-01	1.536717684013995111e-01	2.079731900000000223e+03	6.953575399999999718e+01	3.247719087006096794e-01	2.652683910796910793e-01	6.648941255849909471e-01	1.055833232924704435e+00	2.160102129613734157e+00	3.231829553519650400e+00	7.745756651151139982e-01	6.207421723866988650e+00	3.814013525831513363e+01	1.238684452594243091e+01	5.052697978425756276e+01	1.836120085365278243e+01	7.639731113904193460e-01	1.376083686882967061e-01	2.224888287027180667e+00	5.456717840546829734e+00	3.762103790273429449e-01
5.248884999999999934e+01	1.704690400000000139e+01	2.526887518620267059e+01	3.461032200000000003e+00	-4.000793400000000055e-01	1.238782700300781250e+09	3.232213585638168851e+00	2.396171490546203042e+00	1.909156427971852032e+00	1.829192000000000007e+03	6.953575399999999718e+01	3.247719087006096794e-01	2.652683910796910793e-01	6.648941255849909471e-01	1.055833232924704435e+00	2.160102129613734157e+00	3.231829553519650400e+00	2.618080053962005049e+00	2.733550353852563841e+00	3.925699562415009325e+01	1.274956939870671135e+01	5.200656502285680460e+01	1.889887323902034666e+01	7.639731113904193460e-01	1.376083686882967061e-01	2.224888287027180667e+00	5.456717840546829734e+00	3.370572343979868490e-01
5.248884999999999934e+01	1.704690400000000139e+01	2.526887518620267059e+01	3.326274900000000034e+00	-2.666581900000000172e-01	1.238782700300781250e+09	2.188313170595380941e-01	6.149677531726531754e-01	1.742398318415957492e+00	2.009502700000000004e+03	6.953575399999999718e+01	3.247719087006096794e-01	2.652683910796910793e-01	6.648941255849909471e-01	1.055833232924704435e+00	2.160102129613734157e+00	3.231829553519650400e+00	4.602577295954879966e-01	6.171943110655278453e+00	3.844375367262750132e+01	1.248545125787531163e+01	5.092920493050281294e+01	1.850736705496014523e+01	7.639731113904193460e-01	1.376083686882967061e-01	2.224888287027180667e+00	5.456717840546829734e+00	3.653414400418657504e-01
4.983221100000000092e+01	1.589772299999999916e+01	2.375496583757644942e+01	3.523197200000000029e-01	1.179756999999999945e+00	1.238782700300781250e+09	1.424998952235068339e+00	2.763364638763556869e+00	2.410487627964371882e+00	1.420313799999999901e+03	6.572993400000000008e+01	3.190250378414876131e-01	1.257515870662455904e-01	6.986146198013568620e-01	1.529019917507669080e+00	8.389198274741297423e-01	2.150765338490808976e+00	3.049110711230744730e+00	4.183461724422871342e+00	3.921820169927348587e+01	1.251158828118582100e+01	5.172978998045930865e+01	1.869527807179625967e+01	6.992246984402483712e-01	6.410452305391634020e-01	3.353581355572656353e+00	5.504346694063465328e+00	2.706398774251584372e-01
4.980975300000000061e+01	1.622589500000000129e+01	2.401917801397878449e+01	5.989893999999999608e+00	6.963816099999998732e-01	1.238782700300781250e+09	5.922550608812465534e+00	2.285754429158930456e+00	7.746139604415501756e-01	1.694952500000000100e+03	6.603564800000000901e+01	3.257573873132837972e-01	1.281665234765533012e-01	9.120370739386903791e-01	1.389247911072413633e+00	1.515658728506529496e+00	5.752822767484460087e-01	2.702191332499317422e+00	2.605043368673164217e+00	3.786025944554296530e+01	1.233325919998315179e+01	5.019351864552612597e+01	1.825691268290204405e+01	9.272765852611671855e-01	1.389994561903953318e-01	5.569789583324896043e+00	6.145071860073342940e+00	3.156210160589316693e-01
4.980975300000000061e+01	1.622589500000000129e+01	2.401917801397878449e+01	5.983553500000000192e+00	8.668753500000000445e-01	1.238782700300781250e+09	5.478219607587474727e+00	2.318659102584162301e+00	2.257175903012957063e-01	1.633946699999999964e+03	6.603564800000000901e+01	3.257573873132837972e-01	1.281665234765533012e-01	9.120370739386903791e-01	1.389247911072413633e+00	1.515658728506529496e+00	5.752822767484460087e-01	2.869450266921246495e+00	1.738132122582387140e+00	3.814603805180278329e+01	1.242635369210838370e+01	5.057239174391117587e+01	1.839472037723735554e+01	9.272765852611671855e-01	1.389994561903953318e-01	5.569789583324896043e+00	6.145071860073342940e+00	3.057647804041339623e-01
4.898960499999999740e+01	1.685736100000000093e+01	2.434607531984536166e+01	6.170019199999999593e+00	9.300238499999999853e-01	1.238782700300781250e+09	3.131474474248968853e+00	5.976646677100365679e-01	2.510005667012469743e+00	1.639327700000000050e+03	6.584696599999999478e+01	3.441007740315522034e-01	2.294698226125335139e-01	6.380777025258472790e-01	1.106063136661087132e+00	1.655388464134013526e+00	3.707901536125721709e+00	2.624051964994563169e-01	4.742834012007056010e+00	3.749289225374601386e+01	1.290133324519559288e+01	5.039422549894160852e+01	1.863262173207045080e+01	7.137804126760104451e-01	3.946757500696517207e-01	4.778238871489818074e+00	2.202955100435953995e+00	3.066371265371055643e-01
4.898960499999999740e+01	1.685736100000000093e+01	2.434607531984536166e+01	6.084527399999999808e+00	9.104971099999999984e-01	1.238782700300781250e+09	3.397572084368366774e+00	5.223663108421542356e-01	2.095074037681228685e+00	1.604008199999999988e+03	6.584696599999999478e+01	3.441007740315522034e-01	2.294698226125335139e-01	6.380777025258472790e-01	1.106063136661087132e+00	1.655388464134013526e+00	3.707901536125721709e+00	2.187964155395109023e-01	5.401086905683914807e+00	3.765822437085635954e+01	1.295822415466553856e+01	5.061644852552189633e+01	1.871478586007185285e+01	7.137804126760104451e-01	3.946757500696517207e-01	4.778238871489818074e+00	2.202955100435953995e+00	3.009005554152726081e-01
4.898960499999999740e+01	1.685736100000000093e+01	2.434607531984536166e+01	6.059448299999999676e+00	8.666487600000000180e-01	1.238782700300781250e+09	2.609944482643264507e+00	1.463772452380913969e-01	2.876023609762999200e+00	1.640636700000000019e+03	6.584696599999999478e+01	3.441007740315522034e-01	2.294698226125335139e-01	6.380777025258472790e-01	1.106063136661087132e+00	1.655388464134013526e+00	3.707901536125721709e+00	2.188304013258970115e-01	1.903419094989030835e+00	3.748680656944024747e+01	1.289923915651546693e+01	5.038604572595571796e+01	1.862959736540162581e+01	7.137804126760104451e-01	3.946757500696517207e-01	4.778238871489818074e+00	2.202955100435953995e+00	3.068492486617139803e-01
