#Frequency	Median Mag	Phase (Rad)	-1 Sigma Mag	-1 Sigma Phase	+1 Sigma Mag	+1 Sigma Phase
5.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	9.489999999999999547e-01	-4.000493399999999894e-02	1.050999999999999934e+00	4.000493399999999894e-02
5.361336099999999938e+00	1.000000000000000000e+00	0.000000000000000000e+00	9.489999999999999547e-01	-4.000567299999999854e-02	1.050999999999999934e+00	4.000567299999999854e-02
5.748784999999999812e+00	1.000000000000000000e+00	0.000000000000000000e+00	9.489999999999999547e-01	-4.000652300000000217e-02	1.050999999999999934e+00	4.000652300000000217e-02
6.164233699999999594e+00	1.000000000000000000e+00	0.000000000000000000e+00	9.489999999999999547e-01	-4.000750000000000139e-02	1.050999999999999934e+00	4.000750000000000139e-02
6.609705700000000128e+00	1.000000000000000000e+00	0.000000000000000000e+00	9.489999999999999547e-01	-4.000862300000000010e-02	1.050999999999999934e+00	4.000862300000000010e-02
7.087370800000000415e+00	1.000000000000000000e+00	0.000000000000000000e+00	9.489999999999999547e-01	-4.000991400000000059e-02	1.050999999999999934e+00	4.000991400000000059e-02
7.599555399999999850e+00	1.000000000000000000e+00	0.000000000000000000e+00	9.489999999999999547e-01	-4.001139799999999663e-02	1.050999999999999934e+00	4.001139799999999663e-02
8.148754200000000836e+00	1.000000000000000000e+00	0.000000000000000000e+00	9.489999999999999547e-01	-4.001310500000000020e-02	1.050999999999999934e+00	4.001310500000000020e-02
8.737641999999999243e+00	1.000000000000000000e+00	0.000000000000000000e+00	9.489999999999999547e-01	-4.001506700000000138e-02	1.050999999999999934e+00	4.001506700000000138e-02
9.369087099999999779e+00	1.000000000000000000e+00	0.000000000000000000e+00	9.489999999999999547e-01	-4.001732300000000048e-02	1.050999999999999934e+00	4.001732300000000048e-02
1.004616500000000023e+01	1.000000000000000000e+00	0.000000000000000000e+00	9.489999999999999547e-01	-4.001991700000000207e-02	1.050999999999999934e+00	4.001991700000000207e-02
1.077217300000000044e+01	1.000000000000000000e+00	0.000000000000000000e+00	9.489999999999999547e-01	-4.002289900000000067e-02	1.050999999999999934e+00	4.002289900000000067e-02
1.155064899999999994e+01	1.000000000000000000e+00	0.000000000000000000e+00	9.489999999999999547e-01	-4.002632700000000043e-02	1.050999999999999934e+00	4.002632700000000043e-02
1.238538199999999989e+01	1.000000000000000000e+00	0.000000000000000000e+00	9.489999999999999547e-01	-4.003026800000000079e-02	1.050999999999999934e+00	4.003026800000000079e-02
1.328043899999999944e+01	1.000000000000000000e+00	0.000000000000000000e+00	9.489999999999999547e-01	-4.003479900000000286e-02	1.050999999999999934e+00	4.003479900000000286e-02
1.424017899999999948e+01	1.000000000000000000e+00	0.000000000000000000e+00	9.489999999999999547e-01	-4.004000800000000193e-02	1.050999999999999934e+00	4.004000800000000193e-02
1.526927799999999991e+01	1.000000000000000000e+00	0.000000000000000000e+00	9.489999999999999547e-01	-4.004599600000000037e-02	1.050999999999999934e+00	4.004599600000000037e-02
1.637274599999999936e+01	1.000000000000000000e+00	0.000000000000000000e+00	9.489999999999999547e-01	-4.005287899999999957e-02	1.050999999999999934e+00	4.005287899999999957e-02
1.755595900000000142e+01	1.000000000000000000e+00	0.000000000000000000e+00	9.489999999999999547e-01	-4.006079199999999785e-02	1.050999999999999934e+00	4.006079199999999785e-02
1.882467899999999972e+01	1.000000000000000000e+00	0.000000000000000000e+00	9.489999999999999547e-01	-4.006988799999999795e-02	1.050999999999999934e+00	4.006988799999999795e-02
2.018508599999999831e+01	1.000000000000000000e+00	0.000000000000000000e+00	9.489999999999999547e-01	-4.008034399999999692e-02	1.050999999999999934e+00	4.008034399999999692e-02
2.164380600000000143e+01	1.000000000000000000e+00	0.000000000000000000e+00	9.489999999999999547e-01	-4.009236299999999892e-02	1.050999999999999934e+00	4.009236299999999892e-02
2.320794400000000124e+01	1.000000000000000000e+00	0.000000000000000000e+00	9.489999999999999547e-01	-4.010617600000000033e-02	1.050999999999999934e+00	4.010617600000000033e-02
2.488511799999999852e+01	1.000000000000000000e+00	0.000000000000000000e+00	9.489999999999999547e-01	-4.012205299999999780e-02	1.050999999999999934e+00	4.012205299999999780e-02
2.668349600000000166e+01	1.000000000000000000e+00	0.000000000000000000e+00	9.489999999999999547e-01	-4.014029899999999734e-02	1.050999999999999934e+00	4.014029899999999734e-02
2.861183799999999877e+01	1.000000000000000000e+00	0.000000000000000000e+00	9.489999999999999547e-01	-4.016126700000000049e-02	1.050999999999999934e+00	4.016126700000000049e-02
3.067953599999999881e+01	1.000000000000000000e+00	0.000000000000000000e+00	9.489999999999999547e-01	-4.018536300000000172e-02	1.050999999999999934e+00	4.018536300000000172e-02
3.289666100000000171e+01	1.000000000000000000e+00	0.000000000000000000e+00	9.489999999999999547e-01	-4.021304800000000124e-02	1.050999999999999934e+00	4.021304800000000124e-02
3.527401199999999903e+01	1.000000000000000000e+00	0.000000000000000000e+00	9.489999999999999547e-01	-4.024485700000000193e-02	1.050999999999999934e+00	4.024485700000000193e-02
3.782316600000000051e+01	1.000000000000000000e+00	0.000000000000000000e+00	9.489999999999999547e-01	-4.028139800000000298e-02	1.050999999999999934e+00	4.028139800000000298e-02
4.055654200000000031e+01	1.000000000000000000e+00	0.000000000000000000e+00	9.489999999999999547e-01	-4.032336999999999727e-02	1.050999999999999934e+00	4.032336999999999727e-02
4.348745000000000260e+01	1.000000000000000000e+00	0.000000000000000000e+00	9.489999999999999547e-01	-4.037157400000000035e-02	1.050999999999999934e+00	4.037157400000000035e-02
4.663016700000000014e+01	1.000000000000000000e+00	0.000000000000000000e+00	9.489999999999999547e-01	-4.042692600000000192e-02	1.050999999999999934e+00	4.042692600000000192e-02
5.000000000000000000e+01	1.000000000000000000e+00	0.000000000000000000e+00	9.489999999999999547e-01	-4.049047299999999905e-02	1.050999999999999934e+00	4.049047299999999905e-02
5.361336099999999760e+01	1.000000000000000000e+00	0.000000000000000000e+00	9.489999999999999547e-01	-4.056341399999999903e-02	1.050999999999999934e+00	4.056341399999999903e-02
5.748785000000000167e+01	1.000000000000000000e+00	0.000000000000000000e+00	9.489999999999999547e-01	-4.064711700000000344e-02	1.050999999999999934e+00	4.064711700000000344e-02
6.164233699999999772e+01	1.000000000000000000e+00	0.000000000000000000e+00	9.489999999999999547e-01	-4.074314300000000250e-02	1.050999999999999934e+00	4.074314300000000250e-02
6.609705700000000661e+01	1.000000000000000000e+00	0.000000000000000000e+00	9.489999999999999547e-01	-4.085326999999999709e-02	1.050999999999999934e+00	4.085326999999999709e-02
7.087370799999999349e+01	1.000000000000000000e+00	0.000000000000000000e+00	9.489999999999999547e-01	-4.097952299999999687e-02	1.050999999999999934e+00	4.097952299999999687e-02
7.599555399999999850e+01	1.000000000000000000e+00	0.000000000000000000e+00	9.489999999999999547e-01	-4.112420499999999701e-02	1.050999999999999934e+00	4.112420499999999701e-02
8.148754200000000480e+01	1.000000000000000000e+00	0.000000000000000000e+00	9.489999999999999547e-01	-4.128992799999999658e-02	1.050999999999999934e+00	4.128992799999999658e-02
8.737641999999999598e+01	1.000000000000000000e+00	0.000000000000000000e+00	9.489999999999999547e-01	-4.147964999999999985e-02	1.050999999999999934e+00	4.147964999999999985e-02
9.369087100000000135e+01	1.000000000000000000e+00	0.000000000000000000e+00	9.489999999999999547e-01	-4.169671800000000067e-02	1.050999999999999934e+00	4.169671800000000067e-02
1.004616500000000059e+02	1.000000000000000000e+00	0.000000000000000000e+00	9.489999999999999547e-01	-4.194490499999999761e-02	1.050999999999999934e+00	4.194490499999999761e-02
1.077217299999999938e+02	1.000000000000000000e+00	0.000000000000000000e+00	9.489999999999999547e-01	-4.222845699999999702e-02	1.050999999999999934e+00	4.222845699999999702e-02
1.155064899999999994e+02	1.000000000000000000e+00	0.000000000000000000e+00	9.489999999999999547e-01	-4.255213800000000324e-02	1.050999999999999934e+00	4.255213800000000324e-02
1.238538199999999989e+02	1.000000000000000000e+00	0.000000000000000000e+00	9.489999999999999547e-01	-4.292127600000000126e-02	1.050999999999999934e+00	4.292127600000000126e-02
1.328043900000000122e+02	1.000000000000000000e+00	0.000000000000000000e+00	9.489999999999999547e-01	-4.334180900000000197e-02	1.050999999999999934e+00	4.334180900000000197e-02
1.424017900000000054e+02	1.000000000000000000e+00	0.000000000000000000e+00	9.489999999999999547e-01	-4.382033300000000298e-02	1.050999999999999934e+00	4.382033300000000298e-02
1.526927799999999991e+02	1.000000000000000000e+00	0.000000000000000000e+00	9.489999999999999547e-01	-4.436414200000000224e-02	1.050999999999999934e+00	4.436414200000000224e-02
1.637274600000000078e+02	1.000000000000000000e+00	0.000000000000000000e+00	9.489999999999999547e-01	-4.498126399999999997e-02	1.050999999999999934e+00	4.498126399999999997e-02
1.755595899999999858e+02	1.000000000000000000e+00	0.000000000000000000e+00	9.489999999999999547e-01	-4.568050399999999678e-02	1.050999999999999934e+00	4.568050399999999678e-02
1.882467900000000043e+02	1.000000000000000000e+00	0.000000000000000000e+00	9.489999999999999547e-01	-4.647145800000000021e-02	1.050999999999999934e+00	4.647145800000000021e-02
2.018508600000000115e+02	1.000000000000000000e+00	0.000000000000000000e+00	9.489999999999999547e-01	-4.736454200000000253e-02	1.050999999999999934e+00	4.736454200000000253e-02
2.164380600000000072e+02	1.000000000000000000e+00	0.000000000000000000e+00	9.489999999999999547e-01	-4.837099799999999838e-02	1.050999999999999934e+00	4.837099799999999838e-02
2.320794400000000053e+02	1.000000000000000000e+00	0.000000000000000000e+00	9.489999999999999547e-01	-4.950289599999999762e-02	1.050999999999999934e+00	4.950289599999999762e-02
2.488511799999999994e+02	1.000000000000000000e+00	0.000000000000000000e+00	9.489999999999999547e-01	-5.077312800000000070e-02	1.050999999999999934e+00	5.077312800000000070e-02
2.668349600000000237e+02	1.000000000000000000e+00	0.000000000000000000e+00	9.489999999999999547e-01	-5.219539699999999754e-02	1.050999999999999934e+00	5.219539699999999754e-02
2.861183800000000019e+02	1.000000000000000000e+00	0.000000000000000000e+00	9.489999999999999547e-01	-5.378419999999999729e-02	1.050999999999999934e+00	5.378419999999999729e-02
3.067953600000000165e+02	1.000000000000000000e+00	0.000000000000000000e+00	9.489999999999999547e-01	-5.555481100000000255e-02	1.050999999999999934e+00	5.555481100000000255e-02
3.289666100000000029e+02	1.000000000000000000e+00	0.000000000000000000e+00	9.489999999999999547e-01	-5.752326900000000187e-02	1.050999999999999934e+00	5.752326900000000187e-02
3.527401199999999903e+02	1.000000000000000000e+00	0.000000000000000000e+00	9.489999999999999547e-01	-5.970636599999999683e-02	1.050999999999999934e+00	5.970636599999999683e-02
3.782316599999999767e+02	1.000000000000000000e+00	0.000000000000000000e+00	9.489999999999999547e-01	-6.212165599999999732e-02	1.050999999999999934e+00	6.212165599999999732e-02
4.055654200000000174e+02	1.000000000000000000e+00	0.000000000000000000e+00	9.489999999999999547e-01	-6.478746999999999978e-02	1.050999999999999934e+00	6.478746999999999978e-02
4.348745000000000118e+02	1.000000000000000000e+00	0.000000000000000000e+00	9.489999999999999547e-01	-6.772294700000000556e-02	1.050999999999999934e+00	6.772294700000000556e-02
4.663016700000000014e+02	1.000000000000000000e+00	0.000000000000000000e+00	9.489999999999999547e-01	-7.094808900000000584e-02	1.050999999999999934e+00	7.094808900000000584e-02
5.000000000000000000e+02	1.000000000000000000e+00	0.000000000000000000e+00	9.489999999999999547e-01	-7.448383599999999771e-02	1.050999999999999934e+00	7.448383599999999771e-02
5.361336099999999760e+02	1.000000000000000000e+00	0.000000000000000000e+00	9.489999999999999547e-01	-7.835214499999999804e-02	1.050999999999999934e+00	7.835214499999999804e-02
5.748785000000000309e+02	1.000000000000000000e+00	0.000000000000000000e+00	9.489999999999999547e-01	-8.257611300000000654e-02	1.050999999999999934e+00	8.257611300000000654e-02
6.164233699999999772e+02	1.000000000000000000e+00	0.000000000000000000e+00	9.489999999999999547e-01	-8.718009200000000070e-02	1.050999999999999934e+00	8.718009200000000070e-02
6.609705699999999524e+02	1.000000000000000000e+00	0.000000000000000000e+00	9.489999999999999547e-01	-9.218983399999999828e-02	1.050999999999999934e+00	9.218983399999999828e-02
7.087370799999999917e+02	1.000000000000000000e+00	0.000000000000000000e+00	9.489999999999999547e-01	-9.763264800000000243e-02	1.050999999999999934e+00	9.763264800000000243e-02
7.599555400000000418e+02	1.000000000000000000e+00	0.000000000000000000e+00	9.489999999999999547e-01	-1.035375600000000007e-01	1.050999999999999934e+00	1.035375600000000007e-01
8.148754199999999628e+02	1.000000000000000000e+00	0.000000000000000000e+00	9.489999999999999547e-01	-1.099355000000000054e-01	1.050999999999999934e+00	1.099355000000000054e-01
8.737641999999999598e+02	1.000000000000000000e+00	0.000000000000000000e+00	9.489999999999999547e-01	-1.168594800000000017e-01	1.050999999999999934e+00	1.168594800000000017e-01
9.369087100000000419e+02	1.000000000000000000e+00	0.000000000000000000e+00	9.489999999999999547e-01	-1.243448000000000053e-01	1.050999999999999934e+00	1.243448000000000053e-01
