#Frequency	Median Mag	Phase (Rad)	-1 Sigma Mag	-1 Sigma Phase	+1 Sigma Mag	+1 Sigma Phase
5.000000000000000000e+00	1.043838800000000067e+00	-7.281841600000000039e-03	9.942452800000000090e-01	-9.603956900000000518e-02	1.096916199999999897e+00	8.090589900000000334e-02
5.279491000000000156e+00	1.043506100000000103e+00	-1.153294199999999915e-02	9.928299600000000114e-01	-8.620841899999999447e-02	1.096698500000000021e+00	6.258343900000000459e-02
5.574605000000000032e+00	1.042092100000000077e+00	-1.544449699999999974e-02	9.924929799999999691e-01	-7.620673699999999662e-02	1.093713699999999900e+00	4.617758000000000279e-02
5.886215299999999928e+00	1.040250700000000084e+00	-1.826948100000000061e-02	9.937046600000000174e-01	-6.799897400000000369e-02	1.088221600000000011e+00	3.213505600000000212e-02
6.215244099999999605e+00	1.037719599999999964e+00	-2.003630400000000131e-02	9.951129899999999751e-01	-6.011214699999999772e-02	1.081425499999999928e+00	2.078660900000000103e-02
6.562665100000000251e+00	1.035231299999999965e+00	-2.100238999999999925e-02	9.972778100000000423e-01	-5.334246599999999811e-02	1.074113700000000060e+00	1.217004600000000034e-02
6.929506199999999616e+00	1.033100799999999930e+00	-2.129777399999999848e-02	9.994230100000000006e-01	-4.823118500000000280e-02	1.067689399999999900e+00	5.687021799999999842e-03
7.316853100000000332e+00	1.031117899999999921e+00	-2.173254300000000000e-02	1.000535299999999905e+00	-4.409783300000000295e-02	1.062258499999999994e+00	5.620243100000000061e-04
7.725851999999999720e+00	1.028484399999999965e+00	-2.202953100000000150e-02	1.000220700000000074e+00	-4.034002600000000105e-02	1.059249499999999955e+00	-3.295038399999999836e-03
8.157713100000000495e+00	1.026497100000000051e+00	-2.228597599999999901e-02	9.985605100000000123e-01	-3.749019399999999752e-02	1.057686499999999974e+00	-6.596339399999999811e-03
8.613714599999999777e+00	1.024343199999999898e+00	-2.268872200000000144e-02	9.964496400000000254e-01	-3.574829999999999675e-02	1.057323199999999908e+00	-8.948319099999999318e-03
9.095205699999999283e+00	1.022564699999999993e+00	-2.312915999999999930e-02	9.946093299999999582e-01	-3.682165099999999691e-02	1.056334899999999966e+00	-9.230020499999999975e-03
9.603611199999999570e+00	1.020861599999999925e+00	-2.338856300000000110e-02	9.931752200000000252e-01	-4.067409000000000302e-02	1.054943900000000045e+00	-6.725522599999999608e-03
1.014043599999999934e+01	1.019357999999999986e+00	-2.361676500000000137e-02	9.923204899999999995e-01	-4.555911900000000209e-02	1.052361499999999950e+00	-3.227037099999999908e-03
1.070726799999999912e+01	1.018016800000000055e+00	-2.390164599999999862e-02	9.924471200000000159e-01	-5.104669500000000304e-02	1.048826299999999989e+00	5.844203100000000539e-04
1.130578500000000020e+01	1.016652799999999912e+00	-2.440443600000000157e-02	9.930777499999999813e-01	-5.641619800000000073e-02	1.044418700000000033e+00	4.461861699999999931e-03
1.193775800000000054e+01	1.015062099999999967e+00	-2.474902500000000088e-02	9.939442800000000133e-01	-6.129752200000000012e-02	1.039163599999999965e+00	7.903883000000000436e-03
1.260505700000000040e+01	1.013428599999999902e+00	-2.506679100000000146e-02	9.945899400000000057e-01	-6.553489899999999369e-02	1.033711000000000046e+00	1.085307200000000007e-02
1.330965699999999963e+01	1.011384099999999897e+00	-2.508971499999999855e-02	9.946887500000000104e-01	-6.853377300000000616e-02	1.028669800000000079e+00	1.289412600000000055e-02
1.405364299999999922e+01	1.008783699999999950e+00	-2.537584999999999841e-02	9.933055699999999710e-01	-7.032520500000000174e-02	1.024486999999999925e+00	1.375691599999999924e-02
1.483921600000000041e+01	1.005747299999999900e+00	-2.529803499999999997e-02	9.897085799999999489e-01	-7.046343300000000587e-02	1.021758900000000025e+00	1.420276600000000035e-02
1.566870100000000043e+01	1.002292600000000089e+00	-2.489146700000000045e-02	9.844968100000000000e-01	-6.901194600000000456e-02	1.020675800000000022e+00	1.369482799999999917e-02
1.654455300000000051e+01	9.991079999999999961e-01	-2.408413300000000062e-02	9.782723800000000525e-01	-6.601748799999999917e-02	1.020831999999999962e+00	1.250755199999999991e-02
1.746936399999999878e+01	9.962153500000000550e-01	-2.267404900000000167e-02	9.720760099999999904e-01	-6.145582100000000075e-02	1.021304400000000001e+00	1.094329800000000061e-02
1.844586999999999932e+01	9.936065600000000275e-01	-2.081736899999999876e-02	9.666504999999999681e-01	-5.485764600000000296e-02	1.021092899999999970e+00	8.938789200000000004e-03
