mass_1	mass_2	chirp_mass	ra	dec	geocent_time	phase	iota	psi	luminosity_distance	total_mass	mass_ratio	chi_eff	chi_p	mass_1_source	mass_2_source	total_mass_source	chirp_mass_source	theta_jn	phi_jl	tilt_1	tilt_2	phi_12	a_1	a_2	phi_1	phi_2	redshift
9.451625099999999691e+01	2.635692999999999842e+01	4.181911095291316371e+01	2.082990600000000025e+00	4.533285300000000073e-01	1.248617394629394531e+09	1.836661700000000064e+00	2.376063900000000118e+00	5.383075899999999692e+00	2.531043200000000070e+03	1.208731809999999882e+02	2.788613568686722499e-01	7.514185259897077085e-02	5.532982955448697560e-01	6.544089011201668882e+01	1.824893541133065256e+01	8.368982552334733782e+01	2.895459580227980112e+01	2.172067685848865004e+00	5.624407439610394910e+00	1.399325756054044190e+00	1.418601805002121630e+00	5.908429500807351076e+00	5.615332328034610132e-01	6.640233498906153095e-03	9.601405992109670606e-01	5.853847928387327926e-01	4.442995936976763538e-01
9.422246599999999717e+01	5.381195400000000006e+01	6.151023637281765133e+01	2.011273599999999995e+00	4.938555199999999923e-01	1.248617394629394531e+09	5.272169700000000070e+00	1.749691399999999897e+00	1.817957000000000045e-01	3.431800400000000081e+03	1.480344200000000114e+02	5.711159586929087650e-01	4.387736205826500702e-01	7.920476286101855168e-01	5.990710670924034531e+01	3.421390468076618419e+01	9.412101139000652950e+01	3.910851042783134091e+01	1.855945361532689075e+00	2.713022300411429555e+00	9.485141126673816148e-01	8.801889123313295649e-01	3.444954545506678567e+00	9.747675150444379266e-01	3.330939995915136453e-01	5.661192816805424854e-01	4.011073827187221497e+00	5.728094908223417825e-01
9.420404100000000369e+01	3.163632799999999889e+01	4.619440363763405344e+01	3.359857199999999988e+00	-1.178450199999999892e+00	1.248617394629394531e+09	3.628627799999999848e+00	2.749637700000000073e+00	3.621359200000000111e+00	4.444204099999999926e+03	1.258403690000000097e+02	3.358277167749098568e-01	2.008077682284216403e-01	9.574595788634676641e-01	5.513534687794093969e+01	1.851597765561156095e+01	7.365132453355251130e+01	2.703646724008973479e+01	2.312796391810265639e+00	5.129954877625828580e+00	1.288555319310637604e+00	1.723267525310562931e+00	1.192669339291758668e-01	9.969033452364108872e-01	1.843249338015597039e-01	5.121595352858331118e+00	5.240862286787506541e+00	7.085961426623403892e-01
9.415640999999999394e+01	4.955093399999999804e+01	5.886338720032954797e+01	1.788836599999999999e+00	4.405943299999999785e-01	1.248617394629394531e+09	5.190104400000000062e+00	2.720091000000000037e+00	3.994932499999999997e+00	6.036991699999999582e+03	1.437073439999999778e+02	5.262619294852044494e-01	3.757423578561955857e-01	7.790027270742061472e-01	4.930959152772284426e+01	2.594976077950671467e+01	7.525935230722954827e+01	3.082668061352848454e+01	2.616166750187406187e+00	5.663558471829435170e+00	9.420912172712251342e-01	1.543653621358599626e+00	4.906517380879027890e+00	9.631709191926284275e-01	4.930821767559279145e-01	4.337096495126044005e+00	2.960428568825484774e+00	9.094948281423780312e-01
9.415531199999999501e+01	5.330657599999999974e+01	6.118421758624541695e+01	1.119420499999999929e+00	-5.155038100000000068e-01	1.248617394629394531e+09	3.723212199999999861e+00	3.025047699999999784e-01	5.037702300000000299e+00	3.198967500000000200e+03	1.474618879999999876e+02	5.661558001103538240e-01	4.034249936969693806e-01	8.093370772136689872e-01	6.112413419957232463e+01	3.460578310381151113e+01	9.572991730338382865e+01	3.971982299455922316e+01	5.779945047775282285e-01	1.430419985845954534e+00	1.088275216230774500e+00	8.630290582600721461e-01	4.576434962907933723e+00	9.136504609815536693e-01	5.647682725379160606e-01	9.003556179634104595e-01	5.476790580871344183e+00	5.403950212624653027e-01
9.358852400000000671e+01	3.796051400000000342e+01	5.087627124558396474e+01	1.775419300000000034e+00	-1.511625699999999961e+00	1.248617394629394531e+09	2.264707899999999885e+00	2.265909600000000079e+00	1.008671799999999896e+00	4.611680699999999888e+03	1.315490379999999959e+02	4.056107776632955630e-01	4.411130082327437973e-01	7.706001281646664980e-01	5.408592036428213845e+01	2.193783221959155227e+01	7.602375258387368717e+01	2.940200184180991627e+01	2.547308182723153624e+00	7.246943737237335759e-01	9.603794795305119480e-01	1.203851115468048016e+00	6.127249741943398220e+00	9.404338841745644162e-01	5.564072811771909599e-01	1.885784981627962154e+00	1.729849416391774142e+00	7.303675960334593542e-01
9.347606700000000046e+01	4.994890199999999680e+01	5.891296399504032877e+01	3.219391499999999962e+00	-6.939342599999999417e-02	1.248617394629394531e+09	6.028797599999999868e+00	1.013781899999999903e+00	1.712313299999999927e+00	4.195411399999999958e+03	1.434249690000000044e+02	5.343496319758510582e-01	5.153649712394430260e-01	4.357336576517976678e-01	5.577594503621858735e+01	2.980385570320870059e+01	8.557980073942729859e+01	3.515259410420096486e+01	9.145594701069612587e-01	3.596738922633073265e+00	5.199780700764130570e-01	1.470180354401551925e+00	1.984492245709972291e-01	8.769727634895907453e-01	5.530987801572674334e-01	7.784304868885927320e-01	9.768797114595901832e-01	6.759208102937657170e-01
9.347606700000000046e+01	4.994890199999999680e+01	5.891296399504032877e+01	1.501309599999999911e+00	-1.240429500000000074e+00	1.248617394629394531e+09	5.821209099999999914e+00	1.187577399999999894e+00	4.121601500000000029e-01	2.956894499999999880e+03	1.434249690000000044e+02	5.343496319758510582e-01	5.153649712394430260e-01	4.357336576517976678e-01	6.206357880663461657e+01	3.316365049442943302e+01	9.522722930106405670e+01	3.911535327688329744e+01	1.123008600230258613e+00	3.426536606453243650e+00	5.199780700764130570e-01	1.470180354401551925e+00	1.984492245709972291e-01	8.769727634895907453e-01	5.530987801572674334e-01	7.784304868885927320e-01	9.768797114595901832e-01	5.061340128521137904e-01
9.347415200000000368e+01	4.663610099999999647e+01	5.680077710002774438e+01	3.249324899999999960e+00	-1.341094599999999915e+00	1.248617394629394531e+09	1.999851700000000010e+00	3.001583800000000135e+00	2.927814999999999834e+00	4.716363299999999981e+03	1.401102530000000002e+02	4.989197548430286400e-01	3.667506677177980734e-01	6.523522828479277891e-01	5.360097411640433052e+01	2.674258486550397151e+01	8.034355898190830203e+01	3.257132499185698293e+01	2.842188069504858472e+00	5.128121648844999214e+00	7.579270275379887956e-01	2.113276484559239776e+00	3.164144355523828889e+00	9.489900634124807111e-01	5.415399226687882539e-01	5.986180872792763452e-01	3.762762442803105678e+00	7.438890531542163842e-01
9.340457899999999825e+01	3.532194899999999649e+01	4.887807401914714234e+01	1.366240399999999910e+00	-1.526960000000000095e+00	1.248617394629394531e+09	7.984913099999999542e-01	2.954099400000000042e+00	3.978710500000000039e+00	3.372039800000000014e+03	1.287265280000000018e+02	3.781607858860966398e-01	3.560868157831231784e-01	7.409478199258405784e-01	5.970107856700047222e+01	2.257660678914449903e+01	8.227768535614497125e+01	3.124122787621330843e+01	2.596292307640014840e+00	4.487277298680315774e+00	1.103188263279196057e+00	1.162351047997320030e+00	9.853462695622960954e-01	8.300550496860543692e-01	7.762737725953094969e-01	6.279201416642427702e+00	9.813623790251373435e-01	5.645375467576393413e-01
9.333557899999999563e+01	5.457182699999999897e+01	6.168952804304904447e+01	1.018166799999999927e+00	-9.094271299999999725e-01	1.248617394629394531e+09	2.604640400000000078e+00	2.913588799999999868e+00	6.241143400000000341e+00	3.106834400000000187e+03	1.479074059999999804e+02	5.846840785120109851e-01	5.311661280518018557e-01	6.124018438649636575e-01	6.110647279318380498e+01	3.572798173620194007e+01	9.683445452938573794e+01	4.038791538419584271e+01	3.021463162292050253e+00	3.159675096814494211e+00	7.003246468185061469e-01	9.673110080674958422e-02	2.732643336854700955e-01	9.502470027150076159e-01	1.978522709998623008e-01	2.663621910742190124e+00	2.936886244427661552e+00	5.274254057486890135e-01
9.322874500000000353e+01	3.969895199999999846e+01	5.203244477444015104e+01	3.376510500000000192e+00	-9.018095600000000100e-01	1.248617394629394531e+09	2.591068100000000207e+00	4.213855300000000081e-01	5.410104500000000316e-01	3.371003099999999904e+03	1.329276969999999949e+02	4.258230870746999575e-01	3.260711502670541329e-01	8.330708597334558485e-01	5.959416797635594776e+01	2.537657257934011312e+01	8.497074055569605378e+01	3.326045260084162436e+01	7.595874896370922169e-01	1.264288235945366878e+00	1.065225393575133239e+00	1.540695605790831202e+00	4.907322265385233528e+00	9.521918611447712788e-01	2.939035569972859863e-01	1.650360357766864183e+00	2.744973159725123679e-01	5.643937681450408306e-01
9.293925500000000284e+01	4.828959700000000055e+01	5.770945527021838473e+01	3.370212299999999939e+00	-1.140269500000000047e+00	1.248617394629394531e+09	5.631287699999999452e-01	2.030820399999999915e-01	2.560489599999999921e+00	6.149378700000000208e+03	1.412288520000000176e+02	5.195823551630578407e-01	4.611508117305360144e-01	3.741807957045871769e-01	4.832492613379391599e+01	2.510877893367744562e+01	7.343370506747136517e+01	3.000675186340570022e+01	2.407615998178166128e-01	6.616135746907206849e-01	3.706973386550670990e-01	2.057521895185991045e+00	2.533921502557483940e+00	9.843644542611849069e-01	8.918568744803516690e-01	2.358270693343481383e+00	4.892192195900965324e+00	9.232156660247227142e-01
9.284603099999999642e+01	4.331532700000000347e+01	5.442922987513560429e+01	3.324758399999999892e+00	-1.102129700000000101e+00	1.248617394629394531e+09	5.174571000000000254e+00	2.969268200000000135e+00	5.496015200000000434e+00	4.467855099999999766e+03	1.361613580000000070e+02	4.665285799885188767e-01	2.442500785998500124e-01	8.127227772396420358e-01	5.424259109733919360e+01	2.530571899953953263e+01	7.954831009687873689e+01	3.179869325658152590e+01	2.681669186888066214e+00	4.378268523556763547e+00	9.936549746056975163e-01	2.404851169285076917e+00	5.091401279519798706e+00	9.698063483143209984e-01	4.947511050526698373e-01	1.745384952090320851e+00	5.536009244305324373e-01	7.116813397314725176e-01
9.272058099999999570e+01	3.483135999999999655e+01	4.834488498835352743e+01	3.315985799999999983e+00	-8.190254799999999724e-01	1.248617394629394531e+09	4.441493099999999750e+00	6.597923300000000379e-01	3.212323099999999876e+00	3.520113100000000031e+03	1.275519409999999993e+02	3.756594234455886139e-01	1.953837947370931638e-01	8.444419741438514704e-01	5.849969462371950613e+01	2.197596155408946927e+01	8.047565617780898606e+01	3.050197677727583212e+01	1.021983893986457170e+00	2.076090036397139738e+00	1.284093871300327594e+00	6.156223321262777048e-01	5.821845007888088119e+00	8.803775745026989341e-01	6.462101606062298220e-02	1.012928476630275298e+00	5.515881773387771858e-01	5.849754703233128739e-01
9.236864500000000078e+01	3.713434199999999663e+01	4.997171176065231890e+01	3.402863599999999877e+00	-7.565749600000000186e-01	1.248617394629394531e+09	9.189556500000000128e-01	3.105131699999999828e+00	1.820204799999999956e+00	5.887239999999999782e+03	1.295029869999999903e+02	4.020232406786956592e-01	2.389719737161131730e-01	5.901389337396211188e-01	4.884309176936986319e+01	1.963605803788900062e+01	6.847914980725886380e+01	2.642425796543881944e+01	2.863145944287976086e+00	4.658250959817642922e+00	9.447815673534132319e-01	1.851718500337113271e+00	1.122167843042509050e+00	7.282348612203530802e-01	8.222230108891436240e-01	4.037339310329270958e+00	5.159507153371779786e+00	8.911301814420677925e-01
9.176867699999999672e+01	4.815724199999999655e+01	5.728408925847872979e+01	1.274103900000000067e+00	-7.083225899999999464e-02	1.248617394629394531e+09	1.037615500000000024e+00	1.509763899999999881e-01	3.005630899999999883e+00	6.345376900000000205e+03	1.399259189999999933e+02	5.247677483679970001e-01	3.756457658171576397e-01	1.439342506976696856e-01	4.713283444978389980e+01	2.473379140841465684e+01	7.186662585819856019e+01	2.942138411373765550e+01	1.893081329750290753e-01	1.811140860531027075e+00	1.758316624071415146e-01	2.866691924777032607e+00	3.461938750219245797e+00	8.228244923933875077e-01	4.699705644106929037e-01	4.076887720661892089e+00	1.255641163701551655e+00	9.470222419526215241e-01
9.166974600000000351e+01	3.860170000000000101e+01	5.085452811133280449e+01	9.723671900000000479e-01	-1.021606299999999967e+00	1.248617394629394531e+09	1.185985800000000090e+00	5.152996800000000377e-01	1.578750099999999934e+00	1.995840400000000045e+03	1.302714459999999974e+02	4.210953088055899851e-01	2.958863906181518622e-01	8.788568972655227407e-01	6.724512681435304273e+01	2.831660744156105380e+01	9.556173425591408943e+01	3.730477437922273509e+01	7.891800286402772535e-01	2.180277594017716147e+00	1.099145487112280328e+00	2.158185843502525625e+00	2.637023076908072028e+00	9.865713147705785779e-01	1.190114387169318999e-01	4.485871384676237028e+00	8.397091544047228240e-01	3.632176834624347705e-01
9.084208700000000647e+01	3.042880099999999999e+01	4.448277315757100325e+01	1.256254200000000099e+00	-5.968143900000000279e-02	1.248617394629394531e+09	4.600574800000000408e+00	2.148220300000000194e+00	3.166825799999999802e+00	2.413572200000000066e+03	1.212708880000000136e+02	3.349636936456556469e-01	1.702555168632985394e-01	7.985980775785194163e-01	6.366612830904073661e+01	2.132584149851452793e+01	8.499196980755527875e+01	3.117548304886333810e+01	2.005151265989632225e+00	5.852817686990596791e+00	1.435195465476431176e+00	6.207341177741294569e-01	2.534942643836231468e+00	8.059969016649408680e-01	4.342597288952386725e-01	4.623947676647399696e+00	8.757050133040440443e-01	4.268511281076317054e-01
9.071920799999999474e+01	3.071383700000000161e+01	4.468405915153709884e+01	3.364168999999999965e+00	-1.142546300000000015e+00	1.248617394629394531e+09	3.125066400000000133e+00	6.608658499999999769e-01	6.111712800000000279e+00	3.564441699999999855e+03	1.214330449999999928e+02	3.385593599979400681e-01	2.285757010901700581e-01	7.451808901130995144e-01	5.701821310917764407e+01	1.930404973846933814e+01	7.632226284764698221e+01	2.808451774937719847e+01	9.673041587425631471e-01	2.116368970694206819e+00	1.181821148442137481e+00	1.567452899347540507e+00	2.893877292246045396e+00	8.053413381636609358e-01	4.807772622891048342e-01	2.337699253538875865e+00	5.231576545784921706e+00	5.910566651096585966e-01
9.051421399999999551e+01	5.070641299999999774e+01	5.849088294193947490e+01	3.033132900000000021e+00	-1.548104700000000056e-01	1.248617394629394531e+09	3.249064199999999847e+00	2.774047100000000210e+00	2.039870500000000142e+00	4.043579299999999876e+03	1.412206269999999790e+02	5.602038703004149633e-01	3.023363854367703274e-01	6.801111895465641322e-01	5.466585185842889416e+01	3.062402178436099476e+01	8.528987364278988537e+01	3.532543454415644391e+01	2.535876057685224172e+00	4.726481816936357383e+00	7.764692120225132888e-01	2.031361869337468207e+00	1.742547336841548056e+00	9.705268278219476574e-01	8.862366821352422042e-01	4.259697413499802465e+00	6.002244750341350965e+00	6.557724964098161635e-01
9.043392199999999548e+01	3.929875599999999736e+01	5.102890214006112046e+01	3.183173299999999983e+00	-1.241057000000000077e+00	1.248617394629394531e+09	4.000663600000000208e+00	2.675282600000000177e-01	2.075135800000000030e-01	4.781402200000000448e+03	1.297326779999999928e+02	4.345576873244533234e-01	3.264361702153374956e-01	7.439637339160177776e-01	5.160995629492718706e+01	2.242750325043967052e+01	7.403745954536685758e+01	2.912180906216443077e+01	1.298395921255995344e-01	2.562409249927607657e+00	9.769932795279826498e-01	2.975143963062935271e+00	3.973358308680250417e+00	8.976192707073262778e-01	7.920118531473212264e-02	3.433430396992043221e+00	1.123603398492707406e+00	7.522572870089576647e-01
8.996438600000000463e+01	4.886407499999999970e+01	5.719268418774266394e+01	3.176718000000000153e+00	-3.762225399999999942e-01	1.248617394629394531e+09	4.269638399999999834e+00	2.424272999999999900e+00	6.680970999999999993e-01	4.288994099999999889e+03	1.388284610000000043e+02	5.431490967992600449e-01	1.556314694435621537e-01	3.660674998044027295e-01	5.328823547307956687e+01	2.894345696722945860e+01	8.223169244030903258e+01	3.387670786008482793e+01	2.463790598023485767e+00	2.588916145771105737e-01	5.518983995894011230e-01	2.322403817895027256e+00	4.189043277718926817e+00	6.981960814534228232e-01	9.555181068206077821e-01	6.148092524847391438e+00	4.053950495386732022e+00	6.882598044637580070e-01
8.979548599999999681e+01	2.760314400000000035e+01	4.193679417021914446e+01	2.452571900000000138e+00	-1.426307400000000003e+00	1.248617394629394531e+09	1.916330400000000045e-01	2.277795900000000096e+00	3.674758000000000191e+00	2.960801899999999932e+03	1.173986299999999972e+02	3.074001292225312931e-01	3.048491050157946247e-02	1.588960961339446198e-01	5.959777780822447113e+01	1.832036459962391106e+01	7.791814240784837864e+01	2.783369022520757952e+01	2.168232744525946831e+00	4.435118688210963001e+00	1.405078721816871212e+00	1.042947666978198740e+00	2.997579722119568579e+00	1.611031720402220646e-01	8.577386575636147814e-02	1.070309490908258887e+00	4.067889213027827466e+00	5.066918482925089062e-01
8.978496599999999717e+01	7.238199600000000089e+01	7.009838790648232987e+01	1.780534199999999956e+00	4.958687399999999745e-01	1.248617394629394531e+09	2.855275799999999808e+00	2.067919100000000121e+00	1.227813200000000063e-02	9.337783900000000358e+03	1.621669620000000123e+02	8.061705564381458355e-01	5.389501464946951925e-01	6.544845385449379327e-01	3.912106427759300686e+01	3.153825015711962365e+01	7.065931443471264117e+01	3.054323748415902529e+01	2.131661284576142901e+00	1.798882931659190332e-01	5.879307587594800877e-01	1.272794128534736169e+00	6.088791625255037587e+00	9.207562486544966784e-01	8.757210742763006373e-01	7.109360530492905283e-01	5.165423711247418836e-01	1.295054279784132900e+00
8.974680299999999988e+01	4.231556299999999737e+01	5.291217957108905523e+01	1.763243799999999917e+00	3.885440299999999847e-01	1.248617394629394531e+09	8.593480900000000089e-01	3.035413600000000045e+00	2.394847200000000120e-01	5.644029099999999744e+03	1.320623659999999973e+02	4.714993914602172431e-01	2.718306657214829003e-01	7.428646394399240904e-01	4.822255200526812757e+01	2.273690392514259884e+01	7.095945593041072641e+01	2.843065430507789415e+01	2.760801579708263898e+00	4.447098796128183373e+00	1.024876575942610391e+00	1.918145731063531478e+00	5.615645038725018523e+00	8.692032301348073808e-01	3.195947884534730554e-01	5.879883631722598203e+00	5.212343363268030494e+00	8.610960902731881195e-01
8.938510899999999992e+01	3.660760100000000250e+01	4.884642485477574780e+01	3.369747799999999849e+00	-1.332085600000000092e+00	1.248617394629394531e+09	3.433959999999999901e+00	2.748706199999999988e+00	5.187079200000000334e+00	4.326961800000000039e+03	1.259927100000000024e+02	4.095492124980236182e-01	2.421187450874797975e-01	1.160472091238623910e-01	5.278910775871469241e+01	2.161973751105491104e+01	7.440884526976959989e+01	2.884774896103462538e+01	2.757839044911860604e+00	3.020019484334265147e+00	6.806562209070852187e-01	2.775691811112985241e-01	3.645395200405250336e+00	1.844058932167688403e-01	5.026117208644675927e-01	2.722439552461171530e+00	8.464944568683474557e-02	6.932490961687803877e-01
8.938480400000000259e+01	4.326503000000000299e+01	5.344401517686968361e+01	3.040319999999999911e+00	-2.661581100000000033e-01	1.248617394629394531e+09	2.262348300000000201e+00	2.491013800000000167e+00	4.352629199999999976e+00	3.821578100000000177e+03	1.326498339999999985e+02	4.840311558998328101e-01	3.343141395387992931e-01	7.365166845883660551e-01	5.497185272347021368e+01	2.660808941569666430e+01	8.157994213916687443e+01	3.286818787736881120e+01	2.631153508408300201e+00	3.788490523788174413e-01	8.583378721592233029e-01	2.268565520088819731e+00	2.342547530778633647e+00	9.732537719547161847e-01	4.504245510349421111e-01	1.517766373350957210e+00	3.860313904129590412e+00	6.260103957136082808e-01
8.909491699999999526e+01	4.687201300000000259e+01	5.568949266793885755e+01	1.025343300000000069e+00	-3.614038500000000265e-01	1.248617394629394531e+09	3.836160399999999804e+00	2.454720599999999919e+00	5.670415700000000392e+00	6.046232600000000275e+03	1.359669299999999907e+02	5.260907645270044286e-01	1.916891054525862448e-01	8.611114344770451901e-01	4.663129491164574603e+01	2.453229359095192308e+01	7.116358850259766200e+01	2.914726500142079502e+01	2.561998590597700964e+00	8.253945957749207751e-02	1.221962031630940748e+00	2.036319428545330990e+00	1.436602041665569152e+00	9.162984478488295226e-01	8.747639462569496704e-02	6.097864337015294289e+00	1.251281071501277431e+00	9.106249819742694429e-01
8.888369000000000142e+01	5.787236399999999747e+01	6.215223839354393220e+01	1.323255300000000023e+00	-1.555276600000000120e-01	1.248617394629394531e+09	4.601873000000000324e+00	5.372445300000000534e-01	2.992982099999999868e+00	7.093435400000000300e+03	1.467560540000000060e+02	6.511021763385385075e-01	4.660470996602951721e-01	6.661168144874231034e-01	4.364390653805723019e+01	2.841664253084483249e+01	7.206054906890206269e+01	3.051815787102092159e+01	5.951647985862228429e-01	2.713132023477063282e+00	8.215338052292729953e-01	9.463513183419420827e-01	5.332129784580919463e+00	9.097578139744578740e-01	3.936696820384207318e-01	1.744241895337021120e+00	7.931863727383543505e-01	1.036565858798500050e+00
