#Frequency	Median Mag	Phase (Rad)	-1 Sigma Mag	-1 Sigma Phase	+1 Sigma Mag	+1 Sigma Phase
5.000000000000000000e+00	1.043992400000000043e+00	-8.111189099999999153e-03	9.936116099999999784e-01	-9.696830500000000463e-02	1.098179000000000016e+00	7.984883399999999354e-02
5.279491000000000156e+00	1.043387099999999901e+00	-1.257611900000000019e-02	9.920259599999999844e-01	-8.696630700000000658e-02	1.097121199999999908e+00	6.108144399999999863e-02
5.574605000000000032e+00	1.041560100000000100e+00	-1.683044699999999838e-02	9.917760599999999593e-01	-7.713536199999999898e-02	1.093358999999999970e+00	4.417403200000000196e-02
5.886215299999999928e+00	1.038975200000000099e+00	-1.991056100000000023e-02	9.923813999999999691e-01	-6.893405199999999566e-02	1.087026000000000048e+00	2.954418400000000111e-02
6.215244099999999605e+00	1.035524899999999970e+00	-2.188134900000000133e-02	9.933545599999999975e-01	-6.108362700000000145e-02	1.078805100000000072e+00	1.790930099999999900e-02
6.562665100000000251e+00	1.032131099999999968e+00	-2.269367400000000048e-02	9.946198499999999720e-01	-5.411855200000000032e-02	1.070165899999999892e+00	9.257632999999999487e-03
6.929506199999999616e+00	1.028679700000000086e+00	-2.260187799999999886e-02	9.962417500000000370e-01	-4.794458299999999895e-02	1.061678700000000086e+00	3.349360200000000079e-03
7.316853100000000332e+00	1.025825599999999893e+00	-2.192011300000000149e-02	9.972213399999999561e-01	-4.277851099999999823e-02	1.054744399999999915e+00	-8.559189200000000101e-04
7.725851999999999720e+00	1.023091100000000031e+00	-2.104222199999999932e-02	9.983800200000000347e-01	-3.838691300000000167e-02	1.048874700000000049e+00	-3.085048200000000025e-03
8.157713100000000495e+00	1.021083200000000080e+00	-1.966519900000000126e-02	9.986249699999999452e-01	-3.452146500000000118e-02	1.044266200000000033e+00	-4.469014799999999725e-03
8.613714599999999777e+00	1.019574200000000097e+00	-1.849042399999999836e-02	9.988312099999999694e-01	-3.162621300000000024e-02	1.041282400000000052e+00	-4.930675600000000020e-03
9.095205699999999283e+00	1.018634599999999946e+00	-1.733898400000000173e-02	9.989327799999999646e-01	-2.962545299999999951e-02	1.039220599999999939e+00	-4.770256300000000164e-03
9.603611199999999570e+00	1.018189599999999917e+00	-1.639049999999999882e-02	9.994010700000000025e-01	-2.878900699999999840e-02	1.037841100000000072e+00	-4.261011799999999718e-03
1.014043599999999934e+01	1.017868500000000065e+00	-1.589503100000000044e-02	9.998747799999999630e-01	-2.849298399999999898e-02	1.036519399999999980e+00	-3.815512699999999875e-03
1.070726799999999912e+01	1.017530800000000069e+00	-1.585104500000000111e-02	1.000476600000000049e+00	-2.867334399999999991e-02	1.035737200000000025e+00	-3.495085299999999874e-03
1.130578500000000020e+01	1.017344500000000096e+00	-1.594841599999999998e-02	1.000642100000000090e+00	-2.912253399999999853e-02	1.034620400000000107e+00	-3.347958900000000144e-03
