#Frequency	Median Mag	Phase (Rad)	-1 Sigma Mag	-1 Sigma Phase	+1 Sigma Mag	+1 Sigma Phase
5.000000000000000000e+00	1.042438799999999999e+00	-1.314123600000000058e-01	7.471514999999999684e-01	-4.183654900000000065e-01	1.356044999999999945e+00	1.300725500000000090e-01
5.279491000000000156e+00	1.052093299999999898e+00	-1.324025699999999972e-01	7.805519300000000049e-01	-3.981590999999999880e-01	1.335616200000000031e+00	1.116472000000000020e-01
5.574605000000000032e+00	1.060378599999999949e+00	-1.315058500000000075e-01	8.150508600000000436e-01	-3.762912800000000058e-01	1.314359300000000008e+00	9.347881800000000518e-02
5.886215299999999928e+00	1.066530999999999896e+00	-1.322375100000000026e-01	8.410840099999999930e-01	-3.557738599999999973e-01	1.292728600000000005e+00	7.492154500000000605e-02
6.215244099999999605e+00	1.069113800000000003e+00	-1.317823800000000045e-01	8.657476100000000008e-01	-3.360243099999999927e-01	1.272268500000000024e+00	5.920220799999999922e-02
6.562665100000000251e+00	1.067512199999999911e+00	-1.286492700000000100e-01	8.869708299999999879e-01	-3.147274800000000039e-01	1.252672999999999925e+00	4.245791000000000148e-02
6.929506199999999616e+00	1.065836299999999959e+00	-1.240495199999999965e-01	9.021146899999999969e-01	-2.917949599999999921e-01	1.233355200000000096e+00	2.983224699999999924e-02
7.316853100000000332e+00	1.060557699999999937e+00	-1.175325400000000048e-01	9.112805499999999670e-01	-2.667182799999999743e-01	1.213645899999999944e+00	2.049495100000000083e-02
7.725851999999999720e+00	1.054112099999999996e+00	-1.089722699999999961e-01	9.176461000000000201e-01	-2.410373899999999903e-01	1.192490800000000073e+00	1.367895600000000079e-02
8.157713100000000495e+00	1.045584800000000092e+00	-9.892416299999999552e-02	9.212744999999999962e-01	-2.150403200000000070e-01	1.173308900000000099e+00	1.007356400000000013e-02
8.613714599999999777e+00	1.037014600000000009e+00	-8.748761500000000468e-02	9.238136099999999518e-01	-1.883115499999999942e-01	1.155030299999999954e+00	7.528612300000000167e-03
9.095205699999999283e+00	1.029750100000000002e+00	-7.530437199999999442e-02	9.272074999999999623e-01	-1.614432000000000089e-01	1.136470700000000056e+00	6.618597099999999969e-03
9.603611199999999570e+00	1.023195499999999925e+00	-6.274621499999999408e-02	9.293515300000000368e-01	-1.351015200000000027e-01	1.120332499999999953e+00	6.959883200000000110e-03
1.014043599999999934e+01	1.017026299999999939e+00	-5.019893100000000219e-02	9.322660699999999467e-01	-1.105442499999999967e-01	1.104386799999999891e+00	8.408440899999999538e-03
1.070726799999999912e+01	1.011856400000000100e+00	-3.884810200000000241e-02	9.358533799999999570e-01	-8.912167799999999585e-02	1.090477099999999977e+00	9.282468599999999653e-03
1.130578500000000020e+01	1.006936999999999971e+00	-2.902916700000000155e-02	9.398907100000000181e-01	-6.980590500000000143e-02	1.076703100000000024e+00	1.057318900000000020e-02
1.193775800000000054e+01	1.003020599999999929e+00	-2.059599200000000047e-02	9.442668300000000015e-01	-5.300863100000000050e-02	1.063226699999999969e+00	1.134382800000000024e-02
