#Frequency	Median Mag	Phase (Rad)	-1 Sigma Mag	-1 Sigma Phase	+1 Sigma Mag	+1 Sigma Phase
5.000000000000000000e+00	9.918965199999999482e-01	-1.070661200000000077e-02	9.391573899999999808e-01	-5.438349600000000339e-02	1.043888099999999985e+00	3.266747500000000137e-02
5.279491000000000156e+00	9.916364300000000132e-01	-9.476215799999999911e-03	9.424101099999999676e-01	-5.159191800000000050e-02	1.040238400000000007e+00	3.212030800000000019e-02
5.574605000000000032e+00	9.914131200000000366e-01	-8.679204600000000464e-03	9.456040000000000001e-01	-4.885768299999999897e-02	1.036759800000000009e+00	3.151657399999999859e-02
5.886215299999999928e+00	9.910494399999999482e-01	-7.958227000000000009e-03	9.480256400000000028e-01	-4.658310999999999702e-02	1.034100900000000101e+00	3.080075900000000047e-02
6.215244099999999605e+00	9.910950400000000382e-01	-6.999063600000000017e-03	9.503407400000000171e-01	-4.397866699999999907e-02	1.031944200000000089e+00	2.997609099999999985e-02
6.562665100000000251e+00	9.912368000000000290e-01	-5.973029200000000427e-03	9.524618000000000251e-01	-4.153960200000000186e-02	1.029942600000000041e+00	2.930451699999999868e-02
6.929506199999999616e+00	9.913194800000000306e-01	-5.143290299999999683e-03	9.540798799999999913e-01	-3.883919699999999892e-02	1.028672999999999949e+00	2.839524400000000004e-02
7.316853100000000332e+00	9.916519900000000387e-01	-4.230105100000000097e-03	9.559106699999999623e-01	-3.604780500000000221e-02	1.027606000000000019e+00	2.728352399999999997e-02
7.725851999999999720e+00	9.920620599999999678e-01	-3.419504199999999928e-03	9.573920299999999495e-01	-3.316828399999999927e-02	1.027229799999999971e+00	2.605716500000000019e-02
8.157713100000000495e+00	9.925393300000000529e-01	-2.706977800000000007e-03	9.587567399999999962e-01	-3.036208599999999994e-02	1.027008600000000049e+00	2.469927599999999918e-02
8.613714599999999777e+00	9.932697400000000121e-01	-1.947536500000000099e-03	9.601487600000000455e-01	-2.752690299999999840e-02	1.026623800000000086e+00	2.304786500000000071e-02
9.095205699999999283e+00	9.939175000000000093e-01	-1.482730999999999936e-03	9.616143099999999722e-01	-2.498900600000000111e-02	1.026295200000000074e+00	2.149809800000000021e-02
