#Frequency	Median Mag	Phase (Rad)	-1 Sigma Mag	-1 Sigma Phase	+1 Sigma Mag	+1 Sigma Phase
5.000000000000000000e+00	1.043782299999999941e+00	-7.332222000000000219e-03	9.942143199999999847e-01	-9.598219600000000573e-02	1.096733600000000086e+00	8.072758600000000395e-02
5.279491000000000156e+00	1.043544299999999980e+00	-1.160921500000000085e-02	9.928504299999999505e-01	-8.612284700000000237e-02	1.096413899999999941e+00	6.239385100000000017e-02
5.574605000000000032e+00	1.042155799999999966e+00	-1.543817100000000053e-02	9.925033599999999456e-01	-7.610975400000000168e-02	1.093562099999999981e+00	4.604808500000000249e-02
5.886215299999999928e+00	1.040268699999999935e+00	-1.825332799999999922e-02	9.936986399999999664e-01	-6.791405799999999937e-02	1.088060800000000050e+00	3.207336599999999899e-02
6.215244099999999605e+00	1.037734399999999946e+00	-2.002964999999999954e-02	9.950662999999999592e-01	-6.005336900000000228e-02	1.081410200000000099e+00	2.073974500000000040e-02
6.562665100000000251e+00	1.035187999999999997e+00	-2.096556700000000092e-02	9.972329800000000466e-01	-5.331212500000000187e-02	1.073945900000000009e+00	1.219293200000000008e-02
6.929506199999999616e+00	1.033063599999999971e+00	-2.128429399999999874e-02	9.994684999999999819e-01	-4.815877500000000089e-02	1.067493500000000095e+00	5.698580100000000433e-03
7.316853100000000332e+00	1.031160000000000077e+00	-2.171990099999999979e-02	1.000603600000000037e+00	-4.406096699999999949e-02	1.062181400000000053e+00	5.720394099999999774e-04
7.725851999999999720e+00	1.028553300000000004e+00	-2.199849900000000122e-02	1.000251500000000071e+00	-4.031618900000000227e-02	1.059221200000000085e+00	-3.315229199999999900e-03
8.157713100000000495e+00	1.026448400000000039e+00	-2.224485699999999982e-02	9.986367800000000017e-01	-3.743830499999999811e-02	1.057617599999999936e+00	-6.560098999999999791e-03
8.613714599999999777e+00	1.024340900000000110e+00	-2.265839600000000079e-02	9.965305700000000044e-01	-3.571787299999999721e-02	1.057261500000000076e+00	-8.944468500000000294e-03
9.095205699999999283e+00	1.022519100000000014e+00	-2.309374999999999969e-02	9.947367900000000374e-01	-3.675785300000000005e-02	1.056322900000000065e+00	-9.237389699999999301e-03
9.603611199999999570e+00	1.020931199999999928e+00	-2.338223600000000069e-02	9.932149799999999695e-01	-4.057464200000000104e-02	1.054779799999999934e+00	-6.734030900000000097e-03
1.014043599999999934e+01	1.019406699999999999e+00	-2.361237799999999984e-02	9.923708199999999868e-01	-4.544019900000000056e-02	1.052368100000000029e+00	-3.243216399999999857e-03
1.070726799999999912e+01	1.017979799999999990e+00	-2.387594399999999964e-02	9.925321200000000177e-01	-5.093136200000000086e-02	1.048700600000000094e+00	5.236250700000000475e-04
1.130578500000000020e+01	1.016571399999999903e+00	-2.437366100000000133e-02	9.932085200000000391e-01	-5.632144499999999776e-02	1.044371399999999950e+00	4.378382000000000107e-03
1.193775800000000054e+01	1.015105600000000052e+00	-2.469949600000000134e-02	9.939378500000000116e-01	-6.113927100000000198e-02	1.039254700000000087e+00	7.809396500000000303e-03
1.260505700000000040e+01	1.013440600000000025e+00	-2.505908800000000020e-02	9.946628499999999873e-01	-6.540170900000000231e-02	1.033804200000000062e+00	1.078322599999999992e-02
1.330965699999999963e+01	1.011430400000000063e+00	-2.510627600000000029e-02	9.947127199999999947e-01	-6.841773199999999500e-02	1.028801899999999936e+00	1.273261099999999958e-02
1.405364299999999922e+01	1.008864299999999936e+00	-2.537917799999999877e-02	9.933721199999999696e-01	-7.017172700000000318e-02	1.024614499999999984e+00	1.366327399999999956e-02
1.483921600000000041e+01	1.005792299999999972e+00	-2.524894800000000022e-02	9.898100399999999466e-01	-7.035514900000000571e-02	1.021815399999999929e+00	1.412207799999999971e-02
1.566870100000000043e+01	1.002367699999999973e+00	-2.489244399999999968e-02	9.845429199999999881e-01	-6.884640799999999783e-02	1.020850899999999895e+00	1.364224699999999971e-02
1.654455300000000051e+01	9.991950200000000448e-01	-2.407766399999999862e-02	9.783599600000000285e-01	-6.602216900000000555e-02	1.020886600000000088e+00	1.245376599999999979e-02
1.746936399999999878e+01	9.963303199999999915e-01	-2.269478299999999962e-02	9.722262400000000193e-01	-6.146104100000000098e-02	1.021257599999999988e+00	1.085425800000000031e-02
1.844586999999999932e+01	9.936643400000000348e-01	-2.087879899999999997e-02	9.668675899999999990e-01	-5.494654699999999836e-02	1.021092399999999900e+00	8.943140999999999938e-03
1.947696099999999930e+01	9.915678799999999571e-01	-1.873297599999999841e-02	9.625712600000000396e-01	-4.785372200000000131e-02	1.020660399999999912e+00	7.057851199999999603e-03
2.056568800000000152e+01	9.900092900000000418e-01	-1.608555600000000085e-02	9.600592399999999804e-01	-4.055658000000000180e-02	1.019595000000000029e+00	5.758077300000000003e-03
2.171527199999999880e+01	9.891117099999999773e-01	-1.336906099999999979e-02	9.593824100000000188e-01	-3.372464199999999912e-02	1.018034000000000106e+00	4.861968300000000034e-03
2.292911700000000152e+01	9.885947200000000379e-01	-1.062916000000000034e-02	9.601645699999999950e-01	-2.727112199999999834e-02	1.016304300000000049e+00	4.886994900000000280e-03
2.421081300000000169e+01	9.884412799999999777e-01	-7.809315199999999901e-03	9.620993599999999590e-01	-2.256203000000000028e-02	1.014488599999999963e+00	5.826552300000000136e-03
2.556415399999999849e+01	9.890137700000000143e-01	-5.193300900000000393e-03	9.648409100000000516e-01	-1.882483799999999999e-02	1.012792799999999938e+00	7.634844800000000278e-03
2.699314400000000091e+01	9.897533200000000475e-01	-2.926414100000000046e-03	9.678863100000000275e-01	-1.624082899999999829e-02	1.010950999999999933e+00	1.017971900000000027e-02
2.850201200000000057e+01	9.905771799999999461e-01	-6.797078199999999652e-04	9.714696099999999834e-01	-1.432037599999999924e-02	1.009715399999999930e+00	1.258258100000000067e-02
3.009522300000000072e+01	9.920231499999999647e-01	1.074661699999999998e-03	9.748898799999999865e-01	-1.280442300000000054e-02	1.008848100000000025e+00	1.487953600000000050e-02
3.177749100000000126e+01	9.935134100000000412e-01	2.756375699999999949e-03	9.781642799999999971e-01	-1.161376499999999985e-02	1.008655800000000102e+00	1.695611099999999941e-02
3.355379599999999840e+01	9.951349800000000023e-01	4.119087900000000316e-03	9.810331799999999491e-01	-1.053038100000000012e-02	1.009313300000000080e+00	1.852445600000000164e-02
3.542939200000000000e+01	9.969426500000000413e-01	5.136339299999999851e-03	9.831730199999999531e-01	-9.644394400000000714e-03	1.011125700000000016e+00	1.946753099999999972e-02
3.740983200000000153e+01	9.987273100000000348e-01	5.853075899999999991e-03	9.846449600000000135e-01	-8.921487400000000650e-03	1.013441199999999931e+00	1.986516199999999871e-02
3.950097399999999936e+01	1.000618199999999902e+00	6.083337000000000293e-03	9.855792599999999570e-01	-8.376632400000000311e-03	1.016239300000000068e+00	1.997540500000000163e-02
4.170900699999999972e+01	1.002552399999999899e+00	5.942254999999999586e-03	9.864973599999999898e-01	-8.019693700000000286e-03	1.018998400000000082e+00	1.935945899999999900e-02
4.404046499999999753e+01	1.004363399999999906e+00	5.391560000000000102e-03	9.872596399999999939e-01	-7.954556399999999916e-03	1.022030400000000006e+00	1.859246100000000110e-02
4.650224699999999700e+01	1.005789899999999903e+00	4.746256299999999581e-03	9.879858400000000040e-01	-8.294618700000000802e-03	1.023984699999999970e+00	1.740216799999999911e-02
4.910163899999999870e+01	1.006989799999999935e+00	3.689912599999999824e-03	9.887969500000000078e-01	-8.862933200000000858e-03	1.025741599999999920e+00	1.627835600000000077e-02
5.184633199999999675e+01	1.007878700000000016e+00	2.433672300000000108e-03	9.896017999999999759e-01	-9.781811600000000703e-03	1.026763300000000045e+00	1.493292199999999952e-02
5.474444799999999844e+01	1.008420700000000059e+00	1.079973400000000050e-03	9.902645100000000422e-01	-1.124926000000000051e-02	1.027234600000000109e+00	1.366327399999999956e-02
5.780456399999999917e+01	1.008600399999999953e+00	-1.043176300000000009e-04	9.911395100000000014e-01	-1.279555299999999944e-02	1.027004100000000086e+00	1.275911499999999969e-02
6.103573500000000251e+01	1.008398600000000034e+00	-1.257443399999999935e-03	9.917503899999999817e-01	-1.446862299999999990e-02	1.026009200000000066e+00	1.197062100000000073e-02
6.444752200000000641e+01	1.008068200000000081e+00	-2.138159499999999890e-03	9.921849099999999755e-01	-1.615643799999999866e-02	1.024448900000000107e+00	1.161914000000000002e-02
6.805002199999999846e+01	1.007557199999999931e+00	-2.878278399999999876e-03	9.926607699999999701e-01	-1.764424800000000126e-02	1.022367400000000037e+00	1.154916400000000065e-02
7.185389600000000598e+01	1.006655000000000078e+00	-3.492555000000000052e-03	9.932674200000000120e-01	-1.887887599999999930e-02	1.019877499999999992e+00	1.136463899999999930e-02
7.587039900000000614e+01	1.005637600000000020e+00	-3.784576300000000101e-03	9.937166100000000002e-01	-1.959131600000000098e-02	1.017636900000000066e+00	1.175418999999999943e-02
8.011141700000000299e+01	1.004757899999999982e+00	-3.903843799999999996e-03	9.941867399999999577e-01	-2.005470599999999853e-02	1.015310200000000052e+00	1.227986600000000039e-02
8.458950099999999850e+01	1.003888799999999915e+00	-3.706710199999999848e-03	9.946517400000000064e-01	-2.005778100000000022e-02	1.013110699999999920e+00	1.288220600000000021e-02
8.931790100000000621e+01	1.003174999999999928e+00	-3.243835100000000068e-03	9.949264100000000388e-01	-1.983125700000000144e-02	1.011350399999999983e+00	1.337294600000000014e-02
9.431060999999999694e+01	1.002396300000000018e+00	-2.854196499999999987e-03	9.949418899999999955e-01	-1.943240200000000140e-02	1.009942099999999954e+00	1.383857200000000037e-02
9.958240299999999934e+01	1.001734399999999914e+00	-2.224890800000000040e-03	9.945457899999999851e-01	-1.867143900000000148e-02	1.009235000000000104e+00	1.429048500000000034e-02
1.051488800000000055e+02	1.001287700000000003e+00	-1.390767399999999921e-03	9.937234200000000239e-01	-1.754200100000000151e-02	1.009157999999999999e+00	1.444998200000000010e-02
1.110265100000000018e+02	1.000030299999999928e+00	3.436600000000000267e-04	9.914763100000000273e-01	-1.566225300000000098e-02	1.008665600000000051e+00	1.571078999999999878e-02
1.172326900000000052e+02	1.000905099999999992e+00	3.340885899999999908e-04	9.913114400000000437e-01	-1.402897699999999977e-02	1.010467900000000085e+00	1.440325400000000075e-02
