mass_1	mass_2	chirp_mass	ra	dec	geocent_time	phase	iota	psi	luminosity_distance	total_mass	mass_ratio	chi_eff	chi_p	mass_1_source	mass_2_source	total_mass_source	chirp_mass_source	theta_jn	phi_jl	tilt_1	tilt_2	phi_12	a_1	a_2	phi_1	phi_2	redshift
6.653904699999999650e+01	4.968149600000000277e+01	4.994662699263007966e+01	2.474502699999999944e+00	-1.225116799999999895e+00	1.248242631997558594e+09	4.811293400000000275e+00	7.740086699999999542e-01	2.216134999999999911e-01	3.390250599999999849e+03	1.162205429999999922e+02	7.466517517150494943e-01	3.422071906038984812e-01	2.239732648122584047e-01	4.246102656238055317e+01	3.170359986242068473e+01	7.416462642480122724e+01	3.187278975359204480e+01	8.172180099789819741e-01	2.358276102859111933e+00	2.859635197304822296e-01	1.180396938245794836e+00	4.759236753429226141e+00	5.228803507895425362e-01	3.381046342731837684e-01	1.574330812348406994e+00	5.038225859804690288e-02	5.670616654132424328e-01
6.653213499999999669e+01	3.728569000000000244e+01	4.300211353571073403e+01	4.889912200000000375e+00	1.739621000000000084e-01	1.248242631997558594e+09	1.583490899999999924e+00	1.159459199999999912e+00	1.382831799999999944e+00	1.647802799999999934e+03	1.038178249999999991e+02	5.604162559941899824e-01	-5.701845592913454969e-02	2.218925628385525761e-01	5.086516177856508847e+01	2.850566352448221963e+01	7.937082530304731165e+01	3.287598484272525212e+01	1.137221278943693514e+00	6.068029185552721749e+00	1.941080923429755689e+00	2.182180457747971758e+00	6.062884763029468438e+00	2.380248408319599607e-01	8.815962994999683444e-03	1.303581892439289902e+00	1.083281348289171220e+00	3.080098966290336082e-01
6.651328999999999780e+01	3.657322299999999871e+01	4.256009891760924546e+01	6.141896100000000303e+00	9.485052600000000167e-01	1.248242631997558594e+09	2.802389300000000194e+00	2.093379000000000101e+00	5.382778499999999688e+00	1.837650599999999940e+03	1.030865129999999965e+02	5.498633882040716570e-01	1.770473652598235637e-01	4.338119669116605182e-02	4.969624146423965527e+01	2.732614371253449193e+01	7.702238517677415075e+01	3.179931337859597562e+01	2.075596506059735002e+00	5.376715123032701271e+00	1.882748685997450433e-01	5.762893368257373528e-01	6.237879002654204363e+00	2.317810808025323466e-01	1.013198661417004098e-01	5.736427520817239056e+00	5.691121216291857188e+00	3.383967889777242943e-01
6.650921599999999501e+01	6.011500900000000058e+01	5.503202413442838292e+01	2.424696299999999916e+00	-1.216322899999999985e+00	1.248242631997558594e+09	5.035338000000000314e+00	6.202999000000000152e-01	4.115503300000000309e+00	3.851254800000000159e+03	1.266242249999999956e+02	9.038598350039189766e-01	2.969984075533798062e-01	2.737054011556194766e-01	4.080293672379477243e+01	3.688013565484448719e+01	7.768307237863926673e+01	3.376176015274978681e+01	7.139145259534308563e-01	1.242895593018067402e+00	1.568124875199533363e+00	2.875320124209553296e-01	1.405011388645196480e-01	2.737063778288456040e-01	6.515257428390121008e-01	5.539065856936770338e+00	5.679566995801289764e+00	6.300105173854866347e-01
6.650921599999999501e+01	6.011500900000000058e+01	5.503202413442838292e+01	2.385909299999999789e+00	-1.192132799999999992e+00	1.248242631997558594e+09	6.833557999999999577e-01	5.923276699999999728e-01	2.263328700000000193e+00	4.312864199999999983e+03	1.266242249999999956e+02	9.038598350039189766e-01	2.969984075533798062e-01	2.737054011556194766e-01	3.932204551856259656e+01	3.554161757442457770e+01	7.486366309298718136e+01	3.253641958420661950e+01	6.007205577577080513e-01	2.984318304403701383e+00	1.568124875199533363e+00	2.875320124209553296e-01	1.405011388645196480e-01	2.737063778288456040e-01	6.515257428390121008e-01	5.539065856936770338e+00	5.679566995801289764e+00	6.913976656835734147e-01
6.650633999999999446e+01	5.043803400000000181e+01	5.032419682866724031e+01	6.070645500000000361e+00	9.342722900000000053e-01	1.248242631997558594e+09	5.446655599999999708e+00	2.277388900000000049e+00	3.210147199999999756e-01	3.345793999999999869e+03	1.169443739999999963e+02	7.583943726267301511e-01	2.565526984544495570e-01	4.997551833576558966e-01	4.260784026777690769e+01	3.231354628886059999e+01	7.492138655663750058e+01	3.224061555755465491e+01	2.163227616591601343e+00	5.518968230837686839e+00	8.134214200664989791e-01	1.642623261568759041e+00	1.057425502852063381e+00	6.877598422762244423e-01	3.928505577299444274e-01	3.002789105919346113e+00	4.060214608771408606e+00	5.608944171314131921e-01
6.649280500000000416e+01	5.188703199999999782e+01	5.105573614750773004e+01	2.572182600000000097e+00	-1.163609200000000010e+00	1.248242631997558594e+09	5.009023799999999582e+00	3.946380299999999730e-01	1.734317300000000062e+00	4.136005000000000109e+03	1.183798370000000091e+02	7.803405496278882358e-01	3.726087340505706003e-01	6.019964348053341574e-01	3.986243379115889951e+01	3.110627349409823950e+01	7.096870728525713901e+01	3.060791166561411814e+01	2.283612797865312571e-01	3.648644442451861813e+00	9.120059698137444881e-01	1.135200025791377909e+00	5.872311255418233955e+00	7.613141249283954526e-01	5.992846176678093828e-01	2.449213154033639483e+00	2.038339102272287207e+00	6.680568313605443898e-01
6.648512999999999806e+01	4.493707700000000216e+01	4.740271905725465729e+01	2.052767900000000090e+00	-9.428864900000000215e-01	1.248242631997558594e+09	4.080508899999999883e+00	2.345056800000000052e+00	1.327164500000000080e+00	4.093211899999999787e+03	1.114222070000000002e+02	6.758966553874528049e-01	3.414558834397244946e-01	3.770877763259595783e-01	3.999402069940832405e+01	2.703182482622664295e+01	6.702584552563496345e+01	2.851502775408696877e+01	2.417249403802572694e+00	2.169310455511746394e+00	3.848175996420152845e-01	1.024479628373828888e+00	1.649935421649585177e+00	3.559603359476063433e-01	6.900514027614823576e-01	6.734058531558062555e-03	1.656669480181142795e+00	6.623767462565618436e-01
6.648416899999999430e+01	4.648633600000000143e+01	4.824286851596564674e+01	1.782233100000000015e+00	-6.713068899999999894e-01	1.248242631997558594e+09	6.170389499999999749e+00	2.325811199999999968e+00	3.207895499999999789e+00	4.369569300000000112e+03	1.129705050000000028e+02	6.992091004401363996e-01	2.263408256426557852e-01	5.247991373452045583e-01	3.913511302498974231e+01	2.736362717382614562e+01	6.649874019881589504e+01	2.839758908653930902e+01	2.238113751158929077e+00	5.737666693998130896e+00	1.459846387616262398e+00	8.743375721569929260e-01	4.895693943370190482e+00	5.280458978850013363e-01	7.270908159750094635e-01	3.293533130036160106e+00	1.906041766226763912e+00	6.988367698732974587e-01
6.646810200000000179e+01	4.167151299999999736e+01	4.556953155845773296e+01	1.695316800000000068e+00	-6.245806600000000097e-01	1.248242631997558594e+09	4.541408999999999807e+00	5.354818399999999867e-01	2.435399199999999986e+00	4.004200499999999920e+03	1.081396149999999921e+02	6.269400170325307720e-01	2.270126443843337172e-01	3.295167152990537973e-01	4.027100662595662328e+01	2.524750557999440659e+01	6.551851220595102632e+01	2.760919677430221597e+01	4.537537595546262681e-01	3.836438565079432816e+00	7.797672295070223747e-01	1.083339846572673792e+00	5.269031402090053717e+00	2.571010918161404368e-01	6.351765935334796609e-01	3.154018990107835041e+00	2.139865085018302082e+00	6.505200035689714388e-01
6.646641499999999780e+01	5.067337400000000258e+01	5.042992922282304846e+01	1.711100800000000088e+00	-7.048119000000000467e-01	1.248242631997558594e+09	2.981791799999999881e+00	2.716996700000000153e+00	3.599388100000000090e+00	4.461895400000000336e+03	1.171397890000000075e+02	7.623906600047558602e-01	2.845014383761689802e-01	8.055336717305655592e-01	3.884870519292078228e+01	2.961788999236106079e+01	6.846659518528184663e+01	2.947559986915667807e+01	2.457159824918426771e+00	4.451840361154244974e+00	1.117222728864316839e+00	1.246020694302510279e+00	4.034812711103168414e-01	8.961456822652086318e-01	4.469370984645110734e-01	4.372332412757549136e+00	4.775813683867866644e+00	7.109042545930683854e-01
6.646325699999999870e+01	3.829779800000000023e+01	4.359265111672259962e+01	2.576672600000000202e+00	-1.155885499999999899e+00	1.248242631997558594e+09	5.221610000000000085e+00	1.242941700000000038e+00	3.097377199999999942e+00	1.854640100000000075e+03	1.047610549999999989e+02	5.762251163827255551e-01	1.177480393858961055e-01	3.300139338705365688e-01	4.955937383522493889e+01	2.855735595605749921e+01	7.811672979128243810e+01	3.250554653320994447e+01	1.262328897880079293e+00	2.929371317745984360e+00	1.145632753307761043e+00	1.263976546500548359e+00	2.912063348432443188e+00	3.622660149209017133e-01	2.078509394353814377e-01	8.252603676824987744e-01	3.737323716114941963e+00	3.410834693145459173e-01
6.646325699999999870e+01	3.829779800000000023e+01	4.359265111672259962e+01	2.405157399999999779e+00	-1.155059499999999906e+00	1.248242631997558594e+09	5.402761700000000111e+00	3.965127199999999852e-01	6.149365699999999713e+00	3.439233799999999974e+03	1.047610549999999989e+02	5.762251163827255551e-01	1.177480393858961055e-01	3.300139338705365688e-01	4.223009894753304394e+01	2.433404368089624370e+01	6.656414262842928053e+01	2.769834120594605054e+01	4.080340487975622765e-01	2.909913363871894365e+00	1.145632753307761043e+00	1.263976546500548359e+00	2.912063348432443188e+00	3.622660149209017133e-01	2.078509394353814377e-01	8.252603676824987744e-01	3.737323716114941963e+00	5.738361655883021939e-01
6.646050300000000277e+01	5.128232599999999763e+01	5.073783246991899176e+01	2.448653399999999980e+00	-1.166068399999999894e+00	1.248242631997558594e+09	4.096771300000000338e+00	3.088224600000000208e-01	3.738852399999999854e+00	5.460063299999999799e+03	1.177428290000000004e+02	7.716210935087264300e-01	5.493773768062627516e-01	4.126696928059240266e-01	3.615523359254031277e+01	2.789814088073939402e+01	6.405337447327970324e+01	2.760193050192679820e+01	2.337177151189938351e-01	4.169548843282891326e+00	8.528148625103189051e-01	5.122060047719300124e-01	2.163212027470869714e+00	5.479357481977682465e-01	9.111277240727271298e-01	2.657043600176574927e+00	4.820255627647444641e+00	8.381986892683883639e-01
6.645066799999999319e+01	4.291688500000000062e+01	4.626992835528086800e+01	2.591162300000000140e+00	-1.245702099999999923e+00	1.248242631997558594e+09	4.140844300000000366e+00	2.939471200000000062e-01	2.571017899999999967e-01	3.376646499999999833e+03	1.093675529999999867e+02	6.458458024831293942e-01	2.986489147459894800e-01	7.275334407970847073e-01	4.245570682760398284e+01	2.741984004606236880e+01	6.987554687366633743e+01	2.956211837006732779e+01	4.616712164566867949e-01	1.958720088212278387e+00	9.053183986586945675e-01	2.050565945600387074e+00	2.858773359059995300e+00	9.248834120156043115e-01	2.667689519473218085e-01	1.148684116067041572e+00	4.007457475127036872e+00	5.651763441327255499e-01
6.644618199999999320e+01	4.560416000000000025e+01	4.775315365286181901e+01	1.714188400000000057e+00	-6.855005899999999652e-01	1.248242631997558594e+09	4.445800600000000102e+00	2.834114299999999975e+00	3.219937800000000072e-01	3.622762700000000223e+03	1.120503420000000006e+02	6.863322861801149921e-01	-2.087367819676591574e-01	3.125309081609032313e-01	4.155400375470610896e+01	2.851985439690452750e+01	7.007385815161063647e+01	2.986378850465897372e+01	2.745932688834304081e+00	3.977336321711221867e+00	2.245269713291375258e+00	2.525232346368921021e+00	5.864832606498980638e+00	4.001492111514694527e-01	1.823301411774477521e-01	2.440836834141624223e+00	2.022484133461020406e+00	5.990320064519601972e-01
6.644413000000000125e+01	3.699555999999999756e+01	4.279827774831186105e+01	1.727336500000000052e+00	-6.904732799999999671e-01	1.248242631997558594e+09	2.144493699999999947e+00	2.541603700000000021e+00	1.852945700000000029e+00	3.087268500000000131e+03	1.034396899999999988e+02	5.567919995340445682e-01	7.180874622837278565e-02	2.646261622854595985e-01	4.357963183387660422e+01	2.426479034774165555e+01	6.784442218161825622e+01	2.807069920842404542e+01	2.652327370589329547e+00	1.625343784784004653e+00	1.427048844631761515e+00	1.105303283198511233e+00	1.546241421679798833e+00	2.673839310045138529e-01	2.940408780510961884e-01	2.316865834177399108e+00	3.863107255857199274e+00	5.246601956914580533e-01
6.643898799999999483e+01	4.839307000000000158e+01	4.923921040479169164e+01	2.478335299999999908e+00	-1.247639900000000024e+00	1.248242631997558594e+09	3.340826600000000202e+00	6.174288999999999472e-01	4.410334000000000199e-01	3.320018599999999878e+03	1.148320579999999893e+02	7.283836111410969538e-01	2.099801890377936131e-01	7.177415651167911026e-01	4.266264934999200875e+01	3.107477459439355272e+01	7.373742394438555436e+01	3.161810905021771489e+01	7.747927866212096504e-01	1.888310690414299442e+00	1.340566001277386787e+00	1.167416705361130180e+00	4.042461310090462945e+00	7.371932492978465756e-01	6.809708686482430773e-01	2.229463408696547688e+00	6.271924718787011521e+00	5.573104111503670577e-01
6.643898799999999483e+01	4.839307000000000158e+01	4.923921040479169164e+01	2.464641199999999976e+00	-1.216537900000000061e+00	1.248242631997558594e+09	3.940256000000000203e+00	5.607526499999999636e-01	3.256396599999999975e+00	3.731727300000000014e+03	1.148320579999999893e+02	7.283836111410969538e-01	2.099801890377936131e-01	7.177415651167911026e-01	4.116781884267336267e+01	2.998596455142891770e+01	7.115378339410227682e+01	3.051026144318667122e+01	6.663645160533262501e-01	2.371036955705579707e+00	1.340566001277386787e+00	1.167416705361130180e+00	4.042461310090462945e+00	7.371932492978465756e-01	6.809708686482430773e-01	2.229463408696547688e+00	6.271924718787011521e+00	6.138573737390058405e-01
6.643898799999999483e+01	4.839307000000000158e+01	4.923921040479169164e+01	2.460559899999999800e+00	-1.127383100000000082e+00	1.248242631997558594e+09	4.287444100000000091e+00	5.014661799999999836e-01	5.884535800000000094e+00	4.006630799999999908e+03	1.148320579999999893e+02	7.283836111410969538e-01	2.099801890377936131e-01	7.177415651167911026e-01	4.024545503541092728e+01	2.931412987070925524e+01	6.955958490612017897e+01	2.982667990555759374e+01	5.628062723825367764e-01	2.637661073793261313e+00	1.340566001277386787e+00	1.167416705361130180e+00	4.042461310090462945e+00	7.371932492978465756e-01	6.809708686482430773e-01	2.229463408696547688e+00	6.271924718787011521e+00	6.508444976343803479e-01
6.643586000000000524e+01	4.238743999999999801e+01	4.596629196710151177e+01	5.308696799999999882e+00	6.693592499999999612e-01	1.248242631997558594e+09	6.003436400000000006e+00	5.236592300000000311e-01	1.667189800000000055e+00	4.614330899999999929e+03	1.088233000000000033e+02	6.380204907409943171e-01	1.332940134825806588e-01	3.756160702042505850e-01	3.838646117303415650e+01	2.449134879542937782e+01	6.287780996846353787e+01	2.655919983369665260e+01	5.536915828416006935e-01	2.767099978067334654e+00	1.008362877885963682e+00	1.746611485960483101e+00	3.309751279688381231e+00	4.440116258276269878e-01	1.651417116348958825e-01	1.085244640681546358e-01	3.418275743756536311e+00	7.307107237764880470e-01
6.641889999999999361e+01	4.795232800000000140e+01	4.900015661804333433e+01	1.606583499999999942e+00	-5.127747299999999564e-01	1.248242631997558594e+09	4.517377200000000315e+00	2.571291599999999899e+00	3.778400900000000173e-01	4.885543499999999767e+03	1.143712280000000021e+02	7.219681144975301779e-01	3.327811508853075750e-01	3.197909394093697011e-01	3.761819046636625075e+01	2.715913404181140578e+01	6.477732450817765653e+01	2.775260090936963664e+01	2.475736722390102340e+00	4.790428338985941892e+00	4.867906282266365459e-01	1.855563408079879739e+00	1.270759337804889366e+00	6.836181903139062488e-01	1.536775442472450848e-01	3.214700821700323896e+00	4.485460159505214150e+00	7.656059256593945594e-01
6.641264300000000276e+01	3.932372300000000109e+01	4.418739094603396467e+01	2.471902500000000114e+00	-1.251781800000000056e+00	1.248242631997558594e+09	5.884257899999999708e+00	6.190805900000000417e-01	1.515058400000000027e+00	2.902985400000000027e+03	1.057363660000000039e+02	5.921120019271028934e-01	2.180475569672827574e-01	1.466887538935200685e-01	4.432175337063041809e+01	2.624344211720329767e+01	7.056519548783370510e+01	2.948930437238801971e+01	5.828868808075985397e-01	3.690037432078391078e+00	6.229023844724496106e-01	5.901693358951385360e-01	9.304613242600934253e-01	2.514398983602057491e-01	2.905545163747436099e-01	7.798828099437544736e-01	1.710344134203848121e+00	4.984209321467864551e-01
6.640697500000000275e+01	4.095526100000000014e+01	4.513814712000723972e+01	1.652943700000000016e+00	-6.161185300000000531e-01	1.248242631997558594e+09	3.621998599999999957e+00	2.444710199999999833e+00	2.383850300000000200e+00	4.413577199999999721e+03	1.073622359999999958e+02	6.167313147451755073e-01	2.170537412224522178e-01	5.012337509752770037e-01	3.895761131761968699e+01	2.402637884724711981e+01	6.298399016486680324e+01	2.648026643434332783e+01	2.435246623775636721e+00	6.105637106022438587e+00	1.330269056031564201e+00	9.150544593408133087e-01	6.282288921416723682e+00	5.160907090682047560e-01	6.062410970005416289e-01	5.899341130438355840e+00	5.898444744675493290e+00	7.045956554827467189e-01
6.640400699999999290e+01	4.456585299999999705e+01	4.717119716802950080e+01	2.522793399999999853e+00	-1.184825199999999912e+00	1.248242631997558594e+09	4.028995599999999899e-01	7.894563300000000394e-01	2.860917099999999991e+00	3.201959699999999884e+03	1.109698599999999828e+02	6.711319845502696779e-01	2.038388537146492430e-01	5.083363084752936523e-01	4.309668204723306673e+01	2.892356174989150830e+01	7.202024379712456437e+01	3.061444900663763136e+01	8.433812172368773119e-01	2.697125947064896945e+00	1.007356845460159134e+00	1.396816025216121249e+00	2.243158177483286497e+00	6.012803643875863635e-01	1.678449827755251200e-01	5.436635589416678016e+00	1.396608459720377837e+00	5.408148341262695169e-01
6.640400699999999290e+01	4.456585299999999705e+01	4.717119716802950080e+01	2.356988100000000141e+00	-1.189882700000000071e+00	1.248242631997558594e+09	1.563442100000000057e+00	4.374172900000000141e-01	5.263478300000000054e+00	4.062364999999999782e+03	1.109698599999999828e+02	6.711319845502696779e-01	2.038388537146492430e-01	5.083363084752936523e-01	4.004404393111159521e+01	2.687483867290510986e+01	6.691888260401670152e+01	2.844595645680991325e+01	3.425409966639014758e-01	3.715863825484527982e+00	1.007356845460159134e+00	1.396816025216121249e+00	2.243158177483286497e+00	6.012803643875863635e-01	1.678449827755251200e-01	5.436635589416678016e+00	1.396608459720377837e+00	6.582742520769344630e-01
6.639697300000000268e+01	3.190113300000000152e+01	3.954245262644644043e+01	1.865026000000000073e+00	-8.367382799999999454e-01	1.248242631997558594e+09	2.306606900000000016e-01	2.878988800000000126e+00	4.725726599999999777e+00	3.289728999999999814e+03	9.829810600000000420e+01	4.804606529276568283e-01	-1.427069175815460778e-01	3.265402292395078176e-01	4.275150661435851873e+01	2.054041678157573259e+01	6.329192339593425487e+01	2.546048936609630431e+01	2.756973896705874782e+00	4.800035874306341377e+00	2.280565462890670858e+00	1.956047223177811212e+00	5.894259919044367635e+00	9.955774312869671017e-02	8.108102606950859936e-01	1.738775754617350344e+00	1.349850366482130859e+00	5.530908325392189795e-01
6.639433300000000315e+01	5.698123199999999855e+01	5.351454995442116314e+01	1.685819900000000038e+00	-6.299830299999999994e-01	1.248242631997558594e+09	6.098200600000000193e+00	2.429841899999999999e+00	1.349225900000000089e-01	3.875072400000000016e+03	1.233755649999999946e+02	8.582243306819573592e-01	5.031228638932055963e-01	5.209914011704706027e-01	4.065251239678509165e+01	3.488897524227085967e+01	7.554148763905594421e+01	3.276636434363278028e+01	2.326064908847365054e+00	3.980984729932826927e+00	2.543607870841768648e-01	1.293666677752985716e+00	6.241042261304424521e+00	8.094996482778901159e-01	6.450484066014465778e-01	9.450940155279452526e-01	9.029509696527835416e-01	6.332159831098322922e-01
6.638953399999999760e+01	5.779213000000000022e+01	5.389760880240579866e+01	2.622667799999999882e+00	-1.203387500000000054e+00	1.248242631997558594e+09	2.347560899999999950e+00	1.562662299999999949e+00	3.151544900000000204e+00	1.952005900000000111e+03	1.241816639999999978e+02	8.705006123404933627e-01	4.018741614187295585e-01	4.471430323193976708e-01	4.894601646682501439e+01	4.260753730599904543e+01	9.155355377282405982e+01	3.973628204658051999e+01	1.659818502322116807e+00	2.355430239328525133e+00	8.432308467987609246e-01	8.505467023977328900e-01	4.837562844471642975e+00	5.285207884502521880e-01	6.970401512106092490e-01	3.870941951171353868e+00	2.425319488463410167e+00	3.563827823454840948e-01
6.638953399999999760e+01	5.779213000000000022e+01	5.389760880240579866e+01	2.437758200000000208e+00	-1.261118299999999914e+00	1.248242631997558594e+09	2.705599400000000099e+00	4.086461800000000255e-01	3.186013800000000007e+00	4.431417000000000371e+03	1.241816639999999978e+02	8.705006123404933627e-01	4.018741614187295585e-01	4.471430323193976708e-01	3.889419331982500694e+01	3.385741910139719124e+01	7.275161242122220528e+01	3.157582061409066654e+01	4.813717161779050291e-01	2.464491661166870795e+00	8.432308467987609246e-01	8.505467023977328900e-01	4.837562844471642975e+00	5.285207884502521880e-01	6.970401512106092490e-01	3.870941951171353868e+00	2.425319488463410167e+00	7.069266215160237010e-01
6.638953399999999760e+01	5.779213000000000022e+01	5.389760880240579866e+01	2.187026299999999868e+00	-1.079579800000000089e+00	1.248242631997558594e+09	2.244483100000000064e+00	1.329705300000000090e+00	3.381822399999999895e+00	3.187413199999999961e+03	1.241816639999999978e+02	8.705006123404933627e-01	4.018741614187295585e-01	4.471430323193976708e-01	4.314445962100241161e+01	3.755727851918229021e+01	8.070173814018470182e+01	3.502635229589021293e+01	1.437130964100247210e+00	2.232301348727348866e+00	8.432308467987609246e-01	8.505467023977328900e-01	4.837562844471642975e+00	5.285207884502521880e-01	6.970401512106092490e-01	3.870941951171353868e+00	2.425319488463410167e+00	5.387731028083627693e-01
6.637202499999999361e+01	3.447911799999999971e+01	4.120866682785673873e+01	2.331728700000000210e+00	-1.209259199999999979e+00	1.248242631997558594e+09	3.648902599999999996e+00	4.634647700000000259e-01	3.886995799999999779e+00	2.991480700000000070e+03	1.008511429999999933e+02	5.194826886779483344e-01	4.523292215816165224e-02	2.436993885685760641e-01	4.392397335525573965e+01	2.281774377600681447e+01	6.674171713126256122e+01	2.727125447434202243e+01	4.165427690890485257e-01	4.000036696603764597e+00	1.834888782943930874e+00	1.234808588961429088e+00	4.375457197190519842e+00	9.358874256231812516e-02	5.439249610167106175e-01	4.814713360068155978e+00	2.906985250079088701e+00	5.110660518615907089e-01
6.636821700000000135e+01	5.204766500000000207e+01	5.108987613857171795e+01	1.826416800000000062e+00	-7.730432799999999993e-01	1.248242631997558594e+09	2.041108400000000156e+00	2.962977600000000211e-01	3.083905399999999908e+00	5.175634799999999814e+03	1.184158820000000105e+02	7.842257537218455532e-01	4.276485443737836345e-01	7.116361956259753541e-01	3.682062343739138299e+01	2.887568116769650928e+01	6.569630460508790293e+01	2.834430659424399934e+01	2.255506866928218279e-01	5.967608216085513284e+00	3.820931929090033707e-02	1.771051935983880554e+00	2.262644061814314433e+00	9.132119817672654793e-01	9.584984162725429524e-01	4.414138554824544869e+00	3.935973094592730703e-01	8.024740160320860127e-01
6.636721799999999405e+01	3.081456199999999868e+01	3.880688623081103117e+01	1.772396099999999919e+00	-7.719609299999999896e-01	1.248242631997558594e+09	2.888029700000000144e+00	4.488227399999999978e-02	3.337870300000000068e+00	4.559558799999999792e+03	9.718177999999998917e+01	4.643039580173452530e-01	-1.128725431553363268e-03	4.143842062188340947e-01	3.850476460998311978e+01	1.787791461094136736e+01	5.638267922092448714e+01	2.251488106016096680e+01	2.546697755206784319e-01	1.722840230252161708e+00	1.762559644328788977e+00	9.882766314134999730e-01	3.063041240386215058e-01	4.221218300431789916e-01	3.085004338743379537e-01	2.805340789529662260e+00	3.111644913568284210e+00	7.236105368319269981e-01
6.636721799999999405e+01	3.081456199999999868e+01	3.880688623081103117e+01	1.762634000000000034e+00	-7.351960899999999688e-01	1.248242631997558594e+09	5.887731899999999463e-01	2.253450299999999906e+00	5.377020100000000191e+00	3.072818600000000060e+03	9.718177999999998917e+01	4.643039580173452530e-01	-1.128725431553363268e-03	4.143842062188340947e-01	4.358764029127181772e+01	2.023791390787381772e+01	6.382555419914563544e+01	2.548698964378619181e+01	2.297507538813926331e+00	9.673114411897321130e-02	1.762559644328788977e+00	9.882766314134999730e-01	3.063041240386215058e-01	4.221218300431789916e-01	3.085004338743379537e-01	2.805340789529662260e+00	3.111644913568284210e+00	5.226155294598423540e-01
6.636721799999999405e+01	3.081456199999999868e+01	3.880688623081103117e+01	1.710291299999999959e+00	-6.618253699999999684e-01	1.248242631997558594e+09	5.805990200000000101e+00	2.858523899999999784e+00	7.444332099999999564e-01	3.364499899999999798e+03	9.718177999999998917e+01	4.643039580173452530e-01	-1.128725431553363268e-03	4.143842062188340947e-01	4.244808111461495770e+01	1.970881207175705185e+01	6.215689318637200955e+01	2.482065550089957284e+01	2.670265835175395175e+00	5.166114276505163083e+00	1.762559644328788977e+00	9.882766314134999730e-01	3.063041240386215058e-01	4.221218300431789916e-01	3.085004338743379537e-01	2.805340789529662260e+00	3.111644913568284210e+00	5.634915939026894360e-01
6.636721799999999405e+01	3.081456199999999868e+01	3.880688623081103117e+01	1.670385299999999962e+00	-5.750011900000000509e-01	1.248242631997558594e+09	4.129128500000000201e+00	1.129750399999999988e-01	5.019001600000000174e+00	3.136436999999999898e+03	9.718177999999998917e+01	4.643039580173452530e-01	-1.128725431553363268e-03	4.143842062188340947e-01	4.333190251166274010e+01	2.011917384458675429e+01	6.345107635624948728e+01	2.533745215800202288e+01	1.789144395812099497e-01	2.082581460143046126e+00	1.762559644328788977e+00	9.882766314134999730e-01	3.063041240386215058e-01	4.221218300431789916e-01	3.085004338743379537e-01	2.805340789529662260e+00	3.111644913568284210e+00	5.316017565150140678e-01
6.636676799999999332e+01	4.070630299999999835e+01	4.498123195789258943e+01	2.532988399999999807e+00	-1.194931600000000094e+00	1.248242631997558594e+09	8.847401999999999767e-01	7.513442299999999463e-01	3.437924100000000038e+00	3.128016399999999976e+03	1.070730709999999988e+02	6.133537043720436177e-01	3.417807758924175099e-01	5.600916149332675342e-01	4.336521954811435364e+01	2.659821805074289713e+01	6.996343759885725433e+01	2.939153221079968503e+01	9.089134079521121734e-01	1.196479279097616866e+00	7.811474218751569554e-01	2.189661847074998224e+00	2.114439290938265881e+00	7.954777045905007116e-01	3.782964581880125104e-02	3.373511698339314968e+00	5.487950989277580405e+00	5.304146662134405776e-01
6.635747499999999377e+01	4.340087900000000332e+01	4.650991110168512677e+01	1.755158999999999914e+00	-6.836313000000000528e-01	1.248242631997558594e+09	5.554681699999999722e+00	8.393730799999999936e-01	9.157146000000000452e-01	3.735015699999999924e+03	1.097583539999999971e+02	6.540465712415972632e-01	-1.910144999731287069e-02	7.826878728403546814e-01	4.110595312224664610e+01	2.688520769722324744e+01	6.799116081946989709e+01	2.881113582856683308e+01	9.583231921387352914e-01	2.606351806724616527e+00	1.663080657006728913e+00	8.802314217278138786e-01	1.229050227108476889e+00	7.860325810850321560e-01	9.803149174108767572e-02	3.590133770281616066e-01	1.588063604136638496e+00	6.143032811490061196e-01
6.633499899999999627e+01	5.028596900000000147e+01	5.018320583745232000e+01	6.142680799999999941e+00	8.743448499999999513e-01	1.248242631997558594e+09	5.632306999999999952e+00	2.784603199999999834e+00	4.200053599999999943e-01	4.200513299999999617e+03	1.166209680000000048e+02	7.580608993451557476e-01	3.323936447773653269e-01	5.831676531776608385e-01	3.956530798943290250e+01	2.999291295733758034e+01	6.955822094677048995e+01	2.993162018221946852e+01	2.725280607423694601e+00	5.753870305396944218e+00	8.970073501963071738e-01	1.234037346130522295e+00	9.160733273107639629e-01	7.462510008959117869e-01	4.740541610111981830e-01	3.475338481647903155e+00	4.391411808958666896e+00	6.765950366850862485e-01
6.633184799999999370e+01	4.347249999999999659e+01	4.654125824849323578e+01	1.789535300000000051e+00	-8.216608600000000484e-01	1.248242631997558594e+09	3.121581299999999892e+00	2.414048100000000030e+00	1.150634299999999943e-01	4.154891700000000128e+03	1.098043479999999903e+02	6.553789968281903411e-01	1.243975634959967186e-01	8.160538170658007129e-01	3.970636332645222666e+01	2.602271656458590599e+01	6.572907989103813975e+01	2.785968076277498184e+01	2.421473209882243793e+00	6.161559817404308248e+00	1.316054119130531275e+00	1.861592575386735504e+00	4.168376998444902171e+00	8.432675009139528610e-01	3.499003988774663371e-02	2.126280853909223723e-01	4.381005083835824543e+00	6.705596393868176186e-01
