#Frequency	Median Mag	Phase (Rad)	-1 Sigma Mag	-1 Sigma Phase	+1 Sigma Mag	+1 Sigma Phase
5.000000000000000000e+00	9.912730199999999492e-01	-9.975739900000000701e-03	9.386830299999999738e-01	-5.411512799999999845e-02	1.043292700000000073e+00	3.362058899999999934e-02
5.279491000000000156e+00	9.910769099999999776e-01	-8.975345200000000093e-03	9.420292700000000297e-01	-5.136901299999999809e-02	1.039445500000000022e+00	3.285317699999999730e-02
5.574605000000000032e+00	9.910055100000000339e-01	-8.215783200000000008e-03	9.450030499999999556e-01	-4.870491300000000245e-02	1.036295600000000094e+00	3.205766599999999855e-02
5.886215299999999928e+00	9.906387500000000124e-01	-7.414742400000000344e-03	9.475779199999999625e-01	-4.646243299999999743e-02	1.033536199999999905e+00	3.142439400000000133e-02
6.215244099999999605e+00	9.908602699999999874e-01	-6.472524799999999738e-03	9.497604600000000286e-01	-4.396914200000000272e-02	1.031342999999999899e+00	3.070138799999999960e-02
6.562665100000000251e+00	9.909124299999999552e-01	-5.612111900000000229e-03	9.519351499999999522e-01	-4.155759800000000115e-02	1.029485800000000006e+00	3.009861100000000081e-02
6.929506199999999616e+00	9.912196300000000182e-01	-4.763777999999999763e-03	9.537441100000000338e-01	-3.867860699999999680e-02	1.028273299999999946e+00	2.924502500000000088e-02
7.316853100000000332e+00	9.912835300000000238e-01	-3.797937700000000166e-03	9.552826700000000004e-01	-3.596447400000000322e-02	1.027523299999999917e+00	2.806492199999999909e-02
7.725851999999999720e+00	9.918082000000000287e-01	-2.961916800000000041e-03	9.567262500000000003e-01	-3.310738500000000306e-02	1.026806300000000061e+00	2.684722200000000045e-02
8.157713100000000495e+00	9.922440000000000149e-01	-2.123932700000000055e-03	9.581284799999999491e-01	-3.028902400000000120e-02	1.026779099999999945e+00	2.547541799999999967e-02
8.613714599999999777e+00	9.929390900000000242e-01	-1.384028600000000025e-03	9.595460399999999890e-01	-2.730867600000000048e-02	1.026704999999999979e+00	2.385622600000000121e-02
9.095205699999999283e+00	9.937846099999999572e-01	-8.297508099999999914e-04	9.610251100000000157e-01	-2.452512499999999832e-02	1.026617799999999914e+00	2.222784100000000165e-02
9.603611199999999570e+00	9.945610299999999571e-01	-4.022494699999999961e-04	9.626187499999999675e-01	-2.182367899999999861e-02	1.026275700000000013e+00	2.058505799999999983e-02
1.014043599999999934e+01	9.952658699999999969e-01	-1.111557399999999963e-05	9.641874599999999962e-01	-1.906280900000000000e-02	1.026135900000000101e+00	1.875894499999999909e-02
1.070726799999999912e+01	9.961951599999999685e-01	2.860964300000000231e-04	9.657886799999999550e-01	-1.656188000000000105e-02	1.026066600000000051e+00	1.715278300000000131e-02
1.130578500000000020e+01	9.968848200000000048e-01	5.030012300000000474e-04	9.677581200000000550e-01	-1.441382599999999937e-02	1.025488100000000014e+00	1.536576499999999998e-02
1.193775800000000054e+01	9.976048899999999664e-01	6.958660300000000512e-04	9.695647800000000149e-01	-1.242853900000000060e-02	1.025190400000000057e+00	1.401421800000000016e-02
1.260505700000000040e+01	9.982949599999999535e-01	8.714284100000000343e-04	9.715148999999999591e-01	-1.068835400000000060e-02	1.024898800000000110e+00	1.254197399999999914e-02
1.330965699999999963e+01	9.990113400000000254e-01	1.055064899999999962e-03	9.733817999999999637e-01	-9.151594399999999144e-03	1.024449299999999896e+00	1.125436800000000070e-02
1.405364299999999922e+01	9.996791200000000321e-01	1.182099999999999948e-03	9.751031999999999478e-01	-7.881929799999999597e-03	1.024048099999999906e+00	1.020489200000000013e-02
1.483921600000000041e+01	1.000171499999999991e+00	1.303456699999999951e-03	9.766439099999999485e-01	-6.890344100000000103e-03	1.023850200000000044e+00	9.227483700000000538e-03
1.566870100000000043e+01	1.000923599999999913e+00	1.343856299999999929e-03	9.782035399999999825e-01	-6.137705299999999912e-03	1.023494399999999915e+00	8.725291300000000139e-03
1.654455300000000051e+01	1.001563999999999899e+00	1.401960100000000089e-03	9.795217600000000191e-01	-5.769368799999999818e-03	1.023308700000000071e+00	8.505725400000000574e-03
1.746936399999999878e+01	1.002133600000000069e+00	1.318426699999999951e-03	9.808083499999999955e-01	-5.680434399999999967e-03	1.023389799999999905e+00	8.446223699999999904e-03
1.844586999999999932e+01	1.002827600000000041e+00	1.341350600000000039e-03	9.819522200000000423e-01	-5.975754399999999925e-03	1.023800199999999938e+00	8.633769499999999208e-03
1.947696099999999930e+01	1.003574200000000083e+00	1.326413200000000096e-03	9.828710099999999894e-01	-6.655059999999999969e-03	1.024173599999999906e+00	9.128459900000000099e-03
2.056568800000000152e+01	1.004116500000000078e+00	1.206007299999999928e-03	9.836114700000000433e-01	-7.654045299999999614e-03	1.024689100000000019e+00	9.988221300000000788e-03
2.171527199999999880e+01	1.004769699999999988e+00	1.071212599999999977e-03	9.842043499999999501e-01	-9.028100199999999909e-03	1.025351700000000088e+00	1.100136099999999943e-02
2.292911700000000152e+01	1.005472200000000038e+00	8.556472999999999553e-04	9.845421100000000258e-01	-1.064434400000000003e-02	1.026325600000000060e+00	1.254505300000000045e-02
2.421081300000000169e+01	1.006226199999999960e+00	6.497393200000000030e-04	9.847787500000000360e-01	-1.270034400000000056e-02	1.027258800000000027e+00	1.426304599999999971e-02
2.556415399999999849e+01	1.006961199999999890e+00	2.132599700000000127e-04	9.852532999999999985e-01	-1.544497499999999968e-02	1.028436600000000034e+00	1.640135900000000077e-02
2.699314400000000091e+01	1.007473000000000063e+00	-1.017434199999999936e-04	9.855418099999999626e-01	-1.867903799999999850e-02	1.029639299999999924e+00	1.893702599999999917e-02
2.850201200000000057e+01	1.008272099999999893e+00	-7.079105399999999736e-04	9.859741400000000544e-01	-2.232157099999999839e-02	1.030607000000000051e+00	2.171015499999999834e-02
