#Frequency	Median Mag	Phase (Rad)	-1 Sigma Mag	-1 Sigma Phase	+1 Sigma Mag	+1 Sigma Phase
5.000000000000000000e+00	1.198922700000000008e+00	5.133643499999999971e-02	9.954175100000000054e-01	-2.371221900000000105e-01	1.415813999999999906e+00	3.345597000000000154e-01
5.279491000000000156e+00	1.192190499999999931e+00	3.204092299999999893e-02	1.004149799999999981e+00	-2.100815699999999953e-01	1.393122200000000088e+00	2.671137800000000229e-01
5.574605000000000032e+00	1.181731499999999935e+00	1.376738500000000004e-02	1.011946100000000071e+00	-1.821675299999999942e-01	1.359177899999999939e+00	2.069921200000000017e-01
5.886215299999999928e+00	1.168334699999999948e+00	-2.130655700000000201e-03	1.020437500000000108e+00	-1.546792999999999918e-01	1.321858600000000106e+00	1.502866700000000111e-01
6.215244099999999605e+00	1.152332899999999993e+00	-1.381752699999999959e-02	1.028958500000000109e+00	-1.301341599999999987e-01	1.279888200000000031e+00	1.011392200000000019e-01
6.562665100000000251e+00	1.135775299999999932e+00	-2.232377600000000004e-02	1.035632200000000003e+00	-1.084782700000000016e-01	1.238484099999999977e+00	6.105273199999999845e-02
6.929506199999999616e+00	1.118185900000000066e+00	-2.925819799999999915e-02	1.038470199999999899e+00	-9.230914399999999576e-02	1.200392200000000020e+00	3.162275700000000134e-02
7.316853100000000332e+00	1.100984900000000044e+00	-3.467719799999999936e-02	1.036156400000000088e+00	-8.100406000000000273e-02	1.168605099999999952e+00	1.107599800000000009e-02
7.725851999999999720e+00	1.085697899999999994e+00	-3.829144899999999824e-02	1.028172499999999934e+00	-7.548303700000000283e-02	1.144694799999999901e+00	-2.101502099999999918e-03
8.157713100000000495e+00	1.071119900000000014e+00	-4.052710799999999919e-02	1.016560799999999931e+00	-7.254881900000000050e-02	1.126867199999999958e+00	-8.587812800000000496e-03
8.613714599999999777e+00	1.058357800000000015e+00	-4.199859899999999757e-02	1.005665199999999926e+00	-7.352678499999999728e-02	1.114023999999999903e+00	-1.113647000000000074e-02
9.095205699999999283e+00	1.047939500000000024e+00	-4.265098600000000184e-02	9.957707300000000483e-01	-7.451437399999999434e-02	1.103301400000000099e+00	-1.041576399999999923e-02
9.603611199999999570e+00	1.038758199999999965e+00	-4.260401700000000097e-02	9.883620499999999920e-01	-7.550198900000000546e-02	1.092843599999999915e+00	-8.583666000000000212e-03
