#Frequency	Median Mag	Phase (Rad)	-1 Sigma Mag	-1 Sigma Phase	+1 Sigma Mag	+1 Sigma Phase
5.000000000000000000e+00	1.154639399999999982e+00	4.171894500000000033e-02	9.699980400000000058e-01	-2.365952400000000122e-01	1.361633700000000058e+00	3.153680500000000109e-01
5.279491000000000156e+00	1.152952900000000058e+00	2.728773199999999857e-02	9.829604400000000464e-01	-2.025854099999999935e-01	1.339606000000000074e+00	2.513888599999999918e-01
5.574605000000000032e+00	1.147686699999999949e+00	1.374608499999999990e-02	9.960960399999999604e-01	-1.703369399999999922e-01	1.312020200000000081e+00	1.904635600000000040e-01
5.886215299999999928e+00	1.140795199999999898e+00	4.665463199999999970e-04	1.007718399999999903e+00	-1.406204899999999869e-01	1.280034300000000069e+00	1.367687900000000012e-01
6.215244099999999605e+00	1.131743100000000002e+00	-9.754789700000000494e-03	1.019082499999999891e+00	-1.128126599999999952e-01	1.245857800000000015e+00	9.141902699999999993e-02
6.562665100000000251e+00	1.121254500000000043e+00	-1.688994300000000101e-02	1.028791500000000081e+00	-9.023642399999999564e-02	1.212730499999999934e+00	5.414175899999999764e-02
6.929506199999999616e+00	1.109374899999999942e+00	-2.322880000000000084e-02	1.033664600000000044e+00	-7.455420899999999629e-02	1.184009300000000042e+00	2.739083100000000090e-02
7.316853100000000332e+00	1.097553900000000082e+00	-2.832419200000000151e-02	1.033116700000000110e+00	-6.515930200000000228e-02	1.158962000000000048e+00	9.336088700000000004e-03
7.725851999999999720e+00	1.084252200000000110e+00	-3.169010900000000103e-02	1.028041100000000041e+00	-6.151861899999999661e-02	1.139903700000000075e+00	-2.194552199999999856e-03
8.157713100000000495e+00	1.071727600000000002e+00	-3.457414699999999952e-02	1.018388199999999966e+00	-6.118153300000000322e-02	1.125517799999999902e+00	-7.912040699999999330e-03
8.613714599999999777e+00	1.060357599999999900e+00	-3.677728599999999931e-02	1.008807199999999904e+00	-6.317828200000000227e-02	1.113695199999999996e+00	-1.043761200000000063e-02
9.095205699999999283e+00	1.049973299999999998e+00	-3.813346199999999991e-02	1.000655999999999990e+00	-6.598539500000000224e-02	1.102635199999999926e+00	-1.079502700000000044e-02
9.603611199999999570e+00	1.041608099999999926e+00	-3.864425400000000288e-02	9.942425700000000477e-01	-6.855893100000000351e-02	1.091896100000000036e+00	-9.125377599999999825e-03
1.014043599999999934e+01	1.034186199999999944e+00	-3.804815500000000017e-02	9.903912200000000166e-01	-7.007921599999999973e-02	1.081431199999999926e+00	-6.843335300000000405e-03
1.070726799999999912e+01	1.028026200000000001e+00	-3.628859200000000146e-02	9.879798899999999717e-01	-7.107314600000000371e-02	1.071240399999999982e+00	-4.293903400000000092e-03
1.130578500000000020e+01	1.023207900000000059e+00	-3.418029499999999943e-02	9.876155399999999585e-01	-7.102732400000000279e-02	1.061122200000000015e+00	-1.337870699999999923e-03
1.193775800000000054e+01	1.018820499999999907e+00	-3.223696699999999832e-02	9.876224099999999506e-01	-7.096584899999999752e-02	1.051555500000000087e+00	2.321236799999999798e-03
1.260505700000000040e+01	1.014996900000000091e+00	-3.067104299999999853e-02	9.873443699999999712e-01	-7.042240399999999401e-02	1.043151399999999951e+00	4.985416299999999995e-03
1.330965699999999963e+01	1.010945299999999936e+00	-2.938312800000000141e-02	9.863148400000000260e-01	-6.886662200000000233e-02	1.036156700000000042e+00	6.484135900000000119e-03
1.405364299999999922e+01	1.007180699999999929e+00	-2.817758299999999910e-02	9.839015399999999634e-01	-6.693235299999999999e-02	1.030419999999999892e+00	6.830188099999999658e-03
1.483921600000000041e+01	1.003582500000000044e+00	-2.682764199999999877e-02	9.809400999999999815e-01	-6.368830899999999851e-02	1.026184299999999938e+00	6.480442999999999794e-03
1.566870100000000043e+01	9.997498400000000007e-01	-2.548614100000000035e-02	9.771224099999999968e-01	-5.911129500000000120e-02	1.022663899999999959e+00	4.912057600000000260e-03
1.654455300000000051e+01	9.968297999999999881e-01	-2.341844400000000007e-02	9.731172700000000342e-01	-5.332842699999999769e-02	1.020122399999999985e+00	3.099575399999999949e-03
1.746936399999999878e+01	9.940880699999999903e-01	-2.137481299999999945e-02	9.696332100000000231e-01	-4.678983800000000026e-02	1.017635000000000067e+00	1.628971500000000062e-03
1.844586999999999932e+01	9.912451199999999796e-01	-1.897308300000000170e-02	9.668846399999999619e-01	-4.023692000000000241e-02	1.015327899999999950e+00	7.946293000000000323e-04
1.947696099999999930e+01	9.887876199999999782e-01	-1.605189200000000163e-02	9.649169300000000060e-01	-3.397622799999999721e-02	1.013276499999999913e+00	1.361695499999999960e-03
2.056568800000000152e+01	9.871468700000000096e-01	-1.256317600000000055e-02	9.641042499999999960e-01	-2.888506299999999902e-02	1.010828499999999908e+00	3.769992499999999958e-03
2.171527199999999880e+01	9.857929600000000514e-01	-8.597168599999999855e-03	9.639870999999999857e-01	-2.482276500000000011e-02	1.008167100000000094e+00	7.738947799999999766e-03
2.292911700000000152e+01	9.851272199999999701e-01	-5.048997000000000381e-03	9.647872199999999454e-01	-2.224535100000000001e-02	1.005834700000000081e+00	1.257508799999999989e-02
2.421081300000000169e+01	9.849930300000000472e-01	-1.376227299999999935e-03	9.662037500000000279e-01	-1.990613800000000030e-02	1.004165600000000103e+00	1.778380599999999923e-02
2.556415399999999849e+01	9.855343899999999824e-01	2.228369999999999917e-03	9.678635100000000380e-01	-1.802026600000000006e-02	1.003290100000000074e+00	2.240346299999999846e-02
2.699314400000000091e+01	9.865853999999999457e-01	5.475636899999999745e-03	9.697892599999999863e-01	-1.596644900000000061e-02	1.003379000000000021e+00	2.694525600000000076e-02
2.850201200000000057e+01	9.878013700000000119e-01	8.459115399999999826e-03	9.713042299999999907e-01	-1.426561099999999922e-02	1.004278199999999899e+00	3.094843800000000172e-02
3.009522300000000072e+01	9.893018500000000381e-01	1.103905600000000022e-02	9.727195299999999989e-01	-1.243176999999999997e-02	1.006121899999999902e+00	3.433771199999999940e-02
3.177749100000000126e+01	9.913587099999999763e-01	1.357327200000000081e-02	9.739776700000000176e-01	-1.057013300000000065e-02	1.008658300000000008e+00	3.713869999999999671e-02
3.355379599999999840e+01	9.935665700000000378e-01	1.559847699999999948e-02	9.751905499999999893e-01	-8.691024999999999792e-03	1.011851800000000079e+00	3.918724099999999766e-02
3.542939200000000000e+01	9.960360000000000325e-01	1.722805100000000117e-02	9.765287700000000459e-01	-6.864591899999999622e-03	1.015528200000000103e+00	4.041120299999999971e-02
3.740983200000000153e+01	9.988001199999999580e-01	1.808264899999999925e-02	9.774788199999999705e-01	-5.357887500000000150e-03	1.019888600000000034e+00	4.113708299999999790e-02
3.950097399999999936e+01	1.001653799999999928e+00	1.862344299999999994e-02	9.785872500000000196e-01	-3.995281499999999569e-03	1.024713900000000066e+00	4.086266100000000151e-02
4.170900699999999972e+01	1.004675200000000101e+00	1.849703700000000089e-02	9.801175100000000251e-01	-3.050410500000000098e-03	1.029540300000000075e+00	3.962739099999999792e-02
4.404046499999999753e+01	1.007684000000000024e+00	1.783431799999999831e-02	9.812969900000000356e-01	-2.137945699999999841e-03	1.034019299999999975e+00	3.780290599999999723e-02
4.650224699999999700e+01	1.010298099999999977e+00	1.688914799999999966e-02	9.826798399999999711e-01	-1.831902999999999960e-03	1.037894099999999931e+00	3.554695499999999814e-02
4.910163899999999870e+01	1.012615800000000066e+00	1.531370599999999985e-02	9.840647000000000144e-01	-1.913454900000000070e-03	1.040803399999999934e+00	3.301839399999999952e-02
5.184633199999999675e+01	1.015169900000000069e+00	1.368577500000000072e-02	9.858944600000000280e-01	-3.100608099999999957e-03	1.044133500000000048e+00	3.086630699999999908e-02
5.474444799999999844e+01	1.016863899999999932e+00	1.164742499999999945e-02	9.881125600000000286e-01	-5.296963400000000155e-03	1.045162600000000053e+00	2.882741000000000123e-02
5.780456399999999917e+01	1.018370199999999892e+00	9.446361099999999941e-03	9.908019099999999524e-01	-7.993260099999999896e-03	1.045796100000000006e+00	2.711459899999999965e-02
6.103573500000000251e+01	1.019446599999999981e+00	6.667996699999999624e-03	9.934987899999999650e-01	-1.157705499999999929e-02	1.045536599999999927e+00	2.576291199999999892e-02
6.444752200000000641e+01	1.020042799999999916e+00	3.974661099999999593e-03	9.958513100000000451e-01	-1.550976599999999948e-02	1.044231499999999979e+00	2.438780399999999904e-02
6.805002199999999846e+01	1.019942600000000033e+00	9.802917499999999271e-04	9.978045199999999726e-01	-1.969306900000000055e-02	1.042258300000000082e+00	2.275201599999999991e-02
7.185389600000000598e+01	1.019523600000000085e+00	-2.100238099999999965e-03	9.994168799999999520e-01	-2.372128800000000010e-02	1.039620299999999942e+00	2.082305300000000109e-02
7.587039900000000614e+01	1.018627799999999972e+00	-4.693483800000000303e-03	1.000807900000000084e+00	-2.715221400000000090e-02	1.036532900000000090e+00	1.859040899999999871e-02
8.011141700000000299e+01	1.017199699999999929e+00	-7.274186099999999794e-03	1.001588799999999946e+00	-3.070341299999999884e-02	1.032959399999999972e+00	1.679318200000000025e-02
8.458950099999999850e+01	1.015305099999999960e+00	-9.427332599999999410e-03	1.001653799999999928e+00	-3.390618699999999736e-02	1.028998800000000102e+00	1.513849999999999918e-02
8.931790100000000621e+01	1.013033599999999979e+00	-1.133959399999999972e-02	1.000819600000000031e+00	-3.654410100000000244e-02	1.024992600000000031e+00	1.371872700000000000e-02
9.431060999999999694e+01	1.010491400000000040e+00	-1.287817699999999933e-02	9.995226600000000072e-01	-3.830391799999999930e-02	1.021208399999999905e+00	1.216163900000000013e-02
9.958240299999999934e+01	1.007748700000000053e+00	-1.371719199999999958e-02	9.975765800000000461e-01	-3.920954900000000326e-02	1.018181500000000073e+00	1.119303800000000064e-02
1.051488800000000055e+02	1.005193000000000003e+00	-1.434025799999999982e-02	9.946450999999999487e-01	-3.923593100000000167e-02	1.015770099999999898e+00	1.023308900000000077e-02
1.110265100000000018e+02	1.002777100000000088e+00	-1.401518700000000013e-02	9.909661499999999901e-01	-3.840333499999999678e-02	1.014560499999999976e+00	9.339743500000000781e-03
1.172326900000000052e+02	1.000613399999999986e+00	-1.378407700000000048e-02	9.869714200000000437e-01	-3.684420599999999740e-02	1.014267299999999983e+00	8.357754499999999961e-03
1.237857900000000058e+02	9.988325599999999804e-01	-1.315166299999999920e-02	9.830806399999999501e-01	-3.464040499999999911e-02	1.014453199999999944e+00	7.037535000000000145e-03
1.307051899999999875e+02	9.973341300000000409e-01	-1.247784899999999919e-02	9.796498300000000548e-01	-3.161936600000000291e-02	1.014772100000000066e+00	5.558930200000000189e-03
1.380113800000000026e+02	9.959539600000000270e-01	-1.161086400000000025e-02	9.768704400000000065e-01	-2.844980000000000078e-02	1.014859299999999909e+00	4.205789799999999981e-03
1.457259599999999864e+02	9.947411200000000342e-01	-1.072518000000000082e-02	9.747730700000000192e-01	-2.519809199999999832e-02	1.014591599999999927e+00	2.906422499999999822e-03
1.538717800000000011e+02	9.929835399999999979e-01	-9.556497699999999540e-03	9.729007499999999808e-01	-2.138244300000000098e-02	1.012830099999999955e+00	1.674226399999999932e-03
1.624729399999999941e+02	9.928638499999999922e-01	-8.330662900000000703e-03	9.728094299999999750e-01	-1.837321299999999935e-02	1.012779499999999944e+00	1.374547199999999903e-03
1.715548799999999972e+02	9.926244499999999915e-01	-6.883154600000000040e-03	9.732439099999999899e-01	-1.550465500000000087e-02	1.011987399999999981e+00	1.633540300000000051e-03
1.811444899999999905e+02	9.927661700000000033e-01	-5.313615199999999900e-03	9.741963200000000045e-01	-1.305924900000000020e-02	1.011107399999999990e+00	2.330142900000000197e-03
1.912701399999999978e+02	9.933847000000000094e-01	-3.969790899999999824e-03	9.757651999999999992e-01	-1.131711000000000002e-02	1.010404000000000080e+00	3.209495599999999914e-03
2.019617900000000077e+02	9.940732799999999481e-01	-2.843858500000000060e-03	9.778153000000000539e-01	-1.008910300000000031e-02	1.009900900000000101e+00	4.186415599999999959e-03
2.132510900000000049e+02	9.947922000000000153e-01	-1.969682500000000114e-03	9.798015799999999498e-01	-9.246053000000000605e-03	1.009582999999999897e+00	5.139495600000000206e-03
2.251714399999999898e+02	9.955779900000000238e-01	-1.227012200000000049e-03	9.816321999999999548e-01	-8.560518600000000672e-03	1.009330800000000083e+00	5.898501799999999844e-03
2.377581199999999910e+02	9.962576100000000157e-01	-6.282511199999999806e-04	9.835640399999999728e-01	-7.908997399999999345e-03	1.009063299999999996e+00	6.558124000000000245e-03
2.510483700000000056e+02	9.969852299999999445e-01	8.283335599999999501e-06	9.850841500000000472e-01	-7.151003500000000131e-03	1.008853800000000023e+00	7.025254800000000147e-03
2.650815200000000118e+02	9.975708199999999692e-01	6.245153499999999769e-04	9.865922700000000489e-01	-6.386687099999999867e-03	1.008580999999999950e+00	7.490112999999999632e-03
2.798990999999999758e+02	9.981725299999999468e-01	1.224819999999999945e-03	9.880055300000000207e-01	-5.639861900000000226e-03	1.008415800000000084e+00	7.844566299999999534e-03
2.955449499999999716e+02	9.988316200000000311e-01	1.788278199999999984e-03	9.893723800000000512e-01	-4.712074899999999997e-03	1.008363899999999980e+00	8.180028900000000519e-03
3.120653800000000047e+02	9.994683199999999657e-01	2.368794799999999860e-03	9.906404300000000163e-01	-3.874642299999999859e-03	1.008375999999999939e+00	8.470460500000000573e-03
3.295092700000000150e+02	1.000203100000000012e+00	2.903741899999999921e-03	9.918162200000000261e-01	-2.900616600000000163e-03	1.008706499999999950e+00	8.755746800000000288e-03
3.479282499999999914e+02	1.000989799999999930e+00	3.400384599999999990e-03	9.928442100000000048e-01	-2.022836400000000215e-03	1.009206899999999907e+00	8.889720699999999198e-03
3.673768099999999777e+02	1.001792100000000074e+00	3.804983499999999800e-03	9.938023700000000460e-01	-1.377437299999999904e-03	1.010029800000000089e+00	8.954176499999999192e-03
3.879125099999999975e+02	1.002829399999999982e+00	4.058802900000000116e-03	9.948126900000000550e-01	-1.123829200000000085e-03	1.011115399999999998e+00	9.054343200000000355e-03
4.095961199999999849e+02	1.003093999999999930e+00	2.220578899999999835e-03	9.947133099999999617e-01	-3.181996700000000108e-03	1.011618700000000093e+00	7.515702200000000041e-03
4.324918000000000120e+02	1.005096200000000106e+00	3.369599500000000202e-03	9.966985999999999901e-01	-2.786656900000000076e-03	1.013731299999999891e+00	9.334272899999999235e-03
4.566673099999999863e+02	1.005899899999999958e+00	1.011295099999999980e-03	9.968601999999999741e-01	-6.625179200000000206e-03	1.014734999999999943e+00	8.485069099999999198e-03
4.821941899999999919e+02	1.001910000000000078e+00	1.468708900000000083e-03	9.922285699999999764e-01	-4.676142399999999588e-03	1.011746699999999999e+00	7.794785599999999592e-03
5.091479699999999866e+02	1.004313000000000011e+00	1.514167999999999981e-03	9.947757699999999481e-01	-5.620363599999999953e-03	1.014128700000000105e+00	8.576418199999999784e-03
5.376084299999999985e+02	1.003172399999999964e+00	-3.831007700000000011e-04	9.926291900000000501e-01	-7.949608599999999706e-03	1.014227100000000048e+00	7.190732699999999832e-03
5.676597699999999804e+02	1.005061800000000005e+00	2.242408699999999793e-03	9.951685200000000009e-01	-5.354685799999999926e-03	1.015175699999999903e+00	9.763929200000000252e-03
5.993909200000000510e+02	1.006714799999999910e+00	7.881350899999999948e-04	9.965912000000000104e-01	-7.688644199999999755e-03	1.017066299999999979e+00	9.142791299999999607e-03
6.328957900000000336e+02	1.007094399999999945e+00	-8.623939000000000171e-04	9.966300700000000345e-01	-9.754965399999999259e-03	1.017681499999999906e+00	7.822161500000000822e-03
6.682735300000000507e+02	1.006926500000000058e+00	-2.031462500000000108e-03	9.963353600000000032e-01	-1.082916299999999929e-02	1.017570000000000086e+00	6.418980900000000218e-03
7.056288100000000441e+02	1.006759900000000041e+00	-2.767628299999999944e-03	9.962152699999999861e-01	-1.104560299999999932e-02	1.017384000000000066e+00	5.263263199999999864e-03
7.450721899999999778e+02	1.006802299999999928e+00	-3.255248100000000117e-03	9.965424499999999686e-01	-1.095755799999999919e-02	1.017049199999999987e+00	4.311340500000000048e-03
7.867203799999999774e+02	1.007066500000000087e+00	-3.618420900000000103e-03	9.974235000000000184e-01	-1.078792200000000014e-02	1.016924299999999892e+00	3.483588799999999975e-03
8.306966200000000526e+02	1.007757199999999909e+00	-4.067264800000000395e-03	9.985869000000000550e-01	-1.062457900000000031e-02	1.016862699999999897e+00	2.468723400000000061e-03
8.771310700000000224e+02	1.008391000000000037e+00	-4.679990099999999792e-03	9.997217699999999541e-01	-1.079704499999999991e-02	1.017107100000000042e+00	1.341355399999999941e-03
9.261611100000000079e+02	1.008745999999999921e+00	-5.736953200000000433e-03	1.000422799999999945e+00	-1.147799000000000041e-02	1.017219300000000048e+00	-2.411229800000000073e-05
9.779318399999999656e+02	1.009035300000000079e+00	-6.230755999999999621e-03	1.000765899999999986e+00	-1.186261100000000034e-02	1.017373099999999919e+00	-7.346190100000000089e-04
1.032596500000000106e+03	1.009213300000000091e+00	-6.801939100000000370e-03	1.000949199999999983e+00	-1.249570399999999984e-02	1.017655100000000035e+00	-1.208363700000000080e-03
1.090316700000000083e+03	1.009342500000000031e+00	-7.282950399999999977e-03	1.000997200000000031e+00	-1.318187200000000073e-02	1.018095200000000089e+00	-1.370550299999999996e-03
1.151263500000000022e+03	1.009427499999999922e+00	-7.761640799999999611e-03	1.000629100000000049e+00	-1.414763800000000057e-02	1.018450099999999914e+00	-1.332394100000000017e-03
1.215616999999999962e+03	1.009288799999999986e+00	-7.989466799999999161e-03	1.000004700000000080e+00	-1.497072399999999949e-02	1.018671099999999941e+00	-9.011994399999999654e-04
1.283567800000000034e+03	1.009261600000000092e+00	-8.088262699999999514e-03	9.995473900000000356e-01	-1.581634300000000007e-02	1.019015699999999969e+00	-3.208048100000000162e-04
1.355317000000000007e+03	1.009198899999999899e+00	-8.239284899999999370e-03	9.991806399999999533e-01	-1.659476799999999933e-02	1.019440799999999925e+00	1.858904400000000010e-04
1.431076700000000073e+03	1.009001700000000001e+00	-8.337946000000000593e-03	9.986347899999999944e-01	-1.726690800000000095e-02	1.019567899999999971e+00	6.976474300000000406e-04
1.511071300000000065e+03	1.008720400000000073e+00	-8.431161499999999254e-03	9.980273100000000008e-01	-1.782639899999999972e-02	1.019846000000000030e+00	1.223123700000000027e-03
1.595537499999999909e+03	1.008539499999999922e+00	-8.482239600000000129e-03	9.974449800000000366e-01	-1.840261899999999853e-02	1.019960100000000036e+00	1.735956000000000088e-03
1.684725200000000086e+03	1.008294699999999988e+00	-8.453300299999999198e-03	9.969829199999999947e-01	-1.876630899999999838e-02	1.019960600000000106e+00	2.196456900000000149e-03
1.778898200000000088e+03	1.008152399999999949e+00	-8.446877699999999142e-03	9.965111399999999620e-01	-1.908734399999999914e-02	1.020159400000000050e+00	2.769428799999999833e-03
1.878335399999999936e+03	1.008120899999999986e+00	-8.372572700000000673e-03	9.960691600000000090e-01	-1.946993899999999861e-02	1.020287699999999909e+00	3.257101100000000127e-03
1.983330999999999904e+03	1.008135400000000015e+00	-8.332376799999999251e-03	9.956778099999999965e-01	-1.985330999999999901e-02	1.020342899999999942e+00	3.822923000000000206e-03
2.094195600000000013e+03	1.008128600000000041e+00	-8.438863300000000109e-03	9.953603100000000259e-01	-2.048675100000000096e-02	1.020910999999999902e+00	4.214080499999999993e-03
2.211257399999999961e+03	1.008320099999999941e+00	-8.477251300000000420e-03	9.952999799999999730e-01	-2.120947600000000141e-02	1.021511099999999894e+00	4.535441200000000367e-03
2.334862700000000132e+03	1.008659100000000031e+00	-8.572508700000000190e-03	9.952669299999999941e-01	-2.206441199999999853e-02	1.022347700000000081e+00	4.995368200000000099e-03
2.465377300000000105e+03	1.009109199999999928e+00	-8.870044900000000412e-03	9.953223199999999826e-01	-2.281874100000000002e-02	1.023434399999999966e+00	5.451775300000000386e-03
2.603187399999999798e+03	1.009570499999999926e+00	-8.977409999999999904e-03	9.954074000000000533e-01	-2.379757700000000031e-02	1.024486800000000031e+00	5.924155700000000198e-03
2.748700899999999820e+03	1.010445700000000002e+00	-9.099925599999999365e-03	9.955759299999999978e-01	-2.480449399999999985e-02	1.025845799999999919e+00	6.372007800000000118e-03
2.902348300000000108e+03	1.011701399999999973e+00	-9.494808800000000687e-03	9.958590000000000497e-01	-2.598431000000000005e-02	1.027594499999999966e+00	6.872266499999999875e-03
3.064584299999999985e+03	1.012747000000000064e+00	-9.690482999999999736e-03	9.959516000000000480e-01	-2.739459600000000022e-02	1.030076599999999898e+00	7.803418099999999934e-03
3.235889099999999871e+03	1.014263700000000101e+00	-1.020457599999999992e-02	9.954795100000000119e-01	-2.928024400000000041e-02	1.033158400000000032e+00	9.177409299999999756e-03
3.416769400000000132e+03	1.015758200000000055e+00	-1.050386600000000059e-02	9.950078100000000481e-01	-3.185558299999999982e-02	1.037099900000000074e+00	1.117241799999999993e-02
3.607760699999999815e+03	1.017164699999999922e+00	-1.071426699999999954e-02	9.933180999999999816e-01	-3.527799100000000160e-02	1.042185399999999929e+00	1.426141499999999951e-02
3.809427999999999884e+03	1.019048600000000082e+00	-1.079831499999999930e-02	9.908812299999999462e-01	-3.945171000000000094e-02	1.048862399999999973e+00	1.846519799999999864e-02
4.022368100000000140e+03	1.020800500000000000e+00	-1.081589300000000003e-02	9.874421100000000395e-01	-4.487247500000000194e-02	1.056614799999999965e+00	2.355317499999999911e-02
4.247211199999999735e+03	1.022879000000000094e+00	-1.088315999999999936e-02	9.829379299999999597e-01	-5.129107200000000005e-02	1.065851300000000057e+00	3.007603799999999938e-02
4.484622699999999895e+03	1.024654799999999977e+00	-1.101504900000000071e-02	9.774559400000000231e-01	-5.877844499999999861e-02	1.076797000000000004e+00	3.745131100000000102e-02
4.735305000000000291e+03	1.026223600000000014e+00	-1.094817399999999975e-02	9.709630999999999679e-01	-6.655938599999999816e-02	1.089427200000000040e+00	4.654653899999999789e-02
5.000000000000000000e+03	1.028139700000000101e+00	-1.037820300000000077e-02	9.637204000000000326e-01	-7.558063900000000501e-02	1.103382700000000050e+00	5.645755200000000112e-02
