#Frequency	Median Mag	Phase (Rad)	-1 Sigma Mag	-1 Sigma Phase	+1 Sigma Mag	+1 Sigma Phase
5.000000000000000000e+00	1.198631900000000083e+00	5.096937099999999943e-02	9.952602099999999785e-01	-2.367913399999999891e-01	1.415475700000000003e+00	3.335892500000000038e-01
5.279491000000000156e+00	1.192091299999999965e+00	3.191827400000000342e-02	1.004471399999999903e+00	-2.098682900000000129e-01	1.392553900000000011e+00	2.663693100000000258e-01
5.574605000000000032e+00	1.181450499999999959e+00	1.366266000000000008e-02	1.011989000000000027e+00	-1.819252199999999986e-01	1.358973800000000010e+00	2.066774899999999915e-01
5.886215299999999928e+00	1.168133099999999924e+00	-2.291949900000000030e-03	1.020333900000000016e+00	-1.544023399999999990e-01	1.321212999999999971e+00	1.499360999999999888e-01
6.215244099999999605e+00	1.152135600000000037e+00	-1.389500599999999968e-02	1.029059299999999899e+00	-1.299070499999999961e-01	1.279555800000000021e+00	1.008973900000000035e-01
6.562665100000000251e+00	1.135588000000000042e+00	-2.236664999999999834e-02	1.035749999999999948e+00	-1.083924700000000046e-01	1.237855600000000056e+00	6.103863500000000081e-02
6.929506199999999616e+00	1.117870600000000048e+00	-2.908662500000000137e-02	1.038509899999999986e+00	-9.222867699999999502e-02	1.199861899999999926e+00	3.161222200000000232e-02
7.316853100000000332e+00	1.100809399999999938e+00	-3.447817799999999822e-02	1.036199199999999987e+00	-8.083121199999999951e-02	1.168405399999999927e+00	1.112239100000000057e-02
7.725851999999999720e+00	1.085771599999999948e+00	-3.805782299999999757e-02	1.027970000000000050e+00	-7.529571300000000023e-02	1.144537099999999974e+00	-1.921616899999999996e-03
8.157713100000000495e+00	1.071077700000000021e+00	-4.035012699999999952e-02	1.016588300000000000e+00	-7.237473699999999455e-02	1.126863600000000076e+00	-8.475045000000000495e-03
8.613714599999999777e+00	1.058279399999999981e+00	-4.178245500000000306e-02	1.005487900000000101e+00	-7.330131800000000419e-02	1.114101400000000019e+00	-1.094720400000000031e-02
9.095205699999999283e+00	1.048096099999999975e+00	-4.244917000000000135e-02	9.956002999999999936e-01	-7.428152500000000102e-02	1.103520999999999974e+00	-1.029517700000000084e-02
9.603611199999999570e+00	1.038861899999999894e+00	-4.246411299999999778e-02	9.883528099999999705e-01	-7.541872500000000590e-02	1.093391900000000083e+00	-8.288019500000000372e-03
1.014043599999999934e+01	1.031657199999999941e+00	-4.150245000000000323e-02	9.834439000000000375e-01	-7.649194400000000615e-02	1.084043799999999891e+00	-5.315728999999999940e-03
1.070726799999999912e+01	1.025682800000000006e+00	-3.951373300000000227e-02	9.810175799999999446e-01	-7.637236999999999498e-02	1.073216200000000065e+00	-1.875323699999999942e-03
1.130578500000000020e+01	1.020317600000000047e+00	-3.669060899999999903e-02	9.798986200000000535e-01	-7.600324099999999916e-02	1.063170399999999960e+00	1.055357299999999925e-03
1.193775800000000054e+01	1.016426599999999958e+00	-3.451604999999999951e-02	9.800645199999999946e-01	-7.503880999999999746e-02	1.054068800000000028e+00	3.792746599999999822e-03
1.260505700000000040e+01	1.012872400000000006e+00	-3.217680700000000171e-02	9.799060000000000548e-01	-7.390221299999999438e-02	1.045978899999999934e+00	5.887194200000000176e-03
1.330965699999999963e+01	1.009528699999999946e+00	-2.999065600000000095e-02	9.795351399999999709e-01	-7.175676899999999803e-02	1.039066199999999940e+00	7.389308800000000087e-03
1.405364299999999922e+01	1.006361400000000073e+00	-2.811159400000000017e-02	9.776019099999999629e-01	-6.895481800000000105e-02	1.034033100000000038e+00	8.023492400000000260e-03
1.483921600000000041e+01	1.003001599999999938e+00	-2.656036399999999950e-02	9.750148499999999885e-01	-6.509348299999999365e-02	1.030643799999999999e+00	7.152564000000000144e-03
1.566870100000000043e+01	1.000157600000000091e+00	-2.534066600000000127e-02	9.717642800000000358e-01	-5.975648699999999702e-02	1.028199800000000108e+00	5.487818799999999615e-03
1.654455300000000051e+01	9.974701400000000051e-01	-2.342728800000000097e-02	9.684707500000000469e-01	-5.361588600000000149e-02	1.026007600000000020e+00	3.291505200000000193e-03
1.746936399999999878e+01	9.954052799999999479e-01	-2.150636200000000109e-02	9.654802000000000106e-01	-4.669547599999999965e-02	1.024592900000000029e+00	1.431793800000000054e-03
1.844586999999999932e+01	9.932082399999999645e-01	-1.915511799999999876e-02	9.630895699999999504e-01	-3.964220499999999980e-02	1.022590700000000075e+00	-1.115976900000000032e-04
1.947696099999999930e+01	9.914689100000000366e-01	-1.648561000000000124e-02	9.618439800000000428e-01	-3.310707699999999865e-02	1.020056800000000097e+00	-5.649598899999999906e-04
2.056568800000000152e+01	9.894753200000000470e-01	-1.346443100000000066e-02	9.614933900000000033e-01	-2.792278800000000047e-02	1.017505300000000057e+00	9.328631700000000011e-04
2.171527199999999880e+01	9.883964299999999925e-01	-1.018446200000000003e-02	9.618546999999999514e-01	-2.425949900000000034e-02	1.015657999999999950e+00	4.331814800000000076e-03
2.292911700000000152e+01	9.881401399999999446e-01	-6.867470599999999856e-03	9.633667200000000097e-01	-2.169923799999999917e-02	1.013342799999999988e+00	8.741224100000000163e-03
2.421081300000000169e+01	9.884536600000000117e-01	-3.704553599999999957e-03	9.652357499999999479e-01	-1.999961100000000047e-02	1.011830100000000066e+00	1.334515699999999985e-02
2.556415399999999849e+01	9.889672400000000252e-01	-7.118610800000000531e-04	9.675794199999999678e-01	-1.860417500000000057e-02	1.010479200000000022e+00	1.784115099999999954e-02
2.699314400000000091e+01	9.898536599999999686e-01	1.725909000000000080e-03	9.699914099999999983e-01	-1.758400200000000135e-02	1.010298499999999988e+00	2.188176699999999988e-02
2.850201200000000057e+01	9.910773000000000499e-01	3.997202000000000047e-03	9.719176099999999874e-01	-1.669686299999999929e-02	1.010334700000000030e+00	2.507750900000000130e-02
3.009522300000000072e+01	9.923631299999999822e-01	6.246227899999999902e-03	9.739664300000000496e-01	-1.584751100000000162e-02	1.010926599999999898e+00	2.847776200000000021e-02
3.177749100000000126e+01	9.938774900000000301e-01	8.004724399999999657e-03	9.762614200000000464e-01	-1.509920000000000012e-02	1.011956899999999937e+00	3.103557900000000064e-02
3.355379599999999840e+01	9.956868500000000122e-01	9.503388099999999367e-03	9.783226000000000422e-01	-1.445444499999999979e-02	1.013212500000000071e+00	3.322027200000000208e-02
3.542939200000000000e+01	9.976671299999999576e-01	1.062318400000000079e-02	9.798919099999999771e-01	-1.315644600000000046e-02	1.015188299999999932e+00	3.455714399999999797e-02
3.740983200000000153e+01	9.996247499999999508e-01	1.137962500000000085e-02	9.812914299999999646e-01	-1.219360599999999920e-02	1.017948599999999981e+00	3.502081499999999681e-02
3.950097399999999936e+01	1.001578099999999916e+00	1.166119699999999988e-02	9.823328999999999533e-01	-1.173192200000000053e-02	1.021085100000000079e+00	3.479863099999999654e-02
4.170900699999999972e+01	1.003487900000000099e+00	1.154598100000000030e-02	9.831437400000000437e-01	-1.123374899999999947e-02	1.024377599999999999e+00	3.396652800000000277e-02
4.404046499999999753e+01	1.005375600000000036e+00	1.131245799999999919e-02	9.833128799999999448e-01	-1.108725300000000004e-02	1.027596200000000071e+00	3.318223299999999848e-02
4.650224699999999700e+01	1.006988699999999959e+00	1.034401599999999928e-02	9.835027200000000525e-01	-1.057042400000000014e-02	1.030712999999999990e+00	3.118670800000000048e-02
4.910163899999999870e+01	1.007997400000000043e+00	9.059041300000000851e-03	9.835702899999999582e-01	-1.030289799999999957e-02	1.033263499999999890e+00	2.851698500000000164e-02
5.184633199999999675e+01	1.009368899999999902e+00	7.951980200000000054e-03	9.842509600000000081e-01	-1.092748900000000030e-02	1.035414400000000068e+00	2.643325499999999925e-02
5.474444799999999844e+01	1.010196000000000094e+00	6.418377299999999952e-03	9.850738300000000391e-01	-1.167987399999999981e-02	1.036204300000000078e+00	2.388092299999999835e-02
5.780456399999999917e+01	1.010649200000000025e+00	4.908539800000000231e-03	9.858168899999999457e-01	-1.270310799999999941e-02	1.035941000000000001e+00	2.173784800000000059e-02
6.103573500000000251e+01	1.010582799999999892e+00	3.234655900000000216e-03	9.869540100000000482e-01	-1.437089000000000075e-02	1.034692299999999898e+00	2.037182800000000155e-02
6.444752200000000641e+01	1.010380499999999904e+00	1.523929299999999924e-03	9.887138100000000263e-01	-1.651900300000000085e-02	1.032683599999999924e+00	1.926020200000000057e-02
6.805002199999999846e+01	1.009974499999999997e+00	-3.000959900000000073e-04	9.899236799999999725e-01	-1.869925999999999880e-02	1.030182600000000059e+00	1.849261199999999855e-02
7.185389600000000598e+01	1.009341000000000044e+00	-1.773045900000000093e-03	9.909610899999999889e-01	-2.103533200000000034e-02	1.027311099999999922e+00	1.787806000000000117e-02
7.587039900000000614e+01	1.008270599999999906e+00	-3.313611599999999931e-03	9.917944400000000549e-01	-2.324693099999999846e-02	1.024526300000000001e+00	1.734924700000000167e-02
8.011141700000000299e+01	1.007106999999999974e+00	-4.527683700000000033e-03	9.926281300000000529e-01	-2.497920199999999896e-02	1.021449700000000016e+00	1.677396100000000043e-02
8.458950099999999850e+01	1.005553300000000094e+00	-5.453931799999999809e-03	9.931195299999999726e-01	-2.663718400000000125e-02	1.018193099999999962e+00	1.651089099999999976e-02
8.931790100000000621e+01	1.004056199999999954e+00	-6.023885799999999929e-03	9.931680299999999795e-01	-2.798935300000000154e-02	1.015021200000000068e+00	1.608373600000000125e-02
9.431060999999999694e+01	1.002446699999999913e+00	-6.386102599999999609e-03	9.929543199999999459e-01	-2.895896800000000160e-02	1.012031099999999961e+00	1.608432300000000106e-02
9.958240299999999934e+01	1.000892700000000080e+00	-6.418537799999999606e-03	9.923268600000000328e-01	-2.946974800000000047e-02	1.009431299999999920e+00	1.651376200000000127e-02
1.051488800000000055e+02	9.994639300000000004e-01	-5.981000400000000342e-03	9.907531699999999608e-01	-2.883847599999999831e-02	1.008107199999999981e+00	1.673985399999999846e-02
1.110265100000000018e+02	9.982216200000000317e-01	-5.344519899999999706e-03	9.883238199999999640e-01	-2.755478299999999936e-02	1.008074899999999996e+00	1.653150399999999895e-02
1.172326900000000052e+02	9.973872299999999580e-01	-4.561012100000000173e-03	9.853188800000000080e-01	-2.557789599999999927e-02	1.009216899999999972e+00	1.600549199999999964e-02
1.237857900000000058e+02	9.969065999999999761e-01	-3.636776200000000053e-03	9.827521299999999460e-01	-2.278500600000000001e-02	1.011049700000000051e+00	1.538268100000000048e-02
1.307051899999999875e+02	9.966052699999999875e-01	-2.722399899999999786e-03	9.807585100000000278e-01	-2.000107099999999874e-02	1.012753299999999967e+00	1.411913499999999967e-02
