mass_1	mass_2	chirp_mass	ra	dec	geocent_time	phase	iota	psi	luminosity_distance	total_mass	mass_ratio	chi_eff	chi_p	mass_1_source	mass_2_source	total_mass_source	chirp_mass_source	theta_jn	phi_jl	tilt_1	tilt_2	phi_12	a_1	a_2	phi_1	phi_2	redshift
9.906353799999999410e+01	3.968232700000000079e+01	5.348876491095819574e+01	3.702210800000000024e+00	7.116516899999999479e-01	1.241852074888224602e+09	3.817966000000000193e+00	2.326049799999999890e-01	3.808745300000000000e+00	4.963347099999999955e+03	1.387458649999999807e+02	4.005744979550397433e-01	-2.124403795181868115e-01	9.489254222598166866e-01	5.579350591786058544e+01	2.234945562219854054e+01	7.814296154005911887e+01	3.012536985705678916e+01	6.744176228936503703e-01	1.209842074836831705e+00	1.800527196100488725e+00	1.860491557194034806e+00	2.381683358255191063e+00	9.745285126042335655e-01	6.608805531854567983e-01	5.822339727001236476e+00	1.920837778076840863e+00	7.755388619213448020e-01
9.863067599999999402e+01	4.911190400000000267e+01	5.987122345594796258e+01	3.424332199999999826e+00	4.753003199999999984e-01	1.241852074888224602e+09	1.939822399999999947e+00	2.680345599999999884e+00	2.029539300000000157e+00	5.148725499999999556e+03	1.477425800000000038e+02	4.979374165497963967e-01	1.405897678047741961e-01	8.249282124666269533e-01	5.482305517941187389e+01	2.729845046340328452e+01	8.212150564281516552e+01	3.327893025070956412e+01	2.383103774206878356e+00	4.272106727221403943e+00	1.252477768951565595e+00	2.512986380339537362e+00	2.330523144995075402e+00	8.685621688875410085e-01	1.520506644488946735e-01	5.175271673667129591e+00	1.222609511482619205e+00	7.990729571204111537e-01
9.847061200000000269e+01	5.496287900000000093e+01	6.350992983997750230e+01	3.422945799999999927e+00	4.817247100000000004e-01	1.241852074888224602e+09	3.162160099999999918e+00	2.240983699999999912e-01	2.923118299999999947e-01	8.695057199999999284e+03	1.534334910000000036e+02	5.581653031667965781e-01	4.706739885276042257e-01	7.057529317793695967e-01	4.430885704569993777e+01	2.473166662588736031e+01	6.904052367158729453e+01	2.857758619660042143e+01	6.472294509829294717e-02	2.965470954554465965e+00	7.968278771774714997e-01	1.088630525670279070e+00	3.764109897720658626e+00	9.868704277347041254e-01	1.684039009765088135e-01	4.441760806768084713e+00	1.922685397309157551e+00	1.222368586452994732e+00
9.845478799999999353e+01	3.811736700000000155e+01	5.218472612278939238e+01	1.277792999999999957e+00	-5.889364599999999950e-01	1.241852074888224602e+09	2.905044600000000088e+00	2.009838100000000072e+00	2.954383700000000168e+00	4.864700399999999718e+03	1.365721550000000093e+02	3.871560517706869042e-01	3.461824185749070582e-01	8.833360295684459240e-01	5.584695526690413914e+01	2.162148670454877575e+01	7.746844197145293265e+01	2.960097852625576209e+01	2.070535153086714431e+00	3.086163033059088345e+00	1.097963354875625130e+00	1.376803376841307047e+00	2.865443516863667384e+00	9.921983474573197181e-01	3.798700754611925579e-01	3.106847818418598806e+00	5.972291335282266189e+00	7.629392243402386420e-01
9.816701500000000635e+01	4.332374200000000286e+01	5.585593341617441610e+01	3.466547499999999893e+00	9.948938999999999977e-01	1.241852074888224602e+09	5.139549899999999560e+00	2.597232899999999844e+00	2.149921200000000088e+00	6.501747900000000300e+03	1.414907570000000021e+02	4.413268754275557759e-01	4.193891556584846692e-01	4.691357338988966230e-01	4.993468835192997091e+01	2.203751998580601779e+01	7.197220833773597803e+01	2.841227909133042573e+01	2.615044500312620368e+00	3.222896976264320035e+00	8.710098754459445480e-01	3.534350793643405431e-01	1.988517388783657580e+00	6.132655655425134356e-01	5.059810361844974125e-01	8.184929244919860736e-01	2.807010313275643654e+00	9.659082341345156530e-01
9.781359100000000240e+01	2.384667999999999921e+01	4.014824081405951262e+01	3.330530299999999944e+00	1.339151399999999881e-01	1.241852074888224602e+09	1.700780200000000075e+00	1.020426499999999903e+00	4.362738199999999900e+00	2.273219099999999798e+03	1.216602709999999945e+02	2.437972040102279747e-01	-3.310436200025599907e-01	4.891314428540195491e-01	6.958065140939325488e+01	1.696356826682040619e+01	8.654421967621365752e+01	2.855984245362640905e+01	1.183740110251045641e+00	4.049460614688749627e-01	2.273107284551149743e+00	1.205027949114681363e+00	4.597100090399584005e+00	6.407683952053931931e-01	2.493940222283311248e-02	1.496703416498897710e+00	6.093803506898482603e+00	4.057584834107395011e-01
9.760395099999999502e+01	3.805285599999999846e+01	5.193073571417150447e+01	2.528114000000000194e-01	1.043403000000000080e+00	1.241852074888224602e+09	3.113643699999999903e+00	4.354357600000000050e-01	3.087847400000000020e-01	1.120491600000000062e+03	1.356568069999999864e+02	3.898700371258536634e-01	-3.345680415772846888e-02	8.844948770480917100e-01	8.003326404938817973e+01	3.120257162623822111e+01	1.112358356756264044e+02	4.258215206566055144e+01	8.663129875945243530e-01	2.007198458930627982e+00	1.601257888579936006e+00	2.120902510109576866e+00	5.102928790052345676e-01	8.849054001480437526e-01	9.591610586543874994e-02	2.460725270177539059e+00	2.971018149182773627e+00	2.195423010583326673e-01
9.748398600000000158e+01	3.504187399999999997e+01	4.961948302865756943e+01	4.421870300000000142e+00	1.425501200000000024e+00	1.241852074888224602e+09	4.492150500000000157e+00	6.294747699999999613e-01	3.202866100000000049e+00	4.982855999999999767e+03	1.325258599999999944e+02	3.594628762923173793e-01	1.041531779453493956e-01	9.416820238149704592e-01	5.482714045145811355e+01	1.970832160556399870e+01	7.453546205702210159e+01	2.790708994132585730e+01	3.757504610857412275e-01	3.165130451467237815e+00	1.351780915713612696e+00	2.307053011088286976e+00	3.720647512439202220e+00	9.647275881542745068e-01	2.817589313211155133e-01	2.705110602606318082e+00	1.425728078659336262e-01	7.780242631167068046e-01
9.736035900000000254e+01	5.867126799999999776e+01	6.537956957914460077e+01	3.384961399999999898e+00	6.107716199999999596e-01	1.241852074888224602e+09	3.265896300000000085e+00	2.173171099999999800e+00	2.115346100000000007e+00	5.410030800000000454e+03	1.560316270000000145e+02	6.026196760428954580e-01	1.550181976081596580e-01	6.712144934764433524e-01	5.314593852421440801e+01	3.202678825645772065e+01	8.517272678067213576e+01	3.568863777086953348e+01	2.433229657854616423e+00	1.152541909299474199e+00	9.501871556448631129e-01	2.298650171557581334e+00	5.313683721738593491e+00	8.250699425005996179e-01	5.771165980308763377e-01	1.288261113262101354e+00	3.187595278211095007e-01	8.319435445784926220e-01
9.730226100000000145e+01	5.807535899999999884e+01	6.501165292227500458e+01	2.510813600000000090e+00	-7.321005400000000218e-01	1.241852074888224602e+09	5.705889899999999626e-01	1.559649000000000063e+00	5.769979300000000144e+00	2.051485599999999977e+03	1.553776200000000074e+02	5.968551851020192922e-01	2.227506072778469848e-01	6.501125380554896305e-01	7.092785054977585446e+01	4.233365536877482782e+01	1.132615059185506823e+02	4.738982172742131382e+01	1.305014749274994168e+00	4.289806639921713405e+00	7.931411571239647129e-01	2.418381891347814339e+00	4.706175247272859075e-02	9.123609832931228736e-01	6.356454397529297529e-01	5.845180312655466892e-01	6.315797837382755020e-01	3.718484381775404857e-01
9.727001199999999415e+01	3.568623699999999843e+01	5.006636763900992548e+01	4.223335299999999570e+00	1.300792200000000065e+00	1.241852074888224602e+09	3.489583899999999961e+00	2.723225999999999924e+00	1.448130099999999920e-01	6.343160399999999754e+03	1.329562489999999855e+02	3.668780980514323442e-01	2.311131256294476632e-01	4.142571043535743791e-01	4.996523378963115647e+01	1.833114994143504006e+01	6.829638373106620008e+01	2.571787247318068381e+01	2.502529285621196031e+00	4.560339381808910630e+00	8.675275140733131884e-01	1.900920393208413106e+00	1.513387709576737183e+00	5.431225560873289560e-01	2.971704181013855028e-01	4.049689276135247873e+00	5.563076985711984612e+00	9.467538650882001416e-01
9.719013200000000552e+01	3.818234999999999957e+01	5.192599383451464945e+01	3.360197700000000065e+00	1.061811800000000000e-01	1.241852074888224602e+09	6.074912199999999984e+00	3.240279200000000248e-01	6.108776500000000276e+00	4.198411600000000362e+03	1.353724819999999909e+02	3.928624152912972289e-01	-1.500897676883219123e-01	8.839309708713930513e-01	5.797836197266457958e+01	2.277751931921410744e+01	8.075588129187867992e+01	3.097623189078330697e+01	8.761436659692163342e-01	1.751026713550005276e+00	1.892845751146624789e+00	7.696988822098593808e-01	3.885946756387972822e+00	9.318379285084783525e-01	3.044168274671905650e-01	5.393736643762177430e+00	2.996498092970565352e+00	6.763173137906663968e-01
9.708473200000000247e+01	2.920394100000000037e+01	4.480046885722187255e+01	3.641778299999999913e+00	8.289022700000000521e-01	1.241852074888224602e+09	1.579306499999999946e+00	7.719787500000000469e-01	6.128390600000000354e+00	4.246205600000000231e+03	1.262886730000000028e+02	3.008087924680061809e-01	1.598761087242498227e-02	5.986752980549490122e-01	5.769836167831056173e+01	1.735617450383488247e+01	7.505453618214544065e+01	2.662533646878559779e+01	1.185959017777007407e+00	1.270840678121093026e+00	1.539706338995467716e+00	1.562555626478352222e+00	1.714801921358714232e+00	5.989647506116576592e-01	8.786414591379805294e-01	2.596433262799042296e+00	4.311235184157755640e+00	6.826254537569514946e-01
9.703893300000000011e+01	3.200744199999999751e+01	4.711606648776492534e+01	6.237435900000000366e+00	1.111228499999999952e+00	1.241852074888224602e+09	3.739357000000000042e+00	2.442635199999999784e+00	3.472517900000000046e-01	1.354856500000000096e+03	1.290463750000000118e+02	3.298412401133882788e-01	-1.433652453890159606e-01	6.927973207734132721e-01	7.703493611052303436e+01	2.540929885875055305e+01	1.024442349692735945e+02	3.740337057976643109e+01	2.305142321750383250e+00	5.757299380467615357e+00	2.021025903222463338e+00	9.336941340550006796e-01	1.919062940974786136e+00	7.694779355955655431e-01	7.349309688791236805e-01	5.662678420945049140e+00	1.298556054740249266e+00	2.596743490612750116e-01
9.700218999999999880e+01	4.285563700000000154e+01	5.522507841883413704e+01	3.496475499999999847e+00	6.443329899999999943e-01	1.241852074888224602e+09	2.639733600000000013e+00	2.685252399999999984e+00	1.287849000000000022e+00	4.807352499999999964e+03	1.398578269999999861e+02	4.418007160456893234e-01	1.781144917571488573e-01	9.140695877107881673e-01	5.525334900902362278e+01	2.441096915610901164e+01	7.966431816513262731e+01	3.145671795581667851e+01	2.283118246084051339e+00	4.818119694689707799e+00	1.293409053325072611e+00	1.605537110650382182e+00	3.546113427490437786e+00	9.503993647155905000e-01	2.251687575645519579e-01	5.416294556298001162e+00	2.679222676608853604e+00	7.555893305971050911e-01
9.698120900000000688e+01	5.264719399999999894e+01	6.163606231968086746e+01	3.631615500000000107e+00	8.066511499999999835e-01	1.241852074888224602e+09	1.691418899999999947e+00	3.007883699999999827e+00	1.645805900000000044e+00	8.022651100000000042e+03	1.496284029999999916e+02	5.428597410040536531e-01	5.414699593701820524e-01	5.379928779916239856e-01	4.520760343328363007e+01	2.454138789120631969e+01	6.974899132448994976e+01	2.873153151284480700e+01	3.080716240193048350e+00	1.227501839107855153e-01	6.245923804550178593e-01	1.356297513492162432e+00	2.864958926230692260e+00	9.200129126064049423e-01	7.710500414075909248e-01	2.366135563407135933e+00	5.231094489637828637e+00	1.145241101823119001e+00
9.666622900000000129e+01	4.174765399999999715e+01	5.436359656777289473e+01	3.357993800000000029e+00	7.315683500000000339e-02	1.241852074888224602e+09	1.614881199999999906e+00	8.525966499999999559e-01	4.023063500000000126e+00	4.976678700000000390e+03	1.384138829999999984e+02	4.318742381064641922e-01	1.552213142352599495e-01	7.782752346089421014e-01	5.439128342335037303e+01	2.349019408809219911e+01	7.788147751144256858e+01	3.058881906762301739e+01	9.447564216330486264e-01	2.757336537600202142e+00	1.013543700253128899e+00	2.342936371065703849e+00	4.318496877596600392e-02	9.170082386649267558e-01	8.718996610394252889e-01	4.594875042297430490e+00	4.638060011073396716e+00	7.772375078485616040e-01
9.646886399999999639e+01	4.918945300000000032e+01	5.930460764258696571e+01	3.808461799999999897e+00	9.244249100000000441e-01	1.241852074888224602e+09	4.056324599999999947e+00	2.492656000000000205e+00	2.637940899999999811e+00	6.608031899999999951e+03	1.456583170000000109e+02	5.098997848673744171e-01	3.412709616737941709e-01	8.356873142845179236e-01	4.875384701013400957e+01	2.485957610192421896e+01	7.361342311205822853e+01	2.997161620979292351e+01	2.784770960698649045e+00	1.794307291521565650e+00	1.117912289054494801e+00	9.478763386367423660e-01	3.306873742380072922e+00	9.293790350158361857e-01	3.651512036802906924e-01	8.012291694674731346e-01	4.108102911847545613e+00	9.786923477022830831e-01
9.646886399999999639e+01	4.918945300000000032e+01	5.930460764258696571e+01	3.476262399999999975e+00	6.235830399999999774e-01	1.241852074888224602e+09	2.382492000000000054e+00	2.962465499999999974e+00	8.114119300000000035e-01	7.864033900000000358e+03	1.456583170000000109e+02	5.098997848673744171e-01	3.412709616737941709e-01	8.356873142845179236e-01	4.535718003889669347e+01	2.312761634402419375e+01	6.848479638292089078e+01	2.788350203834623642e+01	2.800658084598508957e+00	5.274160139987094986e+00	1.117912289054494801e+00	9.478763386367423660e-01	3.306873742380072922e+00	9.293790350158361857e-01	3.651512036802906924e-01	8.012291694674731346e-01	4.108102911847545613e+00	1.126870848612540499e+00
9.640311400000000219e+01	6.077817499999999740e+01	6.628619064427873298e+01	3.662910099999999947e+00	1.269116399999999922e+00	1.241852074888224602e+09	2.126161800000000213e+00	1.257951800000000064e+00	5.592027899999999718e+00	3.202026400000000194e+03	1.571812889999999925e+02	6.304586281310372575e-01	6.977618654101599982e-02	4.589768604218994463e-01	6.256594014139678706e+01	3.944523678927361487e+01	1.020111769306704019e+02	4.301995717743265857e+01	1.357636525634229319e+00	9.640860361449837823e-01	8.058438852881183445e-01	1.987090225998027648e+00	2.103425517798116928e+00	4.769332521106521838e-01	8.492572421678770134e-01	1.003239329325974261e+00	3.106664847124092077e+00	5.408241893613748852e-01
9.640311400000000219e+01	6.077817499999999740e+01	6.628619064427873298e+01	4.860506199999999888e-01	1.096705299999999994e+00	1.241852074888224602e+09	2.456650499999999848e+00	1.965240500000000057e-01	4.771348699999999887e+00	3.236279300000000148e+03	1.571812889999999925e+02	6.304586281310372575e-01	6.977618654101599982e-02	4.589768604218994463e-01	6.237165583888296538e+01	3.932274857444335936e+01	1.016944044133263247e+02	4.288636848116272660e+01	3.153189764644977466e-01	1.386548974955926772e+00	8.058438852881183445e-01	1.987090225998027648e+00	2.103425517798116928e+00	4.769332521106521838e-01	8.492572421678770134e-01	1.003239329325974261e+00	3.106664847124092077e+00	5.456237725839173658e-01
9.636903399999999920e+01	5.999077199999999976e+01	6.582458796195457751e+01	3.718829799999999963e+00	1.013032600000000061e+00	1.241852074888224602e+09	2.576656799999999858e+00	4.481676199999999888e-01	2.215664499999999926e+00	7.937486700000000383e+03	1.563598059999999919e+02	6.225108783387826028e-01	2.217746516198629836e-01	9.429644490525390665e-01	4.512955019701895054e+01	2.809363593218044386e+01	7.322318612919939085e+01	3.082560780496272557e+01	6.911619865865263890e-01	9.593692902567897418e-01	1.274800061084661928e+00	7.804613310253936120e-01	6.224902234434118498e+00	9.858364932706286110e-01	1.633781934406382530e-01	1.132835138474978187e+00	1.074552065729510453e+00	1.135386538959249458e+00
9.566426800000000696e+01	4.203366900000000328e+01	5.430286518611014657e+01	3.625148400000000048e+00	8.493832000000000049e-01	1.241852074888224602e+09	1.164426200000000078e+00	2.890399400000000174e+00	6.080220500000000250e+00	5.798000399999999900e+03	1.376979370000000245e+02	4.393873478444428327e-01	3.312728967773739819e-01	6.705211337925359727e-01	5.088144629553758591e+01	2.235666374228571129e+01	7.323811003782330431e+01	2.888234422763660092e+01	3.109703983586115328e+00	4.288765033279872796e+00	1.020318987486319662e+00	9.034349620255842650e-01	3.451807369794218872e+00	7.867427675126653641e-01	2.400846545654919673e-01	3.618192142500311181e+00	7.868142051149433769e-01	8.801405023817094886e-01
9.563550600000000657e+01	4.878435900000000203e+01	5.880502932180692000e+01	3.653437499999999893e+00	9.574649699999999708e-01	1.241852074888224602e+09	2.189556599999999964e+00	1.002462699999999929e+00	1.043305399999999938e+00	8.765798899999999776e+03	1.444198650000000157e+02	5.101071875962051028e-01	1.307478898426600866e-01	7.725109503613308837e-01	4.287787280002376633e+01	2.187231110412794521e+01	6.475018390415171154e+01	2.636504654727403008e+01	6.763737476080844413e-01	4.929895348031350544e+00	1.322577325149550287e+00	1.520699603468673056e+00	4.415308680221623483e+00	7.969358294852660896e-01	6.474230758554348764e-02	5.846352952090680510e+00	3.978476325132718205e+00	1.230416290612882380e+00
9.528131100000000231e+01	4.409685499999999791e+01	5.561734527253594962e+01	6.656028400000000289e-01	3.021951099999999890e-01	1.241852074888224602e+09	3.141944000000000070e+00	6.356171600000000144e-01	3.541190299999999791e+00	2.484013500000000022e+03	1.393781659999999931e+02	4.628069716630997532e-01	2.351347271373095127e-01	9.128529852284835711e-01	6.629022220585714820e+01	3.067957698996671567e+01	9.696979919582386742e+01	3.869474651347194794e+01	8.663818729501265858e-01	7.777102925216609064e-01	1.203697791209386248e+00	1.673944168523962439e+00	8.485413110874941989e-01	9.780155876974119256e-01	1.481898624368882256e-01	3.907256868310096110e-01	1.239266997918504032e+00	4.373358216256109099e-01
9.507280000000000086e+01	4.382291399999999726e+01	5.537538431707783104e+01	3.395228200000000029e+00	2.045681099999999975e-01	1.241852074888224602e+09	2.920721900000000204e+00	1.550480199999999975e+00	5.395135899999999651e+00	3.042747100000000046e+03	1.388957139999999981e+02	4.609406055149316561e-01	4.977032732848069019e-02	9.062720850934307126e-01	6.261571961026464095e+01	2.886212771190856685e+01	9.147784732217320425e+01	3.647067865581734480e+01	1.778916337098727762e+00	2.658518148632193601e+00	1.498976563614911273e+00	1.521896343513754468e+00	4.406952231539555953e-01	9.086144302260146244e-01	3.333674555343917323e-01	2.809003011292087848e+00	3.249698234446044331e+00	5.183535475078154819e-01
9.507064800000000560e+01	5.964733100000000121e+01	6.520401293259966735e+01	3.816633099999999779e+00	1.271682999999999897e+00	1.241852074888224602e+09	4.017092100000000165e+00	8.243835499999999650e-01	5.377296000000000298e+00	5.172843300000000454e+03	1.547179790000000139e+02	6.274000677895873457e-01	-7.528317082615383626e-02	3.186874363922457265e-01	5.275485288374098758e+01	3.309839827548880464e+01	8.585325115922978512e+01	3.618180986511041652e+01	7.302695904704754604e-01	3.654872517212591099e+00	5.983679124643730418e-01	2.820033720243029229e+00	3.302746325926175786e-01	5.657561401870732087e-01	9.911520097919358507e-01	2.831923894263345787e+00	3.162198526855962921e+00	8.021213746821143076e-01
9.497429700000000707e+01	4.106925999999999988e+01	5.344882760619623241e+01	3.720003399999999960e+00	1.005112000000000005e+00	1.241852074888224602e+09	5.473158599999999652e+00	7.284781000000000173e-01	5.044771500000000408e+00	4.657490099999999984e+03	1.360435570000000212e+02	4.324249959965483781e-01	2.707524728891018070e-02	8.848702599665062563e-01	5.469947414874995673e+01	2.365341988978650178e+01	7.835289403853646206e+01	3.078330512860888746e+01	8.954237294403031289e-01	2.579742969975009181e+00	1.475449188648522147e+00	1.902175827240884631e+00	5.731195360713399189e+00	8.889077641589412382e-01	3.258488446197251864e-01	7.167907202533223554e-01	1.648007737871353129e-01	7.362926879649070999e-01
9.489376099999999781e+01	2.655888399999999905e+01	4.207141254019414589e+01	3.670817599999999903e+00	8.889202299999999779e-01	1.241852074888224602e+09	2.954134300000000213e+00	2.691574300000000086e+00	5.290303599999999662e+00	3.367277099999999791e+03	1.214526449999999897e+02	2.798801914911982491e-01	-1.447699738964233589e-02	8.707796524534401339e-01	6.067853561124333339e+01	1.698272016628027714e+01	7.766125577752360698e+01	2.690199731924926141e+01	2.542671201557042071e+00	5.493305076126438813e+00	1.588076394242399658e+00	1.912384042157493802e+00	2.506629772736328476e+00	8.709096763509481809e-01	3.711998382699109589e-02	6.074730361270281875e-01	3.114102808863357552e+00	5.638769137074693960e-01
9.486204499999999484e+01	2.830722000000000094e+01	4.358061471861740444e+01	3.449284599999999923e+00	5.269730900000000329e-01	1.241852074888224602e+09	1.937386800000000076e+00	2.611463300000000043e+00	1.888551899999999950e+00	3.892149100000000089e+03	1.231692649999999958e+02	2.984040666633320238e-01	4.286671012854838259e-02	5.058600639088044471e-01	5.800145167234885690e+01	1.730786905140561771e+01	7.530932072375448172e+01	2.664647297507810109e+01	2.250673375933398557e+00	4.498084949424363543e+00	1.428134720018769954e+00	2.223762325466762668e+00	4.886444248266896828e-02	5.110517980705212571e-01	9.378201638633919257e-02	5.582762232964317839e+00	5.631626675446987029e+00	6.355115650531857341e-01
