#Frequency	Median Mag	Phase (Rad)	-1 Sigma Mag	-1 Sigma Phase	+1 Sigma Mag	+1 Sigma Phase
5.000000000000000000e+00	1.079631900000000089e+00	-7.205643400000000254e-02	7.849880700000000378e-01	-3.519373399999999874e-01	1.386847399999999952e+00	1.755554000000000003e-01
5.279491000000000156e+00	1.090546800000000038e+00	-7.280286800000000669e-02	8.226099700000000237e-01	-3.273042400000000240e-01	1.368295599999999945e+00	1.581913799999999926e-01
5.574605000000000032e+00	1.098781599999999914e+00	-7.245948000000000666e-02	8.571171400000000551e-01	-3.036007199999999906e-01	1.348685300000000087e+00	1.380962699999999932e-01
5.886215299999999928e+00	1.103626299999999949e+00	-7.142350499999999824e-02	8.879353300000000226e-01	-2.794923000000000268e-01	1.326487100000000030e+00	1.200208599999999931e-01
6.215244099999999605e+00	1.107541000000000109e+00	-7.093704700000000307e-02	9.158069500000000085e-01	-2.582104000000000066e-01	1.300780999999999965e+00	1.034534299999999990e-01
6.562665100000000251e+00	1.107420099999999907e+00	-6.925355900000000620e-02	9.363989799999999919e-01	-2.381387600000000049e-01	1.282506799999999947e+00	8.648291099999999565e-02
6.929506199999999616e+00	1.104105399999999904e+00	-6.710884200000000188e-02	9.522115899999999966e-01	-2.150710399999999911e-01	1.260834699999999975e+00	7.192666699999999969e-02
7.316853100000000332e+00	1.098343400000000081e+00	-6.306680100000000566e-02	9.622806200000000310e-01	-1.937001399999999929e-01	1.238722899999999960e+00	6.057361700000000321e-02
7.725851999999999720e+00	1.090270599999999979e+00	-5.738700099999999998e-02	9.657924599999999637e-01	-1.729264899999999883e-01	1.215669000000000111e+00	5.006390200000000040e-02
8.157713100000000495e+00	1.079877600000000104e+00	-5.319301399999999680e-02	9.669643599999999672e-01	-1.541533300000000051e-01	1.194434400000000007e+00	4.166253000000000317e-02
8.613714599999999777e+00	1.068764000000000047e+00	-4.598708299999999805e-02	9.661137100000000144e-01	-1.345526599999999906e-01	1.173064499999999954e+00	3.561387399999999676e-02
9.095205699999999283e+00	1.057638899999999937e+00	-3.940364200000000261e-02	9.634778999999999982e-01	-1.151274000000000047e-01	1.152920299999999898e+00	3.203590500000000341e-02
9.603611199999999570e+00	1.047110900000000067e+00	-3.329562999999999967e-02	9.616337999999999830e-01	-9.742766699999999558e-02	1.133617199999999992e+00	2.837481199999999926e-02
1.014043599999999934e+01	1.037140600000000079e+00	-2.696324599999999974e-02	9.596260199999999685e-01	-8.075741399999999959e-02	1.116009800000000052e+00	2.551982599999999893e-02
1.070726799999999912e+01	1.027651199999999987e+00	-2.084631699999999963e-02	9.580083799999999927e-01	-6.584989500000000551e-02	1.097419600000000051e+00	2.283222799999999955e-02
1.130578500000000020e+01	1.019910400000000106e+00	-1.568363600000000080e-02	9.577107900000000340e-01	-5.235746399999999939e-02	1.081245299999999965e+00	1.986036700000000030e-02
1.193775800000000054e+01	1.012117799999999956e+00	-1.136101599999999982e-02	9.581114200000000469e-01	-4.066509799999999675e-02	1.066288200000000019e+00	1.713256999999999974e-02
1.260505700000000040e+01	1.006172700000000031e+00	-7.703294500000000024e-03	9.596106599999999487e-01	-3.028750200000000087e-02	1.052512099999999950e+00	1.516020000000000041e-02
1.330965699999999963e+01	1.001483099999999959e+00	-4.762745199999999721e-03	9.618047699999999756e-01	-2.220957999999999960e-02	1.040936199999999978e+00	1.315314300000000082e-02
1.405364299999999922e+01	9.979025299999999543e-01	-2.710781499999999952e-03	9.650715800000000399e-01	-1.602013399999999838e-02	1.030794599999999894e+00	1.085415399999999954e-02
1.483921600000000041e+01	9.959823899999999952e-01	-1.211340900000000076e-03	9.675391800000000542e-01	-1.200443099999999944e-02	1.024478100000000058e+00	9.491230300000000342e-03
1.566870100000000043e+01	9.945833699999999666e-01	-5.249814599999999987e-04	9.693977000000000288e-01	-9.799878600000000786e-03	1.020716799999999980e+00	8.458762599999999215e-03
1.654455300000000051e+01	9.944809799999999589e-01	-3.866438100000000070e-04	9.686849400000000498e-01	-9.052213099999999527e-03	1.020479399999999925e+00	8.064610599999999171e-03
1.746936399999999878e+01	9.946539199999999692e-01	-5.518317399999999933e-04	9.661146299999999743e-01	-9.398705599999999591e-03	1.023090400000000066e+00	8.071648600000000048e-03
