mass_1	mass_2	chirp_mass	ra	dec	geocent_time	phase	iota	psi	luminosity_distance	total_mass	mass_ratio	chi_eff	chi_p	tilt_1	tilt_2	phi_12	theta_jn	phi_jl	mass_1_source	mass_2_source	total_mass_source	chirp_mass_source	a_1	a_2	phi_1	phi_2	redshift
8.112378699999999299e+01	3.208368300000000062e+01	4.349951779643348715e+01	3.000806900000000166e+00	-1.401836300000000035e-01	1.266618172405761719e+09	2.598599717791925112e+00	3.255583393938092929e-01	1.823697575025835960e+00	1.891254100000000108e+03	1.132074700000000007e+02	3.954904496753832155e-01	2.662721738009962147e-01	8.848642196479676869e-01	1.156115080210136092e+00	2.229853669116766302e+00	4.089924288080730719e+00	7.730761105690785451e-01	1.708890183545444197e+00	6.023196417087122256e+01	2.382116659476942644e+01	8.405313076564064545e+01	3.229707949118495947e+01	9.668060689532762542e-01	7.409210697668187906e-02	2.427531374294551014e+00	2.342703551956963892e-01	3.468560774452092987e-01
7.463593299999998010e+01	3.421441300000000041e+01	4.334392866949445988e+01	3.042329500000000131e+00	-2.024239300000000019e-01	1.266618172405761719e+09	2.665317298167559024e+00	4.445898731705211215e-01	2.037728293309160055e+00	2.135889000000000124e+03	1.088503460000000018e+02	4.584174354730716772e-01	2.261404988221763501e-01	8.586731909453565459e-01	1.213272693923250323e+00	1.286294780763223677e+00	4.386918923874253196e+00	8.494354625194857622e-01	1.677898256464785520e+00	5.389479073541662757e+01	2.470631175428755810e+01	7.860110248970420344e+01	3.129875746703976702e+01	9.166354282744483273e-01	7.014638766839102757e-02	2.250502390438228417e+00	3.542360071328953808e-01	3.848450282775371378e-01
7.295458199999998783e+01	3.518474600000000407e+01	4.353589358656422803e+01	3.304916899999999824e+00	-7.733657800000000027e-01	1.266618172405761719e+09	4.195128615135623740e+00	2.641273563037891847e+00	1.117230360663805655e-01	2.401984199999999873e+03	1.081393280000000061e+02	4.822828811492607115e-01	1.877912391123224833e-01	8.571390621914276586e-01	1.128067262596913700e+00	1.927629832551386313e+00	2.170638592809904122e+00	2.285016112587850756e+00	4.660916354267947703e+00	5.119188794733633330e+01	2.468897121071149314e+01	7.588085915804784065e+01	3.054893229558295431e+01	9.485972300020178993e-01	7.599525100200144045e-01	3.400571444604382432e+00	5.571210037414286553e+00	4.251199735991770257e-01
7.261066399999999987e+01	4.555735399999999657e+01	4.980068883803472346e+01	3.074600699999999964e+00	-2.190904399999999974e-01	1.266618172405761719e+09	6.582253467297736194e-01	2.192898828300458153e-02	8.606767770013474816e-01	2.623103900000000067e+03	1.181680180000000036e+02	6.274196032692938019e-01	3.654302712308972745e-01	6.804265339027975035e-01	8.211554183749323332e-01	1.675231593321289125e+00	1.701576926109719556e+00	2.528971469384124759e-01	1.498522472525305238e+00	4.980668692486541715e+01	3.124969175055698756e+01	8.105637867542240826e+01	3.416037233316907162e+01	9.296287818141902859e-01	5.919718826831270597e-01	2.746035744495403108e+00	4.447612670605122887e+00	4.578497082035374866e-01
7.229253400000000340e+01	3.474700500000000147e+01	4.306234229909423306e+01	3.044600299999999038e+00	-1.983631200000000039e-01	1.266618172405761719e+09	2.656818576281634314e+00	4.881449653879774142e-01	1.719315537565217156e+00	1.845474899999999934e+03	1.070395390000000049e+02	4.806444466312386199e-01	2.445225841785640397e-01	7.017959461600776772e-01	1.164756101699086610e+00	6.727236509809907394e-01	2.836627792587762986e+00	5.814411794057332550e-01	5.477525968585700289e-01	5.396436162026610361e+01	2.593767072878085145e+01	7.990203234904696217e+01	3.214483824905075693e+01	7.639077317423015323e-01	1.604756490560679261e-01	4.965481135776608212e-01	3.333175906165423363e+00	3.396347483679084678e-01
7.229253400000000340e+01	3.474700500000000147e+01	4.306234229909423306e+01	3.016373200000000754e+00	2.941035199999999898e-03	1.266618172405761719e+09	4.280385355797028168e+00	3.578649594967787118e-01	1.401678333081597394e-01	1.893622200000000021e+03	1.070395390000000049e+02	4.806444466312386199e-01	2.445225841785640397e-01	7.017959461600776772e-01	1.164756101699086610e+00	6.727236509809907394e-01	2.836627792587762986e+00	6.754750990306435110e-01	1.612643438493474024e+00	5.366018273827946672e+01	2.579146883837147186e+01	7.945165157665093147e+01	3.196364865157082136e+01	7.639077317423015323e-01	1.604756490560679261e-01	4.965481135776608212e-01	3.333175906165423363e+00	3.472286211285823820e-01
7.146165500000000748e+01	2.952773499999999984e+01	3.923979889214535177e+01	3.038512700000000066e+00	-1.292512200000000000e-01	1.266618172405761719e+09	3.840011212276684738e+00	6.489370641927612038e-01	1.178194260167495511e+00	1.547284600000000182e+03	1.009893900000000002e+02	4.131969095873864739e-01	1.072606884576173675e-01	8.637087423528102548e-01	1.400307995987168042e+00	1.335534019404166717e+00	4.631879911943424410e+00	1.116924976473015807e+00	1.390070366373890698e+00	5.532656185343108746e+01	2.286076437593310473e+01	7.818732622936418863e+01	3.037997315514839869e+01	8.764149782725542126e-01	2.995092412484815989e-02	6.075191395718562148e-01	5.239399051515281514e+00	2.916337579283049264e-01
7.133651000000000408e+01	3.801212699999999955e+01	4.489290850787033804e+01	3.000734399999999802e+00	-6.397369399999999762e-02	1.266618172405761719e+09	2.441300584524346284e+00	5.591086889767954426e-01	9.796371700339363553e-01	1.833139200000000073e+03	1.093486369999999965e+02	5.328565555001218979e-01	2.257379978364464079e-01	8.241904896981722128e-01	1.315735080441492899e+00	7.440775646374937491e-01	4.979469140146028927e+00	8.790515014021518247e-01	1.152626988561973098e+00	5.332843195156839755e+01	2.841640455993537984e+01	8.174483651150377739e+01	3.356021224573432704e+01	8.517463188280934849e-01	3.344758460002753564e-01	1.714147606937223678e+00	4.104314399036663730e-01	3.376824967361895524e-01
7.131683300000000258e+01	3.085236899999999949e+01	4.014434158142995557e+01	3.025021900000000041e+00	-1.290489999999999970e-01	1.266618172405761719e+09	2.735431577703968387e-01	2.086452353930496884e-01	1.107100054786805954e+00	1.616889599999999973e+03	1.021692019999999985e+02	4.326099141278468840e-01	1.893204181860010105e-01	8.833140640376569985e-01	1.345246768833403550e+00	9.620004115182816395e-01	4.857923834375966976e+00	6.103721881233233892e-01	1.289159175808350710e+00	5.473297727571637949e+01	2.367802859920905689e+01	7.841100587492543639e+01	3.080926680416391861e+01	9.062686248452076487e-01	2.770504023391169302e-01	3.608740044935207614e+00	2.183478572131587470e+00	3.029956810268652490e-01
7.128771199999999908e+01	2.946394899999999950e+01	3.915010536433135258e+01	3.070131200000000060e+00	-1.788784200000000102e-01	1.266618172405761719e+09	5.655044684765291763e+00	6.086328139730220466e-01	2.077510874054651346e-01	1.610141900000000078e+03	1.007516609999999986e+02	4.133103472306700055e-01	1.946320690468987535e-01	8.560567259901642467e-01	1.257251609259278036e+00	1.622508118429967894e+00	3.069429597372526075e+00	1.044402858272196699e+00	1.504578539660755165e+00	5.475673102759373023e+01	2.263152351423116571e+01	7.738825454182489239e+01	3.007154710108589768e+01	8.999317819320490353e-01	1.166785702284897919e-01	5.238580738368856515e+00	2.024825028561796358e+00	3.018986097631678467e-01
