#Frequency	Median Mag	Phase (Rad)	-1 Sigma Mag	-1 Sigma Phase	+1 Sigma Mag	+1 Sigma Phase
5.000000000000000000e+00	1.154736500000000055e+00	4.170643500000000004e-02	9.703435500000000546e-01	-2.368358899999999934e-01	1.361958800000000025e+00	3.153303100000000025e-01
5.279491000000000156e+00	1.152867599999999992e+00	2.721032500000000048e-02	9.829500899999999985e-01	-2.026656199999999908e-01	1.339861100000000027e+00	2.513113699999999784e-01
5.574605000000000032e+00	1.147813299999999925e+00	1.364347299999999971e-02	9.957483599999999990e-01	-1.703279299999999885e-01	1.312320300000000106e+00	1.903500700000000101e-01
5.886215299999999928e+00	1.140735999999999972e+00	3.573239499999999926e-04	1.007726399999999911e+00	-1.406965599999999983e-01	1.280156599999999978e+00	1.365957399999999933e-01
6.215244099999999605e+00	1.131794100000000025e+00	-9.825977700000000301e-03	1.019168400000000085e+00	-1.128553800000000051e-01	1.245922799999999997e+00	9.123986600000000280e-02
6.562665100000000251e+00	1.121345299999999989e+00	-1.700214099999999839e-02	1.028664599999999929e+00	-9.038431900000000463e-02	1.212920100000000057e+00	5.400322199999999656e-02
6.929506199999999616e+00	1.109279499999999974e+00	-2.327425199999999875e-02	1.033747100000000030e+00	-7.461719499999999727e-02	1.184167100000000028e+00	2.719937700000000028e-02
7.316853100000000332e+00	1.097531100000000093e+00	-2.841942899999999952e-02	1.032965499999999981e+00	-6.521008300000000202e-02	1.159071299999999916e+00	9.323541899999999299e-03
7.725851999999999720e+00	1.084227599999999958e+00	-3.172525100000000292e-02	1.027982200000000068e+00	-6.166828800000000166e-02	1.140094399999999952e+00	-2.219620399999999976e-03
8.157713100000000495e+00	1.071593100000000076e+00	-3.463982599999999856e-02	1.018367800000000045e+00	-6.130602500000000010e-02	1.125424900000000061e+00	-8.031634899999999175e-03
8.613714599999999777e+00	1.060488000000000097e+00	-3.681506200000000256e-02	1.008810800000000008e+00	-6.324032000000000264e-02	1.113574800000000087e+00	-1.051102299999999955e-02
9.095205699999999283e+00	1.050038299999999980e+00	-3.817857300000000037e-02	1.000526100000000085e+00	-6.618830400000000336e-02	1.102520299999999898e+00	-1.076942600000000035e-02
9.603611199999999570e+00	1.041562799999999900e+00	-3.864315200000000006e-02	9.943256299999999603e-01	-6.857689999999999619e-02	1.091938999999999993e+00	-9.139108599999999291e-03
1.014043599999999934e+01	1.034145700000000057e+00	-3.806543300000000268e-02	9.904220500000000538e-01	-7.011255600000000643e-02	1.081455000000000055e+00	-6.792491500000000064e-03
1.070726799999999912e+01	1.027955399999999964e+00	-3.631344699999999870e-02	9.879286000000000456e-01	-7.116199800000000408e-02	1.071014499999999980e+00	-4.357230800000000404e-03
1.130578500000000020e+01	1.023102299999999909e+00	-3.418539100000000247e-02	9.875996400000000008e-01	-7.103101900000000080e-02	1.060822900000000013e+00	-1.342918000000000020e-03
1.193775800000000054e+01	1.018701599999999985e+00	-3.215927400000000158e-02	9.875294900000000098e-01	-7.087356899999999738e-02	1.051384499999999944e+00	2.175420200000000026e-03
1.260505700000000040e+01	1.014989099999999977e+00	-3.074862000000000081e-02	9.873642999999999725e-01	-7.027832300000000365e-02	1.042960200000000004e+00	4.994579899999999732e-03
1.330965699999999963e+01	1.010926299999999944e+00	-2.944010500000000113e-02	9.861952600000000180e-01	-6.885470999999999953e-02	1.036129599999999984e+00	6.400109900000000053e-03
1.405364299999999922e+01	1.006998400000000071e+00	-2.814289500000000110e-02	9.837682399999999605e-01	-6.691040900000000402e-02	1.030424800000000030e+00	6.770795599999999796e-03
1.483921600000000041e+01	1.003511899999999901e+00	-2.673570999999999934e-02	9.808753199999999950e-01	-6.352213199999999504e-02	1.026026099999999941e+00	6.354172499999999682e-03
1.566870100000000043e+01	9.998711999999999600e-01	-2.537654699999999930e-02	9.769550700000000365e-01	-5.874211800000000289e-02	1.022489699999999946e+00	4.794715100000000209e-03
1.654455300000000051e+01	9.968607699999999516e-01	-2.329835499999999976e-02	9.731971400000000161e-01	-5.293413300000000127e-02	1.020083400000000085e+00	3.034662400000000173e-03
1.746936399999999878e+01	9.939518600000000204e-01	-2.125190500000000149e-02	9.697962900000000053e-01	-4.661277600000000160e-02	1.017438800000000088e+00	1.511370300000000047e-03
