#Frequency	Median Mag	Phase (Rad)	-1 Sigma Mag	-1 Sigma Phase	+1 Sigma Mag	+1 Sigma Phase
5.000000000000000000e+00	1.079663400000000051e+00	-7.206029099999999854e-02	7.849310699999999530e-01	-3.514908900000000003e-01	1.386542900000000023e+00	1.752066999999999930e-01
5.279491000000000156e+00	1.090523200000000026e+00	-7.276113900000000245e-02	8.225849699999999709e-01	-3.268555200000000105e-01	1.368357499999999893e+00	1.577818300000000118e-01
5.574605000000000032e+00	1.098718400000000095e+00	-7.222595399999999499e-02	8.569167399999999546e-01	-3.028872799999999810e-01	1.348124099999999936e+00	1.376399500000000109e-01
5.886215299999999928e+00	1.103351600000000099e+00	-7.147403700000000415e-02	8.878591700000000309e-01	-2.791500499999999829e-01	1.326244399999999990e+00	1.197970700000000055e-01
6.215244099999999605e+00	1.107146399999999975e+00	-7.083181099999999453e-02	9.154975600000000435e-01	-2.574967400000000017e-01	1.300043000000000060e+00	1.030483299999999935e-01
6.562665100000000251e+00	1.107153700000000018e+00	-6.944311000000000234e-02	9.364488600000000496e-01	-2.374732200000000126e-01	1.281619400000000075e+00	8.613563400000000259e-02
6.929506199999999616e+00	1.103710699999999933e+00	-6.683577500000000005e-02	9.520771799999999674e-01	-2.141893900000000073e-01	1.260026400000000102e+00	7.159347700000000259e-02
7.316853100000000332e+00	1.098069399999999973e+00	-6.292535300000000331e-02	9.621818399999999549e-01	-1.929888700000000068e-01	1.238024400000000025e+00	6.020029200000000247e-02
7.725851999999999720e+00	1.089921899999999999e+00	-5.716134700000000124e-02	9.659428599999999587e-01	-1.720780699999999996e-01	1.214886200000000027e+00	4.991198399999999952e-02
8.157713100000000495e+00	1.079513299999999898e+00	-5.299920200000000220e-02	9.671303100000000486e-01	-1.534835400000000016e-01	1.193212099999999998e+00	4.172512300000000285e-02
8.613714599999999777e+00	1.068451500000000109e+00	-4.575510399999999783e-02	9.666165700000000083e-01	-1.339232900000000004e-01	1.171967999999999899e+00	3.564874500000000251e-02
9.095205699999999283e+00	1.057423800000000025e+00	-3.914412999999999920e-02	9.640199999999999880e-01	-1.145012599999999936e-01	1.152017700000000033e+00	3.223154799999999875e-02
9.603611199999999570e+00	1.047009599999999985e+00	-3.300702199999999698e-02	9.619655999999999763e-01	-9.691568500000000141e-02	1.132784199999999908e+00	2.847842000000000082e-02
1.014043599999999934e+01	1.036873399999999945e+00	-2.669254399999999861e-02	9.599530400000000352e-01	-8.039121600000000145e-02	1.115081299999999942e+00	2.570825599999999878e-02
1.070726799999999912e+01	1.027457099999999901e+00	-2.059972100000000139e-02	9.585860600000000176e-01	-6.560575400000000224e-02	1.096727199999999902e+00	2.304794900000000160e-02
1.130578500000000020e+01	1.019874500000000017e+00	-1.550869600000000063e-02	9.581571300000000235e-01	-5.220322899999999683e-02	1.080504799999999932e+00	2.011757100000000076e-02
1.193775800000000054e+01	1.012099599999999988e+00	-1.124305199999999991e-02	9.585304500000000338e-01	-4.069864799999999699e-02	1.065622599999999975e+00	1.743137900000000032e-02
1.260505700000000040e+01	1.006115499999999940e+00	-7.596531099999999717e-03	9.601240699999999961e-01	-3.033725500000000047e-02	1.051838700000000015e+00	1.533014199999999973e-02
1.330965699999999963e+01	1.001398400000000022e+00	-4.754701400000000203e-03	9.620412900000000489e-01	-2.231762799999999908e-02	1.040421899999999900e+00	1.328901000000000041e-02
1.405364299999999922e+01	9.979780900000000399e-01	-2.652083600000000162e-03	9.655730000000000146e-01	-1.620605899999999835e-02	1.030561800000000083e+00	1.092050399999999928e-02
1.483921600000000041e+01	9.960126900000000338e-01	-1.228373100000000086e-03	9.678428000000000031e-01	-1.208184399999999957e-02	1.024085200000000029e+00	9.551047499999999746e-03
1.566870100000000043e+01	9.946731800000000456e-01	-6.037405699999999617e-04	9.696401700000000234e-01	-9.843692700000000045e-03	1.020484100000000005e+00	8.452648300000000642e-03
