#Frequency	Median Mag	Phase (Rad)	-1 Sigma Mag	-1 Sigma Phase	+1 Sigma Mag	+1 Sigma Phase
5.000000000000000000e+00	9.707985300000000484e-01	-3.671436100000000091e-02	8.903871700000000056e-01	-1.164343999999999935e-01	1.050098600000000104e+00	4.199333599999999916e-02
5.361336099999999938e+00	9.716265099999999988e-01	-3.392467899999999925e-02	8.946400799999999487e-01	-1.100514900000000018e-01	1.046643800000000013e+00	4.080141100000000270e-02
5.748784999999999812e+00	9.720731799999999811e-01	-3.151186300000000107e-02	8.980764100000000472e-01	-1.038105299999999981e-01	1.043733500000000092e+00	4.057798099999999908e-02
6.164233699999999594e+00	9.722088899999999922e-01	-2.902822099999999989e-02	9.006788799999999595e-01	-9.835854099999999378e-02	1.041036700000000037e+00	4.153262700000000252e-02
6.609705700000000128e+00	9.719973299999999927e-01	-2.554095199999999871e-02	9.020388599999999979e-01	-9.297851699999999664e-02	1.038597599999999899e+00	4.275123900000000338e-02
7.087370800000000415e+00	9.711373300000000208e-01	-2.159094199999999839e-02	9.029071899999999706e-01	-8.734635000000000316e-02	1.036021099999999917e+00	4.545065400000000005e-02
7.599555399999999850e+00	9.703641200000000522e-01	-1.631951300000000077e-02	9.038727100000000236e-01	-8.157056599999999713e-02	1.034319400000000000e+00	4.906105699999999820e-02
8.148754200000000836e+00	9.701772199999999513e-01	-1.079700599999999962e-02	9.055927099999999674e-01	-7.440153300000000580e-02	1.032101900000000017e+00	5.318092499999999695e-02
8.737641999999999243e+00	9.707088099999999775e-01	-4.722608199999999735e-03	9.087304999999999966e-01	-6.587547800000000120e-02	1.030840200000000095e+00	5.683060599999999879e-02
9.369087099999999779e+00	9.724743900000000218e-01	1.643109100000000053e-03	9.146410400000000163e-01	-5.729840099999999881e-02	1.029751899999999942e+00	5.979180800000000184e-02
1.004616500000000023e+01	9.761663699999999499e-01	8.564294499999999810e-03	9.207726600000000206e-01	-4.793920699999999757e-02	1.031284599999999996e+00	6.492707699999999971e-02
1.077217300000000044e+01	9.805739700000000170e-01	1.335930599999999961e-02	9.294481500000000285e-01	-3.912313199999999797e-02	1.031932300000000025e+00	6.547474100000000297e-02
1.155064899999999994e+01	9.855668300000000048e-01	1.694834599999999955e-02	9.387627600000000294e-01	-3.144940499999999972e-02	1.033144300000000015e+00	6.445868899999999957e-02
1.238538199999999989e+01	9.910981700000000005e-01	1.872471800000000131e-02	9.483312600000000092e-01	-2.501546500000000062e-02	1.034927500000000000e+00	6.232666600000000279e-02
1.328043899999999944e+01	9.960292899999999561e-01	1.945269499999999901e-02	9.571626100000000248e-01	-1.984882899999999839e-02	1.035999899999999974e+00	5.896244600000000169e-02
1.424017899999999948e+01	1.001065300000000047e+00	1.908487500000000114e-02	9.656908600000000398e-01	-1.624756700000000095e-02	1.037003499999999967e+00	5.478806199999999849e-02
1.526927799999999991e+01	1.004979499999999915e+00	1.810043899999999942e-02	9.725316400000000305e-01	-1.360070499999999939e-02	1.037709100000000051e+00	5.021311299999999672e-02
1.637274599999999936e+01	1.008289599999999897e+00	1.640710999999999906e-02	9.782634799999999631e-01	-1.205647399999999932e-02	1.038255399999999939e+00	4.568412499999999904e-02
1.755595900000000142e+01	1.010509300000000055e+00	1.483642999999999941e-02	9.829513600000000517e-01	-1.122318299999999942e-02	1.038204799999999928e+00	4.132983400000000279e-02
