#Frequency	Median Mag	Phase (Rad)	-1 Sigma Mag	-1 Sigma Phase	+1 Sigma Mag	+1 Sigma Phase
5.000000000000000000e+00	1.033835099999999896e+00	-2.200002399999999997e-02	9.933636700000000319e-01	-8.468365099999999868e-02	1.075304199999999932e+00	3.918394800000000316e-02
5.279491000000000156e+00	1.030966700000000014e+00	-2.400401099999999871e-02	9.884420099999999820e-01	-8.083692000000000655e-02	1.074463100000000004e+00	3.118042500000000120e-02
5.574605000000000032e+00	1.028115899999999971e+00	-2.530681900000000123e-02	9.838925800000000166e-01	-7.645352599999999388e-02	1.072686000000000028e+00	2.406381499999999882e-02
5.886215299999999928e+00	1.025120400000000043e+00	-2.583285899999999968e-02	9.803226900000000521e-01	-7.123321200000000408e-02	1.069986199999999998e+00	1.757906700000000030e-02
6.215244099999999605e+00	1.022443200000000108e+00	-2.623663299999999879e-02	9.781123299999999743e-01	-6.574142900000000400e-02	1.066636300000000093e+00	1.242032199999999927e-02
6.562665100000000251e+00	1.020313400000000037e+00	-2.570738599999999874e-02	9.770257100000000472e-01	-6.071504600000000168e-02	1.063371999999999984e+00	8.283393099999999606e-03
6.929506199999999616e+00	1.018338900000000047e+00	-2.501146300000000114e-02	9.768425099999999972e-01	-5.590530900000000025e-02	1.059631500000000059e+00	5.120935099999999671e-03
7.316853100000000332e+00	1.017153699999999938e+00	-2.429541699999999971e-02	9.773700199999999505e-01	-5.194072400000000062e-02	1.057056699999999960e+00	2.528181100000000039e-03
7.725851999999999720e+00	1.015689300000000017e+00	-2.376488800000000137e-02	9.774997699999999901e-01	-4.846096300000000273e-02	1.055246700000000093e+00	3.257265799999999913e-04
8.157713100000000495e+00	1.014609099999999930e+00	-2.348508700000000171e-02	9.772368299999999453e-01	-4.537496500000000321e-02	1.053688100000000016e+00	-1.939105100000000029e-03
8.613714599999999777e+00	1.013628299999999927e+00	-2.361031599999999925e-02	9.767257400000000089e-01	-4.346157199999999693e-02	1.053578200000000020e+00	-3.681299500000000027e-03
9.095205699999999283e+00	1.012572599999999934e+00	-2.392122500000000082e-02	9.763780699999999868e-01	-4.356167400000000162e-02	1.052843900000000055e+00	-3.754944699999999882e-03
9.603611199999999570e+00	1.011526699999999890e+00	-2.448969800000000072e-02	9.761285100000000048e-01	-4.611784800000000295e-02	1.051087300000000058e+00	-1.977147600000000050e-03
1.014043599999999934e+01	1.010521699999999967e+00	-2.443631599999999959e-02	9.765004699999999538e-01	-4.992645899999999942e-02	1.048613999999999935e+00	8.607297200000000150e-04
1.070726799999999912e+01	1.009561900000000012e+00	-2.437135899999999869e-02	9.773372000000000170e-01	-5.479082200000000291e-02	1.045305200000000045e+00	4.513618100000000091e-03
1.130578500000000020e+01	1.008513400000000004e+00	-2.456008000000000149e-02	9.784538299999999689e-01	-6.007548599999999739e-02	1.041042599999999929e+00	8.409714900000000298e-03
1.193775800000000054e+01	1.007231900000000069e+00	-2.444918100000000039e-02	9.799341499999999483e-01	-6.426878299999999600e-02	1.036348199999999942e+00	1.167991900000000041e-02
1.260505700000000040e+01	1.005750600000000050e+00	-2.459236799999999987e-02	9.809814500000000326e-01	-6.815017900000000517e-02	1.031752900000000084e+00	1.447740999999999958e-02
1.330965699999999963e+01	1.003731600000000057e+00	-2.446753999999999943e-02	9.815464799999999990e-01	-7.115945599999999593e-02	1.027185900000000096e+00	1.675613600000000133e-02
1.405364299999999922e+01	1.001948000000000061e+00	-2.455786500000000164e-02	9.806579300000000110e-01	-7.278377900000000678e-02	1.023265300000000044e+00	1.817524400000000012e-02
