mass_1	mass_2	chirp_mass	ra	dec	geocent_time	phase	iota	psi	luminosity_distance	total_mass	mass_ratio	chi_eff	chi_p	tilt_1	tilt_2	phi_12	theta_jn	phi_jl	mass_1_source	mass_2_source	total_mass_source	chirp_mass_source	a_1	a_2	phi_1	phi_2	redshift
9.536299900000000207e+01	4.697866100000000245e+01	5.755749911941589403e+01	4.038164300000000040e+00	-6.609861500000000500e-01	1.264213229903320074e+09	9.702496560783572255e-01	3.456428883446018840e-01	1.297629002561678346e+00	5.758667800000000170e+03	1.423416599999999903e+02	4.926298616091132065e-01	4.235299155747893063e-01	7.382282297733611109e-01	8.607384937679758430e-01	1.594100250308992495e+00	1.375540426214529433e+00	3.932556869542419009e-01	5.564695843798126429e-01	5.085251895915464360e+01	2.505146937732315848e+01	7.590398833647779497e+01	3.069265696238877084e+01	9.734995295771119439e-01	2.116150654358860961e-01	1.821740211471457371e+00	3.197280637685986360e+00	8.752856486145103032e-01
9.503437800000000379e+01	3.515255700000000161e+01	4.913479112015809136e+01	3.810067000000000093e+00	-4.668991299999999955e-01	1.264213229903320074e+09	5.153248963670142402e+00	2.533985828520550765e+00	8.795807975143133950e-01	5.313893500000000131e+03	1.301869350000000054e+02	3.698930612246444927e-01	1.927257692344044038e-01	4.714778329850152772e-01	1.166936110671358717e+00	1.083418470105318221e+00	6.152449537214487590e-02	2.854388967502674568e+00	1.939530118394171998e+00	5.221984849103400705e+01	1.931575961503569872e+01	7.153560810606970222e+01	2.699877036006126829e+01	5.127261958919359097e-01	3.609597555035373717e-01	6.016923910278107357e+00	6.078448405650251907e+00	8.198899603532386893e-01
9.487652599999999836e+01	4.375169799999999753e+01	5.527412549069578063e+01	4.633721999999999674e+00	-1.073209999999999997e+00	1.264213229903320074e+09	4.806949455178418096e-01	2.794308423779288120e+00	1.734766416339811768e+00	4.413622599999999693e+03	1.386282239999999888e+02	4.611435498808209021e-01	3.683865525159308874e-01	7.416516804365802518e-01	9.534143360483460228e-01	1.512159416879353069e+00	3.833950330571727960e+00	2.992285642887308583e+00	3.114480601438744500e+00	5.565906201330358272e+01	2.566681743985156317e+01	8.132587945315513878e+01	3.242641892703534268e+01	9.095592000742823702e-01	4.336652324399125624e-01	4.771235129244744577e+00	2.322000152636885417e+00	7.046015970826582375e-01
9.476566300000000354e+01	3.921795999999999793e+01	5.208003402771290524e+01	5.114720499999999559e-01	-8.716407400000000805e-02	1.264213229903320074e+09	1.075967843358751619e-01	2.402928203758950332e+00	7.834991837757006028e-01	3.425919899999999416e+03	1.339836229999999944e+02	4.138414564777538329e-01	2.330955895440912917e-01	8.130348057097351866e-01	1.097463452216367097e+00	1.882666947619088482e+00	4.298732215429273751e+00	2.409215436797142562e+00	3.357038066174971913e+00	6.028361797434821057e+01	2.494786026425277115e+01	8.523147823860098526e+01	3.312985712364720570e+01	9.134669057095871070e-01	6.839382060374606942e-01	6.062612419620355908e+00	4.078159327870043427e+00	5.719969402023039606e-01
9.438006600000002777e+01	4.246070100000000025e+01	5.425969671834489816e+01	4.285543299999999611e+00	-9.630356300000000314e-01	1.264213229903320074e+09	5.390761859047398019e+00	2.272708806756476907e+00	2.193630683429496742e+00	5.241252300000000105e+03	1.368407670000000280e+02	4.498905626957285242e-01	3.965939363017233488e-01	9.071380688175829654e-01	1.152019429635016801e+00	5.789496877712168033e-01	4.469491834943416286e+00	2.621402104259824117e+00	2.328121008996428820e+00	5.212203555426985702e+01	2.344921190435722735e+01	7.557124745862708437e+01	2.996528781318579959e+01	9.929410976443486803e-01	4.547427009499870332e-01	6.122967519498068611e+00	4.309274047261897778e+00	8.107517290212273853e-01
9.438006600000002777e+01	4.246070100000000025e+01	5.425969671834489816e+01	4.118694000000000521e+00	-7.884867500000000140e-01	1.264213229903320074e+09	5.342727332364880510e+00	2.231872296645504683e+00	2.077415066169590485e+00	4.968021100000000843e+03	1.368407670000000280e+02	4.498905626957285242e-01	3.965939363017233488e-01	9.071380688175829654e-01	1.152019429635016801e+00	5.789496877712168033e-01	4.469491834943416286e+00	2.595734648034332182e+00	2.231661928879956847e+00	5.313790446400643930e+01	2.390624173978372013e+01	7.704414620379016299e+01	3.054931727283782905e+01	9.929410976443486803e-01	4.547427009499870332e-01	6.122967519498068611e+00	4.309274047261897778e+00	7.761345117387802306e-01
9.438006600000002777e+01	4.246070100000000025e+01	5.425969671834489816e+01	1.656547600000000342e+00	1.041076700000000077e+00	1.264213229903320074e+09	2.073560636211908115e+00	3.530793343107703208e-01	1.681026292342342909e+00	4.914561399999999594e+03	1.368407670000000280e+02	4.498905626957285242e-01	3.965939363017233488e-01	9.071380688175829654e-01	1.152019429635016801e+00	5.789496877712168033e-01	4.469491834943416286e+00	1.263343728743248628e-01	6.769827995598659554e-01	5.334273085574450590e+01	2.399839120041768936e+01	7.734112205616219171e+01	3.066707326058655525e+01	9.929410976443486803e-01	4.547427009499870332e-01	6.122967519498068611e+00	4.309274047261897778e+00	7.693144780163836405e-01
9.428531599999999457e+01	5.019947800000001337e+01	5.930912661233703886e+01	5.787423299999999715e-01	-1.166535100000000019e-01	1.264213229903320074e+09	8.518030907989150302e-01	1.876848648705958800e+00	9.139742155689120073e-01	2.541256499999999960e+03	1.444847939999999937e+02	5.324209551357923509e-01	4.932987236988068958e-01	3.323000787748153217e-01	3.369048801043570407e-01	9.646578408246796466e-01	6.055047083511844619e+00	1.918547278582693139e+00	2.737374602696051040e-01	6.521288303515107998e+01	3.472070547273386154e+01	9.993358850788493442e+01	4.102143685541980034e+01	5.772918040831898079e-01	6.959779895950288786e-01	2.714504795850452012e+00	2.486366572182710399e+00	4.458081227474373631e-01
9.406993900000000508e+01	4.373936799999999891e+01	5.504758995184218406e+01	3.945262099999999883e+00	-5.728536999999999102e-01	1.264213229903320074e+09	5.665272382754038105e+00	2.580010482569860653e+00	1.011415473424608358e+00	5.328811999999999898e+03	1.378093069999999898e+02	4.649664756346871264e-01	3.489303481696672260e-01	4.766688892233996167e-01	7.619049056695641475e-01	1.427473776543544348e+00	4.903496026072671654e+00	2.774975858351895752e+00	2.256725651331847882e+00	5.163674849576683101e+01	2.400935696131143260e+01	7.564610545707824940e+01	3.021665143889777738e+01	6.905233103278286544e-01	1.740973966085866964e-01	5.846225300883502562e+00	4.466536019776588873e+00	8.217634095940768990e-01
9.398285699999999565e+01	3.991616799999999898e+01	5.237970015608876651e+01	6.845711500000000171e-01	-9.281186499999999340e-02	1.264213229903320074e+09	3.167190116507520692e+00	2.826580730673661002e+00	1.164851706587517910e+00	4.716969600000000355e+03	1.338990249999999946e+02	4.247175418385079060e-01	2.623372964955091313e-01	9.236541393525238286e-01	1.195336774404669233e+00	1.508221190335585105e+00	1.172639068845166221e+00	2.882192803323476049e+00	4.055740081121935958e+00	5.389026735626509890e+01	2.288814188057289556e+01	7.677840923683798735e+01	3.003479714872494455e+01	9.928143811664009721e-01	3.648953543330274996e-01	2.011322824588596347e+00	3.183961893433763901e+00	7.439671690378777402e-01
9.376931000000000438e+01	5.102535999999999916e+01	5.967020962679539053e+01	9.399927099999999536e-01	4.689495699999999823e-01	1.264213229903320074e+09	3.848850841687057489e+00	3.071076862486674219e+00	1.012406767217137959e+00	7.362054099999999380e+03	1.447946699999999964e+02	5.441584245421022814e-01	4.495250372727884192e-01	5.908934342607439216e-01	6.965324218174465676e-01	1.996337183341566401e+00	3.883897157920416010e+00	2.854986870838128077e+00	4.852134738328839347e+00	4.533745331257110678e+01	2.467075716731980961e+01	7.000821047989090573e+01	2.885054121765604052e+01	9.210235935814410357e-01	5.499137825032151400e-02	4.615453617254934748e+00	2.216165467995764971e+00	1.068252695040543321e+00
9.362867699999999616e+01	4.020218300000000511e+01	5.249088075831909350e+01	6.136125400000000063e+00	-9.312306000000000195e-01	1.264213229903320074e+09	5.509814923276358911e+00	2.443946668292583890e+00	2.957961622087212361e-01	1.682243500000000040e+03	1.338308600000000013e+02	4.293789497847972925e-01	3.359932794416335966e-01	7.584213289990237028e-01	1.169854132408658653e+00	7.414388920579436659e-01	3.727872056288945579e+00	2.738887886356067281e+00	2.406211930789237119e+00	7.127782096832123671e+01	3.060519591032657516e+01	1.018830168786478083e+02	3.996035959325759279e+01	8.237499046328049523e-01	5.013601407579479918e-01	6.004067489582229911e+00	3.448754238691590146e+00	3.135737839350110079e-01
9.344915000000000305e+01	4.762053300000000178e+01	5.742949883612516260e+01	3.629352200000000028e+00	2.997429200000000238e-01	1.264213229903320074e+09	1.425222207818851672e+00	2.082847279856264722e-01	2.550237824678839527e+00	3.168389000000000124e+03	1.410696829999999977e+02	5.095876527501855824e-01	3.205289569551568185e-01	2.833979410897141116e-01	3.739011790715860983e-01	2.025968382523282596e+00	1.431405222102200003e-01	2.843073161543607230e-01	2.383404958005439056e+00	6.083533894186850688e+01	3.100093757564872732e+01	9.183627651751721999e+01	3.738656827758536849e+01	6.555652148961539361e-01	5.642508439012791088e-01	4.633265337433084774e+00	4.776405859643304552e+00	5.360997674278723535e-01
9.341051500000000374e+01	4.592459900000000061e+01	5.631869308671709717e+01	4.524771000000000321e+00	-1.094644199999999845e+00	1.264213229903320074e+09	6.372702984214361210e-01	2.973585017050791812e+00	2.991792708948026736e-01	6.769901799999999639e+03	1.393351139999999759e+02	4.916427128145048897e-01	4.349605573747290510e-01	5.201749993421852514e-01	5.785998142034608493e-01	1.905234547515612720e+00	2.177287070670729019e+00	2.855921671009140628e+00	4.122297326823655794e+00	4.675006056174703417e+01	2.298432659881970963e+01	6.973438716056672604e+01	2.818635902566716567e+01	9.512168047261659876e-01	9.145140170263960089e-01	5.596563713090739967e+00	1.490665476581883198e+00	9.980832939590373876e-01
9.340252700000000630e+01	3.635085300000000075e+01	4.964782227347567556e+01	3.404841300000000182e+00	7.963298199999998550e-01	1.264213229903320074e+09	5.159976789337619163e-01	2.753729110333825725e-01	2.266844771463056851e+00	9.188285300000000007e+02	1.297533799999999928e+02	3.891848986055804760e-01	1.171606011817773463e-01	7.566694997565074354e-01	1.097541024856159897e+00	2.260153165424264365e+00	5.790546000420008887e+00	5.843223232145976498e-01	1.062658212276405001e+00	7.890130743443803851e+01	3.070719733371950255e+01	1.096085047681575304e+02	4.193974418539922766e+01	8.501051662035521428e-01	9.077752533704568361e-01	2.845343264112990767e+00	2.352703957353412534e+00	1.837893443985267050e-01
9.325233500000000220e+01	3.776415999999999684e+01	5.064989287129253626e+01	4.011725099999999600e+00	-6.409955000000000513e-01	1.264213229903320074e+09	4.576737387842076288e+00	2.213653591192859871e+00	5.481726366855408372e-01	3.315405900000000202e+03	1.310164949999999919e+02	4.049674466596465683e-01	2.431297909583295946e-01	8.347079694682913997e-01	1.183117257063095451e+00	1.557537498875699589e+00	2.953903116569743137e+00	2.130268087505722718e+00	3.478528928512408580e+00	5.990507455840783990e+01	2.425960508587417763e+01	8.416467964428201753e+01	3.253736873001784602e+01	9.016179784549228637e-01	1.380290434392751342e-01	1.736803797487910472e+00	4.690706914057653165e+00	5.566683738800518588e-01
9.309919700000000375e+01	4.112149800000000255e+01	5.299623541782864322e+01	3.889917699999999812e+00	-3.942073099999999775e-01	1.264213229903320074e+09	3.910391246271789800e+00	7.698789266057749492e-01	1.071729325135950095e+00	3.344484000000000833e+03	1.342206950000000063e+02	4.416955175241737419e-01	3.068564451298825269e-01	8.379180942131342347e-01	1.095734474135281467e+00	1.532089197061268226e+00	4.592310335898207363e+00	4.414553184670074737e-01	5.543140129483684397e+00	5.965173083051787017e+01	2.634790212039829882e+01	8.599963295091616544e+01	3.395643863797312889e+01	9.422597640889273096e-01	6.675511448601967324e-01	4.569869600486551775e+00	2.878994629205173794e+00	5.607124169542184733e-01
9.281973999999999592e+01	3.247100400000000064e+01	4.654765869114942944e+01	8.523780800000000379e-01	2.322230799999999984e-01	1.264213229903320074e+09	2.287082135453575749e+00	2.434735145499404840e+00	1.055055438364583598e+00	4.001511599999999817e+03	1.252907440000000037e+02	3.498286463633705767e-01	9.614953106509775693e-02	7.675941814291619147e-01	1.270198886156803875e+00	2.046316475792658185e+00	3.991939066953003934e+00	2.352289152319536836e+00	3.566467399535340199e+00	5.624890188475224306e+01	1.967747720576891979e+01	7.592637909052116640e+01	2.820795109621508701e+01	8.036291008866396357e-01	6.753706326465582777e-01	3.981558625913008242e+00	1.690312385686425500e+00	6.501609256333101827e-01
9.281973999999999592e+01	3.247100400000000064e+01	4.654765869114942944e+01	6.061371700000000029e-01	-3.100489300000000004e-01	1.264213229903320074e+09	5.153480130608519616e+00	1.108241773906486483e+00	1.405610117856843866e+00	1.822049899999999980e+03	1.252907440000000037e+02	3.498286463633705767e-01	9.614953106509775693e-02	7.675941814291619147e-01	1.270198886156803875e+00	2.046316475792658185e+00	3.991939066953003934e+00	9.966056871218234026e-01	6.184173176431587926e+00	6.947974559109853487e+01	2.430600534980536409e+01	9.378575094090390962e+01	3.484301382143873127e+01	8.036291008866396357e-01	6.753706326465582777e-01	3.981558625913008242e+00	1.690312385686425500e+00	3.359251564659108680e-01
9.251413700000000517e+01	5.083937099999999987e+01	5.917841067907678365e+01	4.106501100000000015e+00	-8.722894199999999820e-01	1.264213229903320074e+09	4.938512010964132948e+00	1.927291645385725616e+00	2.371970529151992135e+00	4.461224099999999453e+03	1.433535080000000050e+02	5.495308354873373879e-01	4.667340473205178197e-01	6.210249423021700910e-01	9.638171761720157882e-01	9.265122040959723471e-01	4.388639363284280392e+00	2.162758331697007819e+00	1.673107447772527623e+00	5.407600756286610988e+01	2.971643361584139242e+01	8.379244117870750586e+01	3.459073701828027225e+01	7.560798382443398857e-01	8.845573090731602139e-01	2.153765390950379555e-01	4.604015902379317460e+00	7.108167035528207833e-01
9.251413700000000517e+01	5.083937099999999987e+01	5.917841067907678365e+01	3.887149299999999918e+00	-5.162653499999999562e-01	1.264213229903320074e+09	9.900821379283771817e-01	6.494197059607960121e-01	2.470141923462775502e+00	6.668332400000000234e+03	1.433535080000000050e+02	5.495308354873373879e-01	4.667340473205178197e-01	6.210249423021700910e-01	9.638171761720157882e-01	9.265122040959723471e-01	4.388639363284280392e+00	4.925122101480866044e-01	3.715643105461698514e+00	4.658486315812331213e+01	2.559981877234679004e+01	7.218468193047010573e+01	2.979888536818989309e+01	7.560798382443398857e-01	8.845573090731602139e-01	2.153765390950379555e-01	4.604015902379317460e+00	9.859269884721706401e-01
9.243727099999999552e+01	4.167749799999999993e+01	5.320518182300079246e+01	3.908237100000000019e+00	-5.569761699999999927e-01	1.264213229903320074e+09	5.074331337982040946e-01	2.320169129662662755e+00	2.176402572390147228e+00	4.250631699999999910e+03	1.341147689999999955e+02	4.508733062878934050e-01	2.672506348109882635e-01	6.177407539833564831e-01	9.596720620033482030e-01	1.922351901713271971e+00	3.790439939411414660e-01	2.577006513785644604e+00	2.392787263194620095e+00	5.491729167049605564e+01	2.476074086785314066e+01	7.967803253834919985e+01	3.160937635810894619e+01	7.542590419597048346e-01	2.900799324345417762e-01	4.739271966189915197e+00	5.118315960131057274e+00	6.832088434845612346e-01
9.217861200000000110e+01	4.205467999999999762e+01	5.339426959951371998e+01	8.446616599999999808e-01	1.076601999999999698e-01	1.264213229903320074e+09	1.012532708844248619e+00	9.202146477572153982e-01	1.490709840325047608e+00	3.699202700000000277e+03	1.342332920000000058e+02	4.562303454948963277e-01	2.410677644485136606e-01	6.719280718090084870e-01	1.060649872040191122e+00	1.634677328707390798e+00	3.456444911359012995e+00	8.960047123119222467e-01	7.249347853559899579e-03	5.727363530667160774e+01	2.612997042371148027e+01	8.340360573038309155e+01	3.317563432728463368e+01	7.699654623844883750e-01	8.559021601861183104e-01	2.044188850116320566e+00	5.500633761475334893e+00	6.094423115702318761e-01
9.202483399999999847e+01	4.477772499999999667e+01	5.517742082531892578e+01	3.989436700000000169e+00	-4.972188699999999795e-01	1.264213229903320074e+09	1.085602673413625707e+00	1.042192625652483606e+00	1.488563662661334774e+00	4.282497400000000198e+03	1.368025590000000022e+02	4.865830564823404036e-01	3.350795260268194520e-01	7.762544225403651410e-01	9.982493914507140076e-01	2.078989003936636326e+00	5.670807883684168438e+00	8.409395842639839636e-01	5.775943443314855763e+00	5.453630133876421127e+01	2.653644019465784254e+01	8.107274153342206091e+01	3.269956943606545252e+01	9.235364749856728173e-01	9.397374308653725847e-03	1.341365603744701929e+00	7.289881802492841345e-01	6.874051180766279634e-01
9.195239999999999725e+01	4.928660200000000202e+01	5.804759617618264400e+01	9.932179700000000055e-01	5.662583599999999606e-01	1.264213229903320074e+09	1.674668244406311679e+00	3.531589245357428242e-01	2.098768614999868554e+00	5.309312500000000000e+03	1.412390020000000277e+02	5.360012571721891605e-01	2.851965401417400070e-01	8.011585795313448388e-01	1.097420349168431120e+00	9.374895431839124216e-01	4.250043874603941063e+00	1.394719343167623027e-01	1.038681229520034416e-01	5.054233455259148400e+01	2.709075486060640969e+01	7.763308941319790790e+01	3.190630180300191654e+01	9.001435121576663034e-01	8.729965305667126974e-02	3.302486655964758100e-01	4.580292540200416873e+00	8.193144581463595033e-01
9.193782000000000210e+01	5.943780100000000033e+01	6.405056625929375969e+01	4.348332400000000320e+00	-8.786690600000000018e-01	1.264213229903320074e+09	3.209976090775234603e+00	2.777209122625644788e+00	1.299418031482342473e+00	6.739721399999999448e+03	1.513756209999999953e+02	6.465000040244591739e-01	3.524452898685279112e-01	3.891192104932111873e-01	2.235468069508536881e-01	2.238447939788116070e+00	6.029502466664030669e-01	2.694876421411303458e+00	5.547419617050328711e+00	4.609625088954744143e+01	2.980122638560489889e+01	7.589747727515234033e+01	3.211399804678844561e+01	8.910090428936704443e-01	7.208449411284874042e-01	5.431229762082864454e+00	6.034180008749268076e+00	9.944750001533717576e-01
9.178260000000000218e+01	4.185078800000000143e+01	5.314903719925817427e+01	1.012289899999999854e+00	5.007529899999999534e-01	1.264213229903320074e+09	3.164707641564369123e+00	2.762717587086247928e+00	1.544534567481549159e+00	5.132563299999999799e+03	1.336333879999999965e+02	4.559773639012186242e-01	2.979031348985899941e-01	8.750836397776982079e-01	1.081065008317231291e+00	2.242720447840914400e+00	1.268318260870733516e+00	2.655933534648536209e+00	3.830090114470099838e+00	5.107465199826210522e+01	2.328888518033966903e+01	7.436353717860177426e+01	2.957606974518915877e+01	9.916419537193112976e-01	1.152647223083384659e-01	2.871995936631281054e+00	4.140314197502014792e+00	7.970283968478737435e-01
9.172810400000000186e+01	4.246876900000000177e+01	5.355435270356545630e+01	1.291192799999999918e+00	7.424814800000000270e-01	1.264213229903320074e+09	5.645345815565617764e-01	2.262188427266874413e+00	1.197406562326628343e+00	5.350508300000000418e+03	1.341968730000000107e+02	4.629853572466732792e-01	2.584352273028160951e-01	8.485867809749714219e-01	1.153666632213650400e+00	1.445413984390788276e+00	1.664497296475632382e+00	2.141048521684265626e+00	3.580893385083709468e+00	5.027613303801452105e+01	2.327711341558642744e+01	7.355324645360094848e+01	2.935311691702696990e+01	9.281723893235347411e-01	3.539159913837665317e-02	5.858680576112901051e+00	1.239992565408947200e+00	8.244860624154017881e-01
9.157116700000000264e+01	3.859034299999999718e+01	5.082131719239709611e+01	1.043624499999999955e+00	5.482230799999999737e-01	1.264213229903320074e+09	5.254927541535919566e+00	2.208427362651733006e+00	1.214919694125635052e+00	3.520866399999999885e+03	1.301615100000000211e+02	4.214246062846396801e-01	2.702244966168216300e-01	8.670026861758119985e-01	1.194803733981332217e+00	1.247378869005980828e+00	4.895622785768096286e+00	2.384952896048545323e+00	2.943323143269669817e+00	5.777072952607193912e+01	2.434600694530127996e+01	8.211673647137322973e+01	3.206232557548035089e+01	9.321170218765043591e-01	3.123526498690363806e-01	5.092992102301501234e-01	5.404921995998246409e+00	5.850789448430614437e-01
9.150074800000000153e+01	4.678986700000000098e+01	5.633617170999072243e+01	3.986371300000000062e+00	-6.730118600000000173e-01	1.264213229903320074e+09	1.751617272934847591e+00	2.362660049760183067e+00	2.174521424989087848e+00	4.099716499999999542e+03	1.382906150000000025e+02	5.113604863645486720e-01	2.421636166022924919e-01	5.323396257709853696e-01	6.367689899686662658e-01	2.418413911963105623e+00	5.732324897575233003e+00	2.618821349990264835e+00	9.986532666765234323e-01	5.501352514876675315e+01	2.813174297670169466e+01	8.314526812546844781e+01	3.387132309730207425e+01	8.952891943818827025e-01	9.229593003293274922e-01	2.690201452144613370e+00	2.139341042540259252e+00	6.632409530668149644e-01
