mass_1	mass_2	chirp_mass	ra	dec	geocent_time	phase	iota	psi	luminosity_distance	total_mass	mass_ratio	chi_eff	chi_p	mass_1_source	mass_2_source	total_mass_source	chirp_mass_source	theta_jn	phi_jl	tilt_1	tilt_2	phi_12	a_1	a_2	phi_1	phi_2	redshift
9.931915300000000002e+01	5.243450500000000147e+01	6.219597411059231007e+01	9.082630400000000215e-01	-4.539033800000000229e-01	1.261764316417968750e+09	2.417689299999999930e-01	2.834622299999999928e+00	4.215070100000000153e+00	5.207243000000000393e+03	1.517536580000000015e+02	5.279395103178134985e-01	-8.606959500350758185e-03	3.889748838834183320e-01	5.497986288472133509e+01	2.902604188870031621e+01	8.400590477342164775e+01	3.442967469307801309e+01	2.768240074053367916e+00	5.687838650019934050e+00	1.014523031575828238e+00	2.285767366612776463e+00	5.434506050978001213e+00	4.580330827339466060e-01	7.367609205028692321e-01	3.167275034032030590e+00	2.318595777830445570e+00	8.064641814085053984e-01
9.931796300000000599e+01	4.761574199999999735e+01	5.908030518996913116e+01	1.200203099999999967e+00	-1.075042400000000065e+00	1.261764316417968750e+09	2.480300999999999867e+00	2.327141899999999985e+00	2.049699899999999797e+00	5.066527399999999943e+03	1.469337050000000033e+02	4.794272915162385296e-01	-1.049787641355214712e-01	7.308838629853520175e-01	5.552644917426252391e+01	2.662089513513076255e+01	8.214734430939329002e+01	3.303047569884955692e+01	2.059477917429116900e+00	5.521936079790550345e+00	1.758339301036444313e+00	1.643876707935784776e+00	1.350217090625540350e-01	7.439284234823166919e-01	4.743913023945760532e-01	1.465024799892660212e-01	2.815241890518196399e-01	7.886604397897570840e-01
9.920018799999999715e+01	5.649699400000000082e+01	6.466459343740214649e+01	1.209753999999999996e+00	-1.022085700000000097e+00	1.261764316417968750e+09	3.473732500000000112e+00	2.506196500000000160e+00	3.677823200000000181e+00	5.168472200000000157e+03	1.556971819999999980e+02	5.695250698516821641e-01	2.470934486384821216e-01	3.570947444754968836e-01	5.506321565944112706e+01	3.135988174470144685e+01	8.642309740414256680e+01	3.589348493950188868e+01	2.582283734465689484e+00	2.173345676735448428e+00	3.160995124183691996e-01	1.004238953286015867e+00	1.532409979823107449e+00	1.495461610395633634e-01	8.037204055024385063e-01	4.440862364193831624e-01	1.976496216242489723e+00	8.015691022031903312e-01
9.920018799999999715e+01	5.649699400000000082e+01	6.466459343740214649e+01	1.126354099999999914e+00	-5.931606499999999560e-01	1.261764316417968750e+09	1.097074000000000105e+00	1.701234399999999869e-01	6.050451299999999755e+00	6.318443299999999908e+03	1.556971819999999980e+02	5.695250698516821641e-01	2.470934486384821216e-01	3.570947444754968836e-01	5.103520942969237240e+01	2.906583121534077563e+01	8.010104064503313737e+01	3.326779046793469519e+01	1.693480296194279922e-01	2.579379148338442063e-01	3.160995124183691996e-01	1.004238953286015867e+00	1.532409979823107449e+00	1.495461610395633634e-01	8.037204055024385063e-01	4.440862364193831624e-01	1.976496216242489723e+00	9.437597907119620322e-01
9.918140400000000056e+01	6.984902200000000505e+01	7.223727781514028834e+01	1.071272299999999955e+00	-8.048121599999999987e-01	1.261764316417968750e+09	3.200666800000000034e+00	2.380824300000000004e+00	3.652488500000000027e+00	6.279447900000000118e+03	1.690304260000000056e+02	7.042552251024799537e-01	6.135205001370929584e-02	8.462090135342188457e-01	5.114997645018458883e+01	3.602263817891129349e+01	8.717261462909587522e+01	3.725431290597445866e+01	2.090761631920817987e+00	4.426657140103002597e+00	1.490503047520040480e+00	1.004860012655324875e+00	5.665545307671830955e+00	8.489441195320541755e-01	9.657240158175697808e-02	4.317268700321338137e+00	3.699628700813582416e+00	9.390312739751435211e-01
9.916630600000000584e+01	5.054796999999999940e+01	6.095201536499778427e+01	1.062222000000000000e+00	-7.117441899999999988e-01	1.261764316417968750e+09	2.166796199999999839e+00	9.236362000000000183e-01	3.909375900000000126e+00	4.785184299999999894e+03	1.497142760000000123e+02	5.097292824439784154e-01	-2.067110502686784687e-02	3.526964570772939123e-01	5.657777408561740629e+01	2.883934818693927937e+01	8.541712227255669632e+01	3.477521241321548473e+01	1.008620182161241718e+00	2.641912001543499589e+00	1.975343473274411732e+00	1.389979628738518214e+00	8.808861973570039083e-01	2.590402237846747835e-01	7.718345742170023005e-01	3.346145253341383796e+00	4.227031450698387260e+00	7.527431505158665992e-01
9.915581500000000403e+01	7.762985199999999963e+01	7.626385560515888073e+01	8.484772800000000004e-01	-4.688464500000000257e-01	1.261764316417968750e+09	4.967236100000000043e+00	2.459385000000000154e+00	3.488103399999999965e-01	5.024928100000000086e+03	1.767856669999999895e+02	7.829077094469950593e-01	5.222573605189732198e-04	6.054840955196699737e-01	5.560002633238572400e+01	4.352968926108071912e+01	9.912971559346642891e+01	4.276372878238251474e+01	2.230939376771494231e+00	4.863884088886424095e+00	7.790987793267030170e-01	2.858831399259184280e+00	5.779458135394818896e+00	8.617292448787501336e-01	8.143330546097320433e-01	3.169105340786631420e+00	2.665378169001865416e+00	7.833771230112538397e-01
9.907074699999999723e+01	4.805313900000000160e+01	5.930122743564790966e+01	1.085310500000000067e+00	-7.692572300000000141e-01	1.261764316417968750e+09	5.730446299999999660e+00	2.607606399999999880e+00	5.239267299999999850e+00	5.098546000000000276e+03	1.471238859999999988e+02	4.850386259831068192e-01	1.992506878203583950e-02	2.524466122464314455e-01	5.526279076512761890e+01	2.680458810070942377e+01	8.206737886583704267e+01	3.307889990868299179e+01	2.695204459860341295e+00	6.046011567359118599e-01	1.358466557867215041e+00	1.888905106984467563e+00	5.051539153180117481e+00	2.582461499864608934e-01	1.636901214634968460e-01	4.622371202730047202e+00	3.390725048730578006e+00	7.927206648151478019e-01
9.907074699999999723e+01	4.805313900000000160e+01	5.930122743564790966e+01	9.678296299999999963e-01	-3.551948300000000169e-01	1.261764316417968750e+09	4.755233699999999786e+00	2.858790800000000076e-01	9.422545399999999738e-01	5.623425199999999677e+03	1.471238859999999988e+02	4.850386259831068192e-01	1.992506878203583950e-02	2.524466122464314455e-01	5.330569985125449506e+01	2.585532341292038438e+01	7.916102326417488655e+01	3.190743510287275697e+01	2.930683452411670942e-01	2.804419035012094552e-01	1.358466557867215041e+00	1.888905106984467563e+00	5.051539153180117481e+00	2.582461499864608934e-01	1.636901214634968460e-01	4.622371202730047202e+00	3.390725048730578006e+00	8.585394671948661793e-01
9.907037400000000105e+01	7.234657300000000646e+01	7.352013715514866021e+01	9.641844299999999812e-01	-6.346088800000000418e-01	1.261764316417968750e+09	5.175984099999999977e+00	1.234569299999999981e+00	3.994022300000000136e+00	3.536495800000000145e+03	1.714169469999999933e+02	7.302543644379499987e-01	1.548581597821328260e-01	9.292688352486188075e-01	6.241735185098495720e+01	4.558054360584092279e+01	1.079978954568258729e+02	4.631992475314149971e+01	1.263257824961666165e+00	1.436356709667764298e-01	1.259720424444155995e+00	1.638869689866333523e+00	4.700954577581216043e+00	9.761177989104512509e-01	6.206480800812239629e-01	4.631064509693279874e+00	3.048833780094909685e+00	5.872248831786452961e-01
9.905459600000000364e+01	7.402326999999999657e+01	7.438706643736699675e+01	1.265827899999999895e+00	-1.037657400000000063e+00	1.261764316417968750e+09	5.456883699999999671e+00	2.450806399999999829e+00	3.966788999999999898e+00	4.676790600000000268e+03	1.730778660000000002e+02	7.472976821792296498e-01	2.225125787970475000e-01	5.835912298948533472e-01	5.696769859687958615e+01	4.257182912053306723e+01	9.953952771741265337e+01	4.278105359502935556e+01	2.397144068512314874e+00	3.605193880378337656e+00	8.012222333723727496e-01	2.406359274276358207e+00	3.040479521008325303e+00	8.125667868354726764e-01	3.186498866930488894e-01	1.114097072378637421e+00	4.154576593386962280e+00	7.387852842878530613e-01
9.905459600000000364e+01	7.402326999999999657e+01	7.438706643736699675e+01	1.168821399999999899e+00	-7.459355600000000530e-01	1.261764316417968750e+09	2.531716499999999925e+00	1.098674600000000057e+00	3.271815899999999999e+00	3.717780600000000049e+03	1.730778660000000002e+02	7.472976821792296498e-01	2.225125787970475000e-01	5.835912298948533472e-01	6.144958658106392591e+01	4.592113362290096745e+01	1.073707202039648934e+02	4.614681866507574881e+01	1.173452500083835837e+00	5.857841748015281125e-01	8.012222333723727496e-01	2.406359274276358207e+00	3.040479521008325303e+00	8.125667868354726764e-01	3.186498866930488894e-01	1.114097072378637421e+00	4.154576593386962280e+00	6.119652142708523757e-01
9.903731500000000665e+01	3.455698000000000292e+01	4.959560598934794484e+01	8.704201499999999481e-01	-6.574077400000000182e-01	1.261764316417968750e+09	4.933259699999999803e+00	2.529447100000000059e+00	3.642550199999999849e-01	3.060382500000000164e+03	1.335942950000000167e+02	3.489288860466380759e-01	-2.142316115268318166e-01	6.585813282331363094e-01	6.511953676522144008e+01	2.272208742336180975e+01	8.784162418858325339e+01	3.261036395844111979e+01	2.201982925007597736e+00	5.423063852272361096e+00	1.989049384638788665e+00	7.813983556333341518e-01	5.816289211142059656e+00	7.207062971030868681e-01	1.510713018935583990e-02	4.080904177102985031e+00	3.614008081065457567e+00	5.208541079931811035e-01
9.902117200000000707e+01	7.873292499999999450e+01	7.676561705131165070e+01	9.092816200000000126e-01	-4.880705900000000264e-01	1.261764316417968750e+09	1.797092499999999982e+00	1.151601000000000097e+00	4.038337699999999586e+00	3.274090499999999793e+03	1.777540970000000016e+02	7.951120291729125711e-01	4.386317387860970418e-02	9.157028546015035797e-01	6.384718813785234914e+01	5.076566731727248794e+01	1.146128554551248442e+02	4.949718020297135013e+01	1.135491156431162718e+00	3.152197530076711107e+00	1.254172215298321014e+00	1.965794707038060141e+00	4.142150826516262541e+00	9.636016130475835162e-01	7.232472680445244384e-01	5.084246183162692390e+00	2.943211702499368698e+00	5.509088949415215097e-01
9.892901600000000428e+01	5.282079699999999889e+01	6.232345923397561904e+01	1.364720600000000061e+00	-1.171641600000000061e+00	1.261764316417968750e+09	1.095840900000000007e+00	1.647389599999999898e-01	8.970944199999999480e-01	6.965288899999999558e+03	1.517498130000000174e+02	5.339262345437661983e-01	6.916725202033152664e-02	4.395023261745874543e-01	4.894165915930413746e+01	2.613123578725168272e+01	7.507289494655582018e+01	3.083234447068614159e+01	2.454492111337736038e-01	2.165639126393278602e+00	9.989530115365019558e-01	1.726057630004599108e+00	2.167839299228452088e+00	3.346959222870601325e-01	9.087858064222235077e-01	3.601661337531063989e+00	5.769500636759516077e+00	1.021366208243737805e+00
9.892463700000000415e+01	5.693947200000000208e+01	6.484574980329904292e+01	9.103341799999999928e-01	-2.721694800000000192e-01	1.261764316417968750e+09	2.066794400000000032e+00	1.795411099999999927e+00	3.863179000000000141e+00	3.338408899999999903e+03	1.558641090000000133e+02	5.755843410373090441e-01	1.955246381935577538e-01	2.526338268784633079e-01	6.341858830498885169e+01	3.650274635904339959e+01	9.992133466403225839e+01	4.157130149594315327e+01	1.683453882328989071e+00	5.337588725924427457e+00	9.519280281431538038e-01	9.514662752444429383e-01	5.849302754600135046e+00	3.101569285320279201e-01	3.835117690860848083e-01	2.680447433640100741e-01	6.117347497964145120e+00	5.598681655330705054e-01
9.892215699999999856e+01	3.549192000000000036e+01	5.029964177325675223e+01	1.196888100000000010e+00	-1.053323500000000079e+00	1.261764316417968750e+09	6.228297600000000322e+00	6.148628299999999713e-01	3.630823200000000139e-01	3.659432099999999991e+03	1.344140769999999918e+02	3.587863535972027340e-01	-4.439659280525909239e-03	4.282371671396252855e-01	6.167093820214545730e+01	2.212669104046619850e+01	8.379762924261164869e+01	3.135825373670907013e+01	7.884301002869082975e-01	2.425994234089556834e+00	1.601320909007418525e+00	1.530228252291006896e+00	6.019538479620098137e+00	4.284367496384350327e-01	4.840312217940286321e-01	5.989291778643970332e+00	5.725644951084482237e+00	6.040319781702073731e-01
9.892085299999999393e+01	4.852285799999999938e+01	5.956831078658704826e+01	8.589943300000000281e-01	-4.348153000000000157e-01	1.261764316417968750e+09	1.248873600000000028e+00	2.225721399999999850e+00	8.160151300000000330e-01	3.215136700000000019e+03	1.474437110000000075e+02	4.905220338122236456e-01	-6.591756684032876179e-02	4.570124770295516115e-01	6.412345443532795741e+01	3.145396728468251979e+01	9.557742172001049141e+01	3.861396001622802032e+01	2.048071417770681801e+00	5.431517228782440476e+00	1.773866412310537655e+00	1.709730843380399490e+00	8.451650568494313287e-01	4.666001640440283760e-01	6.107535750351662795e-02	1.128349178131005104e+00	1.973514234980436655e+00	5.426625697429811046e-01
9.890639500000000339e+01	8.596804799999999602e+01	8.023456222300289653e+01	1.121924700000000108e+00	-1.017985099999999976e+00	1.261764316417968750e+09	4.454500900000000208e+00	1.708619000000000110e+00	8.423334999999999573e-01	3.754979299999999967e+03	1.848744429999999852e+02	8.691859409090786359e-01	3.531457782374330945e-01	8.829252882220897103e-01	6.116627963787406941e+01	5.316487031895339044e+01	1.143311499568274456e+02	4.961913402621338776e+01	1.849138817206332108e+00	2.428665256467127609e+00	1.523401390181652992e+00	5.361487082423868067e-01	4.326154754544515590e+00	8.839178659198532184e-01	8.273525633800158374e-01	1.452489043295270399e+00	5.778643797839785989e+00	6.170085149131304680e-01
9.890625799999999401e+01	3.937409600000000154e+01	5.322412417359645787e+01	1.140919500000000086e+00	-7.367136199999999580e-01	1.261764316417968750e+09	2.151249299999999920e+00	1.191974400000000017e-01	6.027652100000000068e+00	3.837099200000000110e+03	1.382803539999999884e+02	3.980950932346465354e-01	-1.871997459607418479e-01	6.079629224936520387e-02	6.074937381071666209e+01	2.418402763112364440e+01	8.493340144184030294e+01	3.269087599259707844e+01	1.175151696539363938e-01	1.315946728673694777e-01	2.982931340818542054e+00	2.883388467958253321e-01	3.925304512332929097e+00	3.847952429389405737e-01	3.098014172916981335e-01	9.686981126965346078e-01	4.894002625029463260e+00	6.281033333474814739e-01
9.880688499999999408e+01	7.480853299999999706e+01	7.470081664554207634e+01	8.530313800000000057e-01	-5.910454299999999828e-01	1.261764316417968750e+09	4.291763200000000111e+00	2.598150599999999866e+00	3.615389299999999917e+00	6.552466599999999744e+03	1.736154179999999769e+02	7.571186258933272351e-01	2.461311125538277744e-01	6.531534564280986332e-01	5.010455464556778082e+01	3.793509156424939732e+01	8.803964620981716394e+01	3.788046905521920138e+01	2.648224806258599795e+00	3.177977025829850977e+00	1.128099858740084782e+00	1.350619099647381249e+00	1.288083383287171868e+00	7.228348491905053352e-01	7.428509021507156973e-01	1.098218321835081390e+00	2.386301705122253480e+00	9.720140354294197760e-01
9.877931200000000445e+01	6.587378699999999299e+01	6.993799779852922427e+01	1.087337599999999904e+00	-6.498276800000000186e-01	1.261764316417968750e+09	5.506096799999999902e+00	6.086092600000000408e-01	8.808507700000000051e-01	4.777725199999999859e+03	1.646530989999999974e+02	6.668783742895474376e-01	-1.043414977867709037e-01	7.235820406126720616e-01	5.638781079722667755e+01	3.760381159420111885e+01	9.399162239142779640e+01	3.992385153887609306e+01	4.440215969493480075e-01	3.499295504700513426e+00	1.821241955556022862e+00	5.225515124228465869e-01	1.099007668438966023e+00	7.468832480274504304e-01	1.934606756825112128e-02	1.561874096842933213e+00	2.660881765281899902e+00	7.517848379539903148e-01
9.877805299999999988e+01	6.414047999999999661e+01	6.897337894258457425e+01	1.223271800000000020e+00	-1.249247699999999961e+00	1.261764316417968750e+09	5.219147300000000378e+00	8.356188900000000030e-01	3.575153300000000200e+00	4.989065599999999904e+03	1.629185329999999965e+02	6.493393831117525439e-01	2.625567022913182225e-01	2.575093767361047448e-01	5.553025893953932268e+01	3.605798408383634523e+01	9.158824302337566792e+01	3.877490471103627101e+01	8.042114127367536724e-01	3.466130944558539095e+00	3.875113374522532461e-01	1.490393429246772650e+00	1.440711009798165021e+00	4.439109406781213685e-01	4.227813595367075350e-01	7.200868947627521166e-01	2.160797904560917360e+00	7.788149179629856311e-01
9.875234199999999873e+01	8.297958400000000267e+01	7.874535560479893093e+01	1.007475200000000015e+00	-6.663099099999999497e-01	1.261764316417968750e+09	2.531060300000000041e+00	1.244839300000000065e-01	1.247366699999999939e+00	6.319418800000000374e+03	1.817319259999999872e+02	8.402796563548842190e-01	7.871929741245298207e-02	8.382546844752966075e-01	5.080171799918703357e+01	4.268765014259462021e+01	9.348936814178163957e+01	4.050941241657537262e+01	3.689207129248976980e-01	1.900635150903077886e+00	1.129335801322180588e+00	2.318147507145514208e+00	1.512026476686085807e-01	9.271409859963054556e-01	4.399387463006118604e-01	3.373710289209991497e+00	3.524912936878600078e+00	9.438780003774736027e-01
9.874432400000000598e+01	5.124089800000000139e+01	6.127278631355756033e+01	1.148624000000000089e+00	-6.055721299999999863e-01	1.261764316417968750e+09	6.739689899999999900e-01	3.908857299999999868e-01	5.195707200000000414e-01	4.789659399999999550e+03	1.499852220000000216e+02	5.189249966408195913e-01	5.562136221462806590e-02	1.109652228188690304e-01	5.631855002611582961e+01	2.922510338311798606e+01	8.554365340923382632e+01	3.494676292725034727e+01	3.913504562292312028e-01	3.063375070348251850e+00	8.896310698752102342e-01	1.673937140036884763e+00	5.083387849124466840e+00	1.428418931800602976e-01	1.022445829544315066e-01	5.879472800019468259e+00	4.679675341964347979e+00	7.533179379478103233e-01
9.873875400000000013e+01	5.825598500000000257e+01	6.557222124092892557e+01	9.628593199999999630e-01	-4.572642599999999780e-01	1.261764316417968750e+09	4.039239399999999591e+00	2.997024199999999805e+00	9.259065600000000451e-01	5.483025599999999940e+03	1.569947390000000098e+02	5.900012167461623491e-01	1.516093140961524144e-01	4.160808949431062942e-01	5.363131148957470629e+01	3.164253903454151029e+01	8.527385052411621302e+01	3.561645331716020735e+01	2.894481574419577541e+00	5.065769237350437493e+00	3.159065712651043523e-01	1.302266451829604543e+00	5.322099382196098460e+00	1.239385653398277776e-01	7.873825181059530554e-01	5.294087368622233392e+00	4.333001443638745620e+00	8.410654384089348845e-01
