#Frequency	Median Mag	Phase (Rad)	-1 Sigma Mag	-1 Sigma Phase	+1 Sigma Mag	+1 Sigma Phase
5.000000000000000000e+00	1.043973100000000098e+00	-8.034334400000000750e-03	9.937693100000000168e-01	-9.686554099999999945e-02	1.097969799999999996e+00	8.004706300000000163e-02
5.279491000000000156e+00	1.043360400000000077e+00	-1.258699500000000013e-02	9.920875999999999584e-01	-8.697492099999999671e-02	1.097084500000000018e+00	6.116196100000000080e-02
5.574605000000000032e+00	1.041538800000000098e+00	-1.687114099999999922e-02	9.917260300000000361e-01	-7.715442299999999975e-02	1.093502399999999986e+00	4.423795800000000084e-02
5.886215299999999928e+00	1.039025899999999947e+00	-1.991191700000000120e-02	9.925856100000000071e-01	-6.890010700000000210e-02	1.087113999999999914e+00	2.963628499999999832e-02
6.215244099999999605e+00	1.035734200000000049e+00	-2.184883400000000100e-02	9.933338099999999837e-01	-6.107861099999999793e-02	1.078987499999999988e+00	1.796599899999999986e-02
6.562665100000000251e+00	1.032165999999999917e+00	-2.267247500000000096e-02	9.947340900000000152e-01	-5.413756499999999861e-02	1.070219400000000043e+00	9.273878100000000624e-03
6.929506199999999616e+00	1.028738600000000059e+00	-2.266212800000000013e-02	9.961818700000000248e-01	-4.800503700000000040e-02	1.061729799999999946e+00	3.337365200000000191e-03
7.316853100000000332e+00	1.025896399999999931e+00	-2.196942400000000128e-02	9.973180999999999852e-01	-4.282506500000000244e-02	1.054814600000000047e+00	-8.728983700000000293e-04
7.725851999999999720e+00	1.023119799999999913e+00	-2.112827200000000002e-02	9.983657799999999805e-01	-3.845153500000000196e-02	1.048861899999999903e+00	-3.131577899999999845e-03
8.157713100000000495e+00	1.021179000000000059e+00	-1.975854000000000152e-02	9.987211200000000177e-01	-3.462892199999999948e-02	1.044297199999999926e+00	-4.556324999999999958e-03
8.613714599999999777e+00	1.019636599999999893e+00	-1.857442999999999941e-02	9.990120200000000006e-01	-3.173520800000000086e-02	1.041255800000000065e+00	-5.032763699999999799e-03
9.095205699999999283e+00	1.018729400000000007e+00	-1.746756099999999950e-02	9.990142199999999528e-01	-2.971608400000000025e-02	1.039158999999999944e+00	-4.888905800000000086e-03
9.603611199999999570e+00	1.018189699999999975e+00	-1.653781699999999980e-02	9.994602700000000395e-01	-2.888638500000000053e-02	1.037778000000000089e+00	-4.398867699999999686e-03
