#Frequency	Median Mag	Phase (Rad)	-1 Sigma Mag	-1 Sigma Phase	+1 Sigma Mag	+1 Sigma Phase
5.000000000000000000e+00	1.078345099999999945e+00	-7.233020599999999412e-02	7.851005800000000479e-01	-3.526703199999999816e-01	1.386454000000000075e+00	1.762393800000000010e-01
5.279491000000000156e+00	1.090608699999999986e+00	-7.239224099999999607e-02	8.224540799999999763e-01	-3.263532599999999784e-01	1.368622599999999911e+00	1.575298099999999923e-01
5.574605000000000032e+00	1.099390799999999890e+00	-7.245936699999999675e-02	8.572460699999999711e-01	-3.031489199999999884e-01	1.348388499999999990e+00	1.387459400000000120e-01
5.886215299999999928e+00	1.104565000000000019e+00	-7.097388500000000044e-02	8.873482400000000103e-01	-2.797064799999999796e-01	1.325581099999999957e+00	1.208121600000000018e-01
6.215244099999999605e+00	1.107076699999999914e+00	-7.130159499999999539e-02	9.141582299999999606e-01	-2.585333799999999793e-01	1.303670700000000071e+00	1.026629099999999961e-01
6.562665100000000251e+00	1.107732399999999950e+00	-6.982809299999999386e-02	9.359387500000000415e-01	-2.375618300000000016e-01	1.281194200000000061e+00	8.608997200000000072e-02
6.929506199999999616e+00	1.104007900000000042e+00	-6.653708299999999687e-02	9.499479600000000357e-01	-2.157221300000000119e-01	1.260606700000000080e+00	7.285455999999999877e-02
7.316853100000000332e+00	1.097756200000000071e+00	-6.207863999999999743e-02	9.608932500000000321e-01	-1.934557600000000044e-01	1.238767699999999916e+00	6.114834200000000136e-02
7.725851999999999720e+00	1.089305100000000026e+00	-5.796171199999999857e-02	9.668571700000000435e-01	-1.734500399999999998e-01	1.216169400000000067e+00	4.960193100000000188e-02
8.157713100000000495e+00	1.079397799999999963e+00	-5.316669000000000256e-02	9.676018100000000066e-01	-1.537758700000000089e-01	1.193860099999999980e+00	4.182852599999999782e-02
8.613714599999999777e+00	1.069148299999999940e+00	-4.576436100000000340e-02	9.676464099999999569e-01	-1.330162799999999867e-01	1.173809700000000067e+00	3.651510100000000120e-02
9.095205699999999283e+00	1.059048100000000048e+00	-3.846090800000000198e-02	9.648679000000000006e-01	-1.142935600000000024e-01	1.153927699999999890e+00	3.246067600000000081e-02
9.603611199999999570e+00	1.048070899999999916e+00	-3.212609300000000140e-02	9.627248800000000051e-01	-9.750927199999999406e-02	1.135132299999999983e+00	2.836826500000000015e-02
1.014043599999999934e+01	1.036984099999999964e+00	-2.643494500000000136e-02	9.614013099999999534e-01	-8.049902100000000393e-02	1.116249899999999906e+00	2.541124499999999897e-02
1.070726799999999912e+01	1.027832800000000102e+00	-2.083507100000000015e-02	9.594764799999999649e-01	-6.489598200000000483e-02	1.098451899999999926e+00	2.236233699999999949e-02
1.130578500000000020e+01	1.018757600000000041e+00	-1.573296100000000017e-02	9.588396599999999825e-01	-5.166847299999999948e-02	1.081877800000000001e+00	2.009295999999999999e-02
1.193775800000000054e+01	1.011294499999999985e+00	-1.134080600000000015e-02	9.598023999999999445e-01	-4.008451500000000112e-02	1.066420900000000005e+00	1.792757400000000167e-02
1.260505700000000040e+01	1.005843400000000054e+00	-7.447793799999999700e-03	9.607794299999999899e-01	-3.021623099999999965e-02	1.052940200000000104e+00	1.554913900000000002e-02
1.330965699999999963e+01	1.001409200000000110e+00	-4.487012299999999961e-03	9.626328299999999949e-01	-2.232932199999999867e-02	1.040781500000000026e+00	1.306224299999999942e-02
1.405364299999999922e+01	9.984248000000000012e-01	-2.420022999999999879e-03	9.655662900000000493e-01	-1.606960799999999912e-02	1.031105600000000067e+00	1.115199799999999977e-02
1.483921600000000041e+01	9.962355099999999908e-01	-1.196611300000000088e-03	9.681621700000000441e-01	-1.188395400000000039e-02	1.024321599999999943e+00	9.492357499999999615e-03
1.566870100000000043e+01	9.947030599999999723e-01	-6.522692700000000312e-04	9.693067600000000450e-01	-9.625426899999999300e-03	1.020788999999999946e+00	8.453974399999999653e-03
1.654455300000000051e+01	9.941420800000000391e-01	-5.732790700000000433e-04	9.684559600000000046e-01	-9.121363000000000387e-03	1.020372000000000057e+00	8.009890299999999214e-03
1.746936399999999878e+01	9.942489100000000413e-01	-7.033528600000000033e-04	9.660914099999999838e-01	-9.571455799999999819e-03	1.022350300000000045e+00	8.167265599999999279e-03
1.844586999999999932e+01	9.944128800000000545e-01	-8.715629199999999979e-04	9.624998599999999849e-01	-1.040138999999999994e-02	1.027029100000000028e+00	8.677513600000000618e-03
1.947696099999999930e+01	9.948720100000000288e-01	-9.059872400000000417e-04	9.589175100000000285e-01	-1.160341200000000045e-02	1.031437900000000019e+00	9.546820899999999138e-03
2.056568800000000152e+01	9.955670399999999587e-01	-9.258663599999999863e-04	9.553324899999999786e-01	-1.283642999999999937e-02	1.036372800000000094e+00	1.069155999999999926e-02
2.171527199999999880e+01	9.962575399999999970e-01	-6.928943400000000478e-04	9.519703299999999757e-01	-1.416018999999999958e-02	1.040961400000000037e+00	1.273738200000000022e-02
2.292911700000000152e+01	9.968607099999999832e-01	-1.102067100000000038e-04	9.488764499999999824e-01	-1.590166399999999938e-02	1.045062600000000064e+00	1.575101799999999858e-02
2.421081300000000169e+01	9.971929699999999563e-01	2.762513899999999951e-04	9.471223199999999620e-01	-1.811872999999999956e-02	1.049165200000000020e+00	1.934792499999999846e-02
2.556415399999999849e+01	9.977273700000000023e-01	8.091234400000000019e-04	9.462960000000000260e-01	-2.104425000000000046e-02	1.051972899999999989e+00	2.375046800000000027e-02
2.699314400000000091e+01	9.992755800000000521e-01	1.205383300000000078e-03	9.471168899999999891e-01	-2.473986400000000030e-02	1.054000100000000106e+00	2.919029600000000099e-02
2.850201200000000057e+01	1.000410400000000033e+00	1.392812599999999987e-03	9.488024800000000036e-01	-2.989298300000000144e-02	1.054497999999999935e+00	3.484160299999999877e-02
3.009522300000000072e+01	1.001824000000000048e+00	1.285310999999999919e-03	9.523852299999999715e-01	-3.617096200000000095e-02	1.053300200000000020e+00	4.106070199999999754e-02
3.177749100000000126e+01	1.003487199999999913e+00	4.940250699999999785e-04	9.560296000000000349e-01	-4.316899700000000062e-02	1.051914999999999933e+00	4.792418600000000056e-02
3.355379599999999840e+01	1.004484600000000061e+00	-7.082865200000000106e-04	9.594735199999999686e-01	-5.293640499999999888e-02	1.050257999999999914e+00	5.598384900000000219e-02
3.542939200000000000e+01	1.005232300000000079e+00	-2.534623499999999908e-03	9.624276200000000392e-01	-6.583534400000000397e-02	1.049335200000000023e+00	6.352896299999999385e-02
3.740983200000000153e+01	1.005650399999999944e+00	-4.694508600000000219e-03	9.622932499999999889e-01	-8.145702100000000445e-02	1.050300199999999906e+00	7.224314299999999578e-02
3.950097399999999936e+01	1.004547099999999915e+00	-6.416005300000000335e-03	9.549145799999999573e-01	-9.602442799999999501e-02	1.055841199999999924e+00	8.131499400000000155e-02
4.170900699999999972e+01	1.002232299999999965e+00	-6.906303400000000058e-03	9.375122000000000178e-01	-9.988710100000000591e-02	1.067487800000000098e+00	8.082550500000000582e-02
4.404046499999999753e+01	9.990999099999999800e-01	-4.917869899999999933e-03	9.194284999999999819e-01	-8.595868800000000531e-02	1.077933699999999995e+00	6.861187200000000430e-02
4.650224699999999700e+01	9.979788600000000232e-01	-2.549334900000000195e-03	9.161014800000000236e-01	-6.434757700000000302e-02	1.079153500000000099e+00	5.319352399999999897e-02
4.910163899999999870e+01	9.977051099999999506e-01	-2.063057100000000119e-03	9.238461399999999824e-01	-5.028053200000000278e-02	1.073420899999999900e+00	4.360597699999999716e-02
5.184633199999999675e+01	9.986134599999999528e-01	-2.259674699999999949e-03	9.365769299999999742e-01	-4.510464299999999982e-02	1.062838299999999903e+00	4.083002699999999791e-02
5.474444799999999844e+01	9.995447200000000532e-01	-3.010369299999999821e-03	9.475811899999999621e-01	-4.393741500000000050e-02	1.052526999999999990e+00	3.868839500000000042e-02
5.780456399999999917e+01	1.000116699999999970e+00	-3.700046199999999872e-03	9.567656100000000441e-01	-4.350787200000000299e-02	1.043315999999999910e+00	3.666352999999999973e-02
6.103573500000000251e+01	1.000529100000000060e+00	-4.236696100000000333e-03	9.646874600000000521e-01	-4.323500999999999733e-02	1.036378699999999986e+00	3.456088699999999847e-02
6.444752200000000641e+01	1.000581799999999966e+00	-4.702355800000000349e-03	9.706973199999999746e-01	-4.267193300000000217e-02	1.030604800000000099e+00	3.255270799999999964e-02
