mass_1	mass_2	chirp_mass	ra	dec	geocent_time	phase	iota	psi	luminosity_distance	total_mass	mass_ratio	chi_eff	chi_p	tilt_1	tilt_2	phi_12	theta_jn	phi_jl	mass_1_source	mass_2_source	total_mass_source	chirp_mass_source	a_1	a_2	phi_1	phi_2	redshift
9.856724500000002820e+01	3.158049000000000106e+01	4.709811940975632893e+01	3.391507899999999798e-01	-4.311176800000000031e-01	1.266140673195312500e+09	4.091382975524658683e+00	5.181793670529629692e-01	1.012010768051932352e+00	4.571957599999999729e+03	1.301477350000000115e+02	3.203953808387360325e-01	1.429678668535735164e-01	8.066213078051983620e-01	1.323864039084648336e+00	2.341281684857893008e+00	6.017477703731525018e+00	4.112011388291259006e-01	4.440452012487370315e-01	5.713316441850517435e+01	1.830520197238908509e+01	7.543836639089424523e+01	2.729978503548514013e+01	8.318540828237577234e-01	6.523124702994936852e-02	4.580642260844064673e+00	4.314934657396003459e+00	7.252194238356336475e-01
9.660107399999999700e+01	1.960865199999999930e+01	3.576097251908402797e+01	3.009276100000000120e-01	-5.185309299999999455e-01	1.266140673195312500e+09	3.189881580934379457e+00	3.127016926285560161e-01	8.770319082573349023e-01	1.677104499999999916e+03	1.162097260000000034e+02	2.029858591427254610e-01	-1.183598619576591987e-01	9.476245180354410103e-01	1.709981182260687627e+00	1.832504641951520741e+00	5.439284941461295375e+00	8.857054572634700529e-01	1.224539444985481174e+00	7.358707839411593454e+01	1.493713632963271287e+01	8.852421472374864209e+01	2.724136885074033287e+01	9.568780889025111369e-01	1.833992282518948080e-01	5.693988786670927560e+00	4.850088420952636703e+00	3.127450648689468760e-01
9.644522899999999765e+01	3.270915600000000012e+01	4.754974813489813812e+01	5.240759000000000389e-01	-5.952819799999999884e-01	1.266140673195312500e+09	3.866382041783560819e+00	2.636024411727266870e+00	2.454555844853728797e+00	5.238530999999999949e+03	1.291543850000000191e+02	3.391474761286533135e-01	3.046999493180674867e-01	9.231388080460020129e-01	1.310073876509797008e+00	6.851768544670814309e-01	5.685154054591629702e+00	2.487444931075730281e+00	3.826501509949395086e+00	5.327262266038142258e+01	1.806727552202246301e+01	7.133989818240389980e+01	2.626464591614587718e+01	9.554284705113108567e-01	6.159422946152740552e-01	2.210426656364759879e+00	1.612395403776802461e+00	8.104088776490034896e-01
9.470111799999999391e+01	2.343191099999999949e+01	3.919434591362681175e+01	3.842853299999999805e-01	-4.083937100000000209e-01	1.266140673195312500e+09	1.861792817486539242e+00	4.933727997412221122e-01	1.552070718928165727e+00	2.888606099999999969e+03	1.181330289999999934e+02	2.474301412154394919e-01	5.630808715343697812e-02	7.689707723436102205e-01	1.471780133320609529e+00	1.848813757470012087e+00	2.802104453093900993e+00	5.107195626061770133e-01	7.181230428597750182e-01	6.328773000271248605e+01	1.565929197177575816e+01	7.894702197448823711e+01	2.619315626046284962e+01	7.727558071693468866e-01	9.056435003094476244e-02	5.969152997766817847e-01	3.399019752870583222e+00	4.963582671702895799e-01
9.336100000000000421e+01	3.292325200000000507e+01	4.702524786719970962e+01	3.508848700000000154e-01	-5.003137500000000015e-01	1.266140673195312500e+09	3.350305186375504007e+00	2.766397531974590374e-01	4.141162237903667220e-01	3.705763500000000477e+03	1.262842519999999951e+02	3.526445946380179497e-01	1.629604271000380800e-01	9.615531599753851522e-01	1.365006986710127102e+00	1.375739651622536863e+00	2.134023857332012941e+00	5.457199919444013503e-01	2.087635402413172692e+00	5.797618599037642184e+01	2.044498860723463451e+01	7.842117459761104215e+01	2.920217774651430886e+01	9.822792564000218940e-01	2.883481021107271447e-01	3.252336748028733737e+00	5.386360605360747122e+00	6.103335948228325591e-01
9.123431399999999769e+01	3.732994500000000215e+01	4.983165215936960379e+01	3.105170999999999903e-01	-5.078690900000000230e-01	1.266140673195312500e+09	2.897172830966288082e-02	6.680788795528043167e-01	1.791445288481724463e+00	3.937009100000000217e+03	1.285642590000000212e+02	4.091656238024654613e-01	1.938240640329703945e-01	9.620556786249100378e-01	1.342232516812640331e+00	1.129114455682654894e+00	1.906853252788491604e+00	8.770358824752622073e-01	2.495212688209324625e+00	5.557877834462333055e+01	2.274092551155676034e+01	7.831970385618009800e+01	3.035680577279261172e+01	9.877441280578522775e-01	2.820331782885638905e-01	6.075587283404168204e+00	1.699255229013074242e+00	6.415314750945039224e-01
8.942938999999998373e+01	2.287461700000000064e+01	3.770695037200760424e+01	4.517782499999999923e-01	-5.901258700000000523e-01	1.266140673195312500e+09	8.245246603206765057e-01	1.646350206283384354e+00	1.503444266314631683e+00	2.649657799999999952e+03	1.123040069999999986e+02	2.557841107940018732e-01	-1.883299491664666703e-01	7.158560913152096639e-01	1.888524745625407952e+00	1.606573385005944044e+00	5.970516455947242562e+00	2.443010484000059268e+00	1.883093499078093203e+00	6.118015499157020542e+01	1.564891154275800034e+01	7.682906653432821997e+01	2.579596112663713114e+01	7.535743473109615120e-01	1.178220573864497411e-01	4.090626340155155916e+00	3.777957488922812690e+00	4.617385329004501382e-01
8.942938999999998373e+01	2.287461700000000064e+01	3.770695037200760424e+01	4.305220000000000158e-01	-5.600041199999999941e-01	1.266140673195312500e+09	1.125249944812201308e+00	1.640778519330820417e+00	1.456272533850226036e+00	2.679739300000000185e+03	1.123040069999999986e+02	2.557841107940018732e-01	-1.883299491664666703e-01	7.158560913152096639e-01	1.888524745625407952e+00	1.606573385005944044e+00	5.970516455947242562e+00	2.328692853670539797e+00	2.289947233874602084e+00	6.099675265453454642e+01	1.560200013906179350e+01	7.659875279359634703e+01	2.571863148343243566e+01	7.535743473109615120e-01	1.178220573864497411e-01	4.090626340155155916e+00	3.777957488922812690e+00	4.661336236454831639e-01
8.942938999999998373e+01	2.287461700000000064e+01	3.770695037200760424e+01	3.546217999999999870e-01	-3.724124100000000270e-01	1.266140673195312500e+09	4.122421154094120688e+00	1.520203967939712353e+00	2.647858153965526817e+00	3.486038299999999708e+03	1.123040069999999986e+02	2.557841107940018732e-01	-1.883299491664666703e-01	7.158560913152096639e-01	1.888524745625407952e+00	1.606573385005944044e+00	5.970516455947242562e+00	7.689485647062931362e-01	5.236310857217439718e+00	5.659051402979756062e+01	1.447495431048725756e+01	7.106546834028482351e+01	2.386078786904369053e+01	7.535743473109615120e-01	1.178220573864497411e-01	4.090626340155155916e+00	3.777957488922812690e+00	5.802894095097141935e-01
8.908329799999999921e+01	2.606563399999999930e+01	4.048244784085775194e+01	3.576811699999999927e-01	-4.883966499999999877e-01	1.266140673195312500e+09	3.814196713947685780e+00	2.868451369461272993e+00	1.574105788944602846e+00	3.303499499999999898e+03	1.151489320000000021e+02	2.925984397209900889e-01	3.659615275708618526e-02	9.685943706009619847e-01	1.569910920932805487e+00	1.384267088646551791e+00	4.107430832902831952e+00	2.515711574173206344e+00	5.122858993658375937e+00	5.728791751716642722e+01	1.676235528038767342e+01	7.405027279755410063e+01	2.603355718599519264e+01	9.685947502627361150e-01	8.559643885867586066e-01	6.196864974206602206e+00	4.021110499929847037e+00	5.550102335855728874e-01
