mass_1	mass_2	chirp_mass	ra	dec	geocent_time	phase	iota	psi	luminosity_distance	total_mass	mass_ratio	chi_eff	chi_p	tilt_1	tilt_2	phi_12	theta_jn	phi_jl	mass_1_source	mass_2_source	total_mass_source	chirp_mass_source	a_1	a_2	phi_1	phi_2	redshift
9.996707200000000171e+01	5.217799800000000232e+01	6.222358845165564389e+01	1.535044700000000040e-01	5.062885400000000091e-01	1.258866165540527344e+09	5.039556376648025804e+00	4.810335350731471116e-01	5.148397160485411739e-01	4.984364300000000185e+03	1.521450700000000040e+02	5.219518483046097224e-01	4.530684906635585874e-01	6.196215354934502262e-01	7.324720320972345489e-01	1.563988948681392710e+00	1.177236843173085218e-01	7.482059600977034597e-01	1.634728867850679945e+00	5.621760994045998672e+01	2.934288541569069153e+01	8.556049535615068180e+01	3.499213645740156409e+01	9.265927266090659975e-01	1.702355350504839715e-01	6.041913334795283141e+00	6.159637019112591538e+00	7.782163294717621138e-01
9.988001300000000526e+01	5.459581800000001550e+01	6.371044998340743604e+01	9.733984399999999759e-01	1.484023599999999998e+00	1.258866165540527344e+09	5.730876772596184665e+00	1.149334844396323163e+00	2.944512520558554503e+00	3.088376800000000003e+03	1.544758309999999994e+02	5.466140457951281784e-01	3.117301549900999835e-01	1.231959594711155431e-01	2.378759732917953562e-01	2.742203848844702474e+00	3.146969198846799376e+00	1.170228910677643563e+00	2.707736557921910148e+00	6.550295374941320858e+01	3.580483456049792323e+01	1.013077883099111176e+02	4.178235998645135396e+01	5.228166337440807165e-01	5.156571758576623810e-02	1.389147929644698465e-01	3.285883991811268778e+00	5.248169324103916233e-01
9.983657800000000293e+01	3.870772199999999685e+01	5.295837462325971501e+01	2.149453400000000125e-01	4.411307300000000264e-01	1.258866165540527344e+09	4.443603935158158436e+00	4.497991648553449351e-01	9.195014376767434161e-01	5.422528400000000147e+03	1.385442999999999927e+02	3.877108247840785338e-01	4.342256594807302750e-01	4.894210869932765218e-01	8.820954719455826876e-01	8.019069802954056359e-01	1.757747555312469290e+00	2.368489891974203954e-01	5.597006708302163069e+00	5.445115252672842132e+01	2.111130125658154100e+01	7.556245378330996232e+01	2.888364757632957591e+01	6.339057566395839283e-01	7.407940079228518826e-01	3.676888065542498918e+00	5.434635620854967542e+00	8.335071594856187094e-01
9.982907899999999302e+01	4.069008600000000087e+01	5.441270184862799653e+01	1.273565699999999962e-03	3.320708900000000074e-01	1.258866165540527344e+09	4.061969821448316864e-01	2.747458267289282219e+00	5.628126599008151931e-01	5.681674099999999271e+03	1.405191649999999868e+02	4.075975297738648195e-01	2.713419097104656230e-01	8.303470671039666628e-01	1.113789339735007600e+00	1.687364910100052295e+00	5.774440925712862160e+00	2.741406019850296083e+00	3.765577228451616687e+00	5.350578894299153632e+01	2.180882740176512158e+01	7.531461634475665790e+01	2.916379245500817774e+01	9.253043697077103502e-01	5.561273299159890104e-01	5.322536111765074907e+00	4.813791730298351723e+00	8.657622095127729400e-01
9.976112399999999525e+01	5.220210600000000056e+01	6.217873918785976173e+01	9.212906500000002108e-01	1.358123100000000250e+00	1.258866165540527344e+09	3.014850004535574723e-01	2.131112461750018561e+00	5.986460106703840323e-01	2.212067900000000009e+03	1.519632300000000100e+02	5.232710289030023665e-01	2.692239347306439878e-01	4.678222570097266275e-01	1.101578842293225113e+00	9.961954059223120383e-01	7.839581256945598042e-01	1.866104395549707196e+00	4.507296525405900312e+00	7.143752384385477683e+01	3.738118660405665850e+01	1.088187104479114424e+02	4.452531191723100079e+01	5.245100403406006695e-01	6.080344822449298414e-01	8.648477683728410526e-01	1.648805894067400857e+00	3.964807097465161134e-01
9.973554200000002368e+01	3.629171000000000191e+01	5.110568873044924487e+01	3.111301699999999837e-01	8.248081099999999832e-01	1.258866165540527344e+09	3.258832506898015069e-01	5.025003682317777942e-01	2.246726401742171753e+00	4.079000399999999900e+03	1.360272520000000043e+02	3.638794082053517509e-01	3.191647317877199241e-01	2.208279928337545384e-01	5.416147458704929640e-01	9.169342460288896213e-01	1.148479144708938193e-01	6.504623662354860336e-01	1.817756861433040827e+00	6.006401156177207667e+01	2.185605698153702292e+01	8.192006854330908538e+01	3.077752040268681455e+01	4.283594493541313941e-01	3.083634233406223335e-01	4.684251417410532525e+00	4.799099331881427233e+00	6.604875266685820145e-01
9.971033500000000060e+01	5.421781899999998444e+01	6.342576572169575400e+01	3.628279999999999839e-01	7.125196900000000388e-01	1.258866165540527344e+09	3.816446477935355297e+00	7.498422119458422186e-01	2.285807195282228310e+00	4.675417000000000371e+03	1.539281540000000064e+02	5.437532528598966186e-01	4.760821452804476217e-01	3.830259649092104812e-01	5.281537544304534260e-01	1.308531451935440293e+00	4.879547202406049777e+00	8.915496188574291159e-01	1.000361899282882439e+00	5.735067209811155209e+01	3.118461450704945648e+01	8.853528660516101922e+01	3.648077496155856636e+01	7.600633499560749406e-01	5.565191452738339484e-01	5.971868936296784725e-01	5.476734096035727362e+00	7.386079596316236229e-01
9.969477100000000291e+01	3.344944000000000273e+01	4.886211721471914160e+01	1.307886899999999963e+00	1.488541399999999904e+00	1.258866165540527344e+09	1.652256411855211660e+00	1.344570921721624401e+00	3.092634854783419929e+00	2.282120699999999943e+03	1.331442110000000127e+02	3.355184997616374454e-01	1.833055580717430633e-01	1.197000770138601233e-01	5.671956888163399713e-01	1.164810227497406370e+00	4.045593344117992984e+00	1.417103486448499039e+00	1.614819200850979852e+00	7.085100785011286462e+01	2.377182386046986906e+01	9.462283171058274434e+01	3.472529417167928756e+01	2.227935763967318072e-01	4.294297439884495748e-01	3.466512976221967968e+00	1.228921013160373832e+00	4.071044862326710367e-01
9.966469600000000639e+01	6.738661999999999352e+01	7.107208096975008971e+01	1.009621799999999903e+00	1.225265800000000072e+00	1.258866165540527344e+09	2.354626524738634083e-02	2.937738644346657324e+00	2.664309439255306167e+00	6.725234199999999873e+03	1.670513160000000141e+02	6.761333020069613120e-01	1.669189260085018611e-01	2.924175574196188898e-01	9.626943514939332314e-01	1.323242095352759939e+00	2.224342176686611161e+00	2.997140076189292124e+00	2.697555566065223065e+00	5.001385313515597630e+01	3.381603166636422486e+01	8.382988480152020827e+01	3.566547395710708201e+01	3.562879181675013274e-01	4.601003565761420111e-01	4.620441118807869785e+00	5.615979883148947138e-01	9.927418055687299292e-01
9.966404699999999650e+01	1.387319899999999961e+01	2.974413951117308130e+01	1.672868000000000022e+00	1.428119500000000208e+00	1.258866165540527344e+09	4.934700639874911587e+00	6.451021712118726326e-01	1.233281954931659152e+00	1.557883700000000090e+03	1.135372459999999961e+02	1.391996353509505902e-01	1.718176057541491789e-02	1.270580115037689417e-01	1.788552996660232930e+00	1.122759916232166422e+00	4.719381216512013921e+00	3.818955982091302714e-01	4.825437840452035054e+00	7.705762013671754573e+01	1.072639262404315019e+01	8.778401276076070303e+01	2.299738644714584979e+01	1.301311157903501659e-01	7.908178997976926805e-01	3.097446148368280916e+00	1.533642057700708605e+00	2.933704262235657390e-01
9.965676100000000304e+01	1.982317199999999957e+01	3.647110788908737078e+01	4.967331099999999777e-02	4.345403299999999747e-01	1.258866165540527344e+09	4.815327791369850008e-01	7.965874514314732480e-01	2.879065497228675774e+00	3.146565199999999550e+03	1.194799330000000026e+02	1.989144720447015291e-01	2.480147376653984992e-01	4.233519636900445748e-01	1.084345470469865180e+00	9.976335058197524086e-01	5.480149244346431026e+00	3.584908839099557598e-01	4.637408594793935634e+00	6.500645747274622011e+01	1.293072516768765468e+01	7.793718264043387478e+01	2.379023259621990860e+01	4.789062273511174861e-01	6.810427566313389525e-01	1.089575864267725791e+00	2.865398014345705846e-01	5.330286386053390002e-01
9.962088000000002808e+01	2.352661499999999961e+01	4.016620265884844088e+01	1.796361800000000064e-01	1.065071699999999844e+00	1.258866165540527344e+09	2.412823730914129605e+00	1.150899250880297542e+00	2.530936308650880484e+00	3.238167099999999664e+03	1.231474950000000064e+02	2.361614854235377092e-01	3.591019662650244415e-01	7.262116448597526475e-01	1.234994648969512054e+00	2.372345435569467031e-01	3.562811380204748968e+00	6.508809981936288791e-01	4.078544166900872625e+00	6.444249660234774524e+01	1.521883572201172186e+01	7.966133232435944933e+01	2.598260905115525077e+01	7.691726777616927357e-01	8.296579851462708710e-01	5.043503608017024575e+00	2.323129681042187755e+00	5.458879660532995892e-01
9.962088000000002808e+01	2.352661499999999961e+01	4.016620265884844088e+01	1.440588999999999932e-02	3.432361600000000124e-01	1.258866165540527344e+09	4.223003916956188597e+00	2.648908380671617380e+00	8.397918739445433545e-01	2.303164200000000164e+03	1.231474950000000064e+02	2.361614854235377092e-01	3.591019662650244415e-01	7.262116448597526475e-01	1.234994648969512054e+00	2.372345435569467031e-01	3.562811380204748968e+00	2.347369341516699404e+00	5.425430865841752492e+00	7.063898184417578818e+01	1.668220688112686290e+01	8.732118872530264753e+01	2.848097367106052147e+01	7.691726777616927357e-01	8.296579851462708710e-01	5.043503608017024575e+00	2.323129681042187755e+00	4.102819349768671575e-01
9.960971100000000433e+01	2.248051600000000150e+01	3.914971393874545669e+01	7.338419499999999929e-02	6.595191500000000540e-01	1.258866165540527344e+09	5.014316210998019940e+00	9.532914504604044215e-01	1.379663082462392998e+00	3.226401200000000244e+03	1.220902269999999987e+02	2.256859875840820373e-01	2.359927860926190890e-01	3.642462279960329008e-01	8.392499574984491062e-01	1.859933077109769517e+00	1.242331415194415811e+00	6.757470446267215269e-01	4.066098669215266526e+00	6.450400181883371431e+01	1.455764935360891243e+01	7.906165117244262319e+01	2.535207856502722379e+01	4.894846527354970167e-01	5.863840559822468546e-01	2.286988718226355743e+00	3.529320133420771111e+00	5.442407942341990212e-01
9.957396699999999612e+01	3.800207499999999783e+01	5.236767709473832610e+01	1.106610899999999953e+00	1.258099399999999868e+00	1.258866165540527344e+09	6.123296680121977253e+00	2.584769121904165079e+00	2.902002971109721496e+00	4.394807399999999689e+03	1.375760420000000011e+02	3.816466908464137275e-01	-6.893481338600879887e-03	2.310171598538680038e-01	2.480230462715514950e+00	1.249330757993591501e+00	5.428843122297264401e-01	2.594601033257535772e+00	6.243846063892311449e+00	5.849924817431400470e+01	2.232604448273004749e+01	8.082529265704405930e+01	3.076576971847909192e+01	1.228733584785237920e-01	7.251531195270183305e-01	3.173338728459663916e+00	3.716223040689390356e+00	7.021409694581542960e-01
9.955104799999999443e+01	7.353402699999999470e+01	7.431364916270415222e+01	1.123797999999999853e+00	1.500485600000000419e+00	1.258866165540527344e+09	1.808171170074685641e+00	4.101843071641915750e-01	8.019907938617265586e-01	4.080138600000000224e+03	1.730850749999999607e+02	7.386564830537997173e-01	2.423189951264759501e-01	6.486415127488035504e-01	8.342041269729378872e-01	1.870814431916498766e+00	5.140019316017253814e+00	7.095494363824338402e-01	1.687368620096430405e+00	5.994743868103666529e+01	4.428056422421785498e+01	1.042280029052544990e+02	4.475003544257292987e+01	8.756407874391607393e-01	7.646218764266764500e-01	3.514561206864748044e+00	2.371395215702415626e+00	6.606388895059038813e-01
9.941245999999999583e+01	5.113194299999999970e+01	6.139697120537968544e+01	9.312487999999999877e-01	1.317042800000000069e+00	1.258866165540527344e+09	1.319245667634445063e+00	2.537604781877854876e+00	1.958172022274436097e+00	4.470697500000000218e+03	1.505444029999999884e+02	5.143413914110968044e-01	2.585254566819624733e-01	4.350236949925044838e-01	2.824762975300685319e-01	1.702710116558563858e+00	3.704833876553900174e-01	2.374929374258677672e+00	4.411746844684991231e+00	5.806626601175771185e+01	2.986588405453433737e+01	8.793215006629203856e+01	3.586163004444116353e+01	4.735262658737179886e-01	9.351332641678328228e-01	5.923170367010227366e+00	1.046844748603081854e-02	7.120518818942168648e-01
9.939371500000000026e+01	2.205654499999999985e+01	3.869529436746721274e+01	6.124327700000000263e+00	1.884144500000000111e-01	1.258866165540527344e+09	2.108549960057632067e+00	2.475231999107005532e+00	2.564522506405354285e+00	2.205935500000000047e+03	1.214502600000000001e+02	2.219108622713216739e-01	9.940816920440993798e-02	2.037249112123945272e-01	1.440046573137247377e+00	6.998560850655527465e-01	1.966676667520542710e+00	2.328388744992464954e+00	5.514124305889329669e+00	7.122203376198137903e+01	1.580494292483847296e+01	8.702697668681986443e+01	2.772768441012148344e+01	2.054787915973974866e-01	5.577589127475157671e-01	3.852311920556656943e-01	2.351907859576208182e+00	3.955472730835828399e-01
9.939371500000000026e+01	2.205654499999999985e+01	3.869529436746721274e+01	1.633216800000000024e+00	1.369966000000000017e+00	1.258866165540527344e+09	3.360494881003295298e-01	6.729232313360377082e-01	2.767476207229271790e+00	2.385923299999999927e+03	1.214502600000000001e+02	2.219108622713216739e-01	9.940816920440993798e-02	2.037249112123945272e-01	1.440046573137247377e+00	6.998560850655527465e-01	1.966676667520542710e+00	5.253857267611455883e-01	3.672720604423401536e+00	6.986187311061537741e+01	1.550310850186631839e+01	8.536498161248168515e+01	2.719815578960806590e+01	2.054787915973974866e-01	5.577589127475157671e-01	3.852311920556656943e-01	2.351907859576208182e+00	4.227175793386697134e-01
9.925096100000000376e+01	7.475237299999999152e+01	7.483492171249943681e+01	5.831335700000000344e+00	1.520132199999999933e+00	1.258866165540527344e+09	4.427508370904231327e+00	4.068733088904146755e-01	1.659426188981592665e+00	6.627515899999999419e+03	1.740033339999999953e+02	7.531652313170046353e-01	4.003927574351901497e-01	6.424193630803739508e-01	7.390325521704883549e-01	1.989392232565315943e+00	8.120990716808162979e-02	5.752934277333834334e-01	2.068780238848927588e+00	5.010064969710316518e+01	3.773406741825091615e+01	8.783471711535408133e+01	3.777573698080438902e+01	9.537484495254981987e-01	9.735314509809944380e-03	1.000685781515277206e+00	1.081895688683358614e+00	9.810314157610360297e-01
9.921377599999999575e+01	5.570637099999999720e+01	6.418957903973173984e+01	8.236014900000000472e-01	1.299409199999999931e+00	1.258866165540527344e+09	5.891412329293864936e+00	2.519533121394792907e+00	2.134815129977395198e+00	5.838915899999999965e+03	1.549201469999999858e+02	5.614781862551022629e-01	3.543457434809783035e-01	1.591650295986527242e-01	8.840882772183810134e-01	3.221411860799873739e-01	2.270631752050168983e-01	2.418623836457881371e+00	5.004809689659411198e+00	5.262818010908599575e+01	2.954957511355645750e+01	8.217775522264244614e+01	3.404951270909609917e+01	2.058157979584978314e-01	7.938800346847519895e-01	2.220696888233190336e+00	2.447760063438206402e+00	8.851834852421816002e-01
9.920742000000002747e+01	5.266105699999998535e+01	6.230554638450933425e+01	6.219228400000000434e+00	4.969528299999999982e-02	1.258866165540527344e+09	4.539815494479548796e-02	5.206232847775827954e-01	2.443219141689392693e+00	7.935856700000000274e+03	1.518684769999999844e+02	5.308177251258020535e-01	2.904295176114295440e-01	2.834009981903452546e-01	8.448714956884385563e-01	8.801622339368901926e-01	3.769327009858946198e+00	4.607572706960629261e-01	4.703317006825616708e+00	4.646287253823498276e+01	2.466331630355598037e+01	7.112618884179094891e+01	2.918022321403523733e+01	2.846271187396936519e-01	7.560412518324961528e-01	2.395839052447698236e+00	6.165166062306644434e+00	1.135197730582860220e+00
9.920742000000002747e+01	5.266105699999998535e+01	6.230554638450933425e+01	4.413672499999999665e+00	-7.472241200000000472e-01	1.258866165540527344e+09	4.775659393712763823e+00	1.562212915147130898e+00	1.942400133306991572e+00	3.394123899999999594e+03	1.518684769999999844e+02	5.308177251258020535e-01	2.904295176114295440e-01	2.834009981903452546e-01	8.448714956884385563e-01	8.801622339368901926e-01	3.769327009858946198e+00	1.561644146519280296e+00	3.150824778540973536e+00	6.328625798258818236e+01	3.359346749404207344e+01	9.687972547663024159e+01	3.974586661195474591e+01	2.846271187396936519e-01	7.560412518324961528e-01	2.395839052447698236e+00	6.165166062306644434e+00	5.675981352428004501e-01
