#Frequency	Median Mag	Phase (Rad)	-1 Sigma Mag	-1 Sigma Phase	+1 Sigma Mag	+1 Sigma Phase
5.000000000000000000e+00	1.200247499999999912e+00	5.160008900000000176e-02	9.947110700000000305e-01	-2.386758300000000055e-01	1.419410400000000072e+00	3.369786900000000252e-01
5.279491000000000156e+00	1.193700200000000100e+00	3.230324799999999968e-02	1.003933900000000046e+00	-2.116630700000000087e-01	1.396623399999999959e+00	2.690095900000000206e-01
5.574605000000000032e+00	1.183129799999999898e+00	1.366605000000000077e-02	1.011492899999999917e+00	-1.836492200000000019e-01	1.362559000000000076e+00	2.080943000000000098e-01
5.886215299999999928e+00	1.169432400000000039e+00	-2.375590700000000145e-03	1.019858900000000013e+00	-1.557080799999999987e-01	1.324766099999999946e+00	1.507141600000000137e-01
6.215244099999999605e+00	1.153228700000000106e+00	-1.426281599999999934e-02	1.028216500000000089e+00	-1.310274700000000070e-01	1.281962999999999964e+00	1.007456699999999955e-01
6.562665100000000251e+00	1.136351399999999900e+00	-2.282430499999999959e-02	1.035118699999999947e+00	-1.094538699999999948e-01	1.240214399999999939e+00	6.084605299999999717e-02
6.929506199999999616e+00	1.118345499999999992e+00	-2.968235699999999949e-02	1.038138299999999958e+00	-9.309859500000000621e-02	1.201695799999999981e+00	3.109632999999999842e-02
7.316853100000000332e+00	1.101202900000000096e+00	-3.512405400000000177e-02	1.035377100000000050e+00	-8.169955800000000545e-02	1.169854200000000066e+00	1.053276099999999986e-02
7.725851999999999720e+00	1.086069600000000079e+00	-3.866378899999999702e-02	1.027444999999999942e+00	-7.585631499999999361e-02	1.145850299999999988e+00	-2.307724299999999815e-03
8.157713100000000495e+00	1.071139800000000086e+00	-4.070521400000000345e-02	1.015734899999999996e+00	-7.273852399999999885e-02	1.128079099999999890e+00	-8.875036799999999615e-03
8.613714599999999777e+00	1.058288200000000012e+00	-4.218955299999999770e-02	1.004569800000000068e+00	-7.371945600000000265e-02	1.115105000000000013e+00	-1.134742000000000042e-02
9.095205699999999283e+00	1.047859799999999897e+00	-4.291889000000000121e-02	9.948380599999999685e-01	-7.474797299999999534e-02	1.104270000000000085e+00	-1.043465099999999965e-02
9.603611199999999570e+00	1.038761000000000045e+00	-4.278093799999999752e-02	9.876233500000000110e-01	-7.599338199999999821e-02	1.094133500000000092e+00	-8.279433399999999374e-03
1.014043599999999934e+01	1.031634699999999905e+00	-4.166263900000000131e-02	9.824674100000000410e-01	-7.718092299999999850e-02	1.084862200000000110e+00	-5.079631200000000318e-03
1.070726799999999912e+01	1.025731900000000030e+00	-3.967672700000000191e-02	9.803920200000000307e-01	-7.728121599999999980e-02	1.073972499999999997e+00	-1.521489399999999921e-03
1.130578500000000020e+01	1.020309899999999992e+00	-3.696729599999999671e-02	9.792802699999999527e-01	-7.718309099999999534e-02	1.063871800000000034e+00	1.701322699999999926e-03
1.193775800000000054e+01	1.016504899999999934e+00	-3.463982200000000067e-02	9.795019900000000446e-01	-7.639878699999999578e-02	1.054507599999999989e+00	4.422816300000000089e-03
1.260505700000000040e+01	1.012876099999999946e+00	-3.241387700000000066e-02	9.795004499999999670e-01	-7.545453500000000313e-02	1.046423399999999893e+00	6.808029799999999569e-03
1.330965699999999963e+01	1.009594799999999903e+00	-3.012877900000000136e-02	9.789795000000000025e-01	-7.322741500000000403e-02	1.039415100000000036e+00	8.146861899999999906e-03
1.405364299999999922e+01	1.006228700000000087e+00	-2.822644700000000173e-02	9.771413300000000302e-01	-7.032070099999999935e-02	1.034380199999999972e+00	8.891527899999999637e-03
1.483921600000000041e+01	1.002701800000000087e+00	-2.675060199999999833e-02	9.745036799999999833e-01	-6.660089299999999435e-02	1.031033899999999948e+00	7.955748400000000470e-03
1.566870100000000043e+01	9.998529699999999520e-01	-2.541673699999999828e-02	9.709353400000000356e-01	-6.096737099999999937e-02	1.028445999999999971e+00	6.183211299999999758e-03
1.654455300000000051e+01	9.973071599999999703e-01	-2.348385799999999982e-02	9.677778500000000506e-01	-5.453823700000000330e-02	1.026372499999999910e+00	3.791018399999999868e-03
1.746936399999999878e+01	9.951323699999999883e-01	-2.147417399999999865e-02	9.644869299999999646e-01	-4.720701800000000337e-02	1.024760799999999916e+00	1.871188100000000009e-03
1.844586999999999932e+01	9.929483300000000456e-01	-1.914600300000000171e-02	9.621412000000000297e-01	-4.008037099999999658e-02	1.022742899999999899e+00	1.650835799999999913e-04
