#Frequency	Median Mag	Phase (Rad)	-1 Sigma Mag	-1 Sigma Phase	+1 Sigma Mag	+1 Sigma Phase
5.000000000000000000e+00	1.043852999999999920e+00	-7.310349699999999645e-03	9.941997799999999774e-01	-9.598689300000000368e-02	1.096832800000000052e+00	8.068671099999999430e-02
5.279491000000000156e+00	1.043443099999999957e+00	-1.158745899999999961e-02	9.928900299999999790e-01	-8.611086699999999372e-02	1.096630699999999958e+00	6.238947100000000190e-02
5.574605000000000032e+00	1.042039399999999949e+00	-1.544185600000000033e-02	9.924876200000000148e-01	-7.615340600000000681e-02	1.093584499999999959e+00	4.605975100000000294e-02
5.886215299999999928e+00	1.040212399999999926e+00	-1.828230000000000133e-02	9.938252100000000144e-01	-6.790535300000000163e-02	1.088057400000000063e+00	3.206107999999999875e-02
6.215244099999999605e+00	1.037722699999999998e+00	-2.004188499999999887e-02	9.951386800000000532e-01	-6.004976199999999958e-02	1.081365300000000085e+00	2.073870800000000153e-02
6.562665100000000251e+00	1.035207800000000011e+00	-2.094672599999999885e-02	9.973220099999999810e-01	-5.332054700000000286e-02	1.074000499999999914e+00	1.215900099999999914e-02
6.929506199999999616e+00	1.033079599999999987e+00	-2.125750599999999893e-02	9.994542899999999674e-01	-4.816979500000000136e-02	1.067530400000000101e+00	5.696927899999999940e-03
7.316853100000000332e+00	1.031104500000000090e+00	-2.169769499999999948e-02	1.000596999999999959e+00	-4.405108199999999835e-02	1.062132899999999935e+00	5.670159099999999737e-04
7.725851999999999720e+00	1.028488899999999928e+00	-2.199201599999999965e-02	1.000258199999999986e+00	-4.030605000000000299e-02	1.059148500000000048e+00	-3.281365999999999970e-03
8.157713100000000495e+00	1.026449100000000003e+00	-2.223814699999999978e-02	9.986126300000000011e-01	-3.742799399999999915e-02	1.057645500000000016e+00	-6.557457299999999711e-03
8.613714599999999777e+00	1.024335199999999890e+00	-2.265532400000000099e-02	9.965064399999999933e-01	-3.570511299999999666e-02	1.057250699999999988e+00	-8.941268199999999680e-03
9.095205699999999283e+00	1.022547899999999954e+00	-2.310212299999999871e-02	9.946710600000000513e-01	-3.674902299999999872e-02	1.056237799999999893e+00	-9.220784799999999504e-03
9.603611199999999570e+00	1.020874599999999965e+00	-2.335931800000000044e-02	9.931969699999999568e-01	-4.059710200000000296e-02	1.054930200000000040e+00	-6.729176600000000112e-03
1.014043599999999934e+01	1.019354499999999941e+00	-2.362038400000000121e-02	9.924012800000000523e-01	-4.543553799999999754e-02	1.052288899999999972e+00	-3.263774300000000204e-03
1.070726799999999912e+01	1.018065999999999915e+00	-2.384289599999999884e-02	9.925477600000000011e-01	-5.090512099999999762e-02	1.048751100000000047e+00	5.265879700000000458e-04
1.130578500000000020e+01	1.016642299999999999e+00	-2.436752600000000046e-02	9.930842500000000017e-01	-5.629520699999999989e-02	1.044337800000000094e+00	4.328633299999999802e-03
1.193775800000000054e+01	1.015060800000000096e+00	-2.475747199999999912e-02	9.939426799999999673e-01	-6.112741099999999955e-02	1.039190199999999953e+00	7.830752599999999189e-03
1.260505700000000040e+01	1.013457800000000075e+00	-2.502031299999999889e-02	9.946550100000000061e-01	-6.539042899999999992e-02	1.033733999999999931e+00	1.079333099999999976e-02
1.330965699999999963e+01	1.011411000000000060e+00	-2.509949900000000081e-02	9.947267199999999532e-01	-6.840459899999999649e-02	1.028703099999999981e+00	1.277141899999999913e-02
1.405364299999999922e+01	1.008882700000000021e+00	-2.534299699999999905e-02	9.934173400000000376e-01	-7.020659099999999875e-02	1.024512700000000054e+00	1.369107599999999994e-02
1.483921600000000041e+01	1.005807899999999977e+00	-2.527828000000000019e-02	9.898825100000000488e-01	-7.035702100000000569e-02	1.021807499999999980e+00	1.414848200000000042e-02
1.566870100000000043e+01	1.002386599999999905e+00	-2.493408299999999925e-02	9.846691400000000538e-01	-6.893072399999999877e-02	1.020658899999999925e+00	1.364996599999999949e-02
1.654455300000000051e+01	9.992132200000000131e-01	-2.412871399999999902e-02	9.785033400000000547e-01	-6.607232999999999856e-02	1.020794699999999944e+00	1.248958399999999976e-02
1.746936399999999878e+01	9.962995700000000232e-01	-2.273518600000000098e-02	9.722910700000000350e-01	-6.154297599999999924e-02	1.021212999999999926e+00	1.086490799999999951e-02
1.844586999999999932e+01	9.937014499999999861e-01	-2.091989400000000138e-02	9.668757700000000233e-01	-5.502477800000000335e-02	1.021023599999999920e+00	8.938141499999999878e-03
1.947696099999999930e+01	9.916127000000000136e-01	-1.874711399999999875e-02	9.626009500000000108e-01	-4.794028399999999968e-02	1.020715299999999992e+00	7.064041800000000343e-03
2.056568800000000152e+01	9.899974799999999853e-01	-1.611348900000000167e-02	9.601169699999999585e-01	-4.061787499999999773e-02	1.019679299999999955e+00	5.728505699999999860e-03
2.171527199999999880e+01	9.889978299999999667e-01	-1.341289399999999986e-02	9.593773799999999463e-01	-3.374322600000000116e-02	1.017989999999999950e+00	4.863877299999999626e-03
2.292911700000000152e+01	9.885783299999999496e-01	-1.062721099999999926e-02	9.601955399999999585e-01	-2.724788800000000136e-02	1.016110499999999917e+00	4.819524599999999714e-03
2.421081300000000169e+01	9.884611800000000503e-01	-7.803099299999999641e-03	9.620845399999999881e-01	-2.254225199999999874e-02	1.014431800000000106e+00	5.795922900000000100e-03
2.556415399999999849e+01	9.889912400000000492e-01	-5.179764199999999964e-03	9.648139599999999705e-01	-1.887105099999999980e-02	1.012661800000000056e+00	7.667884899999999684e-03
2.699314400000000091e+01	9.897550600000000198e-01	-2.891481999999999906e-03	9.679946699999999460e-01	-1.628334500000000115e-02	1.010961199999999893e+00	1.015743600000000059e-02
2.850201200000000057e+01	9.906007300000000404e-01	-6.892870300000000046e-04	9.715202499999999741e-01	-1.430008600000000005e-02	1.009649299999999972e+00	1.260700300000000031e-02
3.009522300000000072e+01	9.919510700000000458e-01	1.110607599999999988e-03	9.749856799999999657e-01	-1.273956300000000062e-02	1.008801999999999977e+00	1.492760800000000020e-02
3.177749100000000126e+01	9.934927500000000355e-01	2.768420699999999974e-03	9.782143100000000313e-01	-1.148859500000000075e-02	1.008603799999999939e+00	1.696780800000000089e-02
3.355379599999999840e+01	9.951644400000000390e-01	4.133613900000000264e-03	9.811717100000000302e-01	-1.056253799999999979e-02	1.009308899999999953e+00	1.849729099999999904e-02
3.542939200000000000e+01	9.969153099999999990e-01	5.145556800000000187e-03	9.832165699999999564e-01	-9.597684100000000024e-03	1.011111400000000105e+00	1.939138400000000109e-02
3.740983200000000153e+01	9.987528599999999646e-01	5.812007400000000247e-03	9.846953800000000090e-01	-8.945858399999999377e-03	1.013382500000000075e+00	1.987766300000000028e-02
3.950097399999999936e+01	1.000711099999999965e+00	6.062057499999999773e-03	9.856474600000000308e-01	-8.308260899999999477e-03	1.016090099999999996e+00	1.985334000000000057e-02
4.170900699999999972e+01	1.002600099999999994e+00	5.945683400000000354e-03	9.865438600000000502e-01	-7.911523599999999504e-03	1.019023299999999965e+00	1.928947699999999932e-02
4.404046499999999753e+01	1.004318400000000056e+00	5.389375699999999873e-03	9.872499599999999820e-01	-7.854285799999999318e-03	1.021986099999999897e+00	1.857297999999999935e-02
4.650224699999999700e+01	1.005794300000000030e+00	4.658219499999999638e-03	9.880467600000000239e-01	-8.250559899999999197e-03	1.023944900000000047e+00	1.743935699999999908e-02
4.910163899999999870e+01	1.006983699999999926e+00	3.624887700000000053e-03	9.888979700000000150e-01	-8.863657599999999817e-03	1.025800100000000104e+00	1.614008200000000004e-02
5.184633199999999675e+01	1.007914500000000046e+00	2.399347999999999932e-03	9.896214899999999925e-01	-9.716655600000000462e-03	1.026824500000000029e+00	1.485443200000000075e-02
5.474444799999999844e+01	1.008396800000000093e+00	1.047075200000000027e-03	9.903212200000000021e-01	-1.122114400000000060e-02	1.027230599999999994e+00	1.363284300000000039e-02
5.780456399999999917e+01	1.008610800000000030e+00	-1.639346699999999989e-04	9.911605100000000501e-01	-1.258186000000000027e-02	1.027008200000000038e+00	1.273326800000000071e-02
6.103573500000000251e+01	1.008402000000000021e+00	-1.227583800000000029e-03	9.917751299999999492e-01	-1.439653400000000076e-02	1.026033600000000101e+00	1.191126300000000006e-02
6.444752200000000641e+01	1.008060500000000026e+00	-2.181874299999999982e-03	9.921686899999999643e-01	-1.600965500000000111e-02	1.024505299999999952e+00	1.155475000000000078e-02
6.805002199999999846e+01	1.007555100000000037e+00	-2.896387199999999901e-03	9.927307100000000162e-01	-1.768436300000000155e-02	1.022380199999999961e+00	1.142725099999999938e-02
7.185389600000000598e+01	1.006619900000000012e+00	-3.467523699999999938e-03	9.932691999999999632e-01	-1.880339799999999895e-02	1.019911800000000035e+00	1.126663900000000017e-02
7.587039900000000614e+01	1.005656899999999965e+00	-3.785792400000000200e-03	9.936788899999999813e-01	-1.956961800000000043e-02	1.017617100000000052e+00	1.167622299999999946e-02
8.011141700000000299e+01	1.004772599999999905e+00	-3.820437299999999980e-03	9.941921200000000125e-01	-1.998811600000000022e-02	1.015292300000000036e+00	1.220937499999999974e-02
8.458950099999999850e+01	1.003936200000000056e+00	-3.702352500000000071e-03	9.947426999999999797e-01	-2.008240899999999898e-02	1.013093199999999916e+00	1.277422500000000016e-02
8.931790100000000621e+01	1.003150399999999998e+00	-3.268980199999999958e-03	9.949505899999999681e-01	-1.983099899999999846e-02	1.011338099999999907e+00	1.337443699999999944e-02
9.431060999999999694e+01	1.002402800000000038e+00	-2.910040400000000159e-03	9.949624799999999825e-01	-1.942601399999999839e-02	1.009913400000000072e+00	1.378247299999999995e-02
9.958240299999999934e+01	1.001772799999999908e+00	-2.226303099999999823e-03	9.945852400000000371e-01	-1.870792099999999888e-02	1.009213499999999986e+00	1.421277800000000056e-02
1.051488800000000055e+02	1.001300300000000032e+00	-1.389387300000000059e-03	9.937352999999999881e-01	-1.748707999999999860e-02	1.009165700000000054e+00	1.438066799999999923e-02
1.110265100000000018e+02	1.000024299999999977e+00	2.816781799999999811e-04	9.915000000000000480e-01	-1.560820400000000052e-02	1.008725300000000047e+00	1.568330600000000102e-02
1.172326900000000052e+02	1.000899399999999995e+00	3.476532099999999877e-04	9.913017100000000026e-01	-1.403939899999999928e-02	1.010484600000000066e+00	1.434993300000000048e-02
1.237857900000000058e+02	1.000835200000000036e+00	1.178210500000000018e-03	9.900941300000000167e-01	-1.213040899999999998e-02	1.011636299999999933e+00	1.391033099999999974e-02
1.307051899999999875e+02	1.000950599999999913e+00	1.983228799999999913e-03	9.890541600000000155e-01	-1.008359699999999970e-02	1.012819300000000089e+00	1.359749399999999990e-02
1.380113800000000026e+02	1.001070600000000033e+00	2.836842500000000180e-03	9.883059100000000097e-01	-7.784379200000000193e-03	1.013910700000000054e+00	1.302848600000000058e-02
1.457259599999999864e+02	1.001443700000000048e+00	3.626099800000000088e-03	9.881371799999999483e-01	-5.486455399999999594e-03	1.015111700000000061e+00	1.245395300000000025e-02
1.538717800000000011e+02	1.002083099999999893e+00	4.230925400000000100e-03	9.883306499999999772e-01	-3.618832399999999914e-03	1.015978199999999942e+00	1.198109299999999995e-02
1.624729399999999941e+02	1.002699400000000018e+00	4.805969499999999950e-03	9.892420800000000236e-01	-1.965409799999999832e-03	1.016601599999999994e+00	1.151588199999999985e-02
1.715548799999999972e+02	1.003714999999999913e+00	4.773668099999999609e-03	9.906374799999999592e-01	-1.269581699999999900e-03	1.017049300000000045e+00	1.056228000000000028e-02
1.811444899999999905e+02	1.004337100000000094e+00	4.916214099999999948e-03	9.917727499999999807e-01	-5.815402600000000102e-04	1.017134100000000041e+00	1.027874900000000022e-02
1.912701399999999978e+02	1.004972999999999894e+00	4.714799999999999894e-03	9.931313899999999473e-01	-3.791230699999999731e-04	1.017076400000000103e+00	9.865514000000000575e-03
2.019617900000000077e+02	1.005573999999999968e+00	4.480976999999999703e-03	9.942831699999999939e-01	-4.793863900000000077e-04	1.016898199999999974e+00	9.460812199999999936e-03
2.132510900000000049e+02	1.005903699999999956e+00	4.164163799999999645e-03	9.953056200000000020e-01	-7.383742199999999631e-04	1.016500600000000087e+00	8.979480499999999490e-03
2.251714399999999898e+02	1.006223300000000043e+00	3.818935600000000069e-03	9.962991599999999615e-01	-9.754711500000000498e-04	1.015990399999999960e+00	8.585094799999999984e-03
2.377581199999999910e+02	1.006468600000000047e+00	3.464011600000000118e-03	9.970215000000000050e-01	-1.244132399999999927e-03	1.015474299999999941e+00	8.233653400000000636e-03
