#Frequency	Median Mag	Phase (Rad)	-1 Sigma Mag	-1 Sigma Phase	+1 Sigma Mag	+1 Sigma Phase
5.000000000000000000e+00	1.033849500000000088e+00	-2.186335899999999888e-02	9.933452900000000474e-01	-8.443971499999999852e-02	1.074940900000000088e+00	3.894901700000000244e-02
5.279491000000000156e+00	1.030990599999999979e+00	-2.385898599999999870e-02	9.885314800000000179e-01	-8.051415400000000444e-02	1.074102099999999949e+00	3.124093299999999851e-02
5.574605000000000032e+00	1.027880300000000080e+00	-2.518931199999999843e-02	9.839757199999999981e-01	-7.610084599999999977e-02	1.072399399999999892e+00	2.404901400000000050e-02
5.886215299999999928e+00	1.024994399999999972e+00	-2.567128899999999991e-02	9.806645600000000185e-01	-7.084300500000000056e-02	1.069613900000000006e+00	1.751585500000000031e-02
6.215244099999999605e+00	1.022504800000000103e+00	-2.605948300000000134e-02	9.785011700000000312e-01	-6.554731799999999331e-02	1.066367899999999924e+00	1.244692000000000021e-02
6.562665100000000251e+00	1.020294299999999987e+00	-2.549960600000000105e-02	9.774212599999999584e-01	-6.060598500000000111e-02	1.062950800000000084e+00	8.315296499999999535e-03
6.929506199999999616e+00	1.018455300000000063e+00	-2.480703999999999895e-02	9.771767999999999565e-01	-5.577072799999999858e-02	1.059289799999999948e+00	5.174709000000000426e-03
7.316853100000000332e+00	1.017327000000000092e+00	-2.420168500000000056e-02	9.774692200000000275e-01	-5.176970300000000025e-02	1.056928400000000101e+00	2.653076700000000111e-03
7.725851999999999720e+00	1.015830500000000081e+00	-2.362500899999999890e-02	9.777900699999999556e-01	-4.840789699999999834e-02	1.055153500000000077e+00	3.859266300000000079e-04
8.157713100000000495e+00	1.014542300000000008e+00	-2.336960700000000057e-02	9.774456500000000547e-01	-4.517295200000000233e-02	1.053580200000000078e+00	-1.830696199999999997e-03
8.613714599999999777e+00	1.013741400000000015e+00	-2.350397300000000092e-02	9.769379200000000152e-01	-4.334938499999999723e-02	1.053286500000000014e+00	-3.671627599999999995e-03
9.095205699999999283e+00	1.012650599999999956e+00	-2.383526099999999995e-02	9.766782499999999700e-01	-4.338038899999999837e-02	1.052622900000000028e+00	-3.740430700000000122e-03
9.603611199999999570e+00	1.011626799999999937e+00	-2.432949200000000117e-02	9.762955800000000517e-01	-4.585367800000000188e-02	1.051090899999999939e+00	-2.044672799999999822e-03
1.014043599999999934e+01	1.010626599999999931e+00	-2.433953000000000158e-02	9.767127500000000184e-01	-4.963759200000000121e-02	1.048687200000000042e+00	7.839843300000000305e-04
1.070726799999999912e+01	1.009738400000000036e+00	-2.437124200000000129e-02	9.776922099999999505e-01	-5.446903200000000056e-02	1.045421399999999945e+00	4.435191100000000254e-03
1.130578500000000020e+01	1.008661599999999936e+00	-2.449087000000000139e-02	9.786338599999999666e-01	-5.956384199999999879e-02	1.041073399999999927e+00	8.167676699999999387e-03
1.193775800000000054e+01	1.007304200000000094e+00	-2.437384299999999920e-02	9.799737600000000270e-01	-6.389322899999999583e-02	1.036497000000000002e+00	1.140944699999999964e-02
1.260505700000000040e+01	1.005876699999999957e+00	-2.444104399999999858e-02	9.811499200000000087e-01	-6.776233099999999510e-02	1.031891200000000008e+00	1.408008300000000018e-02
1.330965699999999963e+01	1.003877300000000083e+00	-2.451917199999999880e-02	9.816474499999999770e-01	-7.066873399999999694e-02	1.027413300000000085e+00	1.657254699999999997e-02
1.405364299999999922e+01	1.002146299999999934e+00	-2.453983800000000132e-02	9.808902900000000535e-01	-7.240447799999999434e-02	1.023477799999999993e+00	1.802723700000000151e-02
1.483921600000000041e+01	9.997152099999999653e-01	-2.427498499999999892e-02	9.784448199999999929e-01	-7.260970099999999872e-02	1.020644000000000107e+00	1.861654600000000118e-02
1.566870100000000043e+01	9.968546499999999533e-01	-2.368673099999999906e-02	9.746658299999999553e-01	-7.124786099999999567e-02	1.019477799999999990e+00	1.846797000000000022e-02
1.654455300000000051e+01	9.941637199999999730e-01	-2.275900999999999966e-02	9.692536899999999456e-01	-6.856235600000000485e-02	1.019292000000000087e+00	1.762141500000000138e-02
1.746936399999999878e+01	9.917027800000000060e-01	-2.130790399999999904e-02	9.634458999999999662e-01	-6.415455000000000463e-02	1.019619899999999912e+00	1.611120499999999997e-02
1.844586999999999932e+01	9.895809500000000147e-01	-1.950891000000000083e-02	9.586454899999999890e-01	-5.792926899999999851e-02	1.019452800000000048e+00	1.443528799999999924e-02
1.947696099999999930e+01	9.874997500000000095e-01	-1.735489600000000160e-02	9.550658699999999834e-01	-5.148474399999999895e-02	1.018801300000000021e+00	1.238645399999999987e-02
2.056568800000000152e+01	9.861497900000000261e-01	-1.519199799999999996e-02	9.529855200000000304e-01	-4.427633699999999894e-02	1.018053600000000003e+00	1.098687599999999959e-02
2.171527199999999880e+01	9.851169899999999702e-01	-1.273056499999999924e-02	9.521389300000000500e-01	-3.716257800000000167e-02	1.016602699999999970e+00	9.953324899999999378e-03
2.292911700000000152e+01	9.843566500000000552e-01	-1.003110299999999955e-02	9.526402899999999452e-01	-3.039381700000000006e-02	1.014832500000000026e+00	9.632329900000000111e-03
2.421081300000000169e+01	9.840867100000000312e-01	-7.192966799999999696e-03	9.545495499999999689e-01	-2.476955399999999918e-02	1.012753800000000037e+00	9.991564799999999927e-03
2.556415399999999849e+01	9.838778099999999638e-01	-4.682304400000000116e-03	9.569499999999999673e-01	-2.017027199999999951e-02	1.010625499999999954e+00	1.110404899999999952e-02
2.699314400000000091e+01	9.842354599999999509e-01	-2.014087099999999943e-03	9.599172400000000049e-01	-1.674801999999999888e-02	1.008809400000000078e+00	1.270958200000000052e-02
2.850201200000000057e+01	9.851974300000000406e-01	4.255335099999999881e-04	9.630589699999999587e-01	-1.416623000000000014e-02	1.007297799999999910e+00	1.479970899999999943e-02
3.009522300000000072e+01	9.863921900000000020e-01	2.622981199999999992e-03	9.663041900000000073e-01	-1.198431600000000007e-02	1.006106699999999909e+00	1.704299600000000123e-02
3.177749100000000126e+01	9.878396200000000293e-01	4.636591100000000271e-03	9.697012999999999883e-01	-1.001505500000000014e-02	1.005615699999999890e+00	1.938831400000000024e-02
3.355379599999999840e+01	9.895437599999999945e-01	6.407969900000000212e-03	9.725207599999999841e-01	-8.366754500000000289e-03	1.006480499999999889e+00	2.135648700000000039e-02
3.542939200000000000e+01	9.912776199999999704e-01	7.850640299999999544e-03	9.747649600000000136e-01	-6.894197500000000083e-03	1.008069399999999893e+00	2.275635000000000158e-02
3.740983200000000153e+01	9.935001500000000263e-01	8.876320700000000716e-03	9.769554299999999580e-01	-5.840213900000000222e-03	1.010198099999999988e+00	2.361192299999999994e-02
