#Frequency	Median Mag	Phase (Rad)	-1 Sigma Mag	-1 Sigma Phase	+1 Sigma Mag	+1 Sigma Phase
5.000000000000000000e+00	1.042524299999999959e+00	-1.316488000000000103e-01	7.476160699999999659e-01	-4.194885799999999998e-01	1.356456700000000071e+00	1.304212399999999938e-01
5.279491000000000156e+00	1.052333299999999916e+00	-1.325770300000000124e-01	7.807880299999999663e-01	-3.993278299999999947e-01	1.336151899999999948e+00	1.120634699999999984e-01
5.574605000000000032e+00	1.060746500000000037e+00	-1.317281399999999936e-01	8.151394600000000379e-01	-3.774064999999999781e-01	1.315140699999999940e+00	9.401869899999999725e-02
5.886215299999999928e+00	1.066791400000000056e+00	-1.326147900000000102e-01	8.413916299999999460e-01	-3.568822400000000172e-01	1.293503599999999976e+00	7.553941200000000022e-02
6.215244099999999605e+00	1.069601699999999989e+00	-1.320904199999999862e-01	8.659131500000000203e-01	-3.374440300000000059e-01	1.273249099999999912e+00	5.957401100000000310e-02
6.562665100000000251e+00	1.068089400000000078e+00	-1.289694200000000013e-01	8.868830800000000458e-01	-3.161513499999999977e-01	1.253717699999999935e+00	4.287613299999999683e-02
6.929506199999999616e+00	1.066339499999999996e+00	-1.245422600000000019e-01	9.022033499999999595e-01	-2.932987799999999812e-01	1.234241399999999933e+00	3.000663199999999836e-02
7.316853100000000332e+00	1.060844700000000085e+00	-1.182947899999999969e-01	9.109332999999999458e-01	-2.685904900000000151e-01	1.215010300000000099e+00	2.049908099999999886e-02
7.725851999999999720e+00	1.054713199999999906e+00	-1.094871500000000053e-01	9.170214300000000263e-01	-2.423583699999999896e-01	1.193971499999999963e+00	1.374620300000000024e-02
8.157713100000000495e+00	1.045862899999999929e+00	-9.946079300000000567e-02	9.207679500000000017e-01	-2.163744499999999960e-01	1.174562200000000001e+00	9.981416300000000436e-03
8.613714599999999777e+00	1.037055099999999896e+00	-8.807734899999999922e-02	9.231345899999999771e-01	-1.893014100000000033e-01	1.156220400000000037e+00	7.371735499999999656e-03
9.095205699999999283e+00	1.029808999999999974e+00	-7.598973200000000428e-02	9.263054899999999536e-01	-1.623676300000000128e-01	1.137909700000000024e+00	6.313151599999999690e-03
9.603611199999999570e+00	1.023070799999999947e+00	-6.330478300000000336e-02	9.283695800000000276e-01	-1.360706399999999927e-01	1.121647800000000084e+00	6.654070199999999845e-03
1.014043599999999934e+01	1.017016799999999943e+00	-5.060044300000000189e-02	9.314855699999999850e-01	-1.111352899999999977e-01	1.105411300000000097e+00	8.047362799999999150e-03
1.070726799999999912e+01	1.011859000000000064e+00	-3.922147899999999660e-02	9.348165299999999789e-01	-8.948714900000000194e-02	1.091208600000000084e+00	8.891569999999999682e-03
1.130578500000000020e+01	1.006969400000000014e+00	-2.925525299999999843e-02	9.385853800000000247e-01	-6.993907000000000596e-02	1.077501299999999995e+00	1.022822699999999946e-02
1.193775800000000054e+01	1.002968300000000035e+00	-2.078397599999999915e-02	9.433597799999999811e-01	-5.298750199999999883e-02	1.063825999999999938e+00	1.092749099999999925e-02
1.260505700000000040e+01	1.000098699999999896e+00	-1.388435900000000063e-02	9.494710499999999831e-01	-3.875096000000000096e-02	1.052840800000000021e+00	1.143375200000000015e-02
1.330965699999999963e+01	9.983005999999999824e-01	-8.354327400000000070e-03	9.553165700000000315e-01	-2.738816599999999851e-02	1.042353300000000038e+00	1.089266300000000035e-02
1.405364299999999922e+01	9.971176099999999876e-01	-4.350616600000000063e-03	9.607350500000000348e-01	-1.903335800000000022e-02	1.033803599999999934e+00	1.041062899999999937e-02
1.483921600000000041e+01	9.962147099999999478e-01	-1.908105700000000023e-03	9.652462499999999723e-01	-1.342723799999999933e-02	1.028138199999999891e+00	9.621791399999999467e-03
1.566870100000000043e+01	9.960183700000000417e-01	-6.413406700000000423e-04	9.678600099999999928e-01	-1.039125200000000013e-02	1.024790499999999938e+00	9.129696499999999382e-03
1.654455300000000051e+01	9.958888700000000371e-01	-2.370509499999999873e-04	9.673261300000000062e-01	-9.399545100000000070e-03	1.024849600000000027e+00	9.106272099999999925e-03
1.746936399999999878e+01	9.953756799999999849e-01	-2.277643699999999953e-04	9.641640599999999894e-01	-9.702793700000000160e-03	1.027367600000000047e+00	9.212393699999999949e-03
1.844586999999999932e+01	9.954553699999999505e-01	-4.492366499999999978e-04	9.599378400000000422e-01	-1.049745900000000065e-02	1.031565899999999925e+00	9.657375899999999166e-03
1.947696099999999930e+01	9.953486200000000172e-01	-5.794998700000000228e-04	9.557018699999999534e-01	-1.181147999999999920e-02	1.036521000000000026e+00	1.070002899999999979e-02
2.056568800000000152e+01	9.951215900000000003e-01	-4.655951599999999741e-04	9.510344800000000154e-01	-1.324224599999999918e-02	1.040910699999999967e+00	1.250817899999999948e-02
2.171527199999999880e+01	9.953396700000000097e-01	-2.340412400000000076e-04	9.475959400000000254e-01	-1.517489200000000059e-02	1.044802999999999926e+00	1.477416800000000072e-02
2.292911700000000152e+01	9.954705999999999833e-01	2.048064699999999961e-04	9.444324699999999684e-01	-1.760053500000000049e-02	1.048129300000000041e+00	1.830525300000000050e-02
2.421081300000000169e+01	9.959091500000000208e-01	9.255373199999999533e-04	9.425400200000000339e-01	-2.047650599999999849e-02	1.051352599999999970e+00	2.278520499999999935e-02
