#Frequency	Median Mag	Phase (Rad)	-1 Sigma Mag	-1 Sigma Phase	+1 Sigma Mag	+1 Sigma Phase
5.000000000000000000e+00	9.912271799999999855e-01	-9.867366799999999216e-03	9.387212000000000334e-01	-5.410006800000000116e-02	1.043130600000000019e+00	3.361025000000000124e-02
5.279491000000000156e+00	9.910493500000000511e-01	-8.984556399999999582e-03	9.420520500000000297e-01	-5.132493300000000314e-02	1.039366900000000093e+00	3.279904799999999732e-02
5.574605000000000032e+00	9.909806399999999682e-01	-8.191674600000000556e-03	9.449587299999999690e-01	-4.858438999999999813e-02	1.036240499999999898e+00	3.204629600000000189e-02
5.886215299999999928e+00	9.906698499999999630e-01	-7.353352399999999768e-03	9.475921600000000167e-01	-4.635918599999999667e-02	1.033452400000000049e+00	3.140617799999999987e-02
6.215244099999999605e+00	9.908259200000000266e-01	-6.430901299999999821e-03	9.499166199999999893e-01	-4.379529299999999903e-02	1.031174400000000047e+00	3.065478599999999984e-02
6.562665100000000251e+00	9.908962100000000550e-01	-5.564394200000000353e-03	9.520458600000000216e-01	-4.143989800000000279e-02	1.029363699999999993e+00	3.008889199999999903e-02
6.929506199999999616e+00	9.912356700000000131e-01	-4.679367900000000122e-03	9.538386699999999996e-01	-3.858726500000000253e-02	1.028100900000000095e+00	2.920097400000000107e-02
7.316853100000000332e+00	9.913983100000000048e-01	-3.772428699999999784e-03	9.554091200000000006e-01	-3.587424000000000168e-02	1.027335600000000015e+00	2.809577499999999992e-02
7.725851999999999720e+00	9.919074799999999525e-01	-2.966941600000000054e-03	9.569249100000000174e-01	-3.301674599999999959e-02	1.026761500000000105e+00	2.682675699999999969e-02
8.157713100000000495e+00	9.922555600000000364e-01	-2.145085799999999973e-03	9.583106200000000019e-01	-3.018759199999999920e-02	1.026593099999999925e+00	2.539689499999999919e-02
8.613714599999999777e+00	9.930151799999999973e-01	-1.403156899999999895e-03	9.596508299999999547e-01	-2.725327300000000147e-02	1.026476600000000072e+00	2.379828999999999972e-02
9.095205699999999283e+00	9.938220899999999913e-01	-8.008514300000000100e-04	9.612156699999999665e-01	-2.452350299999999858e-02	1.026346100000000039e+00	2.216630299999999831e-02
9.603611199999999570e+00	9.946290100000000356e-01	-4.179609799999999768e-04	9.627379200000000248e-01	-2.177932399999999921e-02	1.026157399999999997e+00	2.043865200000000160e-02
1.014043599999999934e+01	9.952689200000000014e-01	-1.893351600000000136e-05	9.643193100000000406e-01	-1.905328800000000156e-02	1.026018300000000050e+00	1.877683700000000108e-02
1.070726799999999912e+01	9.962478299999999454e-01	2.655290499999999883e-04	9.659271400000000174e-01	-1.661315799999999940e-02	1.025873400000000046e+00	1.708973199999999984e-02
1.130578500000000020e+01	9.968776000000000304e-01	5.386702100000000191e-04	9.679448299999999783e-01	-1.440114500000000061e-02	1.025339900000000082e+00	1.532442699999999984e-02
1.193775800000000054e+01	9.975963899999999995e-01	6.900301800000000450e-04	9.699180600000000263e-01	-1.254006799999999970e-02	1.025081300000000084e+00	1.397225000000000029e-02
1.260505700000000040e+01	9.982977699999999732e-01	8.612729000000000391e-04	9.717703399999999547e-01	-1.080808100000000063e-02	1.024665799999999960e+00	1.260799100000000068e-02
1.330965699999999963e+01	9.989799400000000107e-01	9.900010700000000559e-04	9.735575400000000545e-01	-9.307561000000000653e-03	1.024349500000000024e+00	1.129532500000000016e-02
1.405364299999999922e+01	9.996332399999999785e-01	1.153427000000000055e-03	9.752737000000000211e-01	-8.008124800000000418e-03	1.023946599999999929e+00	1.031939999999999941e-02
1.483921600000000041e+01	1.000118599999999969e+00	1.252280699999999952e-03	9.767234900000000275e-01	-7.048461899999999662e-03	1.023694300000000057e+00	9.387595800000000587e-03
1.566870100000000043e+01	1.000945699999999938e+00	1.386662600000000082e-03	9.781700199999999734e-01	-6.360214099999999919e-03	1.023395400000000066e+00	8.876593800000000603e-03
1.654455300000000051e+01	1.001612200000000064e+00	1.387049499999999961e-03	9.795883399999999464e-01	-5.977176699999999648e-03	1.023285699999999965e+00	8.643886400000000067e-03
1.746936399999999878e+01	1.002177400000000107e+00	1.350131500000000028e-03	9.808571699999999449e-01	-5.785145700000000023e-03	1.023295499999999913e+00	8.507990099999999598e-03
1.844586999999999932e+01	1.002817300000000023e+00	1.344675999999999944e-03	9.819521500000000236e-01	-6.121942600000000213e-03	1.023787599999999909e+00	8.740802699999999578e-03
1.947696099999999930e+01	1.003523699999999907e+00	1.348521799999999934e-03	9.828095100000000528e-01	-6.733889399999999983e-03	1.024153000000000091e+00	9.232577299999999293e-03
2.056568800000000152e+01	1.004088000000000092e+00	1.238539999999999997e-03	9.835199500000000317e-01	-7.714868199999999794e-03	1.024648500000000073e+00	1.008797099999999940e-02
2.171527199999999880e+01	1.004749799999999915e+00	1.050800300000000057e-03	9.841623699999999531e-01	-9.119641200000000447e-03	1.025497600000000009e+00	1.116797599999999960e-02
2.292911700000000152e+01	1.005498699999999968e+00	9.323405099999999487e-04	9.844295600000000368e-01	-1.082895499999999948e-02	1.026434899999999928e+00	1.256175300000000015e-02
2.421081300000000169e+01	1.006227299999999936e+00	6.656715800000000171e-04	9.846114000000000255e-01	-1.295721199999999920e-02	1.027568899999999896e+00	1.424904400000000064e-02
2.556415399999999849e+01	1.006919600000000026e+00	3.273672499999999885e-04	9.850295199999999918e-01	-1.556073200000000073e-02	1.028731300000000015e+00	1.634503600000000029e-02
2.699314400000000091e+01	1.007680200000000026e+00	-1.228475399999999951e-04	9.851930199999999749e-01	-1.870206699999999930e-02	1.029910000000000103e+00	1.881150499999999920e-02
2.850201200000000057e+01	1.008351500000000067e+00	-6.807380700000000050e-04	9.855309899999999956e-01	-2.261655799999999841e-02	1.031244100000000108e+00	2.167485699999999876e-02
3.009522300000000072e+01	1.009084099999999928e+00	-1.423828000000000029e-03	9.862805000000000044e-01	-2.728933199999999948e-02	1.032337199999999955e+00	2.475018799999999936e-02
3.177749100000000126e+01	1.010082900000000006e+00	-2.389042699999999880e-03	9.871221900000000105e-01	-3.261683600000000322e-02	1.033183100000000021e+00	2.852360699999999943e-02
3.355379599999999840e+01	1.010774300000000014e+00	-3.451144000000000173e-03	9.883760799999999902e-01	-3.930804699999999874e-02	1.033941900000000080e+00	3.238571900000000031e-02
3.542939200000000000e+01	1.011464099999999977e+00	-4.937290399999999697e-03	9.887110199999999960e-01	-4.642415200000000325e-02	1.034751500000000046e+00	3.598006799999999700e-02
3.740983200000000153e+01	1.012278000000000011e+00	-6.671384100000000289e-03	9.874935599999999924e-01	-5.363108899999999984e-02	1.036365699999999945e+00	3.869064500000000267e-02
3.950097399999999936e+01	1.011727599999999949e+00	-8.565263300000000579e-03	9.825694799999999951e-01	-5.973479899999999815e-02	1.039714699999999992e+00	4.005399300000000301e-02
4.170900699999999972e+01	1.010183099999999889e+00	-1.054862099999999935e-02	9.735804099999999517e-01	-6.258881600000000545e-02	1.045832000000000095e+00	3.812448200000000120e-02
4.404046499999999753e+01	1.007710600000000012e+00	-1.159835799999999958e-02	9.618507400000000374e-01	-6.030887399999999843e-02	1.052190900000000040e+00	3.269597400000000265e-02
4.650224699999999700e+01	1.004796699999999987e+00	-1.235116200000000060e-02	9.512969199999999903e-01	-5.331962600000000191e-02	1.056338699999999964e+00	2.528010300000000168e-02
4.910163899999999870e+01	1.002252200000000038e+00	-1.170432000000000070e-02	9.462973099999999471e-01	-4.417736399999999675e-02	1.056486999999999954e+00	1.862960899999999836e-02
5.184633199999999675e+01	1.000445900000000110e+00	-1.039344300000000047e-02	9.462140700000000182e-01	-3.706319699999999911e-02	1.052508999999999917e+00	1.602267500000000011e-02
5.474444799999999844e+01	9.994611899999999993e-01	-8.514074099999999548e-03	9.497491000000000128e-01	-3.406997500000000234e-02	1.046603399999999962e+00	1.750154599999999977e-02
5.780456399999999917e+01	9.988020100000000179e-01	-6.949047300000000399e-03	9.553573899999999730e-01	-3.329719800000000007e-02	1.040167499999999912e+00	2.054227499999999873e-02
6.103573500000000251e+01	9.985358699999999921e-01	-5.392491999999999598e-03	9.613056800000000512e-01	-3.294418999999999820e-02	1.034427900000000067e+00	2.368458899999999895e-02
6.444752200000000641e+01	9.987351300000000265e-01	-4.251948600000000390e-03	9.674433799999999639e-01	-3.244496000000000185e-02	1.028832399999999980e+00	2.547289100000000098e-02
6.805002199999999846e+01	9.988961100000000037e-01	-3.236993200000000143e-03	9.728911599999999771e-01	-3.169566699999999682e-02	1.024570200000000098e+00	2.662200899999999856e-02
7.185389600000000598e+01	9.991802400000000528e-01	-2.246447899999999814e-03	9.773255899999999663e-01	-3.069603099999999862e-02	1.020767299999999933e+00	2.729705799999999905e-02
7.587039900000000614e+01	9.996356499999999867e-01	-1.547511500000000066e-03	9.813195099999999504e-01	-2.968583500000000069e-02	1.017742399999999936e+00	2.750395099999999871e-02
8.011141700000000299e+01	1.000032299999999985e+00	-8.839855999999999886e-04	9.848215399999999953e-01	-2.867614699999999905e-02	1.015298199999999929e+00	2.737329800000000077e-02
8.458950099999999850e+01	1.000410800000000044e+00	-2.177310099999999935e-04	9.875672599999999468e-01	-2.755041899999999960e-02	1.013556799999999924e+00	2.726831600000000078e-02
8.931790100000000621e+01	1.000976099999999924e+00	3.070716699999999941e-04	9.897558899999999715e-01	-2.649670000000000150e-02	1.012239200000000006e+00	2.707338600000000137e-02
9.431060999999999694e+01	1.001547900000000046e+00	6.160937599999999565e-04	9.912194399999999517e-01	-2.543237900000000148e-02	1.011552400000000018e+00	2.646905899999999964e-02
9.958240299999999934e+01	1.001870899999999898e+00	1.059909400000000074e-03	9.923079099999999597e-01	-2.423185900000000143e-02	1.011220100000000066e+00	2.610060499999999895e-02
1.051488800000000055e+02	1.002229199999999931e+00	1.337379299999999971e-03	9.928700999999999777e-01	-2.327756799999999848e-02	1.011474900000000066e+00	2.557192599999999830e-02
1.110265100000000018e+02	1.002499699999999994e+00	1.541456999999999983e-03	9.930682800000000254e-01	-2.242173899999999956e-02	1.012229899999999905e+00	2.504155400000000059e-02
1.172326900000000052e+02	1.002913699999999908e+00	1.898165999999999959e-03	9.930484200000000428e-01	-2.135142900000000163e-02	1.013153200000000087e+00	2.460257799999999995e-02
1.237857900000000058e+02	1.003326099999999999e+00	2.354293700000000163e-03	9.926322199999999540e-01	-2.002166600000000046e-02	1.014399100000000109e+00	2.419827299999999931e-02
1.307051899999999875e+02	1.003666100000000005e+00	2.707422000000000127e-03	9.919675000000000020e-01	-1.893729800000000171e-02	1.015806999999999904e+00	2.369708300000000073e-02
1.380113800000000026e+02	1.004098399999999947e+00	3.137469300000000037e-03	9.911583999999999950e-01	-1.766943199999999881e-02	1.017471500000000084e+00	2.302875999999999881e-02
1.457259599999999864e+02	1.004571700000000067e+00	3.456571800000000135e-03	9.902876699999999532e-01	-1.632694800000000085e-02	1.019369100000000028e+00	2.215504199999999979e-02
1.538717800000000011e+02	1.005136599999999936e+00	3.733697399999999934e-03	9.894566399999999984e-01	-1.470508599999999916e-02	1.021146200000000004e+00	2.128264300000000039e-02
1.624729399999999941e+02	1.005765699999999985e+00	3.965736200000000156e-03	9.887575800000000248e-01	-1.288310399999999939e-02	1.023194099999999995e+00	1.974591300000000035e-02
1.715548799999999972e+02	1.006554299999999902e+00	3.955983199999999790e-03	9.883013400000000281e-01	-1.076786000000000063e-02	1.024993100000000101e+00	1.806332700000000055e-02
1.811444899999999905e+02	1.007317800000000041e+00	3.940136999999999806e-03	9.884040699999999680e-01	-8.385299699999999509e-03	1.026067700000000027e+00	1.588496199999999900e-02
1.912701399999999978e+02	1.007866600000000057e+00	3.802895900000000020e-03	9.890615499999999560e-01	-6.089345300000000016e-03	1.026514600000000055e+00	1.339136800000000072e-02
2.019617900000000077e+02	1.008409799999999912e+00	3.622653899999999857e-03	9.904528400000000010e-01	-4.328145599999999593e-03	1.026085399999999925e+00	1.145746100000000038e-02
2.132510900000000049e+02	1.008736800000000100e+00	3.381313899999999813e-03	9.920540100000000416e-01	-3.306359500000000205e-03	1.024983100000000036e+00	9.958775899999999445e-03
2.251714399999999898e+02	1.008805900000000033e+00	3.161724900000000178e-03	9.937814900000000451e-01	-2.793049399999999842e-03	1.023337299999999894e+00	9.049105899999999869e-03
2.377581199999999910e+02	1.008712499999999901e+00	3.073954399999999972e-03	9.954760799999999854e-01	-2.491254699999999843e-03	1.021826600000000029e+00	8.649459800000000240e-03
2.510483700000000056e+02	1.008580299999999985e+00	3.101767499999999803e-03	9.967897999999999481e-01	-2.333189600000000041e-03	1.020351999999999926e+00	8.482504800000000358e-03
2.650815200000000118e+02	1.008488999999999969e+00	3.168060800000000159e-03	9.980465699999999662e-01	-2.205957499999999880e-03	1.018879499999999938e+00	8.541911699999999927e-03
2.798990999999999758e+02	1.008064599999999977e+00	3.295009700000000024e-03	9.991161299999999912e-01	-2.140549900000000144e-03	1.017165799999999898e+00	8.668349100000000140e-03
2.955449499999999716e+02	1.007028000000000034e+00	3.843592500000000012e-03	9.990555599999999536e-01	-2.340262799999999910e-03	1.015313700000000097e+00	1.024563600000000067e-02
