mass_1	mass_2	chirp_mass	ra	dec	geocent_time	phase	iota	psi	luminosity_distance	total_mass	mass_ratio	chi_eff	chi_p	tilt_1	tilt_2	phi_12	theta_jn	phi_jl	mass_1_source	mass_2_source	total_mass_source	chirp_mass_source	a_1	a_2	phi_1	phi_2	redshift
3.623457599999999843e+02	2.733567400000000092e+01	7.574776780350305216e+01	5.484716000000000591e+00	-3.566359499999999794e-01	1.268903511314452887e+09	1.399747483431646344e+00	2.628297911702331291e+00	4.960256323409346080e-01	1.681948400000000038e+04	3.896814339999999675e+02	7.544085516551927995e-02	2.075312207195604552e-01	6.632917052896839527e-01	1.313515504487634322e+00	5.628859005439457164e-01	3.204919276968716702e+00	2.599114147798030405e+00	4.892606471831400405e+00	1.172326767328618615e+02	8.844133386069971792e+00	1.260768101189318173e+02	2.450729263713187933e+01	6.858666974399681981e-01	7.627931033355919155e-01	3.123283955920832966e+00	4.501792570996432374e-02	2.090825613627140811e+00
3.415414400000000228e+02	3.781229799999999841e+01	8.929702960959214408e+01	3.505651900000000154e+00	-7.492881200000000019e-01	1.268903511314452887e+09	4.144190948248306583e+00	2.751040642390477409e+00	3.072258768631202397e+00	1.493946399999999994e+04	3.793537379999999644e+02	1.107107178560821220e-01	3.870147073130965065e-01	7.918854109350598192e-01	1.008919633289933504e+00	2.589237583014537769e+00	2.780570389943835874e+00	2.550296417399305682e+00	5.263426295354036277e+00	1.178724268651368163e+02	1.304974099367783502e+01	1.309221678588146176e+02	3.081809806719385492e+01	9.357507810337831744e-01	7.287603462584872904e-01	5.975692213431528010e+00	2.473077296195778985e+00	1.897551607983545052e+00
3.229645399999999995e+02	2.371566599999999880e+01	6.645509617617177867e+01	3.520335700000000845e+00	3.226423700000000117e-01	1.268903511314452887e+09	7.123380038133366732e-01	1.273229356285987546e+00	1.938978189905889549e+00	2.271437099999999919e+04	3.466802059999999983e+02	7.343117606657374730e-02	-1.642983246814036236e-01	7.297350196493090912e-01	1.775334430912941297e+00	2.439680874935227450e+00	4.536480543706465696e+00	5.350510582592636899e-01	2.673007267828218847e+00	8.780994055058245351e+01	6.447987204965193619e+00	9.425792775554764091e+01	1.806829333187130260e+01	7.452702473330926614e-01	4.456256334592426094e-01	3.646390522559901370e-01	4.901119595962456721e+00	2.677995201624786326e+00
2.912737399999999752e+02	1.191863599999999934e+01	4.245932424456349707e+01	3.394786499999999929e+00	1.057788600000000079e+00	1.268903511314452887e+09	5.887231685723691044e+00	1.608638278142059175e+00	2.806108945783592823e+00	7.224441299999999501e+03	3.031923760000000243e+02	4.091902002562949892e-02	6.096271648007423050e-01	1.344713234379527333e-01	2.075548317167184020e-01	1.909315529284298707e+00	4.937272941343329169e-01	1.508092275540131144e+00	3.745761366290392136e+00	1.419429068989996381e+02	5.808164649896229825e+00	1.477510715488958795e+02	2.069118866754179464e+01	6.525585491327663412e-01	2.929346042366103853e-01	1.000305622295721619e+00	1.494032916430054314e+00	1.052048576173359562e+00
2.881408700000000067e+02	2.651194399999999973e+01	6.764902444652466329e+01	1.647681900000000033e+00	-4.541849800000000159e-01	1.268903511314452887e+09	5.874156234785057329e+00	2.073433155024833496e+00	2.478168746170738235e+00	1.975383100000000195e+04	3.146528140000000349e+02	9.201035590681740095e-02	5.221081801776505243e-02	1.591418393906700868e-01	1.248212479467715408e+00	1.325550998536377145e+00	1.279587655531198465e+00	1.700598883063348499e+00	5.317623520236057999e+00	8.509192090208402703e+01	7.829337926995504127e+00	9.292125882907953383e+01	1.997767771474704546e+01	1.677968940747034399e-01	1.710007428289638809e-01	2.670843166649039091e+00	3.950430822180238000e+00	2.386230642643102140e+00
2.385762200000000064e+02	2.493154499999999985e+01	6.032080434415425430e+01	4.965497900000000797e+00	6.599182599999999788e-01	1.268903511314452887e+09	1.451496990033472434e+00	5.975155236243840928e-01	2.500754775736360624e+00	8.802968899999999849e+03	2.635077650000000062e+02	1.045013832476681809e-01	-1.928561131248282545e-01	7.315415553267722304e-01	1.875321399418462764e+00	3.977041361567826838e-01	3.855544124645118309e+00	8.811538235005575981e-01	1.736081650374190044e+00	1.067627098974282376e+02	1.115685086355076550e+01	1.179195607609789960e+02	2.699352238447934482e+01	7.668235175850688368e-01	1.755624598338949016e-01	6.175567064649555071e+00	3.747925882115087148e+00	1.234639980843601714e+00
2.247058299999999917e+02	7.438603200000000015e+01	1.093207293469972683e+02	1.509983499999999923e+00	7.839515099999998515e-01	1.268903511314452887e+09	5.698186248340642024e+00	7.638641802031459482e-01	8.616164071353397125e-01	1.082752200000000084e+04	2.990918619999999919e+02	3.310373923097589266e-01	3.995178506998378620e-01	6.798761173917192702e-01	8.869554208504835113e-01	1.672311248717565979e+00	5.732082620372753290e+00	1.190482464724734735e+00	1.893237094229196060e+00	9.133736123697528342e+01	3.023608188434275945e+01	1.215734431213180500e+02	4.443617215920163233e+01	8.770876489216741234e-01	6.661833903229718024e-01	5.787992465590122038e+00	5.236889778783289984e+00	1.460174313740020269e+00
2.185635800000000017e+02	1.220690600000000003e+01	3.828899653249825263e+01	2.788282900000000009e+00	2.981775500000000134e-01	1.268903511314452887e+09	2.124370078612840551e+00	9.853879245535187570e-01	2.217137000439517447e+00	1.390854000000000087e+04	2.307704860000000053e+02	5.585059505339361879e-02	-7.496432693206143971e-02	8.543441900958445023e-01	1.668012743705411527e+00	1.254513695930751460e+00	9.946321495889209885e-01	2.450201331996543885e+00	1.687076326049004260e+00	7.833872014439224074e+01	4.375264135785579711e+00	8.271398428017782578e+01	1.372374566690839082e+01	8.583973667310572653e-01	2.399213165663946767e-01	2.676190855798672885e+00	3.670823005387593430e+00	1.789981500810178483e+00
2.185635800000000017e+02	1.220690600000000003e+01	3.828899653249825263e+01	1.895129899999999923e+00	-2.086772899999999875e-01	1.268903511314452887e+09	5.206513349622324149e+00	2.542825402179910821e+00	3.496372054658518636e-01	1.338251100000000042e+04	2.307704860000000053e+02	5.585059505339361879e-02	-7.496432693206143971e-02	8.543441900958445023e-01	1.668012743705411527e+00	1.254513695930751460e+00	9.946321495889209885e-01	1.073139702176354904e+00	4.731258414052739170e+00	7.992502065734049665e+01	4.463859963367243999e+00	8.438888062070773799e+01	1.400164125609930821e+01	8.583973667310572653e-01	2.399213165663946767e-01	2.676190855798672885e+00	3.670823005387593430e+00	1.734607738633429097e+00
2.118887300000000096e+02	7.839224200000001019e+01	1.095632363505119997e+02	2.859298499999999854e-01	6.347829200000000283e-01	1.268903511314452887e+09	5.790066292387212599e+00	2.385310614431958243e+00	2.606737858836155386e+00	1.828596999999999753e+04	2.902809720000000198e+02	3.699689077375657442e-01	-4.203608193712061181e-01	1.901768332778637216e-01	2.855049689297126214e+00	2.392340014200777798e+00	4.979414840862975922e+00	2.275175123791307819e+00	5.668843745707463633e+00	6.541141447242874563e+01	2.420018956593367321e+01	8.961160403836241528e+01	3.382287610985261495e+01	3.572479336812108830e-01	8.608624991390739778e-01	3.765847472612341207e+00	2.462077006295730897e+00	2.239323468372820702e+00
2.065402100000000019e+02	4.675963600000000042e+01	8.132020343977818300e+01	1.392821800000000054e-01	7.542131800000000108e-02	1.268903511314452887e+09	3.035853546987667073e+00	1.724852962687238422e+00	1.358126319372860102e+00	1.529619599999999991e+04	2.532998460000000023e+02	2.263948313018563918e-01	-2.362752620878637022e-01	9.368542724803331501e-01	1.915531571590267212e+00	1.182905071060249558e+00	5.420684289240496945e+00	1.814899609151748860e+00	3.218536764342192935e+00	7.038345564769333862e+01	1.593445056780122826e+01	8.631790621549455977e+01	2.771178034565292236e+01	9.954198396018427708e-01	5.445799853886176267e-01	3.062994120120274388e+00	2.200493102181184213e+00	1.934499423186092137e+00
2.051252599999999973e+02	1.960645900000000097e+01	4.924000759997095855e+01	4.633115300000000047e+00	-1.460912800000000011e+00	1.268903511314452887e+09	1.171157238610901041e+00	1.077431578101605281e+00	1.653165374315104685e+00	9.814684800000000905e+03	2.247317190000000267e+02	9.558285995591184192e-02	4.930866535922209803e-01	6.632143036178852480e-01	8.683746315903461133e-01	1.856825325456779252e+00	7.698721831734145482e-02	1.321044907547451519e+00	4.849363130371434072e-01	8.734704665000407431e+01	8.348880527509837890e+00	9.569592717751393707e+01	2.096752609055178596e+01	8.689005822318649486e-01	7.843155987348264802e-01	2.201113247696989461e+00	2.278100466014331360e+00	1.348393767930451626e+00
2.023695700000000102e+02	4.088854600000000517e+01	7.471962058179710198e+01	4.880614700000000639e+00	1.092310199999999787e+00	1.268903511314452887e+09	3.490803057239499907e+00	1.774040855136502337e+00	3.112361741713010499e+00	8.147370700000000397e+03	2.432581160000000011e+02	2.020488851164727873e-01	-8.395834027613822970e-02	9.621384715211643845e-01	1.605209122085184292e+00	2.259465242486100589e+00	4.327193570496064012e+00	7.655126784440386967e-01	4.392253848657838411e+00	9.370537783479242933e+01	1.893306712093765398e+01	1.126384449557300798e+02	3.459823667308099004e+01	9.627084544290355206e-01	5.280133815270890985e-01	4.154794045637349775e+00	2.198802308953828444e+00	1.159636668418202454e+00
2.015231599999999901e+02	7.734043900000000349e+01	1.063066892207482681e+02	7.593782999999999506e-01	3.484915199999999991e-01	1.268903511314452887e+09	3.823904230754787914e+00	1.446907656623998006e+00	1.402127099292885815e+00	1.613653699999999844e+04	2.788635990000000220e+02	3.837794077861820252e-01	-2.233663196655845118e-01	7.050807906506654232e-01	1.620171518220716811e+00	2.552449781846808818e+00	4.491759468425763124e+00	1.886352022941452100e+00	7.642268519223125445e-01	6.670704741286454009e+01	2.560079115127392058e+01	9.230783856413846422e+01	3.518903414452766043e+01	7.059411261432845253e-01	8.594935210554017768e-01	2.240109651384676326e-01	4.715770433564230757e+00	2.021017535864373826e+00
1.843711900000000128e+02	1.530626799999999932e+01	4.076351402248879197e+01	2.225045000000000162e+00	5.106266400000000205e-01	1.268903511314452887e+09	4.335308513182400958e+00	2.358617285516732665e+00	2.437655278187454755e+00	1.518016499999999905e+04	1.996774580000000014e+02	8.301876231313579102e-02	1.333947628382871897e-01	3.385163462973769244e-01	1.170464216149794234e+00	1.536581049543463529e+00	5.156106852044230138e+00	1.813339873756302012e+00	4.137583905951995433e+00	6.308687940081244960e+01	5.237394646053511238e+00	6.832427404686596617e+01	1.394818188834208605e+01	3.675803299975538008e-01	4.274979928068681767e-01	2.681189043821293083e+00	1.554110588685937877e+00	1.922496591226632079e+00
1.838792699999999911e+02	2.875550700000000148e+01	5.867126078863806526e+01	1.845433499999999949e+00	1.235900199999999893e+00	1.268903511314452887e+09	6.068265829874039952e+00	2.092350099583839107e+00	2.548222000352784011e+00	6.206705800000000636e+03	2.126347769999999855e+02	1.563825383905428634e-01	1.437007195371823587e-01	1.907603909236213202e-01	1.098050986555223929e+00	8.506031674246815610e-01	6.163582322780016831e+00	2.406343068629750004e+00	1.206109336317885194e+00	9.526462608857677594e+01	1.489772404655757221e+01	1.101623501351343464e+02	3.039655161332205324e+01	2.142600946481435786e-01	6.652527584300328423e-01	4.654952790779326222e+00	4.535349806379757709e+00	9.301946330952853836e-01
1.800665400000000034e+02	1.082197099999999956e+01	3.293727555888168723e+01	5.397968799999999234e+00	6.413125900000000990e-02	1.268903511314452887e+09	4.951311647970848995e+00	2.085433769429414941e+00	3.035546647578451829e+00	6.869325000000000728e+03	1.908885110000000225e+02	6.009984420203776101e-02	-2.671342108267246718e-01	6.999521944454317746e-01	1.917567876047997277e+00	2.443285203218478863e+00	3.945259217343976221e+00	7.436195910102877393e-01	3.821775845649168613e+00	8.958768828588236488e+01	5.384206108402253221e+00	9.497189439428463231e+01	1.638713319951227021e+01	7.442540316965341463e-01	6.570225310635788851e-01	2.254952111911059376e+00	6.200211329255036041e+00	1.009947387250260231e+00
1.719962199999999939e+02	1.079046900000000022e+02	1.179599750997371927e+02	5.834137300000000081e+00	5.508215199999999534e-01	1.268903511314452887e+09	1.830224082546280329e+00	1.501887610699563114e+00	6.007617039118812174e-01	1.279248300000000017e+04	2.799009100000000103e+02	6.273666363132864854e-01	-8.988492697482339949e-03	4.425904847201721504e-01	1.722180904333519891e+00	9.822859896348455910e-01	6.010730532107649182e+00	1.624492601077950793e+00	4.802918717153005224e-01	6.436805097278879373e+01	4.038236762484067555e+01	1.047504185976294764e+02	4.414546837115828026e+01	4.477108545706847131e-01	1.518679948065503327e-01	1.817134881494325782e+00	1.544680106422388732e+00	1.672074381632439710e+00
1.678851799999999912e+02	7.972245199999999699e+00	2.672536608940053426e+01	5.289579599999999715e+00	-1.080120199999999864e+00	1.268903511314452887e+09	4.593333263879832984e+00	2.075073169780994764e+00	2.500489997629911976e+00	1.145667899999999827e+04	1.758574251999999944e+02	4.748629509763756251e-02	2.984114764839775058e-02	2.689760305114690109e-01	1.426638765128570796e+00	2.099317362748144067e+00	1.381300535914041561e+00	2.063347003097558918e+00	3.437327347230783037e+00	6.639234609447558455e+01	3.152726538866752470e+00	6.954507263334232903e+01	1.056888853982848175e+01	2.717952867298464303e-01	3.252242237276263825e-01	1.413601660382104441e+00	2.794902196296146002e+00	1.528682745464382764e+00
1.573455399999999997e+02	8.796910099999998067e+01	1.015701422809841858e+02	2.761048399999999958e+00	6.260517300000000007e-02	1.268903511314452887e+09	2.353178564055608213e+00	1.783222108328984978e+00	7.597807957237210363e-01	2.306257099999999991e+04	2.453146409999999946e+02	5.590822656937082247e-01	9.442186387071133113e-02	8.441448891639528052e-01	1.364505862427742855e+00	1.733275118890592603e+00	5.308972493063656373e+00	2.075705455873606553e+00	2.522699025213119395e+00	4.238885941111971078e+01	2.369885955974087111e+01	6.608771897086057834e+01	2.736297756845262086e+01	8.624305969995741394e-01	3.255266053196956277e-01	3.268451531157528400e+00	2.294238717041597653e+00	2.711955032192353343e+00
1.435412000000000035e+02	6.894817399999999452e+01	8.547363256090834227e+01	1.772229499999999902e+00	-9.906987900000000513e-01	1.268903511314452887e+09	5.908780006725697476e+00	2.945262181238877952e-01	1.030591178619975512e+00	1.266296599999999853e+04	2.124893739999999980e+02	4.803371714880466103e-01	1.527987000502042669e-01	2.186609585667249334e-01	1.178824504520576744e+00	4.405620531048876076e-01	6.800024065351106817e-02	3.034468713441019760e-01	2.837410572997098424e+00	5.399767160645599517e+01	2.593708884638547829e+01	7.993476045284147347e+01	3.215367533526829646e+01	2.366057033667645360e-01	3.125814536211315442e-01	5.554575732622639705e-01	6.234578139157749277e-01	1.658284991363185634e+00
1.424467800000000040e+01	1.122573500000000024e+01	1.099292477251207600e+01	4.050223600000000257e-01	-4.624377900000000152e-01	1.268903511314452887e+09	6.219062307176026039e+00	1.699080770551540720e+00	2.171662507815486642e-01	1.036997100000000137e+04	2.547041300000000064e+01	7.880651988061786462e-01	3.022574161065715026e-02	9.250441996041059989e-01	1.596112351460063028e+00	7.342033849764995068e-01	2.031192493165765001e+00	1.502465404940165117e+00	4.358019760521820274e+00	5.910857695639558429e+00	4.658141245029219668e+00	1.056899894066877721e+01	4.561536174365594221e+00	9.253407097090670108e-01	1.324185161446264636e-01	1.223596709146898220e+00	3.254789202312663665e+00	1.409917263023994671e+00
1.384039500000000089e+02	1.305852800000000116e+02	1.170249993430240210e+02	1.185287899999999839e+00	7.011767899999999942e-01	1.268903511314452887e+09	2.282557874206950999e+00	1.900552130677132023e+00	2.481982617692926607e-01	1.639737099999999919e+04	2.689892300000000205e+02	9.435083319515086275e-01	1.342558183518921255e-01	1.140133199572991446e-01	5.678538951074431074e-01	2.179738564274901202e-01	5.748750291449765015e+00	1.899876559492783112e+00	6.259979354446014277e+00	4.541213360306979041e+01	4.284672642619143090e+01	8.825886002926121421e+01	3.839742221999127025e+01	2.119900191140019485e-01	8.924136818183227293e-02	9.181167829367495870e-01	3.836817672069283702e-01	2.047730617762564709e+00
1.305143999999999949e+02	9.904438000000000741e+00	2.737838878581088409e+01	3.047156899999999835e-01	2.663659700000000075e-01	1.268903511314452887e+09	2.683914249284202747e+00	1.148925200672050728e+00	4.433783845482472952e-01	7.585419499999999971e+03	1.404188379999999938e+02	7.588770281286970343e-02	1.571481751668120097e-01	1.069512268519955261e-01	7.035122598821279549e-01	9.107610740950592421e-01	1.805739227866578478e+00	9.231381294915056435e-01	5.331745423645135595e+00	6.231503217724966248e+01	4.728944642641534912e+00	6.704397681989119917e+01	1.307200721260685938e+01	1.653288320323203497e-01	9.240931391393412131e-01	5.663725513100099640e+00	1.186279433787091442e+00	1.094428831052565387e+00
1.131926399999999973e+02	1.117262400000000042e+02	9.789913195842187577e+01	5.001974699999999885e+00	1.436735899999999899e-01	1.268903511314452887e+09	6.071166731049448373e+00	1.303987995207529949e+00	6.683532909118089504e-01	1.411348200000000179e+04	2.249188800000000015e+02	9.870450940979907939e-01	-2.629837802879420039e-01	9.548847334289282118e-01	2.185892940311384702e+00	1.575393163977747202e+00	4.025797932895136100e+00	1.192481892772422336e+00	3.490792185399619996e+00	4.026110663369524900e+01	3.973952778574497557e+01	8.000063441944023168e+01	3.482141057160806241e+01	8.979711503816880658e-01	9.692315302199164817e-01	2.039144984873276556e+00	6.064942917768411768e+00	1.811463704409630449e+00
