#Frequency	Median Mag	Phase (Rad)	-1 Sigma Mag	-1 Sigma Phase	+1 Sigma Mag	+1 Sigma Phase
5.000000000000000000e+00	1.154737099999999961e+00	4.194739200000000001e-02	9.701980100000000551e-01	-2.370507000000000031e-01	1.362154199999999982e+00	3.156875800000000232e-01
5.279491000000000156e+00	1.152977799999999942e+00	2.743658100000000155e-02	9.829955200000000115e-01	-2.028457300000000019e-01	1.340123699999999918e+00	2.517654300000000123e-01
5.574605000000000032e+00	1.147993299999999994e+00	1.372176899999999998e-02	9.958671500000000343e-01	-1.705458099999999921e-01	1.312689800000000018e+00	1.906637200000000087e-01
5.886215299999999928e+00	1.140942899999999982e+00	4.060675900000000008e-04	1.007660000000000000e+00	-1.407024500000000067e-01	1.280523800000000101e+00	1.368538800000000111e-01
6.215244099999999605e+00	1.131917300000000015e+00	-9.893784799999999491e-03	1.019127399999999906e+00	-1.129190500000000069e-01	1.246159199999999911e+00	9.143241500000000299e-02
6.562665100000000251e+00	1.121494200000000108e+00	-1.697973399999999980e-02	1.028601000000000099e+00	-9.044126600000000626e-02	1.213157899999999900e+00	5.405683700000000341e-02
6.929506199999999616e+00	1.109354600000000080e+00	-2.333959600000000065e-02	1.033762499999999918e+00	-7.473359000000000252e-02	1.184300600000000037e+00	2.733008300000000154e-02
7.316853100000000332e+00	1.097566400000000053e+00	-2.840701199999999885e-02	1.032902399999999998e+00	-6.525115600000000460e-02	1.159221599999999963e+00	9.249744400000000852e-03
7.725851999999999720e+00	1.084209500000000048e+00	-3.176432199999999761e-02	1.027896799999999944e+00	-6.163552800000000192e-02	1.140380699999999914e+00	-2.249571100000000157e-03
8.157713100000000495e+00	1.071586699999999892e+00	-3.462784900000000221e-02	1.018253999999999992e+00	-6.132564399999999860e-02	1.125589799999999974e+00	-8.031412099999999527e-03
8.613714599999999777e+00	1.060418000000000083e+00	-3.687712499999999671e-02	1.008738600000000041e+00	-6.325165400000000437e-02	1.113621699999999937e+00	-1.047382500000000084e-02
9.095205699999999283e+00	1.050106500000000054e+00	-3.818769999999999804e-02	1.000497100000000028e+00	-6.617060199999999504e-02	1.102700299999999967e+00	-1.078077700000000007e-02
9.603611199999999570e+00	1.041555599999999915e+00	-3.866634000000000043e-02	9.942385099999999643e-01	-6.864605299999999855e-02	1.092012999999999900e+00	-9.134729200000000354e-03
1.014043599999999934e+01	1.034146100000000068e+00	-3.805279300000000142e-02	9.902955100000000455e-01	-7.022460499999999550e-02	1.081608899999999984e+00	-6.731243999999999943e-03
1.070726799999999912e+01	1.027951899999999918e+00	-3.629392399999999824e-02	9.879817499999999919e-01	-7.127389300000000483e-02	1.071167699999999945e+00	-4.285790799999999665e-03
1.130578500000000020e+01	1.023190000000000044e+00	-3.421914200000000100e-02	9.874781999999999726e-01	-7.111099699999999524e-02	1.060900600000000082e+00	-1.293685199999999999e-03
1.193775800000000054e+01	1.018728400000000089e+00	-3.224955200000000077e-02	9.874993399999999477e-01	-7.104246200000000067e-02	1.051425599999999960e+00	2.230170499999999806e-03
1.260505700000000040e+01	1.015032399999999946e+00	-3.079986399999999971e-02	9.872545499999999530e-01	-7.040940299999999541e-02	1.043095099999999942e+00	5.100856899999999840e-03
1.330965699999999963e+01	1.010911300000000068e+00	-2.950539199999999834e-02	9.861304100000000128e-01	-6.895302000000000375e-02	1.036208699999999983e+00	6.542948100000000287e-03
1.405364299999999922e+01	1.007025400000000070e+00	-2.822041900000000006e-02	9.838033299999999759e-01	-6.707306500000000116e-02	1.030423899999999948e+00	6.967909900000000302e-03
1.483921600000000041e+01	1.003523900000000024e+00	-2.678026099999999965e-02	9.808025999999999689e-01	-6.361081999999999848e-02	1.026038400000000017e+00	6.483581700000000218e-03
1.566870100000000043e+01	9.999471599999999460e-01	-2.550017400000000045e-02	9.770119699999999519e-01	-5.887683500000000236e-02	1.022467299999999968e+00	4.932637999999999606e-03
1.654455300000000051e+01	9.968788800000000228e-01	-2.335612000000000105e-02	9.731671899999999598e-01	-5.306477400000000205e-02	1.020013899999999918e+00	3.013573700000000098e-03
1.746936399999999878e+01	9.939795900000000239e-01	-2.129551699999999992e-02	9.696427300000000082e-01	-4.668953599999999676e-02	1.017445699999999897e+00	1.751523299999999941e-03
1.844586999999999932e+01	9.912979299999999938e-01	-1.890779500000000155e-02	9.669545800000000080e-01	-4.011283799999999788e-02	1.015213900000000002e+00	7.582708499999999806e-04
1.947696099999999930e+01	9.887333400000000161e-01	-1.601599199999999973e-02	9.649643900000000052e-01	-3.379751400000000072e-02	1.013040799999999964e+00	1.379236100000000081e-03
2.056568800000000152e+01	9.872117299999999540e-01	-1.246946799999999918e-02	9.641735799999999745e-01	-2.871816799999999878e-02	1.010453299999999999e+00	3.781717200000000046e-03
2.171527199999999880e+01	9.859158399999999878e-01	-8.558350200000000227e-03	9.642326799999999531e-01	-2.470414699999999922e-02	1.007897700000000007e+00	7.733902100000000432e-03
2.292911700000000152e+01	9.851652899999999713e-01	-4.911223099999999751e-03	9.653223899999999746e-01	-2.209827899999999845e-02	1.005570599999999981e+00	1.266686000000000027e-02
2.421081300000000169e+01	9.850410600000000239e-01	-1.264409699999999998e-03	9.665968900000000419e-01	-1.978630099999999920e-02	1.003897800000000062e+00	1.776418100000000042e-02
2.556415399999999849e+01	9.855936600000000380e-01	2.320208099999999853e-03	9.683075199999999771e-01	-1.779092499999999910e-02	1.003030799999999889e+00	2.243923600000000129e-02
2.699314400000000091e+01	9.866347699999999943e-01	5.646580800000000275e-03	9.703334799999999705e-01	-1.586362599999999873e-02	1.003132300000000088e+00	2.663422000000000012e-02
2.850201200000000057e+01	9.878763299999999692e-01	8.376008000000000758e-03	9.717809600000000270e-01	-1.393101499999999972e-02	1.004034099999999929e+00	3.071359400000000031e-02
3.009522300000000072e+01	9.895227699999999960e-01	1.121545900000000054e-02	9.729167600000000471e-01	-1.204655500000000046e-02	1.005851300000000004e+00	3.401304699999999764e-02
3.177749100000000126e+01	9.914555099999999843e-01	1.359203299999999989e-02	9.743053000000000408e-01	-1.035064899999999996e-02	1.008450599999999975e+00	3.689590100000000178e-02
3.355379599999999840e+01	9.936214199999999774e-01	1.539148700000000057e-02	9.755385699999999938e-01	-8.439942000000000624e-03	1.011802099999999927e+00	3.875123999999999930e-02
3.542939200000000000e+01	9.960659800000000175e-01	1.696124099999999843e-02	9.767591700000000099e-01	-6.690681599999999743e-03	1.015521899999999977e+00	3.988504500000000091e-02
3.740983200000000153e+01	9.989108300000000273e-01	1.806575499999999931e-02	9.777479000000000031e-01	-4.848415600000000221e-03	1.019895400000000008e+00	4.027006999999999809e-02
3.950097399999999936e+01	1.001639299999999899e+00	1.866646900000000150e-02	9.788490300000000088e-01	-3.320427400000000064e-03	1.024653299999999989e+00	3.991554700000000261e-02
4.170900699999999972e+01	1.004669500000000104e+00	1.828947100000000159e-02	9.802761800000000525e-01	-2.242957900000000157e-03	1.029256200000000065e+00	3.867713200000000295e-02
4.404046499999999753e+01	1.007689700000000022e+00	1.776203499999999894e-02	9.814469200000000004e-01	-1.172209599999999999e-03	1.033814199999999905e+00	3.690579100000000029e-02
4.650224699999999700e+01	1.010167400000000049e+00	1.675510800000000119e-02	9.825724000000000125e-01	-8.252430699999999640e-04	1.037584400000000073e+00	3.435264799999999952e-02
4.910163899999999870e+01	1.012430200000000058e+00	1.522317200000000009e-02	9.841429900000000508e-01	-9.078696300000000351e-04	1.040484799999999987e+00	3.156674400000000075e-02
5.184633199999999675e+01	1.014932100000000004e+00	1.367520300000000036e-02	9.859750000000000458e-01	-1.902372500000000001e-03	1.043584099999999903e+00	2.946861799999999851e-02
5.474444799999999844e+01	1.016889300000000107e+00	1.182238099999999986e-02	9.880521199999999782e-01	-3.860530599999999809e-03	1.044999999999999929e+00	2.745843800000000168e-02
5.780456399999999917e+01	1.018464899999999895e+00	9.502699800000000141e-03	9.910430099999999465e-01	-6.783698700000000137e-03	1.045507299999999917e+00	2.595155099999999979e-02
6.103573500000000251e+01	1.019439999999999902e+00	6.822912900000000294e-03	9.937616200000000122e-01	-1.040396099999999976e-02	1.045218100000000039e+00	2.461008400000000082e-02
6.444752200000000641e+01	1.019961899999999977e+00	3.919243799999999611e-03	9.961704300000000512e-01	-1.452118800000000085e-02	1.043841999999999937e+00	2.328583099999999989e-02
6.805002199999999846e+01	1.019938800000000034e+00	1.019203900000000083e-03	9.984214200000000039e-01	-1.881347900000000101e-02	1.041685299999999925e+00	2.203694600000000170e-02
7.185389600000000598e+01	1.019586099999999940e+00	-1.886057800000000067e-03	1.000009399999999937e+00	-2.296477400000000030e-02	1.038995399999999902e+00	2.033663999999999958e-02
7.587039900000000614e+01	1.018749799999999928e+00	-4.673927500000000200e-03	1.001646899999999896e+00	-2.687002999999999961e-02	1.035708199999999968e+00	1.837897399999999931e-02
8.011141700000000299e+01	1.017142800000000014e+00	-7.107838600000000208e-03	1.002428899999999956e+00	-3.042900600000000150e-02	1.031841699999999973e+00	1.663488299999999961e-02
8.458950099999999850e+01	1.015192300000000047e+00	-9.347661999999999638e-03	1.002857799999999910e+00	-3.385245700000000246e-02	1.027658399999999972e+00	1.501220800000000084e-02
8.931790100000000621e+01	1.013032500000000002e+00	-1.134495800000000047e-02	1.002618800000000032e+00	-3.632127100000000219e-02	1.023546199999999962e+00	1.340890299999999979e-02
9.431060999999999694e+01	1.010527399999999965e+00	-1.292373100000000080e-02	1.001656199999999997e+00	-3.838374900000000173e-02	1.019493200000000099e+00	1.203851300000000069e-02
9.958240299999999934e+01	1.007773999999999948e+00	-1.373764899999999935e-02	9.997920500000000432e-01	-3.922177599999999986e-02	1.016108900000000093e+00	1.111862299999999935e-02
1.051488800000000055e+02	1.005166500000000074e+00	-1.433146700000000051e-02	9.968335999999999864e-01	-3.923537800000000131e-02	1.013708999999999971e+00	1.031332899999999955e-02
1.110265100000000018e+02	1.002836099999999897e+00	-1.410657100000000004e-02	9.927858000000000516e-01	-3.851073099999999944e-02	1.012710699999999964e+00	9.368695800000000073e-03
1.172326900000000052e+02	1.000525600000000015e+00	-1.389854800000000015e-02	9.884793200000000502e-01	-3.689746599999999682e-02	1.012744300000000042e+00	8.242998700000000317e-03
1.237857900000000058e+02	9.987535800000000297e-01	-1.319171599999999916e-02	9.843042800000000314e-01	-3.467246799999999796e-02	1.013147199999999915e+00	7.003552399999999831e-03
1.307051899999999875e+02	9.972956600000000282e-01	-1.251102200000000012e-02	9.807875200000000238e-01	-3.160940899999999804e-02	1.013535199999999969e+00	5.504377999999999875e-03
1.380113800000000026e+02	9.958031699999999597e-01	-1.167846500000000072e-02	9.776948899999999831e-01	-2.852678599999999842e-02	1.013589099999999910e+00	4.230575500000000044e-03
1.457259599999999864e+02	9.947033499999999862e-01	-1.072028899999999917e-02	9.755458900000000266e-01	-2.520555099999999965e-02	1.013526499999999997e+00	2.892223900000000063e-03
1.538717800000000011e+02	9.929067499999999491e-01	-9.554947200000000335e-03	9.736787900000000162e-01	-2.133385900000000016e-02	1.012001799999999951e+00	1.648893299999999902e-03
1.624729399999999941e+02	9.928817699999999968e-01	-8.359026000000000303e-03	9.734873299999999841e-01	-1.840449200000000146e-02	1.012074900000000000e+00	1.354849800000000040e-03
1.715548799999999972e+02	9.927089599999999736e-01	-6.853537899999999697e-03	9.737940899999999456e-01	-1.547473299999999920e-02	1.011191399999999962e+00	1.592241799999999938e-03
1.811444899999999905e+02	9.927755700000000516e-01	-5.311390200000000103e-03	9.747909599999999841e-01	-1.289672199999999935e-02	1.010435500000000042e+00	2.248264600000000023e-03
1.912701399999999978e+02	9.932400000000000118e-01	-3.917590299999999977e-03	9.762364399999999831e-01	-1.115614900000000062e-02	1.009848599999999985e+00	3.154173100000000167e-03
2.019617900000000077e+02	9.938641900000000362e-01	-2.841337900000000076e-03	9.782962200000000497e-01	-9.921882800000000197e-03	1.009479500000000085e+00	4.098768499999999766e-03
2.132510900000000049e+02	9.947103999999999946e-01	-1.998900499999999806e-03	9.801793399999999545e-01	-9.077707200000000032e-03	1.008945299999999934e+00	5.104322399999999815e-03
2.251714399999999898e+02	9.954793199999999453e-01	-1.256038600000000107e-03	9.821223599999999720e-01	-8.404909099999999939e-03	1.008680100000000079e+00	5.867413400000000279e-03
2.377581199999999910e+02	9.961518099999999709e-01	-6.365384700000000428e-04	9.839605399999999946e-01	-7.808312000000000412e-03	1.008426700000000009e+00	6.485989699999999969e-03
2.510483700000000056e+02	9.969571600000000089e-01	-6.657297700000000322e-06	9.854835400000000467e-01	-7.109679600000000030e-03	1.008188400000000096e+00	6.989695599999999967e-03
2.650815200000000118e+02	9.976427799999999513e-01	6.126247700000000485e-04	9.870234199999999847e-01	-6.322076000000000258e-03	1.007983999999999991e+00	7.458495199999999950e-03
2.798990999999999758e+02	9.982757500000000173e-01	1.217126499999999969e-03	9.884975700000000476e-01	-5.562079000000000155e-03	1.007808199999999932e+00	7.819450999999999832e-03
2.955449499999999716e+02	9.988864899999999603e-01	1.818596800000000071e-03	9.898537600000000269e-01	-4.705752500000000282e-03	1.007770999999999972e+00	8.166335000000000260e-03
3.120653800000000047e+02	9.994885199999999914e-01	2.375761200000000174e-03	9.911348100000000327e-01	-3.848967200000000081e-03	1.007911100000000060e+00	8.483177099999999332e-03
3.295092700000000150e+02	1.000242099999999912e+00	2.899464599999999805e-03	9.923028499999999585e-01	-2.869536299999999891e-03	1.008227599999999891e+00	8.759029700000000446e-03
3.479282499999999914e+02	1.001021200000000055e+00	3.407242699999999801e-03	9.933471900000000465e-01	-1.987167000000000187e-03	1.008704400000000057e+00	8.883498999999999562e-03
3.673768099999999777e+02	1.001846699999999979e+00	3.805093500000000014e-03	9.943932100000000274e-01	-1.368881900000000051e-03	1.009419899999999926e+00	8.962861799999999324e-03
3.879125099999999975e+02	1.002892499999999965e+00	4.066251699999999698e-03	9.954014899999999999e-01	-1.137007399999999911e-03	1.010510199999999914e+00	9.039793699999999765e-03
4.095961199999999849e+02	1.003049800000000102e+00	2.220200199999999933e-03	9.954554899999999984e-01	-3.184435199999999851e-03	1.010766300000000006e+00	7.515640500000000251e-03
4.324918000000000120e+02	1.005126399999999975e+00	3.343910500000000022e-03	9.973893799999999921e-01	-2.792610899999999931e-03	1.012940799999999975e+00	9.303622600000000312e-03
4.566673099999999863e+02	1.005831799999999943e+00	9.796156100000000342e-04	9.977046899999999496e-01	-6.621896799999999784e-03	1.013894700000000038e+00	8.433753599999999767e-03
4.821941899999999919e+02	1.001910199999999973e+00	1.468494899999999966e-03	9.927684799999999532e-01	-4.659545799999999585e-03	1.011141999999999985e+00	7.788231500000000231e-03
5.091479699999999866e+02	1.004276900000000028e+00	1.514576799999999956e-03	9.954503700000000288e-01	-5.621375300000000172e-03	1.013435800000000109e+00	8.574611799999999617e-03
5.376084299999999985e+02	1.003198899999999893e+00	-3.716026500000000157e-04	9.931928700000000054e-01	-7.942335999999999493e-03	1.013539399999999979e+00	7.159574499999999883e-03
5.676597699999999804e+02	1.005085299999999959e+00	2.243226999999999981e-03	9.957864899999999686e-01	-5.357081799999999921e-03	1.014569899999999913e+00	9.777775400000000838e-03
5.993909200000000510e+02	1.006799199999999894e+00	8.014482999999999547e-04	9.972587000000000534e-01	-7.678746499999999919e-03	1.016453300000000004e+00	9.125780700000000675e-03
6.328957900000000336e+02	1.007074100000000083e+00	-8.705497399999999461e-04	9.973175499999999971e-01	-9.747343800000000599e-03	1.016989799999999944e+00	7.811913200000000258e-03
6.682735300000000507e+02	1.006868799999999897e+00	-2.029454699999999785e-03	9.969226399999999710e-01	-1.083086100000000065e-02	1.016964600000000107e+00	6.407282000000000255e-03
7.056288100000000441e+02	1.006678900000000043e+00	-2.765188799999999860e-03	9.969061500000000464e-01	-1.104250000000000023e-02	1.016642299999999999e+00	5.264423600000000050e-03
7.450721899999999778e+02	1.006786600000000087e+00	-3.259888199999999917e-03	9.972923999999999678e-01	-1.094948700000000080e-02	1.016323099999999924e+00	4.315283799999999892e-03
7.867203799999999774e+02	1.007113900000000006e+00	-3.616128599999999908e-03	9.981887200000000293e-01	-1.079205999999999915e-02	1.016202599999999956e+00	3.490132500000000127e-03
8.306966200000000526e+02	1.007718399999999903e+00	-4.065800700000000295e-03	9.993147000000000002e-01	-1.061747900000000085e-02	1.016150700000000073e+00	2.464001300000000054e-03
8.771310700000000224e+02	1.008412599999999992e+00	-4.680590699999999903e-03	1.000447700000000051e+00	-1.079853300000000078e-02	1.016383400000000048e+00	1.339373499999999993e-03
9.261611100000000079e+02	1.008764999999999912e+00	-5.736218300000000062e-03	1.001185200000000108e+00	-1.147676000000000078e-02	1.016474600000000006e+00	-2.335991400000000140e-05
9.779318399999999656e+02	1.008969199999999899e+00	-6.230756900000000362e-03	1.001552100000000056e+00	-1.186345500000000018e-02	1.016432400000000014e+00	-7.337398500000000354e-04
1.032596500000000106e+03	1.009241599999999961e+00	-6.801271400000000363e-03	1.001765299999999970e+00	-1.249591000000000070e-02	1.016702400000000006e+00	-1.208810600000000037e-03
1.090316700000000083e+03	1.009354099999999921e+00	-7.281512999999999874e-03	1.001749000000000001e+00	-1.317871500000000057e-02	1.017095199999999977e+00	-1.368976399999999967e-03
1.151263500000000022e+03	1.009414400000000045e+00	-7.760510200000000046e-03	1.001467200000000002e+00	-1.414685299999999916e-02	1.017579000000000011e+00	-1.331579700000000074e-03
